feature;importance;normalized_importance;cumulative_importance
SLogP;52.9;0.017510758027143327;0.017510758027143327
JGI8;40.5;0.013406156901688181;0.03091691492883151
Wap;31.699999999999996;0.010493214167494205;0.041410129096325715
PEOE_VSA6;29.1;0.009632571996027805;0.051042701092353523
GATS5d;27.200000000000003;0.009003641178417742;0.06004634227077127
VSA_EState3;27.000000000000004;0.008937437934458788;0.06898378020523005
GATS4d;25.0;0.008275405494869248;0.07725918570009929
MAXDP;21.200000000000003;0.007017543859649123;0.08427672955974841
PEOE_VSA1;21.2;0.007017543859649121;0.09129427341939753
ATS0d;20.599999999999998;0.006818934127772259;0.09811320754716979
PEOE_VSA8;19.799999999999997;0.006554121151936443;0.10466732869910624
ATSC3v;19.7;0.006521019529956967;0.1111883482290632
ATSC1pe;19.599999999999998;0.006487917907977489;0.1176762661370407
AATS1i;19.399999999999995;0.006421714664018534;0.12409798080105923
ATSC0p;19.0;0.006289308176100628;0.13038728897715987
ATSC5c;19.0;0.006289308176100628;0.1366765971532605
ATSC2c;18.999999999999996;0.006289308176100627;0.14296590532936113
GATS1d;18.900000000000002;0.006256206554121152;0.14922211188348228
ATSC4i;18.500000000000004;0.006123800066203244;0.15534591194968553
GATS3Z;18.5;0.006123800066203243;0.16146971201588878
JGI10;18.499999999999996;0.006123800066203242;0.16759351208209203
GATS6s;17.6;0.00582588546838795;0.17341939755047997
GATS8d;17.400000000000002;0.0057596822244289966;0.17917907977490896
GATS3se;17.2;0.005693478980470042;0.184872558755379
MSD;17.0;0.005627275736511088;0.1904998344918901
MATS2s;16.5;0.005461767626613703;0.1959616021185038
VSA_EState5;16.5;0.005461767626613703;0.20142336974511751
GATS5c;16.400000000000002;0.0054286660046342266;0.20685203574975175
ATSC3dv;16.2;0.005362462760675272;0.21221449851042704
GATS6Z;15.600000000000001;0.005163853028798411;0.21737835153922544
ATSC8p;15.200000000000001;0.005031446540880503;0.22240979808010594
ATSC1Z;15.200000000000001;0.005031446540880503;0.22744124462098644
nCOO;14.399999999999999;0.004766633565044686;0.23220787818603114
ATSC6c;14.299999999999999;0.004733531943065209;0.23694141012909636
AATS3i;14.2;0.004700430321085732;0.24164184045018208
SLogP_VSA1;14.100000000000003;0.0046673286991062565;0.24630916914928833
EState_VSA6;14.0;0.004634227077126778;0.2509433962264151
ATSC6v;13.6;0.00450182058920887;0.255445216815624
AATS7i;13.500000000000002;0.004468718967229394;0.2599139357828534
SMR_VSA6;13.4;0.0044356173452499165;0.2643495531281033
JGI4;13.2;0.004369414101290962;0.26871896722939426
AATSC0v;12.799999999999999;0.004237007613373055;0.2729559748427673
ATSC4d;12.700000000000001;0.004203905991393578;0.2771598808341609
VSA_EState7;12.6;0.0041708043694141;0.28133068520357496
ATSC7se;12.3;0.00407149950347567;0.28540218470705064
AATSC8v;12.2;0.004038397881496193;0.2894405825885468
GATS8s;12.099999999999998;0.004005296259516715;0.29344587884806356
SLogP_VSA2;11.9;0.003939093015557762;0.29738497186362134
GATS2d;11.899999999999999;0.003939093015557761;0.3013240648791791
GATS2s;11.899999999999999;0.003939093015557761;0.3052631578947369
AATSC4d;11.8;0.003905991393578285;0.3091691492883152
GATS4se;11.799999999999999;0.0039059913935782843;0.31307514068189346
GATS6p;11.6;0.0038397881496193306;0.3169149288315128
ATSC4c;11.6;0.0038397881496193306;0.3207547169811321
ZMIC1;11.500000000000002;0.003806686527639854;0.324561403508772
GATS2c;11.5;0.0038066865276398538;0.3283680900364119
VSA_EState9;11.5;0.0038066865276398538;0.33217477656405175
GATS8i;11.5;0.0038066865276398538;0.33598146309169163
ATSC4v;11.5;0.0038066865276398538;0.3397881496193315
GATS3i;11.499999999999998;0.0038066865276398533;0.3435948361469714
EState_VSA8;11.499999999999998;0.0038066865276398533;0.3474015226746113
AATSC6c;11.2;0.0037073816617014224;0.3511089043363127
H-046;11.100000000000001;0.0036742800397219465;0.3547831843760346
GATS5Z;11.099999999999998;0.003674280039721945;0.35845746441575654
AATSC6v;10.9;0.003608076795762992;0.3620655412115195
JGI6;10.9;0.003608076795762992;0.3656736180072825
EState_VSA3;10.8;0.003574975173783515;0.369248593181066
ATSC5i;10.7;0.0035418735518040374;0.37279046673287003
GATS3d;10.5;0.0034756703078450838;0.3762661370407151
GATS4p;10.4;0.003442568685865607;0.3797087057265807
GATS3p;10.4;0.003442568685865607;0.38315127441244634
GATS7c;10.4;0.003442568685865607;0.38659384309831196
ATSC8i;10.3;0.00340946706388613;0.3900033101621981
ATSC5v;10.299999999999999;0.0034094670638861297;0.3934127772260842
ATSC4dv;10.200000000000001;0.0033763654419066533;0.39678914266799087
AATS4i;10.1;0.0033432638199271756;0.40013240648791804
ATSC5s;10.0;0.0033101621979476988;0.40344256868586575
GATS7dv;10.0;0.0033101621979476988;0.4067527308838135
GATS4c;9.9;0.003277060575968222;0.4100297914597817
ATSC0c;9.8;0.003243958953988745;0.41327375041377046
VSA_EState4;9.8;0.003243958953988745;0.4165177093677592
MATS4s;9.700000000000001;0.0032108573320092683;0.4197285666997685
GATS8se;9.7;0.003210857332009268;0.42293942403177776
ATSC5se;9.600000000000001;0.0031777557100297915;0.4261171797418076
AATSC6p;9.500000000000002;0.0031446540880503146;0.4292618338298579
SIC1;9.500000000000002;0.0031446540880503146;0.4324064879179082
X1solA;9.5;0.003144654088050314;0.4355511420059585
ATSC3p;9.400000000000002;0.003111552466070838;0.4386626944720293
ATSC1d;9.4;0.003111552466070837;0.44177424693810013
B02[N-S];9.4;0.003111552466070837;0.44488579940417095
GATS3c;9.399999999999999;0.0031115524660708365;0.44799735187024176
ATSC3c;9.3;0.00307845084409136;0.4510758027143331
AATSC3v;9.3;0.00307845084409136;0.4541542535584245
ZMIC2;9.3;0.00307845084409136;0.45723270440251584
ATSC3se;9.299999999999999;0.0030784508440913597;0.4603111552466072
IC1;9.299999999999999;0.0030784508440913597;0.46338960609069857
ATSC1p;9.299999999999999;0.0030784508440913597;0.46646805693478993
