SMILES	AATS7se	AATSC2dv	GATS2se	BELpe-1	HATS0u	HATS5v	HATS0s	R1m+	F02[N-O]	F03[C-N]	B03[O-O]	F04[N-N]	B07[N-F]	EState_VSA8	SaasC	observed	predicted
CN(C)C[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1	0.007472702512214139	0.018201495925838418	0.6599670736133991	-0.4710761317109281	-0.6455160623849407	0.46057524772438246	-0.4134615209204819	-0.5522417549567412	1.2480355748831915	1.6050826191945693	-0.5665886755599051	-0.3095070537848234	-0.16275769175423185	1.039399843096675	0.04154205589451524	0	0
Oc1ccc2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)c2c(c(C3c4ccc(O)cc4OC(c4ccc(O)c(O)c4)C3O)c1O)OC(c1ccc(O)c(O)c1)C(O)C2	0.7350459466468361	-0.8793819912039154	-0.06221464149879521	-0.4710761317109281	-0.8282296755953806	-0.9603410246438467	-0.20884585072593034	-0.7194476442069334	-0.4921039823002688	-0.8284466208624073	1.764948794664483	-0.3095070537848234	-0.16275769175423185	-0.9573098787536471	-2.7652261019552604	0	0
CCCCOc1ccc2ccc(=O)oc2c1	-0.22743636739529716	1.298541193088065	0.004976885994530774	-0.4710761317109281	0.5375545831526573	-0.6706396487241107	-0.01726078259196125	0.1285250798476133	-0.4921039823002688	-0.8284466208624073	-0.5665886755599051	-0.3095070537848234	-0.16275769175423185	-0.6539969333458926	-0.32745625703664877	0	1
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)C(O)O	0.39237354011080855	-0.1453377699648026	-0.5725052172633184	-0.09758866155648965	-0.4216918862021519	-0.6844349523393362	-0.38070892655199096	-0.3492060322957934	1.2480355748831915	0.388317999166081	-0.5665886755599051	1.1297007463146054	-0.16275769175423185	-0.05480421554949433	-0.23741064809646337	1	1
COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1	1.0036804501750978	-1.1063148687189153	0.43222748768577396	-0.09758866155648965	0.003117264512120747	1.4400418044053949	-0.12784481088987726	0.904838137080649	-0.4921039823002688	-0.8284466208624073	-0.5665886755599051	-0.3095070537848234	-0.16275769175423185	-0.9573098787536471	0.8353191240137817	1	1
CCOC(=O)C1(c2ccccc2)CCN(C)CC1	-0.7490166750749027	-0.1276908557656685	0.30072677987352253	-0.09758866155648965	-0.17959634869831925	0.15707856818942098	-0.5638417122682848	-0.7194476442069334	-0.4921039823002688	-0.5850936968567096	-0.5665886755599051	-0.3095070537848234	-0.16275769175423185	-0.43391390118941636	-0.1706331214970058	1	1
Oc1ccc(OC(F)(F)F)cc1CN[C@H]1CCCN[C@@H]1c1ccccc1	0.46247587009615154	1.747285621919887	-1.7383263140931837	-0.09758866155648965	-0.302928037615366	-0.04985098603896191	0.6159560418655322	0.3554473581157313	-0.4921039823002688	0.8750238471774763	-0.5665886755599051	-0.3095070537848234	6.144102863722252	-0.28396637318249807	-0.1597147713139218	1	1
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC	-1.251437662662593	-0.057944639885512954	-0.43834462823441483	-0.4710761317109281	-0.4171240458718909	0.681300105567991	-0.5251020845206074	-0.623901421778252	-0.4921039823002688	-0.8284466208624073	-0.5665886755599051	-0.3095070537848234	-0.16275769175423185	0.15974803178622907	-0.6631098678009665	1	1
CC(=O)OC(C)(C)/C=C/C(=O)[C@](C)(O)C1C(O)C[C@]2(C)C3CC=C4C(CC(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C	-0.07652160373952631	-0.006983796522957157	-0.7718648231532749	0.27589880859794047	-0.8419331965861635	-0.22918993303689392	-0.47931888809153383	-0.8149938666356147	-0.4921039823002688	-0.8284466208624073	1.764948794664483	-0.3095070537848234	-0.16275769175423185	-0.38782051708288484	-0.6631098678009665	0	0
CN1CCC[C@@H]1C[C@@H]1CNc2ccc(CCS(=O)(=O)c3ccccc3)cc21	-0.6263383343072594	-0.24023812769638875	-0.07664348108362956	-0.09758866155648965	-0.5130486928073719	-0.3257570583434725	-0.24018973135814228	0.701802414419701	-0.4921039823002688	0.14496507516038334	-0.5665886755599051	-0.3095070537848234	-0.16275769175423185	0.5962629521852818	1.186228586240163	1	1
CSCCC(N)C(=O)NC(C)C(=O)O	0.20101767305497376	1.234061446997648	-1.1012177834558095	2.1433361593701328	0.25434848267647553	0.019125532037165598	0.07465778870025543	0.24795785788346472	0.37796579629146126	-0.34174077285101195	-0.5665886755599051	-0.3095070537848234	-0.16275769175423185	-0.7243936421778854	-0.6631098678009665	0	0
CC(CC[C@@]1(O)OC2CC3C4CC(O)C5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(O)C7O)C(O)C6O)C(O)C[C@@]5(C)C4CC[C@]3(C)C2C1C)COC1OC(CO)C(O)C(O)C1O	0.17144968282784925	-0.6665134759683393	0.4134157028482335	0.8361300138296023	-1.0885965744202573	-0.8775692029524935	-0.5314412963338636	-1.0299728671001476	-0.4921039823002688	-0.8284466208624073	1.764948794664483	-0.3095070537848234	-0.16275769175423185	-0.3506839879381381	-0.6631098678009665	0	0
Cc1cccc(Nc2ccccc2C(=O)O)c1C	-0.2224903776150747	0.24084964049332785	-1.4313148802529063	-0.284332396633713	0.0944740711173405	0.48816585495483356	0.16657635999247225	0.044922135222517076	-0.4921039823002688	0.6316709231717786	-0.5665886755599051	-0.3095070537848234	-0.16275769175423185	-0.7243936421778854	1.1901349099913143	0	1
CNCCCC12CCC(c3ccccc31)c1ccccc12	-1.05493502613249	0.029441708469195457	1.7336068795951882	-0.4710761317109281	-0.20700339067988502	0.5157564621852846	-0.5677156750430526	-0.5880715883674967	-0.4921039823002688	-0.5850936968567096	-0.5665886755599051	-0.3095070537848234	-0.16275769175423185	1.7103769114711402	2.215317380621578	0	1
CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)O	-0.22825154286299135	0.06968760489578171	-0.7399192153575284	-0.284332396633713	-0.7003301463480727	-1.098294060796102	-0.27716846693547087	-0.5641850327603264	0.37796579629146126	1.8484355432002668	-0.5665886755599051	1.1297007463146054	-0.16275769175423185	-0.7243936421778854	1.3114932659737473	0	1
C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](OCc3ccc(C(=O)O)cc3)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]23OO4	-0.26379303067841925	0.7398829036857462	-0.15951573069942465	-0.09758866155648965	0.4005193732448273	3.1092735418476836	0.1979202406246841	0.6659725810089455	-0.4921039823002688	-0.8284466208624073	1.764948794664483	-0.3095070537848234	-0.16275769175423185	-0.3506839879381381	-0.1380609595318592	0	0
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	-0.9232550611109087	-0.6459554688370271	-0.7860083996939753	0.46264254367516383	-0.5632949364402428	0.2674409971112253	-0.496223452926884	-0.7194476442069334	-0.4921039823002688	-0.8284466208624073	-0.5665886755599051	-0.3095070537848234	-0.16275769175423185	-0.08450757167513036	-0.6631098678009665	1	0
C=C[C@]1(C)CCC(OC2OC(COC3OC[C@@](O)(CO)C3O)C(O)C(O)C2O)C(C)(C)O1	0.7287911452628554	-0.7094685294998314	0.9186586918201316	1.0228737489068174	-0.6957623060178116	-0.5326866125718553	-0.371904465700246	-0.7313909220105186	-0.4921039823002688	-0.8284466208624073	1.764948794664483	-0.3095070537848234	-0.16275769175423185	-0.669101891897993	-0.6631098678009665	0	0
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1	-0.8847372326517197	0.3022258268533511	-0.5127865623693268	-0.284332396633713	-0.4171240458718909	0.29503160434167597	-0.4430445093823448	0.7137456922232862	1.2480355748831915	0.6316709231717786	-0.5665886755599051	-0.3095070537848234	-0.16275769175423185	-0.1600492619547106	1.875113582627804	1	1
O=C1Nc2c(O)cc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1	2.330983688966777	3.12427050867609	-1.2768839899912288	-0.6578198667881514	0.24064496168569252	2.7092097370061436	1.9838170797926202	1.131760415348767	1.2480355748831915	-0.09838784884531432	-0.5665886755599051	-0.3095070537848234	-0.16275769175423185	-0.231077722307102	-1.4009956290243426	1	1
COc1ccc2cc(C#N)c(=O)oc2c1	0.8199337448027033	-0.05286289311387185	0.4061794430481787	-0.4710761317109281	2.7849320256410675	0.07430674649806775	0.7526012742846129	0.23601458007987988	-0.4921039823002688	-0.34174077285101195	-0.5665886755599051	-0.3095070537848234	-0.16275769175423185	-0.9573098787536471	-0.38675749722457314	1	0
CCOP(=O)(OCC)Oc1cc(C)nc(C(C)C)n1	-0.25799502802793395	3.5065067192934585	-0.8312448307611211	-2.151769747405905	-0.12935010506544825	-0.3671429691891491	-0.3638043617166407	0.2599011356870499	0.37796579629146126	0.6316709231717786	-0.5665886755599051	-0.3095070537848234	-0.16275769175423185	-0.5206366887010179	0.051389763397070146	1	1
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C	0.0735880980671472	0.14380249217994776	1.1380215715858695	-0.4710761317109281	-0.5998376590823308	-0.8361832921068171	-0.4726274978442077	-0.5641850327603264	0.37796579629146126	3.5519060112401504	-0.5665886755599051	2.568908546414034	-0.16275769175423185	1.447425232104764	1.5471887862898308	0	0
CCC1(c2ccccc2)C(=O)NCNC1=O	-1.1584739199867733	0.8375584676487371	-1.0911631351847428	-0.09758866155648965	0.2771876843277805	1.6331760550185521	0.39478798526970016	-0.06256736500974933	1.2480355748831915	0.6316709231717786	-0.5665886755599051	-0.3095070537848234	-0.16275769175423185	-0.4914774056021236	-0.32874835463179264	1	1
Cc1c(C)c2c(c(C)c1O)CC[C@](C)(COc1ccc(C[C@H]3SC(=O)NC3=O)cc1)O2	-0.4324544316987154	-0.02090379607923617	-0.3978660775363237	-0.4710761317109281	-0.4856416508258059	-0.3947335764196002	-0.32471255553489337	-0.19394342084918625	1.2480355748831915	-0.5850936968567096	1.764948794664483	-0.3095070537848234	-0.16275769175423185	-0.7243936421778854	2.3669087200628494	1	1
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O	-0.257444320992965	0.055124498618678665	0.17448139655095884	-0.4710761317109281	-0.28008883596406103	-0.21539462942166837	-0.4486793643274615	0.5943129141874348	-0.4921039823002688	1.6050826191945693	-0.5665886755599051	1.1297007463146054	-0.16275769175423185	0.31522257904297374	1.0461136768947985	1	1
COC1/C=C/OC2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C\C=C\C(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C4=O	0.16188544485785633	1.1149187763703152	-0.048300316768263976	-0.4710761317109281	-1.0383503307873865	-0.6706396487241107	-0.5955377713345665	-1.0419161449037329	0.37796579629146126	3.0652001632287553	1.764948794664483	4.0081163465134635	-0.16275769175423185	0.3298022205924207	-0.8141850474918491	0	0
CCCC(C)(COC(N)=O)COC(N)=O	0.03161437128871207	0.7313524455168984	-0.9846843821183202	1.5831049541384792	0.18126303739229951	0.21225978265032314	0.2996998080708552	-0.02673753159899397	2.9881751320666514	-0.34174077285101195	-0.5665886755599051	-0.3095070537848234	-0.16275769175423185	-0.9573098787536471	-0.6631098678009665	1	1
CCCCCCCCCCCCCCCCCCCCCC(=O)CC(O)CCC	-1.1075842466250954	-0.7662203847143445	-0.37397285351805004	1.9565924242929176	-0.8236618352651197	-0.9741363282590723	-0.656816818862711	-0.9821997558858071	-0.4921039823002688	-0.8284466208624073	-0.5665886755599051	-0.3095070537848234	-0.16275769175423185	-0.6539969333458926	-0.6631098678009665	0	0
CC1OC(OC2C(OC3C(OC4CC[C@@]5(C)C6CC=C7C8CC(C)(C)CC(O)[C@@]8(C)CC[C@]7(C)[C@@]6(C)CCC5[C@]4(C)CO)OC(C(=O)O)C(O)C3O)OC(CO)C(O)C2OC2OCC(O)C(O)C2O)C(O)C(O)C1O	0.2290684527255103	-0.43608758637904754	0.3154368498082899	0.27589880859794047	-1.1023000954110402	-1.070703453565651	-0.5124236608940946	-0.9583132002786368	-0.4921039823002688	-0.8284466208624073	1.764948794664483	-0.3095070537848234	-0.16275769175423185	1.1287442099558873	-0.6631098678009665	0	0
O=P(O)(O)OCC(O)C(O)C(O)=NO	3.077662360019301	1.631454530987034	-0.56460774222421	-2.151769747405905	0.8938461289130151	0.2674409971112253	1.6830566970970144	1.549775138474248	0.37796579629146126	-0.5850936968567096	1.764948794664483	-0.3095070537848234	-0.16275769175423185	-0.5332750830862266	-0.6631098678009665	0	0
CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@H]1CC=C(C=O)C[C@H]21	0.02885351981520831	0.30780750464780315	-0.37303089449018506	-0.284332396633713	-0.4902094911560669	-0.2843711474977959	-0.3979656698214109	-0.37309258790296373	-0.4921039823002688	-0.8284466208624073	-0.5665886755599051	-0.3095070537848234	-0.16275769175423185	0.21838249640259516	0.7617294069487266	1	1
C=C(C(CC=C(C)C)OC(=O)/C(C)=C\C)C1C(OC(C)=O)C(=O)[C@]2(C)OC2C1O	0.2899464726937705	0.3908525309161041	-0.2567906259051585	0.6493862787523789	-0.5724306171007648	-0.6430490414936597	-0.46030125265176475	-0.838880422242785	-0.4921039823002688	-0.8284466208624073	1.764948794664483	-0.3095070537848234	-0.16275769175423185	-0.669101891897993	-0.6631098678009665	0	0
CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1	-0.7527217543263582	-0.17411938617876033	0.2531433089139247	-0.284332396633713	-0.5130486928073719	-0.20159932580644283	-0.5279195119931657	-0.7194476442069334	-0.4921039823002688	-0.5850936968567096	-0.5665886755599051	-0.3095070537848234	-0.16275769175423185	2.6074825432751187	0.4064134964375029	1	0
CCCCC/C=C/C/C=C/CCCCCCCC(=O)O	-0.9510400529147008	-0.6186797007271795	-1.496902812932704	0.8361300138296023	-0.37144564256928103	-0.6292537378784342	-0.11129242448859686	-0.09839719842050486	-0.4921039823002688	-0.8284466208624073	-0.5665886755599051	-0.3095070537848234	-0.16275769175423185	0.4107087317061385	-0.6631098678009665	1	0
CC(C(=O)c1ccc2c(c1)OCO2)N1CCCC1	-0.05771021245494778	0.19615442469733285	0.6161703493466205	-0.09758866155648965	0.1264489534291675	0.11569265734374437	-0.3712001088321064	-0.2775463654742823	-0.4921039823002688	-0.5850936968567096	-0.5665886755599051	-0.3095070537848234	-0.16275769175423185	-0.7426561433746115	0.2844967965991923	1	1
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1	1.971067100928537	2.460611331208463	-1.4173307722493618	-0.284332396633713	-0.14305362605623126	-0.3671429691891491	1.0308222371997517	0.8809515814734786	1.2480355748831915	1.6050826191945693	-0.5665886755599051	-0.3095070537848234	-0.16275769175423185	-0.7339483974655031	-0.2769065583669073	1	1
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CCC4[C@@]5(C)CC(O)C(OC6OC(CO)C(OC7OC(CO)C(O)C(O)C7O)C(O)C6O)[C@@](C)(C(=O)O)C5CC[C@]43C)C2C1	0.1757733272338277	-0.2531942409693223	-0.16583284113425925	0.27589880859794047	-1.0429181711176474	-0.6982302559545617	-0.5110149471578155	-0.8747102556535405	-0.4921039823002688	-0.8284466208624073	1.764948794664483	-0.3095070537848234	-0.16275769175423185	0.825431264548133	-0.6631098678009665	0	0
CCC(=O)OC1CC(=O)OC(C)C/C=C/C=C/C(OC(C)=O)C(C)CC(CC=O)C(OC2OC(C)C(OC3CC(C)(OC(C)=O)C(OC(=O)CC)C(C)O3)C(N(C)C)C2O)C1OC	0.3408361281912612	-0.05021724372627254	0.3522073307067989	0.6493862787523789	-1.0246468097966035	-0.9603410246438467	-0.5909594516916592	-0.8508237000463702	-0.4921039823002688	-0.34174077285101195	1.764948794664483	-0.3095070537848234	-0.16275769175423185	-0.9573098787536471	-0.6631098678009665	0	0
CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1	0.8004591568503703	1.793169220203081	-1.3010273740098148	-0.09758866155648965	0.3411374489514345	0.48816585495483356	1.2819254606915165	2.541067196171817	2.9881751320666514	0.14496507516038334	-0.5665886755599051	-0.3095070537848234	-0.16275769175423185	-0.7243936421778854	-0.472240800493382	1	1
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)SCF	0.5718761861476511	-0.27105861279234106	-0.4841906736784399	0.08915507352072541	-0.5495914154494598	0.65370949833754	0.08170135738165135	-0.05062408720616415	-0.4921039823002688	-0.8284466208624073	1.764948794664483	-0.3095070537848234	-0.16275769175423185	-0.9573098787536471	-0.6631098678009665	1	0
CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12	-0.46586202472503224	-0.14131960376853558	1.825358268436783	-0.284332396633713	-0.32119939893641003	-0.6154584342632087	-0.5899029163894498	-0.7194476442069334	0.37796579629146126	1.3617296951888715	-0.5665886755599051	-0.3095070537848234	-0.16275769175423185	1.692711055881796	0.22268475613415512	1	0
CC(C)=CCC[C@@](C)(O)C1CC[C@]2(C)C1C(O)CC1[C@@]3(C)CCC(OC4OC(COC5OCC(O)C(O)C5O)C(O)C(O)C4O)C(C)(C)C3CC[C@]12C	-0.28973975653944467	-0.4839966921426619	0.2689384097951706	0.6493862787523789	-1.0429181711176474	-0.8361832921068171	-0.5656026044386339	-1.0419161449037329	-0.4921039823002688	-0.8284466208624073	1.764948794664483	-0.3095070537848234	-0.16275769175423185	1.4320571553636416	-0.6631098678009665	0	0
CC(CCC(=O)O)C1CCC2C3CCC4C(O)C(O)CC[C@]4(C)C3CC(O)[C@]12C	-0.610757795105561	-0.49734670491006544	-0.9451872715896648	0.8361300138296023	-0.7551442303112047	0.005330228421940058	-0.43600094070094886	-0.7313909220105186	-0.4921039823002688	-0.8284466208624073	1.764948794664483	-0.3095070537848234	-0.16275769175423185	-0.047371042530383635	-0.6631098678009665	0	0
NOCCC(N)C(=O)O	1.0293218232320474	-1.1733600397890216	0.1480479762002425	2.330079894447356	1.2684090359944165	-0.16021341496076622	0.7920452589004301	-0.02673753159899397	-0.4921039823002688	-0.34174077285101195	-0.5665886755599051	-0.3095070537848234	-0.16275769175423185	-0.4870534049319809	-0.6631098678009665	0	0
C[C@H](Nc1cc(-c2nc([S@@](C)=O)[nH]c2-c2ccc(F)cc2)ccn1)c1ccccc1	0.1122311561520315	0.14910897541758295	-0.6132670871297936	-0.09758866155648965	-0.394284844220586	-0.5326866125718553	0.05035747674943951	1.621434805295759	-0.4921039823002688	2.57849431521736	-0.5665886755599051	-0.3095070537848234	6.144102863722252	0.7654361661747706	1.50912097723207	1	1
CN1/C(=C(/O)Nc2ccccn2)C(=O)c2sccc2S1(=O)=O	0.9871984189013326	1.1345478069527812	-0.7289811158239811	0.46264254367516383	0.35484096994221753	0.046716139267616676	0.7015354013444927	1.4542289160455664	2.1181053534749217	0.8750238471774763	-0.5665886755599051	-0.3095070537848234	-0.16275769175423185	-0.5060570471515707	-0.5110043628982338	0	1
CCC(C)C(/N=C(\O)C(N)Cc1ccc(OS(=O)(=O)O)cc1)/C(O)=N/C(Cc1ccc(OS(=O)(=O)O)cc1)/C(O)=N/C(/C(O)=N/C(CCC(=N)O)C(=O)O)C(C)O	0.5655835195065797	1.5428241582465945	-1.4262227199967954	-0.09758866155648965	-0.8830437595585126	-0.891364506567719	-0.11516638726336466	0.6779158588125307	3.8582449106583816	1.8484355432002668	-0.5665886755599051	-0.3095070537848234	-0.16275769175423185	0.2840156677757468	-0.5273090204231489	0	0
CCCCCCCC/C=C\CCCCCCCC(=O)NC(CO[P@](=O)([O-])OCC[N+](C)(C)C)C(O)/C=C/CCCCCCCCCCCCC	-0.19105346402138798	0.3491239245632999	-0.501998406923454	-2.151769747405905	-0.325767239266671	-0.6522459105704764	-0.31931248621248975	-0.31735729148623276	0.37796579629146126	-0.34174077285101195	-0.5665886755599051	-0.3095070537848234	-0.16275769175423185	0.4145850811636391	-0.6631098678009665	0	1
CC(C)=CCC/C(C)=C/CC/C(C)=C\C=C\C(C)=C\C=C\C=C(C)\C=C\C=C(\C)CC/C=C(\C)CCC=C(C)C	-1.0470846608893398	-1.2366039478049915	0.7415562115413831	0.08915507352072541	-0.9195864822006006	-0.9465457210286212	-0.6663256365825956	-1.0419161449037329	-0.4921039823002688	-0.8284466208624073	-0.5665886755599051	-0.3095070537848234	-0.16275769175423185	5.802289403006008	-0.6631098678009665	0	0
Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C	-0.27805679665059274	-0.30617615667204984	-0.5209559060378628	-0.09758866155648965	-0.7734155916322487	-1.1948611861026808	-0.5529241808121212	-0.6716745329925927	1.2480355748831915	0.8750238471774763	-0.5665886755599051	1.1297007463146054	-0.16275769175423185	-0.2768236702230881	0.2346903588098539	1	1
CCCCCCCCCCCCCCCC(=O)NC(COP(=O)(O)OCC[N+](C)(C)C)C(O)CCCCCCCCCCCCCCC	-0.1913282285382382	0.18218795389865286	-0.5289441152767522	-2.151769747405905	-0.2587722477561764	-0.31196175472824716	0.025352807930483924	0.25193895048466	0.37796579629146126	-0.34174077285101195	-0.5665886755599051	-0.3095070537848234	-0.16275769175423185	-0.11776775136237642	-0.6631098678009665	0	1
