idx_together;idx_separated;SMILES;Index;Binary_Characterization;ID;subset;COMPOUND_KEY;Characterization
129;129;C=C1CC[C@@H]2[C@H](CC2(C)C)C(=C)CC/C1=N/O;130;0;O\N=C/1\CCC([C@@H]2[C@@H](CCC\1=C)C(C2)(C)C)=C;training;;
130;130;COc1ccc2c(c1)[C@]1(C)CCC(=O)C[C@@H]1CC2;131;0;O(C)c1cc2c(CC[C@H]3CC(=O)CC[C@@]23C)cc1;training;;
131;131;CC(C)CCC[C@H](C)[C@@H]1CC[C@H]2[C@@H]3CC(=O)[C@H]4C[C@@H](O)CC[C@@]4(C)[C@H]3CC[C@]21C;132;0;O=C1[C@H]2C[C@@H](O)CC[C@]2([C@@H]2[C@H]([C@@H]3CC[C@@H]([C@H](CCCC(C)C)C)[C@@]3(CC2)C)C1)C;training;;
132;132;COc1cccc(-c2cc(=O)c3cc(OC)ccc3o2)c1;133;0;O1c2c(cc(OC)cc2)C(=O)C=C1c1cc(OC)ccc1;training;;
133;133;COc1ccc(-c2cc(=O)c3cc(OC)ccc3o2)cc1;134;0;O1c2c(cc(OC)cc2)C(=O)C=C1c1ccc(OC)cc1;training;;
134;134;O=C(O)c1nc2cc(Cl)c(Cl)cc2nc1O;135;0;Clc1cc2nc(C(O)=O)c(O)nc2cc1Cl;training;;
135;135;C=C1C2CC[C@@]3(C)[C@@H](c4ccoc4)OC(=O)C[C@@]13O[C@H]1CC(=O)C(C)(C)C(C(OC(C)=O)C(=O)OC)[C@@]21C;136;1;O1[C@H]([C@@]2([C@]3(O[C@H]4CC(=O)C(C)(C)[C@H]([C@H](OC(=O)C)C(OC)=O)[C@]4([C@@H](CC2)C3=C)C)CC1=O)C)c1ccoc1;training;;
136;136;NC(=O)c1ccc(N)nc1;137;0;O=C(N)c1ccc(nc1)N;training;;
137;137;C=C1C2CC[C@@]3(C)[C@@H](c4ccoc4)OC(=O)C[C@@]13O[C@H]1CC(=O)C(C)(C)C(C(O)C(=O)OC)[C@@]21C;138;0;O1[C@H]([C@@]2([C@]3(O[C@H]4CC(=O)C(C)(C)[C@H]([C@H](O)C(OC)=O)[C@]4([C@@H](CC2)C3=C)C)CC1=O)C)c1ccoc1;training;;
138;138;CC(=O)[C@H]1CC[C@@H]2[C@@H]3CC(=O)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C;139;0;O=C1CC[C@@]2([C@@H]3[C@H]([C@H]4CC[C@H](C(=O)C)[C@]4(CC3)C)CC(=O)C2=C1)C;training;;
139;139;CC(=O)OCC(=O)[C@@]1(O)CC[C@@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C;140;0;O=C1C=C2[C@@]([C@@H]3[C@H]([C@H]4CC[C@](O)(C(=O)COC(=O)C)[C@]4(C[C@@H]3O)C)C[C@@H]2C)(C=C1)C;training;;
140;140;COc1ccc2c(=O)cc(-c3ccccc3OC)oc2c1;141;0;O1c2c(ccc(OC)c2)C(=O)C=C1c1ccccc1OC;training;;
141;141;COc1cccc(-c2cc(=O)c3ccc(OC)cc3o2)c1;142;0;O1c2c(ccc(OC)c2)C(=O)C=C1c1cc(OC)ccc1;training;;
142;142;O=c1cc(-c2ccccc2)oc2c(O)c(O)ccc12;143;0;O1c2c(ccc(O)c2O)C(=O)C=C1c1ccccc1;training;;
143;143;Cn1c(=O)c2c(ncn2CCCl)n(C)c1=O;144;0;ClCCn1c2c(nc1)N(C)C(=O)N(C)C2=O;training;;
144;144;O=C(O)c1cc(O)c2ccc(Cl)cc2n1;145;0;Clc1cc2nc(cc(O)c2cc1)C(O)=O;training;;
145;145;CC(=O)OC1CC(OC(C)=O)[C@]2(C)C(CC(=O)[C@]3(C)[C@@H]2CC[C@@]2(C)[C@H](c4ccoc4)OC(=O)[C@@H]4O[C@@]423)C1(C)C;146;0;O1[C@H]([C@@]2([C@@]3(O[C@@H]3C1=O)[C@]1([C@H](CC2)[C@]2([C@@H](CC1=O)C(C)(C)[C@H](OC(=O)C)C[C@@H]2OC(=O)C)C)C)C)c1ccoc1;training;;
146;146;CC(=O)OC1CC(OC(C)=O)[C@]2(C)C(C[C@H](O)[C@]3(C)[C@@H]2CC[C@@]2(C)[C@H](c4ccoc4)OC(=O)[C@@H]4O[C@]432)C1(C)C;147;1;O1[C@@H]([C@@]2([C@@]3(O[C@@H]3C1=O)[C@@]1([C@@H](CC2)[C@@]2([C@@H](C[C@H]1O)C(C)(C)[C@H](OC(=O)C)C[C@@H]2OC(=O)C)C)C)C)c1ccoc1;training;;
147;147;CC1(C)C(=O)C=C[C@@]2(C)C1C=C[C@@]1(C)[C@H]2CC[C@]2(C)[C@@H](c3ccoc3)OC(=O)[C@H]3O[C@@]312;148;0;O1[C@H]([C@]2([C@@]3(O[C@@H]3C1=O)[C@]1([C@@H](CC2)[C@]2([C@@H](C=C1)C(C)(C)C(=O)C=C2)C)C)C)c1ccoc1;training;;
148;148;O=C(O)c1cc(O)c(=O)c2c(O)c(O)ccc2c1;149;0;OC1=CC(=Cc2c(C1=O)c(O)c(O)cc2)C(O)=O;training;;
149;149;Cn1c(=O)c2c(ncn2CCO)n(C)c1=O;150;0;O=C1N(C)C(=O)N(c2ncn(c12)CCO)C;training;;
150;150;COc1ccc2c(=O)ccoc2c1;151;0;O1C=CC(=O)c2c1cc(OC)cc2;training;;
151;151;O=[N+]([O-])c1cccc2cn[nH]c12;152;0;O=[N+]([O-])c1c2[nH]ncc2ccc1;training;;
152;152;COC(=O)[C@]1(C)CCC[C@@]2(C)c3ccc(C(C)C)cc3C(=O)C[C@@H]12;153;0;O=C1c2cc(ccc2[C@]2([C@@H](C1)[C@@](CCC2)(C(OC)=O)C)C)C(C)C;training;;
153;153;CC(C)CCC[C@@H](C)[C@H]1CC[C@@H]2[C@H]3C(=O)C=C4C[C@@H](O)CC[C@@]4(C)[C@@H]3CC[C@@]21C;154;0;O=C1[C@@H]2[C@H]3CC[C@H]([C@@H](CCCC(C)C)C)[C@]3(CC[C@H]2[C@]2(C(=C1)C[C@@H](O)CC2)C)C;training;;
154;154;CC(=O)O[C@H]1CC[C@]2(C)C(=CC(=O)[C@@H]3[C@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@H]32)C1;155;0;O=C1[C@@H]2[C@H]3CC[C@H]([C@@H](CCCC(C)C)C)[C@]3(CC[C@H]2[C@]2(C(=C1)C[C@@H](OC(=O)C)CC2)C)C;training;;
155;155;COC(=O)[C@@H]1OC(=O)[C@@H]2O[C@@]23[C@@]2(C)[C@H](CC[C@@]13C)[C@]1(C)C(OC(C)=O)CC(OC(C)=O)C(C)(C)C1C[C@@H]2O;156;0;O1[C@@H](C(OC)=O)[C@]2([C@]3(O[C@H]3C1=O)[C@@]1([C@H](CC2)[C@@]2([C@@H](C[C@@H]1O)C(C)(C)[C@H](OC(=O)C)C[C@@H]2OC(=O)C)C)C)C;training;;
156;156;COc1ccccc1-c1cc(=O)c2cccc(OC)c2o1;157;0;O1c2c(cccc2OC)C(=O)C=C1c1ccccc1OC;training;;
157;157;Cn1c(=O)c2nc(C3CCCC3)[nH]c2n(C)c1=O;158;0;O=C1N(C)C(=O)N(c2[nH]c(nc12)C1CCCC1)C;training;;
158;158;CC(=O)/C=C\[C@@H]1[C@@]2(C)CCCC(C)(C)[C@@H]2CC[C@@]1(C)O;159;0;O[C@@]1(CC[C@@H]2[C@@](CCCC2(C)C)(C)[C@H]1\C=C/C(=O)C)C;training;;
159;159;CC1(C)C(=O)[C@H]2C[C@]3(O)C4=CC(=O)O[C@@H](c5ccoc5)[C@@]4(C)CC[C@@H]3[C@](C)(C2=O)[C@H]1CC(=O)O;160;0;O1[C@H]([C@@]2(C(=CC1=O)[C@]1(O)[C@H](CC2)[C@@]2(C)[C@@H](CC(O)=O)C(C)(C)C(=O)[C@@H](C1)C2=O)C)c1ccoc1;training;;
160;160;COc1ccc([C@H]2Oc3c(I)c(OC)cc(OC)c3C[C@@H]2O)cc1OC;161;0;Ic1c2O[C@@H]([C@@H](O)Cc2c(OC)cc1OC)c1cc(OC)c(OC)cc1;training;;
161;161;COC(=O)C[C@H]1C(C)(C)[C@]2(O)O[C@@]34C[C@@H]2C(=O)[C@]1(C)C3CC[C@@]1(C)C4=CC(=O)O[C@@H]1c1ccoc1;162;1;O1[C@H]([C@]2(CC[C@H]3[C@@]4(O[C@@]5(O)[C@@H](C4)C(=O)[C@]3(C)[C@@H](CC(OC)=O)C5(C)C)C2=CC1=O)C)c1ccoc1;training;;
162;162;CC(C)C1=CC2=CC[C@H]3[C@@](C)(CCC[C@]3(C)C(=O)O)[C@@H]2CC1;163;1;OC(=O)[C@@]1([C@H]2CC=C3[C@@H](CCC(=C3)C(C)C)[C@@]2(CCC1)C)C;training;;
163;163;C[NH2+][C@H](Cc1c[nH]c2ccccc12)C(=O)[O-];164;0;O=C([O-])[C@H]([NH2+]C)Cc1c2c([nH]c1)cccc2;training;;
164;164;CC1=CC(=O)CC(C)(C)[C@@]1(O)/C=C/C(C)=C\C(=O)O;165;0;O=C1CC(C)(C)[C@@](O)(\C=C\C(=C/C(O)=O)\C)C(=C1)C;training;;
165;165;COc1ccc(-c2cc(=O)c3c(OC(C)=O)cc(OC(C)=O)cc3o2)cc1;166;0;O1c2c(C(=O)C=C1c1ccc(OC)cc1)c(OC(=O)C)cc(OC(=O)C)c2;training;;
166;166;CCCC(=O)Nc1ccc(OC[C@@H](O)CNC(C)C)c(C(C)=O)c1;167;0;O(C[C@@H](O)CNC(C)C)c1ccc(NC(=O)CCC)cc1C(=O)C;training;;
167;167;CCN(CC)CCNC(=O)c1ccc(NC(C)=O)cc1;168;0;O=C(NCCN(CC)CC)c1ccc(NC(=O)C)cc1;training;;
168;168;COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1;169;0;Clc1ccc(cc1)C(=O)n1c2c(cc(OC)cc2)c(CC(OCC(O)=O)=O)c1C;training;;
169;169;COP(=O)(NC(C)=O)SC;170;0;S(P(OC)(=O)NC(=O)C)C;training;;
170;170;CC(=O)Nc1ccc(O)cc1;171;0;Oc1ccc(NC(=O)C)cc1;training;;
171;171;CC(=O)Nc1ccc(OC(=O)c2ccccc2O)cc1;172;0;O(C(=O)c1ccccc1O)c1ccc(NC(=O)C)cc1;training;;
172;172;CC(=O)Nc1ccccc1;173;0;O=C(Nc1ccccc1)C;training;;
173;173;CC(=O)Nc1nnc(S(N)(=O)=O)s1;174;0;s1c(nnc1S(=O)(=O)N)NC(=O)C;training;;
174;174;CCOCN(C(=O)CCl)c1c(C)cccc1CC;175;0;ClCC(=O)N(COCC)c1c(cccc1C)CC;training;;
175;175;CC(=O)NO;176;0;O=C(NO)C;training;;
176;176;COc1cc(C(C)=O)cc(OC)c1O;177;0;O(C)c1cc(cc(OC)c1O)C(=O)C;training;;
177;177;CC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I;178;0;Ic1c(C(O)=O)c(I)cc(I)c1NC(=O)C;training;;
178;178;CC(=O)Oc1c2c(c(CC=C(C)C)c3c1C(=O)C1=C[C@H]4C[C@@H]5C(C)(C)O[C@](C/C=C(\C)C(=O)O)(C4=O)[C@]15O3)O[C@@](C)(CCC=C(C)C)C=C2;179;1;O1[C@]2([C@]34Oc5c(C(=O)C3=C[C@@H](C[C@@H]4C1(C)C)C2=O)c(OC(=O)C)c1c(O[C@](C=C1)(CC\C=C(\C)/C)C)c5C\C=C(\C)/C)C\C=C(\C(O)=O)/C;training;;
179;179;CCOC(=O)[C@H](Cc1ccc(O)cc1)NC(C)=O;180;0;Oc1ccc(cc1)C[C@H](NC(=O)C)C(OCC)=O;training;;
180;180;CC(=O)N[C@@H](CC(C)C)C(=O)O;181;0;OC(=O)[C@@H](NC(=O)C)CC(C)C;training;;
181;181;CC(=O)O[C@@H](CC(=O)[O-])[N+](C)(C)C;182;0;O([C@H]([N+](C)(C)C)CC(=O)[O-])C(=O)C;training;;
182;182;CC(=O)N[C@@H](CS)C(=O)O;183;0;SC[C@H](NC(=O)C)C(O)=O;training;;
183;183;CC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1O;184;0;O1[C@H](CO)[C@@H](O)[C@H](O)[C@@H](NC(=O)C)[C@@H]1O;training;;
184;184;CC(=O)N[C@@H](CCC(=O)O)C(=O)O;185;0;OC(=O)CC[C@H](NC(=O)C)C(O)=O;training;;
185;185;CC(=O)N[C@H](Cc1ccccc1)C(=O)O;186;0;OC(=O)[C@H](NC(=O)C)Cc1ccccc1;training;;
186;186;CC(=O)NCCc1c[nH]c2ccc(O)cc12;187;0;Oc1cc2c([nH]cc2CCNC(=O)C)cc1;training;;
187;187;CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(N)=O;188;0;O=C(N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)N)C;training;;
188;188;CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O;189;0;OC(=O)[C@@H](NC(=O)C)Cc1c2c([nH]c1)cccc2;training;;
189;189;CC(=O)NCCCCCC(=O)O;190;0;OC(=O)CCCCCNC(=O)C;training;;
190;190;[NH3+][C@H](C(=O)[O-])[C@@H]1CC(Cl)=NO1;191;0;ClC1=NO[C@@H](C1)[C@H]([NH3+])C(=O)[O-];training;;
191;191;CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](N(C)C)[C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CCC(=O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@H]1C(=O)OC;192;0;O1[C@@H](C)C(=O)CC[C@@H]1O[C@@H]1[C@@H](O[C@@H](O[C@@H]2[C@@H](O[C@@H](O[C@@H]3c4c(cc5c(C(=O)c6c(cccc6O)C5=O)c4O)[C@@H](C(OC)=O)[C@](O)(C3)CC)C[C@@H]2N(C)C)C)C[C@@H]1O)C;training;;
192;192;O=C(O)/C=C(\CC(=O)O)C(=O)O;193;0;OC(=O)C\C(=C/C(O)=O)\C(O)=O;training;;
193;193;CCN1C[C@]2(COC)[C@H](O)C[C@H](OC)[C@@]34[C@@H]2[C@@H](OC)[C@@H]([C@@H]13)[C@@]1(OC(C)=O)[C@@H]2[C@H](OC(=O)c3ccccc3)[C@](O)(C[C@@H]24)[C@@H](OC)[C@@H]1O;194;0;O(C)[C@@H]1[C@@]2(O)C[C@H]3[C@H]([C@](OC(=O)C)([C@@H]4[C@H]5[N@](C[C@]6([C@H]([C@@]35[C@@H](OC)C[C@H]6O)[C@H]4OC)COC)CC)[C@H]1O)[C@H]2OC(=O)c1ccccc1;training;;
194;194;Nc1ncnc2[nH]cnc12;195;0;[nH]1c2ncnc(N)c2nc1;training;;
195;195;Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O;196;0;P(OC[C@H]1O[C@@H](n2c3ncnc(N)c3nc2)[C@H](O)[C@@H]1O)(O)(O)=O;training;;
196;196;Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O;197;0;O1[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]1n1c2ncnc(N)c2nc1;training;;
197;197;CCN(CC)CCOC(=O)C(c1ccccc1)c1ccccc1;198;0;O(C(=O)C(c1ccccc1)c1ccccc1)CCN(CC)CC;training;;
198;198;OC[C@@H](O)C(O)[C@@H](O)CO;199;0;OC([C@H](O)CO)[C@@H](O)CO;training;;
199;199;N=C(N)NCCCCN;200;0;N(CCCCN)C(N)=N;training;;
200;200;CC[C@H]1[C@@H]2C[C@H]3[C@@H]4N(C)c5ccccc5[C@]45C[C@@H]([C@@H]2[C@@H]5O)[N@]3[C@@H]1O;201;0;O[C@H]1[N@@]2[C@@H]3[C@H]4[C@H](C[C@H]2[C@@H]2N(c5c([C@@]2(C3)[C@H]4O)cccc5)C)[C@@H]1CC;training;;
201;201;CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](N(C)C)[C@H](O)[C@H](C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@H]1C(=O)OC;202;0;O1[C@@H](C)[C@@H](O)[C@@H](N(C)C)C[C@@H]1O[C@@H]1c2c(cc3c(C(=O)c4c(cccc4O)C3=O)c2O)[C@@H](C(OC)=O)[C@](O)(C1)CC;training;;
202;202;NC(=O)c1ccc([N+](=O)[O-])cc1Cl;203;0;Clc1cc([N+](=O)[O-])ccc1C(=O)N;training;;
203;203;CCc1cccc(CC)c1N(COC)C(=O)CCl;204;0;ClCC(=O)N(COC)c1c(cccc1CC)CC;training;;
204;204;CC(C)C[C@@H](NC(=O)CC[NH3+])C(=O)[O-];205;0;O=C(N[C@H](CC(C)C)C(=O)[O-])CC[NH3+];training;;
205;205;C[C@@H]([NH3+])C(=O)N[C@H](Cc1ccccc1)C(=O)[O-];206;0;O=C(N[C@H](Cc1ccccc1)C(=O)[O-])[C@H]([NH3+])C;training;;
206;206;C[C@H](N)C(=O)OC(C)(C)Cc1ccc(Cl)cc1;207;0;Clc1ccc(cc1)CC(OC(=O)[C@@H](N)C)(C)C;training;;
207;207;CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1;208;0;S(CCC)c1cc2[nH]c(nc2cc1)NC(OC)=O;training;;
208;208;NC(=O)NC[C@H]([NH3+])C(=O)[O-];209;0;O=C([O-])[C@@H]([NH3+])CNC(=O)N;training;;
209;209;CNC(=O)O/N=C/C(C)(C)SC;210;0;S(C(\C=N\OC(=O)NC)(C)C)C;training;;
210;210;ClC1=C(Cl)[C@]2(Cl)[C@H]3[C@H]([C@@H]4C=C[C@H]3C4)[C@@]1(Cl)C2(Cl)Cl;211;0;ClC=1[C@@]2(Cl)[C@@H]3[C@@H]([C@H]4C=C[C@@H]3C4)[C@@](Cl)(C=1Cl)C2(Cl)Cl;training;;
211;211;CCCC[C@H](CC)CNC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NC[C@@H](CC)CCCC;212;0;N(CCCCCCNC(NC(NC[C@H](CCCC)CC)=N)=N)C(NC(NC[C@H](CCCC)CC)=N)=N;training;;
212;212;O=C1c2ccccc2C(=O)c2c1ccc(O)c2O;213;0;Oc1c2c(ccc1O)C(=O)c1c(cccc1)C2=O;training;;
213;213;NC(=O)N[C@H]1NC(=O)NC1=O;214;0;O=C1NC(=O)N[C@@H]1NC(=O)N;training;;
214;214;CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@@]4(C)[C@H]3CC[C@]12C;215;0;O[C@@H]1CC[C@@]2([C@H](C1)CC[C@H]1[C@@H]3CC[C@H](C(=O)C)[C@]3(CC[C@@H]12)C)C;training;;
215;215;O=c1[nH]cnc2[nH]ncc12;216;0;O=C1NC=Nc2[nH]ncc12;training;;
216;216;O=C1NC(=O)C(=O)C(=O)N1;217;0;O=C1C(=O)NC(=O)NC1=O;training;;
217;217;CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12;218;0;S(=O)(=O)(N1CCCC1)Cc1cc2c([nH]cc2CCN(C)C)cc1;training;;
218;218;O=C1c2c(O)cccc2[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2cc(CO)cc(O)c21;219;0;O1[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1c2c(C(=O)c3c1cccc3O)c(O)cc(c2)CO;training;;
219;219;C=CCc1ccccc1OC[C@@H](O)CNC(C)C;220;0;O(C[C@@H](O)CNC(C)C)c1ccccc1CC=C;training;;
220;220;C=CCSC[C@@H]1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1;221;0;Clc1cc2N[C@H](NS(=O)(=O)c2cc1S(=O)(=O)N)CSCC=C;training;;
221;221;CN(C)c1nc(N(C)C)nc(N(C)C)n1;222;0;n1c(nc(nc1N(C)C)N(C)C)N(C)C;training;;
222;222;CCN(CCCc1ccccc1)CCCc1ccccc1;223;0;N(CCCc1ccccc1)(CCCc1ccccc1)CC;training;;
223;223;COc1c2c(cc3c1OCO3)[C@@]13C=C[C@H](OC)C[C@@H]1[N@@](C2)C[C@H]3O;224;0;O1c2c(OC1)cc1[C@@]34[C@@H]([N@](C[C@H]3O)Cc1c2OC)C[C@@H](OC)C=C4;training;;
224;224;Nc1c(Br)cc(Br)cc1CNC1CCC(O)CC1;225;0;Brc1cc(Br)cc(CNC2CCC(O)CC2)c1N;training;;
225;225;CC(=O)OCC(=O)[C@@]12OC3(CCCC3)O[C@@H]1C[C@H]1[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C;226;0;F[C@@]12[C@@H]([C@@H]3C[C@H]4OC5(O[C@@]4(C(=O)COC(=O)C)[C@@]3(C[C@@H]1O)C)CCCC5)CCC1=CC(=O)C=C[C@@]12C;training;;
226;226;NCC[C@@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O;227;0;O1[C@H](CN)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O[C@H]1[C@H](O)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](N)[C@H]2O)[C@H](NC(=O)[C@H](O)CCN)C[C@@H]1N;training;;
227;227;N=C(N)NC(=O)c1nc(Cl)c(N)nc1N;228;0;Clc1nc(C(=O)NC(N)=N)c(nc1N)N;training;;
228;228;Nc1c2ccccc2nc2ccccc12;229;0;n1c2c(cccc2)c(N)c2c1cccc2;training;;
229;229;CN1[C@@H]2CC[C@H]1CC(O[C@@H](c1ccccc1)c1ccccc1N)C2;230;0;O([C@H](c1ccccc1N)c1ccccc1)C1C[C@@H]2N([C@H](C1)CC2)C;training;;
230;230;[NH3+]C1(C(=O)[O-])CC1;231;0;O=C([O-])C1([NH3+])CC1;training;;
231;231;CC[C@]1(c2ccc(N)cc2)CCC(=O)NC1=O;232;0;O=C1NC(=O)CC[C@]1(CC)c1ccc(N)cc1;training;;
232;232;[NH3+]C[C@@H](O)CC(=O)[O-];233;0;O=C([O-])C[C@H](O)C[NH3+];training;;
233;233;NCC(=O)CCC(=O)O;234;0;OC(=O)CCC(=O)CN;training;;
234;234;Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc3)cnc2n1;235;0;OC(=O)CC[C@@H](NC(=O)c1ccc(NCc2nc3c(nc(nc3N)N)nc2)cc1)C(O)=O;training;;
235;235;Nc1ccc(C(=O)O)c(O)c1;236;0;Oc1cc(N)ccc1C(O)=O;training;;
236;236;Nc1nccs1;237;0;s1ccnc1N;training;;
237;237;CN(C)CCCO[C@@H]1[C@H]2OC(C)(C)O[C@H]2O[C@@H]1[C@H](O)CO;238;0;O1[C@H]2[C@@H](OC1(C)C)O[C@H]([C@H](O)CO)[C@@H]2OCCCN(C)C;training;;
238;238;Cc1ccc(/N=C/N(C)/C=N/c2ccc(C)cc2C)c(C)c1;239;0;N(=C\N(\C=N\c1ccc(cc1C)C)C)/c1ccc(cc1C)C;training;;
239;239;CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)[C@@H]1c1ccccc1Cl;240;0;Clc1ccccc1[C@@H]1C(C(OCC)=O)=C(NC(C)=C1C(OC)=O)COCCN;training;;
240;240;CCN(CC)Cc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O;241;0;Clc1cc2nccc(Nc3cc(O)c(cc3)CN(CC)CC)c2cc1;training;;
241;241;Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2;242;0;Clc1cc2c(Oc3c(N=C2N2CCNCC2)cccc3)cc1;training;;
242;242;CC1(C)S[C@@H]2[C@H](NC(=O)[C@@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O;243;0;S1[C@H]2N([C@@H](C(O)=O)C1(C)C)C(=O)[C@H]2NC(=O)[C@@H](N)c1ccc(O)cc1;training;;
243;243;C[C@@H]1[C@H](O)[C@@H](C)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](O[C@H]2O[C@H](C)[C@@H](O)[C@@H]([NH3+])[C@H]2O)C[C@@H]2O[C@](O)(C[C@H](O)C[C@H](O)[C@@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@H]1C)C[C@H](O)[C@H]2C(=O)[O-];244;0;O1[C@@H](C)[C@H](C)[C@H](O)[C@H](\C=C\C=C\C=C\C=C\C=C\C=C\C=C\[C@H](O[C@H]2O[C@H](C)[C@@H](O)[C@@H]([NH3+])[C@H]2O)C[C@@H]2O[C@@](O)(C[C@H](O)[C@H]2C(=O)[O-])C[C@H](O)C[C@H](O)[C@@H](O)CC[C@@H](O)C[C@@H](O)CC1=O)C;training;;
244;244;CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O;245;0;S1[C@H]2N([C@@H](C(O)=O)C1(C)C)C(=O)[C@H]2NC(=O)[C@H](N)c1ccccc1;training;;
245;245;N#C[C@H](O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)c1ccccc1;246;0;O1[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1OC[C@H]1O[C@@H](O[C@@H](C#N)c2ccccc2)[C@H](O)[C@@H](O)[C@@H]1O;training;;
246;246;CN1CCCC[C@H]1c1ccc(-c2cccnc2)nc1;247;0;n1cc(ccc1-c1cccnc1)[C@H]1[N@@](CCCC1)C;training;;
247;247;c1cncc([C@@H]2CCCCN2)c1;248;0;n1cc(ccc1)[C@H]1NCCCC1;training;;
248;248;N=c1ccn2c(n1)O[C@@H]1[C@@H](O)[C@H](CO)O[C@@H]12;249;0;O1[C@@H]2N3C=CC(N=C3O[C@@H]2[C@@H](O)[C@@H]1CO)=N;training;;
249;249;C=C1[C@H]([C@]2(C)C=CC(=O)C(C)(C)C2CC(=O)OC)CC[C@]2(C)[C@@H](c3ccoc3)OC(=O)[C@H]3O[C@]132;250;0;O1[C@H]([C@]2([C@]3(O[C@H]3C1=O)C(=C)[C@H](CC2)[C@]1(C=CC(=O)C(C)(C)[C@@H]1CC(OC)=O)C)C)c1ccoc1;training;;
250;250;C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1C/C=C1/C(=O)OC[C@H]1O;251;0;O1C[C@@H](O)\C(=C/C[C@H]2[C@]3([C@H](CCC2=C)[C@@](CO)(C)[C@H](O)CC3)C)\C1=O;training;;
251;251;C[C@@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12;252;0;O=C1CC[C@H]2[C@H]3[C@H](CC[C@]12C)[C@]1(C(=CC(=O)C=C1)CC3)C;training;;
252;252;CC(=O)O[C@@H]1CC[C@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]32)C1;253;0;O=C1CC[C@H]2[C@H]3[C@H](CC[C@]12C)[C@]1([C@H](C[C@H](OC(=O)C)CC1)CC3)C;training;;
253;253;C[C@@]12CC[C@@H](OS(=O)(=O)O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)C(=O)CC[C@@H]12;254;1;S(O[C@@H]1CC[C@@]2([C@H](C1)CC[C@H]1[C@@H]3CCC(=O)[C@@]3(CC[C@@H]12)C)C)(O)(=O)=O;training;;
