SMILES;ATSC6dv;X3sol;VSA_EState3;X2sol;PEOE_VSA8;H-050;GATS1c;SLogP
CCNC;0.0;0.5;2.9305555555555554;1.0;0.0;1.0;1.6068016172624886;0.22569999999999996
CCCCCCCCCCCCCCCCCCCCCCCCC;-0.42502951593860727;5.707106781186548;0.0;8.424621202458752;0.0;0.0;1.5537431624077975;9.998499999999995
C=CCOC(=O)C(=O)OCC=C;-82.18181818181817;2.9974431949644016;0.0;4.239024818761598;0.0;0.0;1.655728984323803;0.44479999999999986
Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-];15.382716049382715;4.0977297590701305;20.52872448979592;5.70230455139719;6.06636706846161;2.0;1.0949226332621775;1.0852
CCOCc1ccccc1;-18.37190082644628;2.690670697680658;0.0;3.6462643699419734;6.606881964512918;0.0;1.1324806113606107;2.2231000000000005
C=CC/C=C/C;0.65625;0.9571067811865475;0.0;1.7071067811865475;0.0;0.0;1.2896478667876872;2.1386000000000003
CCCC(C)(C)CC;7.2071005917159745;1.8838834764831844;0.0;3.267766952966369;0.0;0.0;1.7785055147446938;3.2227000000000023
c1cc(-c2ccncc2)ccn1;6.240000000000002;3.9663264951887856;0.0;4.796180192710584;24.787374286452305;0.0;0.9627920317883599;2.1435999999999993
O=C(/C=C/c1ccccc1)OCc1ccccc1;-29.9609375;5.5849182166977265;0.0;7.267943943409565;6.076020106833881;0.0;1.5025277715120993;3.443200000000002
CCCCCCCCF;0.08284023668639012;1.4571067811865475;0.0;2.414213562373095;0.0;0.0;1.0355901548643989;3.3164000000000025
CCCCn1cccc1;-13.438016528925617;2.440670697680658;0.0;3.2927109793486995;18.93844354913873;0.0;1.373284347516958;2.2882000000000007
CC(Cl)C(Cl)Cl;0.0;2.5;-0.14506172839506193;3.9983968427944303;0.0;0.0;1.2916621170319391;2.4174000000000007
CCc1ccc(Br)cc1;2.492658639435048;3.2901290122938;0.0;4.350642529077819;4.472719515832414;0.0;1.135308514902948;3.0115000000000016
c1ccc(C2CC2)cc1;6.193905817174516;2.816496580927726;0.0;3.735520020930762;0.0;0.0;0.9516408181989467;2.564
CCC1CCCC1C;9.333333333333332;2.563496152738635;0.0;3.0765154898253195;0.0;0.0;1.538695274654383;2.832600000000001
O=CN1CCOCC1;0.0;2.302095140581215;0.0;2.9122841352177486;13.08951281182515;0.0;1.3394892920129724;-0.5250000000000001
CCCCC[Si](Cl)(Cl)Cl;1.9014814814814818;2.5562184335382288;0.0;9.031092167691146;0.0;0.0;2.3039697604505047;3.831900000000002
Cc1ccc(Cl)c(N)c1;21.754026229228074;3.289221583653406;0.6255555555555559;4.243582825391703;0.0;2.0;1.7358662530257045;2.23062
CCC(CC)C(C)(C)CC;18.87890625;3.0020012015945072;0.0;3.855554592187781;0.0;0.0;1.783562923644984;3.858800000000003
NC(=O)C(F)(F)F;0.0;0.0;0.0;1.7320508075688776;0.0;2.0;1.9654780526672522;0.03400000000000014
N#CCCC[Si](Cl)(Cl)Cl;-4.66255144032922;2.5562184335382288;8.099272801713278;9.031092167691146;6.4208216229260096;0.0;2.0057352448786805;2.9454800000000017
CC(C)CN(CCO)CC(C)C;-4.8000000000000025;2.3063991333074063;8.820789871504157;4.913798759404988;19.634269217737724;1.0;1.4252190609677133;1.5927
Cn1c(=S)sc2ccccc21;16.633744855967077;5.431585355196562;0.0;5.955362204904871;7.04767198267719;0.0;1.7297271539590349;2.969290000000001
CCCCCCCCCCCCBr;-0.5617682933780195;3.0606601717798214;1.1840277777777777;4.681980515339465;5.330089647061427;0.0;1.3734765354387222;5.302200000000005
Oc1ccccc1Br;3.775326498973223;3.398047142101516;8.87238425925926;3.980606442558795;0.0;1.0;1.3507533511003804;2.1547
c1ccncc1;0.0;1.5;0.0;2.1213203435596424;12.393687143226153;0.0;0.9732900208812788;1.0816
C#CCOC;6.347107438016529;0.7071067811865475;0.0;1.3535533905932737;7.109797541277533;0.0;1.2046047678090481;0.266
CC(C)CC(N)=O;14.814814814814817;0.9428090415820635;0.0;3.0233959606302196;6.4208216229260096;2.0;1.8889160354239638;0.5178000000000001
O=[N+]([O-])c1cccc(Br)c1;-20.43204277595812;3.4441431759784016;10.13787037037037;5.092370807870818;16.605453652755635;0.0;0.815203454259238;2.3573000000000004
C=C(CC)CCC;6.666666666666665;1.4783978394802333;0.0;2.3020951405812147;0.0;0.0;1.4653484648249602;2.752700000000001
CCCCOC(C)=O;-16.279999999999994;1.385027805014831;0.0;2.889628765898712;6.923737199690624;0.0;1.6380837983034424;1.3496000000000001
CC1=CCC(C(=O)O)C1(C)C;-20.34559999999999;3.941195612025129;8.833310185185185;5.150275052676559;0.0;1.0;1.5860447036220386;2.0634
O=C(c1ccccc1)c1ccc(Br)cc1;-27.858862978204545;5.774833795768585;0.0;7.093655342967197;15.599622499226406;0.0;1.1035461542034732;3.680100000000002
Fc1cc(F)c(F)c(F)c1;0.0;1.5;0.0;2.1213203435596424;12.13273413692322;0.0;1.0007361095599332;2.2430000000000003
CCCCC(CC)COCCO;-4.003460207612456;2.7592019217677626;8.50292115457294;3.9122841352177495;6.606881964512918;1.0;1.3196135019325577;2.211700000000001
CCCCCCCCCCCCC1CCCCC1;-8.881784197001254e-16;4.690670697680658;0.0;6.474691494688165;0.0;0.0;1.4941701884879073;6.877700000000007
Cc1ncccn1;10.22485207100592;1.893846850117352;0.0;2.7431821564919865;12.393687143226153;0.0;1.350361251445067;0.7850199999999998
Cc1cccc(N)c1C;23.659999999999997;3.11406878688018;0.0;3.7445881845648663;5.687386274683562;2.0;1.743533512447782;1.88564
Cc1ccc2ccc3ccccc3c2c1;-33.9753086419753;5.73635296396193;5.3349074074074085;6.627900096486983;0.0;0.0;0.9453860415169184;4.301420000000002
O=C(Cl)C(F)(F)C(F)(F)C(F)(F)F;0.0;1.0103629710818451;-3.060347222222221;2.6753212645389093;0.0;0.0;1.6329650973371657;2.5846999999999998
COCC(C)Cl;7.593086419753089;1.0103629710818451;0.14814814814814814;2.6753212645389093;7.109797541277533;0.0;1.1269196788724374;1.2601
CC=C1CCCCC1;6.173553719008265;2.302095140581215;0.0;2.9122841352177486;0.0;0.0;1.1720001315084982;2.8968000000000016
C=CCNCCC;-1.3599999999999994;1.2071067811865475;3.166666666666667;2.060660171779821;6.544756405912575;1.0;1.6296630516476691;1.172
CC1CC(=O)OC1=O;0.0;2.5197124226823373;0.0;3.5311440046989953;0.0;0.0;1.6875690628042912;0.09599999999999997
CCCCCCC(c1ccccc1)c1ccccc1;-21.84586262844781;5.901668418299141;0.0;7.309370109606125;5.917906046161393;0.0;1.097584635472926;5.788900000000005
COc1ccc(CO)cc1;6.84;3.121027033568038;8.660372260015118;3.703247926875856;0.0;1.0;1.2710948219891152;1.1874999999999998
O=[N+]([O-])c1cccc2ccccc12;-33.5;4.486491736705299;12.210003779289496;5.547166522443024;6.06636706846161;0.0;0.8179886972137886;2.748000000000001
Cc1cc(C(C)(C)C)cc(C(C)(C)C)c1O;-90.45000000000005;5.064117000747169;10.123347033257748;8.343272466301954;0.0;1.0;1.4882166129474699;4.295620000000005
CF;0.0;0.0;0.0;0.0;0.0;0.0;0.6892917532605133;0.5857
CC1(O)CCCCC1;6.611570247933884;2.2071067811865475;9.374444444444444;3.724873734152917;0.0;1.0;1.4082397064171812;1.7015
C=CCOC=O;-8.555555555555557;0.9571067811865475;0.0;1.7071067811865475;0.0;0.0;1.5063144661135728;0.3454
FC(F)(F)c1ccccc1Cl;-36.147489711934156;2.9691917779396846;-0.2638888888888882;3.6098156306601963;0.0;0.0;1.9263126102224644;3.3588000000000005
Cc1cccc(C(=O)Cl)c1;-12.241958221196972;3.155468041383589;-0.39935185185185174;4.731216028204571;5.563451491696996;0.0;1.314951134269613;2.3740200000000007
CCCCCCCCCCCCCCCCBr;-0.40412181069958886;4.060660171779821;1.185546875;6.0961940777125605;5.330089647061427;0.0;1.4016659740502049;6.862600000000007
FC(F)(Cl)C(Cl)Cl;0.0;1.8371173070873836;-3.496913580246913;3.1361554127640416;0.0;0.0;1.8456749595177684;2.6216999999999997
C[Si](C)(Cl)C(Cl)Cl;0.0;4.546633369868303;0.0;7.113620667976083;0.0;0.0;1.7111473163287272;2.773200000000001
CCC(C)OC(=O)Cl;-16.702037677816225;1.688548003109648;0.0;3.635768396326015;11.600939890232516;0.0;1.8681563431395796;2.1603000000000003
CC(C)CCCCCCO;0.3466666666666672;1.885027805014831;8.47476883345931;3.5967355470852604;6.606881964512918;1.0;1.3887882567621894;2.5852000000000017
CC(C)C1=CC(=O)C(C)CC1;-35.03703703703704;3.5815472962379307;0.0;4.771716889212704;5.917906046161393;0.0;1.1897520963196575;2.567800000000001
COC(=O)c1ccc(C(=O)OC)cc1;73.625;4.7138733908952135;0.0;5.445924198464092;0.0;0.0;1.5801542049861683;1.2598
c1c[nH]nn1;0.0;1.25;9.26388888888889;1.7677669529663687;6.196843571613076;1.0;1.1230595529051706;-0.19530000000000008
CCCCOC(=O)CC#N;-37.14285714285715;2.081951230073507;8.042365284076594;3.3896287658987125;0.0;0.0;1.4895018017944095;1.24338
CCc1cccc(C)n1;19.76;2.6223483903396128;0.0;3.5460513299492566;11.387855989696922;0.0;1.2837089687162604;1.95242
C=CCCC(C)(C)C;-5.333333333333334;1.2803300858899105;0.0;3.664213562373095;0.0;0.0;1.5238300453636464;2.9987000000000013
CCOc1ccc2ccccc2c1;-14.878400000000003;4.345208538503484;2.4855583900226756;5.272369429112256;0.0;0.0;1.2273431476020995;3.238500000000002
CC1CCCCCC1=O;13.066162570888467;2.790336413777854;0.0;3.5925782093548717;12.338727669087403;0.0;1.0791392178623325;2.1557000000000004
CCC(c1ccccc1)c1ccccc1;-7.344432882414146;4.982062069931635;0.0;5.868283093695355;5.917906046161393;0.0;1.0174240337699103;4.228500000000003
Cn1ccc2ccccc21;20.033240997229914;3.691572356111793;1.3101851851851853;4.263025469665263;18.761216271906527;0.0;1.327232436062731;2.1783
CCCCCCCCCCCCCCCCCCCCCCCCCC;-0.40625;5.957106781186548;0.0;8.778174593052025;0.0;0.0;1.5517452154863591;10.388599999999993
Nc1ccc(F)c(Cl)c1;-21.47341899722852;2.4607734017368816;0.0648148148148151;3.785197641687357;5.687386274683562;2.0;1.586176598561456;2.0613
Clc1ccc(-c2ccccc2)cc1;-2.0236710539740828;4.665685232306557;0.7774825207860925;5.826290296106791;5.022633313741326;0.0;1.0068710194564001;4.007000000000002
Cc1ccc([N+](=O)[O-])cc1Cl;-22.801529326327483;3.9839162233001124;10.641176618795667;5.142507701111302;12.13273413692322;0.0;0.8319621129351266;2.5566200000000006
OC1CCC1;0.0;1.393846850117352;8.447916666666668;2.0360753753054386;0.0;1.0;1.2986988334722616;0.5312
CC(=O)C1(O)CCCCC1;7.8125;3.3896287658987125;9.59898148148148;4.369390916404297;0.0;1.0;1.3207537777386358;1.2706
CCCCCCCCC=O;-2.7755575615628914e-16;1.9571067811865475;0.0;3.121320343559643;6.4208216229260096;0.0;0.9832209822259828;2.935900000000001
CC(C)(O)CCC(C)(C)O;-54.785714285714306;1.625;18.539722222222224;5.621320343559644;0.0;2.0;1.4742980758111253;1.3084
SCCCCCCCCS;-0.5740740740740745;2.310660171779821;0.0;3.621320343559643;0.0;2.0;1.3001133124657325;3.1866000000000025
CCC(CC)[N+](=O)[O-];16.85318559556787;1.991563831562721;9.967129629629628;2.820593172169863;17.76495429466969;0.0;0.803708238613819;1.4517
C1CCC2NC2C1;0.0;2.369246011082347;3.4305555555555554;3.0403186215433777;12.083681658295921;1.0;1.566574225649263;0.9008
CCC(CC)c1ccccc1;-2.2962962962963007;3.3652513709083838;0.0;3.974666332668863;0.0;0.0;1.2024125215372623;3.590200000000002
Cc1ccccc1NCc1ccccc1;13.85333333333333;4.959569398169023;3.429212962962963;6.103206703898244;12.232142680596137;1.0;1.5050543752387615;3.607120000000002
Ic1ccccc1I;0.0;5.86346859874884;0.0;5.463769690153187;7.140364542130793;0.0;1.0596538842591838;2.8958000000000004
C=C(C)C1CCC=C(C)C1;-0.5680473372781043;2.9197657809880733;0.0;4.275874226943092;0.0;0.0;1.1628505131723104;3.308900000000002
C=Cc1ccccc1;6.0;2.302095140581215;0.0;2.9122841352177486;0.0;0.0;1.0777112714017816;2.3296
Cc1coc(C)c1;19.359999999999996;1.9570030804445206;0.0;3.02339596063022;0.0;0.0;1.2535166616078384;1.89644
CCCNCCO;-1.3900000000000001;1.2071067811865475;11.265104875283445;2.060660171779821;6.544756405912575;2.0;1.4789943584719636;-0.021700000000000164
C=C(C)CC(C)(C)C;19.999999999999996;1.0206207261596576;0.0;4.158631167129105;0.0;0.0;1.504573885406571;2.9987000000000013
C=CC(C)(CCC=C(C)C)OC(=O)C(C)C;-34.96;4.368203633618874;0.0;6.87571390295947;0.0;0.0;1.740244736455183;3.876700000000003
c1ccc(C2CCCC2)cc1;-4.320000000000005;3.7163264951887856;0.0;4.44262680211731;0.0;0.0;1.0381855806296856;3.3442000000000016
CC(F)=C(Cl)Cl;0.0;1.2247448713915892;0.0;2.93203126753211;0.0;0.0;1.2162081657923731;2.6225000000000005
O=[N+]([O-])c1ccccc1O;-12.879999999999997;3.0341299055894706;18.906574074074072;4.1696124809460855;6.06636706846161;1.0;1.1579421062445345;1.3003999999999998
ClCCOCOCCCl;-1.5165008036660836;2.060660171779821;0.0;3.267766952966369;11.760006889940678;0.0;1.2957038049340595;1.4547
CP(=O)(Cl)Cl;0.0;0.0;0.0;6.9375;6.664825604232536;0.0;1.67634221725978;2.2869
COC(=O)c1cccc(OC)c1;-25.0;3.8494088304876484;0.0;4.586491444469138;0.0;0.0;1.4364510287457288;1.4818
CCCC1CCCC(C)C1;0.999999999999996;2.741921546208663;0.0;3.9264781740802066;0.0;0.0;1.5227650552613812;3.6128000000000027
COC(=O)c1cc(C)ccc1O;-100.0;3.8950963132123846;9.235648148148147;4.944894914477875;0.0;1.0;1.470463257083251;1.4872199999999998
N#CCc1ccc(N)cc1;-7.4567901234567895;2.832351898973225;8.307740929705215;3.9145727922810427;5.687386274683562;2.0;1.5477349900145396;1.3348799999999998
CN1C2CCCC1CC(=O)C2;-8.142011834319522;4.0472067242285465;0.0;4.886755963264702;24.92532490414794;0.0;1.1235673596123115;1.2022000000000002
O=CN1CCCCC1;-8.775623268698059;2.302095140581215;0.0;2.9122841352177486;13.08951281182515;0.0;1.46096115923546;0.6286999999999999
CCCCCCC(C)=O;-2.2048000000000005;1.635027805014831;0.0;3.243182156491986;6.4208216229260096;0.0;1.1134035727508862;2.5458000000000007
CC/C=C/CC;3.999999999999999;0.9571067811865475;0.0;1.7071067811865475;0.0;0.0;1.3960140216381325;2.3626000000000005
O=C(O)C1=CCCc2ccccc21;-21.0;4.486491736705299;8.916725245653817;5.547166522443024;0.0;1.0;1.524591320344979;2.1008
Cc1cc(C)c(C)c(C)c1;39.27083333333333;3.343444795784663;0.0;4.390260761095537;0.0;0.0;1.025597986212502;2.9202800000000018
Cc1ccccc1NCCO;14.673611111111118;3.21758710547211;11.66855536659108;4.164049115142817;12.232142680596137;2.0;1.4734032508142272;1.39922
CCN(CC)c1ccccc1C;12.240190249702737;3.832078855628587;0.0;4.502171781403364;18.776899086508713;0.0;1.5004173998908474;2.8412200000000007
CCC(C)OC(C)=O;5.759999999999999;1.5706968729118902;0.0;3.14296911649927;6.923737199690624;0.0;1.6856574596268397;1.3479999999999999
CCCCCCCCOC(=O)CCC;-6.448753462603875;3.0819512300735075;0.0;4.803842328271808;6.4208216229260096;0.0;1.642871513657322;3.6902000000000026
CC1C=CCC1;0.0;1.643846850117352;0.0;2.3896287658987125;0.0;0.0;1.229594460234061;1.9725
CC1(C)COC1;0.0;1.7071067811865475;0.0;3.017766952966369;5.41499046939678;0.0;1.15625760457131;1.0428
C#CC(C)C;0.0;0.8164965809277261;0.0;1.8020951405812151;5.917906046161393;0.0;1.1445740143155985;1.2755999999999998
C#CC(=O)OC;17.279999999999998;1.393846850117352;0.0;1.9216682964502654;5.920434318855644;0.0;1.7271439193611589;-0.20740000000000003
CC(=O)Oc1ccc(C)cc1C;-13.55555555555555;3.3833025144076796;0.0;5.285136895199106;6.923737199690624;0.0;1.6504401308300491;2.22874
Cc1cc(C)c(Br)c(C)c1Br;55.44234483917023;6.387034223052804;0.0;6.1009536313038994;8.945439031664828;0.0;1.3232462672041023;4.136860000000002
COC(=O)CC(O)(CC(=O)OC)C(=O)OC;20.515555555555554;4.825491101211436;9.806620370370371;6.398414369436362;0.0;1.0;1.5636300689127451;-0.9833000000000001
CCc1ccc(C)cc1;-4.551020408163266;2.7127787431041743;0.0;3.5341459481500928;0.0;0.0;1.057270124432031;2.5574200000000005
C/C=C/C(C)C(=O)O;-13.64197530864197;1.8820881233139908;8.261851851851851;3.0099759546438176;0.0;1.0;1.662620749559005;1.2832000000000001
CCOC(=O)CN;17.25;1.4783978394802335;0.0;2.302095140581215;0.0;2.0;1.7192436062823915;-0.49179999999999996
CC(F)(F)CCl;0.0;0.75;0.0;1.25;6.923737199690624;0.0;1.5886016056262844;1.8804
CCCC(=O)OCC(O)CO;-12.008000000000001;2.630663065800389;17.084071633282942;3.98461712529338;6.4208216229260096;2.0;1.5282474711064404;-0.3170999999999998
C[Si](C)(C)[Si](C)(C)C;0.0;5.0625;0.0;7.875;15.18278818072362;0.0;2.733586170596088;2.741200000000001
CCC(Cl)Cl;0.0;1.2247448713915892;0.0;2.93203126753211;0.0;0.0;1.5224122183017885;2.2001
Cc1c(C)c(Br)c(Br)c(Br)c1Br;11.200528374739626;10.182335127930838;0.0;7.821367205045919;17.890878063329655;0.0;1.237121345263908;5.353440000000002
CC1CCCC1;0.0;1.643846850117352;0.0;2.3896287658987125;0.0;0.0;1.4702163780851594;2.1965000000000003
CCCC(N)CCC;5.4544000000000015;1.5629488288431148;0.0;2.6825219847121646;6.041840829147961;2.0;1.8421351410917484;1.9139000000000002
CC1CC(C)NC(C)C1;24.85207100591716;2.414213562373095;3.5095833333333335;4.022621927754165;12.083681658295921;1.0;1.653922924137122;1.7829
CC(=O)C#N;0.0;0.8164965809277261;7.543981481481481;1.8020951405812151;6.923737199690624;0.0;1.1204419495375277;0.09897999999999996
C=C/C=C/C=C;1.3061224489795915;0.9571067811865475;0.0;1.7071067811865475;0.0;0.0;1.2555235786008239;1.9145999999999999
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I;0.6642414058671136;1.987436867076458;0.0;3.164213562373095;22.590870627068057;0.0;1.629820529009271;5.753000000000001
Fc1ccc(N=C=S)cc1;13.580498866213155;2.5660058637476717;2.1893291761148905;3.542710979348699;0.0;0.0;1.3076909664833252;2.5600000000000005
C1OC1C1CO1;0.0;1.7041241452319318;0.0;2.6748598491509417;0.0;0.0;1.101485985268415;-0.21599999999999997
CCCC[N+](=O)[O-];-45.0;1.135027805014831;9.56375;2.5360753753054386;11.34413267174368;0.0;0.6629996351006622;1.0632000000000001
Cc1cc(Cl)ccc1OCC(=O)O;17.16630956024896;3.986145008712082;8.9804860936144;6.03503319445708;5.022633313741326;1.0;1.506143265172334;2.11182
CC(C)(C)C=O;0.0;1.0606601717798212;0.0;2.914213562373095;5.41499046939678;0.0;0.9972187496310563;1.2314
C[Si](Cl)(Cl)c1ccccc1;3.80246913580247;4.198999025603124;1.0679012345679015;8.208608818828932;0.0;0.0;1.8851937935593643;2.4432
CC(=O)C(F)(F)F;0.0;0.0;0.0;1.7320508075688776;6.923737199690624;0.0;1.7733629114936467;1.1377
COc1cccc(OC)n1;-33.50415512465375;3.0461120764375083;0.0;3.7151533086750197;12.13273413692322;0.0;1.4959262121641081;1.0987999999999998
CCCc1ccc(OC)cc1;-13.334400000000004;3.240600189437088;0.0;4.083674771006805;0.0;0.0;1.2587105456604508;2.6477000000000013
CCOC(=O)CF;-6.0;0.8660254037844388;0.0;2.182521984712165;0.0;0.0;1.4994555219641743;0.519
O=Cc1ccccc1Cl;-3.713781809019904;3.193535980431557;0.5069444444444449;3.800859692317192;5.563451491696996;0.0;0.8785256282748904;2.1525
CC(C)C(=O)C(=O)O;21.09375;2.1031336922528343;8.00287037037037;3.347150628109127;5.917906046161393;1.0;1.5719922528858794;0.2961
FC1(F)C(F)(F)C(F)(F)C1(F)F;0.0;1.0;0.0;1.414213562373095;0.0;0.0;1.375;2.5412
C=CC(=O)OCCOCC;-5.9008264462809965;2.2474002407106255;0.0;3.3627553123610365;12.682902071346799;0.0;1.5654011106724912;0.7520999999999999
CCCC(O)C(C)C;7.875;1.8820881233139908;9.126435185185185;3.0099759546438176;0.0;1.0;1.4561972167213952;1.8034
FC(F)(F)C(Cl)(Cl)Cl;0.0;0.0;0.0;5.625;0.0;0.0;2.019153683858636;2.9189
CCc1ccc2c(c1)CCCC2;-11.918367346938778;4.225635382634433;0.0;4.891942584981306;0.0;0.0;1.0603436820021659;3.1278000000000015
CC1CCCC(C)C1C;12.0;3.11406878688018;0.0;3.7445881845648663;0.0;0.0;1.574039293694838;3.0786000000000016
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br;0.8559670781892965;2.560660171779821;0.0;3.974873734152917;0.0;0.0;1.5942061394269125;7.618800000000004
CCCc1cccc(O)c1;-10.842975206611575;2.741921546208663;9.03968820861678;3.9264781740802066;0.0;1.0;1.3929479780187577;2.3447000000000005
CCCC(C)=O;9.0;0.8660254037844388;0.0;2.182521984712165;6.4208216229260096;0.0;1.0745463061406137;1.3755
CC(=O)Oc1ccccc1;-1.0;2.5294827255159547;0.0;4.1335849552667545;6.923737199690624;0.0;1.6115772688250767;1.6118999999999999
Cc1ccc(Cl)c(O)c1Cl;19.57542438271605;4.656470574212218;9.737222222222224;4.9542756956000655;0.0;1.0;1.3762160856148;3.007420000000001
COc1cccc(N)c1;3.888888888888892;2.6223483903396128;0.0;3.5460513299492566;11.753753343145172;2.0;1.4696253467275668;1.2773999999999999
CCc1ccc(C)o1;18.666666666666668;2.380766766542416;0.0;3.1924979393559827;6.4208216229260096;0.0;1.3577099799248458;2.1504200000000004
CC1(C)C2CC3C(C2)C31C;0.0;5.332547278432062;0.0;5.385693997376075;0.0;0.0;1.4856438781139216;2.6885000000000012
CCOC(=O)C1CC1;20.703703703703702;2.0487547899806575;0.0;3.1033889433629964;0.0;0.0;1.558672777202521;0.9595
CCC(C)CCBr;2.414485596707819;1.7670729740750464;1.1547685185185186;2.802095140581215;5.330089647061427;0.0;1.3129006507253738;2.8175000000000017
Clc1nc2ccccc2o1;9.086419753086423;3.7124355557568487;0.19555555555555593;4.789440887925297;0.0;0.0;1.6358515545865793;2.4812000000000003
FC1(F)C(F)(F)C(F)(F)C2(F)C(F)(F)C(F)(F)C(F)(F)C2(F)C1(F)F;18.662399999999998;3.216326495188785;0.0;3.735520020930762;0.0;0.0;1.3133076453860277;4.877300000000002
CCN(CC)CCN(CC)CC;-27.092592592592585;3.292564324352897;0.0;3.9423942386139563;13.08951281182515;0.0;1.4591749724327239;1.67
C#CCCCCCCCCCCCCCCCCCC;0.3210463733650397;4.457106781186548;0.0;6.656854249492382;6.4208216229260096;0.0;1.287983840431631;7.271200000000007
CC(C)C(O)C(C)C;20.25;2.1031336922528343;9.203703703703704;3.347150628109127;0.0;1.0;1.4716321274162745;1.6593
Cc1ccc(C)n1C;12.066481994459835;2.872487163082983;0.0;3.3910347939715924;18.43552797237411;0.0;1.4403702645535017;1.64194
CSc1ccccc1;3.7673611111111085;2.7948944204079593;0.0;3.405083415044494;4.895483475517775;0.0;0.9693879135307506;2.4085
O=[N+]([O-])Cc1ccccc1;-25.560553633217992;2.5294827255159547;9.974263038548752;4.1335849552667545;10.486762540514666;0.0;0.6616704281251409;1.4633
Cc1cc(Cl)c(Cl)cc1Cl;4.616296296296298;4.720389251635825;1.6900308641975321;5.492912493257675;5.022633313741326;0.0;1.1973034219209622;3.9552200000000015
FC(F)(F)c1ccc(Cl)nc1;-28.3567649281935;2.593205587235124;0.05370370370370425;3.7732922598881933;6.196843571613076;0.0;1.8673518829590012;2.753800000000001
CC(=O)OCCCCl;-5.150882139348111;1.5618045003114678;0.0;3.1396287658987125;12.803740644660962;0.0;1.5778847824451818;1.1784000000000001
c1ccc(COc2ccccc2)cc1;-9.06508875739645;4.432652990377571;0.0;5.585421958697399;0.0;0.0;1.2420052378447204;3.265600000000002
Cc1ccc(C)c2ncccc12;19.107750472589792;4.414012091633865;1.2615740740740742;5.144084308993038;11.583067786077873;0.0;1.1795796447980191;2.8516400000000015
CCCCCCCCCO;0.3466666666666664;1.9571067811865475;8.468954790249434;3.121320343559643;6.606881964512918;1.0;1.3845946480676183;2.7293000000000016
COCCN;6.0;0.7071067811865475;0.0;1.3535533905932737;13.65455394719011;2.0;1.454240716293139;-0.4084999999999998
CCCCCCOC(C)=O;-7.786982248520715;1.885027805014831;0.0;3.59673554708526;6.923737199690624;0.0;1.6348830580780935;2.1298000000000004
O=C(Cl)C(Cl)Cl;0.0;2.5;-0.7376543209876536;3.9983968427944303;0.0;0.0;1.3481749448789968;1.5555
C[SiH](C)c1ccccc1;1.3544973544973542;3.230710143300821;1.553240740740741;4.499817760535247;0.0;0.0;1.433646461533545;1.3802999999999999
S=C=Nc1ccc(Cl)cc1;1.2559838750314962;3.2653646008654436;2.966211262282691;4.572821082744906;5.022633313741326;0.0;1.408153066971463;3.074300000000001
O=C(Cl)C(Cl)(Cl)Cl;0.0;3.247595264191645;-0.9884259259259254;6.261751345948129;0.0;0.0;1.5545918308918876;2.122
c1ccc(Cc2ccccc2)cc1;-7.359999999999999;4.116156409449845;0.0;5.2437739499032885;0.0;0.0;0.8914082176209276;3.277400000000002
N#CC(Cl)Cl;0.0;1.2247448713915892;7.62962962962963;2.93203126753211;0.0;0.0;1.2401707434073863;1.31368
Cc1ccco1;0.0;1.643846850117352;0.0;2.3896287658987125;0.0;0.0;1.218702015090146;1.58802
N#C/C=C/C#N;0.0;0.9571067811865475;15.418888888888889;1.7071067811865475;12.152040213667762;0.0;0.8448114943607313;0.5897599999999998
CC(=O)c1ccc(C)cc1;-9.96;3.0033225583660825;0.0;4.263968845143928;5.563451491696996;0.0;1.058683895386513;2.1976200000000006
c1ccc(O[Si](Oc2ccccc2)(Oc2ccccc2)Oc2ccccc2)cc1;-165.94147500269943;11.22910650448855;0.0;13.490888250407131;0.0;0.0;2.323545875526142;5.738000000000005
CC(=O)c1cccc(C)c1;-12.8;2.9197657809880733;0.0;4.275874226943092;5.563451491696996;0.0;1.0576211261623414;2.1976200000000006
CCC(=O)OCCOC(=O)CC;41.45562130177515;3.0376937002347044;0.0;4.311297062348978;12.841643245852019;0.0;1.6563626085088305;0.8928
FC(F)=C(Cl)C(F)(F)F;0.0;0.0;-2.358796296296296;2.3094010767585034;0.0;0.0;1.8088629487675276;2.8956
N#Cc1ccccc1N;2.9866666666666664;2.813496152738635;8.388425925925926;3.4300688804185935;5.687386274683562;2.0;1.5757143450435438;1.14048
CCC[Si](Cl)(Cl)Cl;0.0;2.0625;0.0;8.323985386504598;0.0;0.0;2.3442460540103225;3.051700000000001
C=CCOc1ccccc1;-5.879999999999997;2.690670697680658;0.0;3.6462643699419734;0.0;0.0;1.3168558027890815;2.2514000000000003
COCCl;0.0;0.75;0.0;1.25;7.109797541277533;0.0;1.2614936705608755;0.8291000000000001
ClCC(Cl)C(Cl)Cl;0.0;3.479218825323513;-0.32870370370370394;4.259485237463763;5.880003444970339;0.0;1.0413613947928524;2.6363000000000003
Cc1nc2ccccc2o1;20.42906574394464;3.476733295361333;0.0;4.381192597461434;6.923737199690624;0.0;1.5086276294423704;2.13622
