SMILES	SLogP	PEOE_VSA8	GATS3s	GATS2c	SIC3	GATS3c	EState_VSA4	AATS1i	VSA_EState5	GATS3dv	ATSC7v	GATS3Z	GATS1Z
O=[N+]([O-])c1ccc(Cl)cc1C(F)(F)F	3.2670000000000003	11.089000382202936	0.6637102257328868	0.7790491575183774	0.9315714232285018	0.9992486039072433	12.13273413692322	155.35387833045297	0.0	0.6366624950968489	0.0	1.1846530831459163	0.4703433922996878
CCCC(O)C(C)C	1.8034	0.0	1.1452937770493734	0.7454823424827993	0.7613151824909573	1.0116970843387025	12.841643245852019	147.65791118889783	0.42587962962962944	1.275286982889322	407.2991409942807	1.1180276272075538	1.4219269102990033
Nc1cccc(O)c1	0.9743999999999999	11.753753343145172	1.2018264840182653	0.5141126417796893	0.9658722633586911	1.0397962669228924	0.0	151.38163463635667	0.21296296296296324	1.1260053619302952	0.0	1.229779899230973	0.9439140811455845
O=Cc1ccc(C=O)cc1	1.3115999999999999	11.126902983393991	0.5299201324800332	0.8986652283539935	0.75	0.5679920437479101	12.57232104625911	139.98604948921252	0.0	0.7939941468380202	66.47199800427238	0.929470469948611	0.6398488120950324
CC12CCC(CC1)C(C)(C)O2	2.7441000000000013	0.0	2.2892047136054243	1.124617395148255	0.6075834471961394	2.4641590942169205	5.917906046161393	144.36120255207334	0.8234490740740739	2.011545454545455	0.0	1.569078837061131	1.1431698020410672
Clc1cccc(-c2cccc(Cl)c2Cl)c1Cl	5.967200000000002	11.126902983393991	0.8958230622659862	1.1518592947325048	0.9796141977984021	0.6742205846802675	11.126902983393991	137.00606660014785	0.0	1.0604459233633352	-38.64466933894697	0.7566203809090218	0.46302830260262534
O=C(O)c1cccc(O)c1	1.0903999999999998	0.0	0.9032318765583099	0.4970982766181694	1.0	0.7904753754149182	0.0	145.65307638243127	-1.0594444444444442	1.0049261083743841	137.02277015057243	1.018062397372742	0.78125
O=C(O)CCCCCc1ccccc1	2.874100000000001	6.4208216229260096	0.8465030706543184	0.48485450055356955	0.8725948939439817	0.71294619761676	25.683286491704038	143.67471407665505	-0.6900823045267488	1.0051033734504033	-35.494709003827595	1.021758645935016	0.9690594059405941
FC(F)(F)c1cccc(C(c2ccccc2)(c2ccccc2)n2cncn2)c1	5.137100000000005	0.0	0.44339140485395095	0.9998090827990755	0.7973855244593224	0.7600397549122724	17.193270051855603	145.90481182694472	0.0	0.7162696214219761	-627.9200880629683	0.7351748740906547	0.6082225053280789
CCC(OC)(OC)OC	0.9894	27.75021424675861	1.0946982144813229	1.3509490109262106	0.5694621420732737	1.7299446937631293	0.0	150.78928866593637	-0.833333333333333	1.9847542924807575	0.0	1.046690307328605	1.016784869976359
CNC(=O)Oc1cc(C)c(SC)c(C)c1	2.743540000000001	11.943155458194965	0.9730798730891802	0.6515416351543022	0.8300379875934369	1.3224018406285214	11.126902983393991	145.87906420059667	0.5853240740740739	1.3560230624184106	-150.50280813195792	0.9322960693153001	0.7967032967032968
CC1CCC(C(C)C)CC1	3.468700000000003	0.0	1.0933806146572103	1.1295992330543811	0.5565133612069852	1.2100716885970444	17.75371813848418	144.34648383860002	2.971018518518518	1.336734693877551	-375.21235573203774	1.2500000000000002	1.4500000000000004
CCOC	0.6527000000000001	13.716679505790452	1.2285714285714289	1.880806683548042	0.7324524547092748	1.118794520197422	6.606881964512918	150.7692176930182	0.0	1.3287128712871286	0.0	1.1920318725099601	1.2430278884462151
Clc1ccc(Oc2ccc(Cl)c(Cl)c2)cc1	5.4391000000000025	11.089000382202936	1.535598724890682	0.9943209471450157	0.9231079201886944	1.7189330416148403	0.0	139.08895734030418	1.3328810783572695	1.2737757833412062	301.4302991011923	1.0200545483715706	0.4617158671586716
Cn1c(C(N)=O)c(C(N)=O)c2ccccc21	0.37609999999999955	17.950596914758247	0.9942080378250591	0.7887015679301906	0.8850704007936474	0.8382283237743183	5.516700717616262	151.9765787319822	-1.3073148148148133	1.0749354005167957	895.475674593914	0.8709856035437432	0.7681537731371619
Clc1cccc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1	6.620600000000001	10.586084805438322	0.9959676203223048	0.854968032254531	0.9999999999999998	1.0371205552471794	5.563451491696996	136.69723426867392	0.0	1.0206211122119182	-24.351025607246843	0.9195480096363426	0.4836239531949064
Clc1ccc(-c2c(Cl)cc(Cl)c(Cl)c2Cl)c(Cl)c1	7.274000000000001	21.172169610876644	0.8720781192026172	0.7533068347361842	0.9796141977984021	1.0728686834796384	0.0	136.3884019372	0.0	1.0635343539772892	185.4720967568778	1.0383765516344967	0.516686163644635
CC1COc2ccccc2N1C(=O)C(Cl)Cl	2.6042000000000005	0.0	1.1367335376418506	1.3849646225042853	0.9162274256613738	1.1309659400312628	5.687386274683562	145.30503577731787	0.36992283950617366	1.293857678985982	266.1795315893512	0.518460643764554	0.4970189297957966
CCC(CO)(CO)COCC(CC)(CO)CO	-0.2350000000000002	10.82998093879356	0.6043144870167053	0.9995169276744059	0.6249517598917854	0.685837480094939	0.0	149.93896875853338	0.0	0.8190590289386681	-778.6346717321417	0.9411327010563653	1.1488549618320612
CCS(=O)CSP(=S)(OC(C)C)OC(C)C	3.5202000000000027	16.552422649651096	1.6548327863413548	0.9331441109929699	0.658757382872217	1.9647712628805234	0.0	143.06073609120003	0.6445342025699167	1.6615771660649823	-969.3580179997598	1.067962853191069	0.6074063096884673
Cc1cccc(C)c1	2.30344	0.0	1.5405638665132337	1.001156451803868	0.7667187592866301	1.4787664936234264	0.0	141.42112921383332	0.0	1.350281162136832	0.0	1.390909090909091	1.0625
CC(CCC(=O)O)C1CCC2C3C(=O)CC4CC(=O)CCC4(C)C3CC(=O)C12C	4.073300000000003	43.43700463018822	0.8360897152807836	0.4935867188166466	0.8731321914584884	0.7005623204723065	19.26246486877803	142.85443345040687	0.5236817705285863	1.096330731014904	-519.4108507741701	1.0761383087983567	0.9056580872055024
Oc1ncncc1Br	0.9446999999999999	6.196843571613076	1.126451626055865	0.6959190250623057	1.0000000000000002	0.9847265495257483	0.0	153.2746954342682	-0.027777777777777457	1.2171373462086053	0.0	1.3534324709716847	0.48278671827256064
Clc1ccc(Cl)c(-c2c(Cl)ccc(Cl)c2Cl)c1	6.620600000000001	21.172169610876644	0.8674628674282532	0.7552721162560967	0.9592283955968043	0.8188972480821198	0.0	136.69723426867392	0.0	1.0420999740137404	-156.64310983636457	1.0361477572559366	0.4836239531949064
CCOC(=O)CCl	0.7883	0.0	1.5958676096435134	1.1922232448380405	0.8357523477324165	1.4695866799922401	0.0	148.57661042340771	-0.40503086419753065	1.8539858581944977	0.0	0.6596084024896267	0.5591286307053943
CCCCCCCCc1ccccc1	4.589600000000004	0.0	0.8553413538193942	1.2289798733193684	0.7769698196097488	0.9572910075279123	0.0	142.88380652621674	0.0	0.9539347408829176	14.591591611801363	0.9772727272727275	1.2500000000000002
O=NN(c1ccccc1)c1ccccc1	3.5061000000000018	0.0	0.543993346356937	0.8906840809191099	0.7285895711093887	1.276388680977157	11.374772549367124	145.7400217686154	0.0	0.8941802505725448	-164.84252202531596	0.8888170652876534	0.6814264167205343
Clc1ccc(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c1Cl	8.580799999999998	11.126902983393991	0.8421837265618682	1.0038678585344825	0.9107622975418277	0.8576657178534959	0.0	135.77073727425218	0.0	1.006166603126191	-140.3842149072223	0.9334179158581574	0.6267938247649103
NC(CSSCC(N)C(=O)O)C(=O)O	-0.8083999999999993	11.505707213493578	0.8587995280146171	0.7124777610868578	0.7217936222763713	0.708515081266718	0.0	154.72716800724	-1.680694654404971	1.0768794959397048	28.27004690158011	1.327120089355416	0.6309675366008911
Oc1ccccc1O	1.0977999999999999	0.0	0.838716666666667	0.7040065069072141	0.7373504649628064	0.6637902735410125	0.0	146.4508241152786	-0.152777777777777	1.0552127659574468	0.0	0.9810937499999999	0.8717447916666666
CC1OC(=O)c2cc(N)ccc21	1.5002	11.250837766380558	0.8299252729392644	0.7731030234328969	0.9267672896410715	1.016799284844166	5.563451491696996	146.90807323126822	-0.273333333333333	1.0704473151450884	-43.82304163658547	0.9951582816700497	0.7488890108081415
O=[N+]([O-])c1cc(O)cc([N+](=O)[O-])c1	1.2086	0.0	0.7457336971058683	0.7955876224620122	0.9136527498406263	0.979736321770346	18.19910120538483	157.51073172175592	-0.4991666666666663	0.8322328300458426	0.0	1.060760712566201	0.5333333333333333
CC(=O)Oc1ccccc1C(=O)OCC(=O)N(C)C	0.8569	21.019081165045005	1.156524590381577	1.2243521072458179	0.8481580902258832	1.2123709801457898	0.0	147.12840288525	-1.4793635571512542	1.1568229481968346	-117.96446145966172	1.0943448527588773	0.7150939368061487
CCCOC(=O)C(C)(C)O	0.7105000000000001	0.0	1.0934981233189647	1.1579175796796966	0.7613151824909574	1.2000927272129784	6.4208216229260096	148.83141265538478	-0.5607870370370367	1.2736643835616437	-314.0731962842844	1.1612195121951219	1.0191637630662018
NS(=O)(=O)c1ccc(O)nc1	-0.5654000000000001	6.06636706846161	1.1401526111867082	0.5120337328581159	0.9424351665604176	0.928419081601068	12.263210640074686	151.59224095220296	-0.23851851851851813	1.235569359644286	-41.53726032042174	1.186657161527951	0.9410681399631676
I/C=C/I	2.3276000000000003	0.0	0.0005951855561826858	1.25	0.6131471927654584	1.1792067109600406	0.0	133.68161949435998	0.0	0.002650903110392982	0.0	1.0267314702308628	0.6786148238153099
CN(C(=O)COc1nc2ccccc2s1)c1ccccc1	3.3381000000000016	12.735058257360752	1.0560369153216214	1.2125993403598025	0.897704845375455	1.0319554605522083	15.904006908768924	143.34263661490814	-0.11068877551020373	1.1034936311611594	281.6739067592434	0.9509632888349515	0.6915938237995277
O=C(O)CC1NC(=O)NC1=O	-1.3309000000000002	0.0	1.2581426118289563	0.48739142911869887	0.9712175832802087	1.0090483141699904	0.0	158.13081573514415	-1.703935185185185	1.3190290420459467	49.14605010381356	1.30437929786464	0.7035830618892508
Fc1ccc(I)cc1	2.430300000000001	3.5701822710653963	1.1305330839120158	0.6623802775631639	1.0	0.9242691648228842	3.5701822710653963	140.59388376746668	-0.17554074074074033	1.1604518774698958	0.0	1.1877375114111628	0.47365879031059593
CCCCOC(=O)c1cccnc1	2.0385	12.393687143226153	0.7113430507886352	1.1273610779946697	0.9119976972117051	1.1430941650306423	12.841643245852019	145.8574848727962	-0.29023148148148126	0.7858714850430347	-354.83352055363514	0.7960601517153333	0.8334972462627851
NCCCCC(N)C(=O)O	-0.4726999999999995	0.0	0.6891964285714286	0.6786618625683186	0.8909478540072342	0.5940478345918963	12.841643245852019	157.47073119467174	-0.9333134920634916	0.8524091748768472	-71.75674746441642	0.8709601358148892	1.130281690140845
CCCCCCCCC#N	3.260580000000002	6.4208216229260096	0.6464408233276158	0.8368786538933288	0.7137067640211529	0.7960622887340063	12.841643245852019	145.42678792574233	0.0	0.7689912826899128	15.25174230877819	0.8947368421052632	1.2935222672064774
O=[N+]([O-])CCO	-0.7446000000000002	4.923311048817671	1.1451460624236365	0.981161576162525	0.8948855177025863	1.0126489329224884	0.0	163.732267929275	0.0	1.1410470620996938	0.0	1.0236367020286616	0.7185929648241205
Cc1ccc(C(=O)COc2c(C(=O)c3ccc(Cl)c(C)c3Cl)c(C)nn2C)cc1	5.144860000000004	23.197208279812507	1.0352718429248653	1.2587761355988714	0.894520691023233	1.3505377249378274	5.563451491696996	143.7795999114902	-0.3079585383195882	1.1359281666050183	-726.5490390533026	0.8915853658536587	0.5459110473457676
CC(Oc1ccc(Oc2ncc(Cl)cc2Cl)cc1)C(=O)N1CCCO1	4.111900000000003	6.196843571613076	1.0859462352100901	1.2931442516649747	0.932828406589313	1.346872607788854	6.4208216229260096	146.27302169207908	1.1369658340165971	1.296464106448068	769.968822661064	0.9749286368287821	0.5168772803962017
COC(=O)c1c(C(=O)O)ccc(OC)c1OC	1.1885999999999999	0.0	0.8665823115848628	1.1487573134000364	0.7832977637559583	1.0279741114522767	7.109797541277533	147.0336933101052	-1.7345804988662121	0.8331796129936726	-162.97218074133625	0.6583474337281444	0.7106598984771574
O=C(O)c1cncc(C(=O)O)c1	0.478	12.393687143226153	0.8709692142677835	0.5744966694901279	0.9136527498406263	0.7882668343517029	18.460054211687762	148.89366465829414	-2.378518518518519	0.9854566010586359	151.2676466605884	0.94097344284299	0.7080630213160334
CCNc1nc(OC)nc(N(CC)CC)n1	1.1582	19.634269217737724	0.8087304850446884	0.9012299191969895	0.7366147479151296	1.7176162201108025	19.634269217737724	155.46166579624287	1.1981944444444448	0.982059431016253	-1133.7471393896012	0.7426249569897359	0.9335580687255327
Brc1ccc(Br)c(-c2cc(Br)c(Br)cc2Br)c1	7.166100000000003	22.363597579162068	0.9172141676377331	0.6250447091859013	0.8980709889920111	0.8396277349332775	33.49050056255606	133.87278384497827	0.0	1.0465042633312145	12.385636513940408	1.0761401886244606	0.5378216778328617
O=C(O)c1cc(Br)cc(C(=O)O)c1C(=O)O	1.5436999999999999	4.472719515832414	0.8744432725619662	0.44138209472331463	0.8453505114080583	0.6932583862902392	12.13273413692322	145.5254301406786	-4.59287037037037	0.8300914345640042	329.7842325231153	1.1574799020011841	0.5171910002921984
O=C(O)C(=O)Nc1ccc(Cl)cc1Cl	2.0164999999999997	5.022633313741326	0.5323190720292219	0.8845897584744682	1.0	0.46449802231567144	0.0	147.84942046074477	-2.717371189216427	0.8975712938716149	-11.168582625468432	1.1827714761640356	0.5197112715158244
Nc1ccccn1	0.6638000000000001	6.196843571613076	1.1421428571428571	0.49706899925046144	0.9584248993188739	1.1158135207497017	0.0	154.30191190109232	0.5717592592592595	1.3705851344227726	0.0	1.1934324065196547	0.8808724832214764
O=C(O)c1ccccc1C1OC(=O)c2ccccc21	2.6446000000000005	11.126902983393991	0.6620046267138221	0.7202839889482862	0.8580366672686658	0.7435757873693782	0.0	140.60366276216936	-1.447387093726379	0.8123754980079682	-494.3039844410738	0.792169117647059	0.6471347248576852
OCC1C(CO)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl	3.0489	25.049576021348624	0.5520443102841911	0.8417313002208063	0.7760481898018355	0.6665527224478691	0.0	143.84040315129616	-1.3395061728395068	0.9808343244217579	-32.60069771910166	0.6842603044818011	0.5047113243104332
CCOC(=O)COC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-]	4.779200000000003	12.13273413692322	0.6834904232373286	1.0730008496096959	0.9335284107454329	1.0716732162946316	30.33183534230805	148.63948274719775	-2.355678462449366	0.9077017990135359	23.711925069725247	0.8694593103605167	0.5039904019407064
Nc1ccc2oc(=O)ccc2c1	1.3752	17.139977557609967	0.9040467014282472	0.6488761673060167	0.975220114382459	0.9788355829623822	5.386224214464796	146.28662578310502	0.0	1.0692771084337351	112.29321254436645	1.0677966101694916	0.6916409861325117
NCCNCCNCCN	-1.916999999999998	39.26853843547545	0.7102272727272727	1.2578560546952613	0.6136871757436253	0.7329444540510269	26.1790256236503	162.43149557935556	0.0	0.988538681948424	29.21510708008479	0.9390519187358914	1.3747178329571104
CC(=O)OCC1OC(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O	-0.3673999999999986	34.61868599845312	1.316935806451329	1.1585960388827667	0.6635022385787197	1.4145439490041527	34.61868599845312	147.8260447681388	-3.7136339443184676	1.4948225946340656	-667.9063874554529	1.359172398497286	0.6943170115157756
CCCCC(CC)CO	2.1951000000000005	6.606881964512918	0.5957176179296915	0.8362532977292259	0.7701408015872945	0.5797387444106792	6.4208216229260096	147.27582341770963	0.5601388888888886	0.879986919555265	53.03797474690994	0.9213155032827166	1.4295525033229954
CN1CC2CC(C1)c1cccc(=O)n1C2	0.8972	37.31247032720919	0.6894140091305944	1.3373074790417243	0.9169496002655116	0.9870583620091165	19.634269217737724	147.066594245497	1.2340277777777775	0.9573158323158321	55.24248636265145	1.0879588839941268	0.8483513549592848
C#CCCCC	1.8098	6.4208216229260096	0.8277541083384053	0.9657406416767397	0.8319548827786958	0.6857066079917283	6.4208216229260096	144.34648383860002	2.568611111111111	0.8455997494519262	94.97562754467202	0.903225806451613	1.3333333333333335
