ID_all;SMILES;ID_DeepPK;orig_ID_DeepPK;yorig_DeepPK;CAS_DeepPK;NAME_DeepPK;units_DeepPK;smilessource_DeepPK;SMILES_DeepPK;desired_units_DeepPK;y_DeepPK;ID_Metrabase;orig_ID_Metrabase;yorig_Metrabase;CAS_Metrabase;NAME_Metrabase;units_Metrabase;smilessource_Metrabase;SMILES_Metrabase;desired_units_Metrabase;y_Metrabase;comparison_DeepPK_Metrabase;onlyequal_DeepPK_Metrabase;y_Metrabase_nonambiguous;y_DeepPK_nonambiguous;y_consensus;valid/outlier
202;CC(C)c1ccc2c(c1)CCC1C(C)(CN)CCCC21C;[1689, 692, 2686];692.0;0.0;;;classOATP1b3sub;smiles_standarized;CC(C)c1ccc2c(c1)CCC1C(C)(CN)CCCC21C;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
203;CC(C)n1c(/C=C/C(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21;[1185, 188, 2182];188.0;1.0;;;classOATP1b3sub;smiles_standarized;CC(C)n1c(/C=C/C(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21;classOATP1b3sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
204;CC(C1OC(C)(C)C(O)C1O)C1CCC2(C)C3=CCC4C(C)(C)C(=O)CCC4(C)C3CCC12C;[593, 2587, 1590];593.0;0.0;;;classOATP1b3sub;smiles_standarized;CC(C1OC(C)(C)C(O)C1O)C1CCC2(C)C3=CCC4C(C)(C)C(=O)CCC4(C)C3CCC12C;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
205;CC(C=CC1C(C)C(=O)C(=O)CC1(C)C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)C=CC1C(C)C(=O)C(=O)CC1(C)C;[850, 2844, 1847];850.0;0.0;;;classOATP1b3sub;smiles_standarized;CC(C=CC1C(C)C(=O)C(=O)CC1(C)C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)C=CC1C(C)C(=O)C(=O)CC1(C)C;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
206;CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C;[1641, 644, 2638];644.0;0.0;;;classOATP1b3sub;smiles_standarized;CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
207;CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C;[272, 2266, 1269];272.0;1.0;;;classOATP1b3sub;smiles_standarized;CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C;classOATP1b3sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
208;CC(CCC(=O)NCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C;[1545, 548, 2542];548.0;1.0;;;classOATP1b3sub;smiles_standarized;CC(CCC(=O)NCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C;classOATP1b3sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
209;CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C;[936, 2930, 1933];936.0;1.0;;;classOATP1b3sub;smiles_standarized;CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C;classOATP1b3sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
210;CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C;[650, 2644, 1647];650.0;1.0;;;classOATP1b3sub;smiles_standarized;CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C;classOATP1b3sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
211;CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C;[178, 2172, 1175];178.0;1.0;;;classOATP1b3sub;smiles_standarized;CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C;classOATP1b3sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
212;CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3CCC4CC(OS(=O)(=O)O)CCC4(C)C3CCC12C;[2241, 1244, 247];247.0;1.0;;;classOATP1b3sub;smiles_standarized;CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3CCC4CC(OS(=O)(=O)O)CCC4(C)C3CCC12C;classOATP1b3sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
213;CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C;[2049, 1052, 55];55.0;0.0;;;classOATP1b3sub;smiles_standarized;CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
214;CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C;[1658, 661, 2655];661.0;0.0;;;classOATP1b3sub;smiles_standarized;CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
215;CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C;[2208, 1211, 214];214.0;0.0;;;classOATP1b3sub;smiles_standarized;CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
216;CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C;[2800, 1803, 806];806.0;1.0;;;classOATP1b3sub;smiles_standarized;CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C;classOATP1b3sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
217;CC(CN(C)C)CN1c2ccccc2Sc2ccccc21;[522, 2516, 1519];522.0;0.0;;;classOATP1b3sub;smiles_standarized;CC(CN(C)C)CN1c2ccccc2Sc2ccccc21;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
218;CC(CN1c2ccccc2Sc2ccccc21)N(C)C;[968, 2962, 1965];968.0;0.0;;;classOATP1b3sub;smiles_standarized;CC(CN1c2ccccc2Sc2ccccc21)N(C)C;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
219;CC(COc1ccccc1)N(CCCl)Cc1ccccc1;[1649, 652, 2646];652.0;0.0;;;classOATP1b3sub;smiles_standarized;CC(COc1ccccc1)N(CCCl)Cc1ccccc1;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
220;CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1;[2968, 1971, 974];974.0;0.0;;;classOATP1b3sub;smiles_standarized;CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
221;CC(CS)C(=O)N1CCCC1C(=O)O;[1009, 12, 2006];12.0;0.0;;;classOATP1b3sub;smiles_standarized;CC(CS)C(=O)N1CCCC1C(=O)O;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
222;CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccccc1;[1216, 219, 2213];219.0;0.0;;;classOATP1b3sub;smiles_standarized;CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccccc1;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
223;CC(Cn1cnc2c(N)ncnc21)OCP(=O)(O)O;[1346, 349, 2343];349.0;0.0;;;classOATP1b3sub;smiles_standarized;CC(Cn1cnc2c(N)ncnc21)OCP(=O)(O)O;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
224;CC(N)(Cc1ccc(O)cc1)C(=O)O;[1778, 781, 2775];781.0;0.0;;;classOATP1b3sub;smiles_standarized;CC(N)(Cc1ccc(O)cc1)C(=O)O;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
225;CC(N)C(=O)NC(Cc1ccccc1)C(=O)O;[1385, 388, 2382];388.0;0.0;;;classOATP1b3sub;smiles_standarized;CC(N)C(=O)NC(Cc1ccccc1)C(=O)O;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
226;CC(N)C(=O)OC(C)(C)Cc1ccc(Cl)cc1;[201, 2195, 1198];201.0;0.0;;;classOATP1b3sub;smiles_standarized;CC(N)C(=O)OC(C)(C)Cc1ccc(Cl)cc1;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
227;CC(N)C(O)c1ccc(O)c(O)c1;[162, 2156, 1159];162.0;0.0;;;classOATP1b3sub;smiles_standarized;CC(N)C(O)c1ccc(O)c(O)c1;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
228;CC(N)C(O)c1cccc(O)c1;[282, 2276, 1279];282.0;0.0;;;classOATP1b3sub;smiles_standarized;CC(N)C(O)c1cccc(O)c1;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
229;CC(N)C(O)c1ccccc1;[690, 2684, 1687];690.0;0.0;;;classOATP1b3sub;smiles_standarized;CC(N)C(O)c1ccccc1;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
230;CC(N)Cc1ccc(O)cc1;[1960, 963, 2957];963.0;0.0;;;classOATP1b3sub;smiles_standarized;CC(N)Cc1ccc(O)cc1;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
231;CC(N=C(N=c1cc[nH]cc1)NC#N)C(C)(C)C;[1265, 268, 2262];268.0;0.0;;;classOATP1b3sub;smiles_standarized;CC(N=C(N=c1cc[nH]cc1)NC#N)C(C)(C)C;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
232;CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1;[129, 2123, 1126];129.0;0.0;;;classOATP1b3sub;smiles_standarized;CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
233;CC(NCCC(c1ccccc1)c1ccccc1)c1ccccc1;[1034, 37, 2031];37.0;0.0;;;classOATP1b3sub;smiles_standarized;CC(NCCC(c1ccccc1)c1ccccc1)c1ccccc1;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
234;CC(O)C1C(=O)N2C(C(=O)O)=C(SC3CNC(C(=O)N(C)C)C3)C(C)C12;[2664, 1667, 670];670.0;0.0;;;classOATP1b3sub;smiles_standarized;CC(O)C1C(=O)N2C(C(=O)O)=C(SC3CNC(C(=O)N(C)C)C3)C(C)C12;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
235;CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1;[1202, 205, 2199];205.0;0.0;;;classOATP1b3sub;smiles_standarized;CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
236;CC1(C(=O)O)CCC2(C)CCC3(C)C(=C2C1)CC(=O)C1C2(C)CCC(O)C(C)(C)C2CCC13C;[1986, 989, 2983];989.0;1.0;;;classOATP1b3sub;smiles_standarized;CC1(C(=O)O)CCC2(C)CCC3(C)C(=C2C1)CC(=O)C1C2(C)CCC(O)C(C)(C)C2CCC13C;classOATP1b3sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
237;CC1(C(=O)O)CCC2(C)CCC3(C)C(=C2C1)CC(=O)C1C2(C)CCC(OC4OC(C(=O)O)C(O)C(O)C4OC4OC(C(=O)O)C(O)C(O)C4O)C(C)(C)C2CCC13C;[856, 2850, 1853];856.0;1.0;;;classOATP1b3sub;smiles_standarized;CC1(C(=O)O)CCC2(C)CCC3(C)C(=C2C1)CC(=O)C1C2(C)CCC(OC4OC(C(=O)O)C(O)C(O)C4OC4OC(C(=O)O)C(O)C(O)C4O)C(C)(C)C2CCC13C;classOATP1b3sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
238;CC1(C)C(=CC=CC=CC=CC2=[N+](CCCCS(=O)(=O)O)c3ccc4ccccc4c3C2(C)C)N(CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21;[2224, 1227, 230];230.0;1.0;;;classOATP1b3sub;smiles_standarized;CC1(C)C(=CC=CC=CC=CC2=[N+](CCCCS(=O)(=O)O)c3ccc4ccccc4c3C2(C)C)N(CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21;classOATP1b3sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
239;CC1(C)C(=O)C2CC3(O)C4=CC(=O)OC(c5ccoc5)C4(C)CCC3C(C)(C2=O)C1CC(=O)O;[80, 2074, 1077];80.0;0.0;;;classOATP1b3sub;smiles_standarized;CC1(C)C(=O)C2CC3(O)C4=CC(=O)OC(c5ccoc5)C4(C)CCC3C(C)(C2=O)C1CC(=O)O;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
240;CC1(C)C(=O)C2OC2C2(C)C1CC(=O)C1(C)C2CCC2(C)C(c3ccoc3)OC(=O)C3OC321;[1314, 317, 2311];317.0;0.0;;;classOATP1b3sub;smiles_standarized;CC1(C)C(=O)C2OC2C2(C)C1CC(=O)C1(C)C2CCC2(C)C(c3ccoc3)OC(=O)C3OC321;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
241;CC1(C)C(=O)C=CC2(C)C1C=CC1(C)C2CCC2(C)C(c3ccoc3)OC(=O)C3OC312;[322, 2316, 1319];322.0;0.0;;;classOATP1b3sub;smiles_standarized;CC1(C)C(=O)C=CC2(C)C1C=CC1(C)C2CCC2(C)C(c3ccoc3)OC(=O)C3OC312;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
242;CC1(C)C(=O)C=CC2(C)C1CC(O)C1(C)C2CCC2(C)C(c3ccoc3)OC(=O)C3OC321;[1961, 964, 2958];964.0;0.0;;;classOATP1b3sub;smiles_standarized;CC1(C)C(=O)C=CC2(C)C1CC(O)C1(C)C2CCC2(C)C(c3ccoc3)OC(=O)C3OC321;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
243;CC1(C)C(O)C=CC2(C)C1CC(=O)C1(C)C2CCC2(C)C(c3ccoc3)OC(=O)C3OC321;[617, 2611, 1614];617.0;1.0;;;classOATP1b3sub;smiles_standarized;CC1(C)C(O)C=CC2(C)C1CC(=O)C1(C)C2CCC2(C)C(c3ccoc3)OC(=O)C3OC321;classOATP1b3sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
244;CC1(C)C(O)CC(O)C2(C)C1CC(=O)C1(C)C2CCC2(C)C(c3ccoc3)OC(=O)C3OC321;[137, 2131, 1134];137.0;0.0;;;classOATP1b3sub;smiles_standarized;CC1(C)C(O)CC(O)C2(C)C1CC(=O)C1(C)C2CCC2(C)C(c3ccoc3)OC(=O)C3OC321;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
245;CC1(C)C=Cc2c(cc3occ(-c4ccc5c(c4)OCO5)c(=O)c3c2O)O1;[385, 2379, 1382];385.0;0.0;;;classOATP1b3sub;smiles_standarized;CC1(C)C=Cc2c(cc3occ(-c4ccc5c(c4)OCO5)c(=O)c3c2O)O1;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
246;CC1(C)C=Cc2cc3ccc(=O)oc3cc2O1;[1962, 965, 2959];965.0;0.0;;;classOATP1b3sub;smiles_standarized;CC1(C)C=Cc2cc3ccc(=O)oc3cc2O1;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
247;CC1(C)CC2C(=O)CCC3OC3(C)CCC21;[904, 2898, 1901];904.0;0.0;;;classOATP1b3sub;smiles_standarized;CC1(C)CC2C(=O)CCC3OC3(C)CCC21;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
248;CC1(C)CC2C1CCC1(C)CC2(O)CCC1O;[1169, 172, 2166];172.0;0.0;;;classOATP1b3sub;smiles_standarized;CC1(C)CC2C1CCC1(C)CC2(O)CCC1O;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
249;CC1(C)CC2C1CCC1(CBr)CCC3C(CC(=O)O)C(=O)OC32C1;[1792, 795, 2789];795.0;0.0;;;classOATP1b3sub;smiles_standarized;CC1(C)CC2C1CCC1(CBr)CCC3C(CC(=O)O)C(=O)OC32C1;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
250;CC1(C)CCC2(C(=O)O)C(O)CC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1;[2104, 1107, 110];110.0;1.0;;;classOATP1b3sub;smiles_standarized;CC1(C)CCC2(C(=O)O)C(O)CC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1;classOATP1b3sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
251;CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1;[2776, 1779, 782];782.0;0.0;;;classOATP1b3sub;smiles_standarized;CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
252;CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(CO)C5CCC43C)C2C1;[928, 2922, 1925];928.0;1.0;;;classOATP1b3sub;smiles_standarized;CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(CO)C5CCC43C)C2C1;classOATP1b3sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
253;CC1(C)CCC2(C)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1;[120, 2114, 1117];120.0;0.0;;;classOATP1b3sub;smiles_standarized;CC1(C)CCC2(C)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
254;CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O;[2657, 1660, 663];663.0;0.0;;;classOATP1b3sub;smiles_standarized;CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
255;CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1;[2056, 1059, 62];62.0;0.0;;;classOATP1b3sub;smiles_standarized;CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
256;CC1(C)OC2CC3C4CC(F)C5=CC(=O)CCC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1;[1856, 859, 2853];859.0;0.0;;;classOATP1b3sub;smiles_standarized;CC1(C)OC2CC3C4CC(F)C5=CC(=O)CCC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
257;CC1(C)SC2C(N3C(=O)C(c4ccccc4)NC3(C)C)C(=O)N2C1C(=O)O;[352, 2346, 1349];352.0;0.0;;;classOATP1b3sub;smiles_standarized;CC1(C)SC2C(N3C(=O)C(c4ccccc4)NC3(C)C)C(=O)N2C1C(=O)O;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
258;CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O;[1426, 429, 2423];429.0;0.0;;;classOATP1b3sub;smiles_standarized;CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
259;CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)O;[2513, 1516, 519];519.0;0.0;;;classOATP1b3sub;smiles_standarized;CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)O;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
260;CC1(C)SC2C(NC(=O)C(NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2C1C(=O)O;[298, 2292, 1295];298.0;0.0;;;classOATP1b3sub;smiles_standarized;CC1(C)SC2C(NC(=O)C(NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2C1C(=O)O;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
261;CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)O;[2696, 1699, 702];702.0;0.0;;;classOATP1b3sub;smiles_standarized;CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)O;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
262;CC1(O)CC2C(CC1O)C2(C)C;[737, 2731, 1734];737.0;0.0;;;classOATP1b3sub;smiles_standarized;CC1(O)CC2C(CC1O)C2(C)C;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
263;CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO;[817, 2811, 1814];817.0;0.0;;;classOATP1b3sub;smiles_standarized;CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
264;CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO;[1242, 245, 2239];245.0;0.0;;;classOATP1b3sub;smiles_standarized;CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
265;CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COP(=O)(O)O;[634, 2628, 1631];634.0;0.0;;;classOATP1b3sub;smiles_standarized;CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COP(=O)(O)O;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
266;CC12C=CC(=O)C=C1CCC1C3CC(O)C(O)(C(=O)CO)C3(C)CC(O)C12F;[2129, 1132, 135];135.0;0.0;;;classOATP1b3sub;smiles_standarized;CC12C=CC(=O)C=C1CCC1C3CC(O)C(O)(C(=O)CO)C3(C)CC(O)C12F;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
267;CC12CC3CC(C)(C1)CC(N)(C3)C2;[193, 2187, 1190];193.0;0.0;;;classOATP1b3sub;smiles_standarized;CC12CC3CC(C)(C1)CC(N)(C3)C2;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
268;CC12CCC(=O)C=C1C=CC1C2CCC2(C)C1CCC2(O)CCC(=O)O;[553, 2547, 1550];553.0;0.0;;;classOATP1b3sub;smiles_standarized;CC12CCC(=O)C=C1C=CC1C2CCC2(C)C1CCC2(O)CCC(=O)O;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
269;CC12CCC(=O)C=C1C=CC1C2CCC2(C)C1CCC21CCC(=O)O1;[1504, 507, 2501];507.0;0.0;;;classOATP1b3sub;smiles_standarized;CC12CCC(=O)C=C1C=CC1C2CCC2(C)C1CCC21CCC(=O)O1;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
270;CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12;[776, 2770, 1773];776.0;0.0;;;classOATP1b3sub;smiles_standarized;CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
271;CC12CCC(=O)C=C1CCc1ccc(O)cc12;[1065, 68, 2062];68.0;0.0;;;classOATP1b3sub;smiles_standarized;CC12CCC(=O)C=C1CCc1ccc(O)cc12;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
272;CC12CCC(O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO;[2001, 1004, 7];7.0;0.0;;;classOATP1b3sub;smiles_standarized;CC12CCC(O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
273;CC12CCC(O)CC1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO;[9, 2003, 1006];9.0;0.0;;;classOATP1b3sub;smiles_standarized;CC12CCC(O)CC1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
274;CC12CCC3C(=CCc4cc(O)ccc43)C1CCC2=O;[368, 2362, 1365];368.0;0.0;;;classOATP1b3sub;smiles_standarized;CC12CCC3C(=CCc4cc(O)ccc43)C1CCC2=O;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
275;CC12CCC3C(CC3(C)C)C(C)(CCC1=O)O2;[2912, 1915, 918];918.0;0.0;;;classOATP1b3sub;smiles_standarized;CC12CCC3C(CC3(C)C)C(C)(CCC1=O)O2;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
276;CC12CCC3C(CCC4CC(Cl)CCC43C)C1CCC2=O;[2089, 1092, 95];95.0;0.0;;;classOATP1b3sub;smiles_standarized;CC12CCC3C(CCC4CC(Cl)CCC43C)C1CCC2=O;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
277;CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2=O;[1921, 924, 2918];924.0;0.0;;;classOATP1b3sub;smiles_standarized;CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2=O;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
278;CC12CCC3c4ccc(O)cc4CCC3C1CCC2O;[2216, 1219, 222];222.0;0.0;;;classOATP1b3sub;smiles_standarized;CC12CCC3c4ccc(O)cc4CCC3C1CCC2O;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
