ID_all;SMILES;ID_DeepPK;orig_ID_DeepPK;yorig_DeepPK;CAS_DeepPK;NAME_DeepPK;units_DeepPK;smilessource_DeepPK;SMILES_DeepPK;desired_units_DeepPK;y_DeepPK;ID_Metrabase;orig_ID_Metrabase;yorig_Metrabase;CAS_Metrabase;NAME_Metrabase;units_Metrabase;smilessource_Metrabase;SMILES_Metrabase;desired_units_Metrabase;y_Metrabase;comparison_DeepPK_Metrabase;onlyequal_DeepPK_Metrabase;y_Metrabase_nonambiguous;y_DeepPK_nonambiguous;y_consensus;valid/outlier
277;CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1;[72, 2210, 1141];72.0;0.0;;;classOATP1b1sub;smiles_standarized;CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
278;CC1(C)OC2CC3C4CC=C5CC(=O)CCC5(C)C4(F)C(O)CC3(C)C2(C(=O)CCl)O1;[3104, 2035, 966];966.0;0.0;;;classOATP1b1sub;smiles_standarized;CC1(C)OC2CC3C4CC=C5CC(=O)CCC5(C)C4(F)C(O)CC3(C)C2(C(=O)CCl)O1;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
279;CC1(C)OC2COC3(COS(N)(=O)=O)OC(C)(C)OC3C2O1;[968, 3106, 2037];968.0;0.0;;;classOATP1b1sub;smiles_standarized;CC1(C)OC2COC3(COS(N)(=O)=O)OC(C)(C)OC3C2O1;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
280;CC1(C)SC2C(N3C(=O)C(c4ccccc4)NC3(C)C)C(=O)N2C1C(=O)O;[2520, 1451, 382];382.0;0.0;;;classOATP1b1sub;smiles_standarized;CC1(C)SC2C(N3C(=O)C(c4ccccc4)NC3(C)C)C(=O)N2C1C(=O)O;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
281;CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O;[456, 2594, 1525];456.0;0.0;;;classOATP1b1sub;smiles_standarized;CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
282;CC1(C)SC2C(NC(=O)C(NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2C1C(=O)O;[1384, 315, 2453];315.0;0.0;;;classOATP1b1sub;smiles_standarized;CC1(C)SC2C(NC(=O)C(NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2C1C(=O)O;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
283;CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)O;[1816, 747, 2885];747.0;0.0;;;classOATP1b1sub;smiles_standarized;CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)O;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
284;CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO;[1952, 883, 3021];883.0;0.0;;;classOATP1b1sub;smiles_standarized;CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
285;CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO;[264, 2402, 1333];264.0;0.0;;;classOATP1b1sub;smiles_standarized;CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
286;CC12C=CC(=O)C=C1CCC1C3CC(O)C(O)(C(=O)CO)C3(C)CC(O)C12F;[1216, 147, 2285];147.0;0.0;;;classOATP1b1sub;smiles_standarized;CC12C=CC(=O)C=C1CCC1C3CC(O)C(O)(C(=O)CO)C3(C)CC(O)C12F;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
287;CC12CC3CC(C)(C1)CC(N)(C3)C2;[2345, 1276, 207];207.0;0.0;;;classOATP1b1sub;smiles_standarized;CC12CC3CC(C)(C1)CC(N)(C3)C2;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
288;CC12CCC(=O)C=C1C=CC1C2CCC2(C)C1CCC2(O)CCC(=O)O;[593, 2731, 1662];593.0;0.0;;;classOATP1b1sub;smiles_standarized;CC12CCC(=O)C=C1C=CC1C2CCC2(C)C1CCC2(O)CCC(=O)O;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
289;CC12CCC(=O)C=C1C=CC1C2CCC2(C)C1CCC21CCC(=O)O1;[1610, 541, 2679];541.0;1.0;;;classOATP1b1sub;smiles_standarized;CC12CCC(=O)C=C1C=CC1C2CCC2(C)C1CCC21CCC(=O)O1;classOATP1b1sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
290;CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO;[1306, 237, 2375];237.0;0.0;;;classOATP1b1sub;smiles_standarized;CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
291;CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12;[1906, 837, 2975];837.0;0.0;;;classOATP1b1sub;smiles_standarized;CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
292;CC12CCC(=O)C=C1CCc1ccc(O)cc12;[80, 2218, 1149];80.0;1.0;;;classOATP1b1sub;smiles_standarized;CC12CCC(=O)C=C1CCc1ccc(O)cc12;classOATP1b1sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
293;CC12CCC(O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO;[1081, 12, 2150];12.0;0.0;;;classOATP1b1sub;smiles_standarized;CC12CCC(O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
294;CC12CCC(O)CC1CCC1C2C(O)CC2(C)C(C3=CC(=O)OC3)CCC12O;[570, 2708, 1639];570.0;0.0;;;classOATP1b1sub;smiles_standarized;CC12CCC(O)CC1CCC1C2C(O)CC2(C)C(C3=CC(=O)OC3)CCC12O;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
295;CC12CCC3C(=CCc4cc(O)ccc43)C1CCC2=O;[2536, 1467, 398];398.0;0.0;;;classOATP1b1sub;smiles_standarized;CC12CCC3C(=CCc4cc(O)ccc43)C1CCC2=O;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
296;CC12CCC3C(C)(OC(=O)CC4C(C)(C)C(O)C=CC34C)C1=CC(=O)OC2c1ccoc1;[2617, 1548, 479];479.0;1.0;;;classOATP1b1sub;smiles_standarized;CC12CCC3C(C)(OC(=O)CC4C(C)(C)C(O)C=CC34C)C1=CC(=O)OC2c1ccoc1;classOATP1b1sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
297;CC12CCC3C(CC3(C)C)C(C)(CCC1=O)O2;[2057, 988, 3126];988.0;0.0;;;classOATP1b1sub;smiles_standarized;CC12CCC3C(CC3(C)C)C(C)(CCC1=O)O2;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
298;CC12CCC3C(CC=C4CC(OS(=O)(=O)O)CCC43C)C1CCC2=O;[1017, 3155, 2086];1017.0;0.0;;;classOATP1b1sub;smiles_standarized;CC12CCC3C(CC=C4CC(OS(=O)(=O)O)CCC43C)C1CCC2=O;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
299;CC12CCC3C(CCC4(O)CC(O)CCC34C=O)C1(O)CCC2C1=CC(=O)OC1;[906, 3044, 1975];906.0;0.0;;;classOATP1b1sub;smiles_standarized;CC12CCC3C(CCC4(O)CC(O)CCC34C=O)C1(O)CCC2C1=CC(=O)OC1;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
300;CC12CCC3C(CCC4C(=O)C(=O)CCC43C)C1CCC2=O;[66, 2204, 1135];66.0;0.0;;;classOATP1b1sub;smiles_standarized;CC12CCC3C(CCC4C(=O)C(=O)CCC43C)C1CCC2=O;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
301;CC12CCC3C(CCC4CC(Cl)CCC43C)C1CCC2=O;[105, 2243, 1174];105.0;0.0;;;classOATP1b1sub;smiles_standarized;CC12CCC3C(CCC4CC(Cl)CCC43C)C1CCC2=O;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
302;CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2=O;[994, 3132, 2063];994.0;0.0;;;classOATP1b1sub;smiles_standarized;CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2=O;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
303;CC12CCC3C(CCC4CC(OS(=O)(=O)O)CCC43C)C1CCC2=O;[930, 3068, 1999];930.0;1.0;;;classOATP1b1sub;smiles_standarized;CC12CCC3C(CCC4CC(OS(=O)(=O)O)CCC43C)C1CCC2=O;classOATP1b1sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
304;CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O;[3048, 1979, 910];910.0;1.0;;;classOATP1b1sub;smiles_standarized;CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O;classOATP1b1sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
305;CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC(=O)CCC1CCCC1;[24, 2162, 1093];24.0;0.0;;;classOATP1b1sub;smiles_standarized;CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC(=O)CCC1CCCC1;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
306;CC12CCC3c4ccc(OC5OC(C(=O)O)C(O)C(O)C5O)cc4CCC3C1CCC2=O;[442, 2580, 1511];442.0;1.0;;;classOATP1b1sub;smiles_standarized;CC12CCC3c4ccc(OC5OC(C(=O)O)C(O)C(O)C5O)cc4CCC3C1CCC2=O;classOATP1b1sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
307;CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O;[481, 2619, 1550];481.0;1.0;;;classOATP1b1sub;smiles_standarized;CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O;classOATP1b1sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
308;CC12CCCC1C1CCC3CCCCC3(C)C1CC2;[3160, 2091, 1022];1022.0;0.0;;;classOATP1b1sub;smiles_standarized;CC12CCCC1C1CCC3CCCCC3(C)C1CC2;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
309;CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C)C(C)(C)CCC1;[2288, 1219, 150];150.0;1.0;;;classOATP1b1sub;smiles_standarized;CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C)C(C)(C)CCC1;classOATP1b1sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
310;CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1;[722, 2860, 1791];722.0;1.0;;;classOATP1b1sub;smiles_standarized;CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1;classOATP1b1sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
311;CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1;[2273, 1204, 135];135.0;0.0;;;classOATP1b1sub;smiles_standarized;CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
312;CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1;[618, 2756, 1687];618.0;0.0;;;classOATP1b1sub;smiles_standarized;CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
313;CC1=C(CCC(=O)O)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(CCC(=O)O)c5C)C(CCC(=O)O)=C4C)c(CCC(=O)O)c3C;[1073, 4, 2142];4.0;1.0;;;classOATP1b1sub;smiles_standarized;CC1=C(CCC(=O)O)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(CCC(=O)O)c5C)C(CCC(=O)O)=C4C)c(CCC(=O)O)c3C;classOATP1b1sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
314;CC1=C(CCC(=O)O)c2cc3nc(cc4[nH]c(cc4C)cc4[nH]c(cc1n2)cc4C)C(C)=C3CCC(=O)O;[1866, 797, 2935];797.0;1.0;;;classOATP1b1sub;smiles_standarized;CC1=C(CCC(=O)O)c2cc3nc(cc4[nH]c(cc4C)cc4[nH]c(cc1n2)cc4C)C(C)=C3CCC(=O)O;classOATP1b1sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
315;CC1=C2CC(=O)C=CC2(C)C2C(O)CC3(C)C(CCC3(O)C(=O)CO)C2C1;[626, 2764, 1695];626.0;0.0;;;classOATP1b1sub;smiles_standarized;CC1=C2CC(=O)C=CC2(C)C2C(O)CC3(C)C(CCC3(O)C(=O)CO)C2C1;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
316;CC1=CC(=O)C2C(C)(C)CCCC2(C)C1(O)CCc1ccoc1;[2865, 1796, 727];727.0;1.0;;;classOATP1b1sub;smiles_standarized;CC1=CC(=O)C2C(C)(C)CCCC2(C)C1(O)CCc1ccoc1;classOATP1b1sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
317;CC1=CC(=O)CC(C)(C)C1(O)/C=C/C(C)=C\C(=O)O;[945, 3083, 2014];945.0;0.0;;;classOATP1b1sub;smiles_standarized;CC1=CC(=O)CC(C)(C)C1(O)/C=C/C(C)=C\C(=O)O;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
318;CC1=CCCC(=O)C2CC(C)(C)C2CC1;[784, 2922, 1853];784.0;0.0;;;classOATP1b1sub;smiles_standarized;CC1=CCCC(=O)C2CC(C)(C)C2CC1;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
319;CC1=CCCC2C1(C)CCC(C)C2(C)CC/C(C)=C/Cn1c[n+](C)c2c(N)ncnc21;[2017, 948, 3086];948.0;0.0;;;classOATP1b1sub;smiles_standarized;CC1=CCCC2C1(C)CCC(C)C2(C)CC/C(C)=C/Cn1c[n+](C)c2c(N)ncnc21;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
320;CC1=NS(=O)(=O)c2cc(Cl)ccc2N1;[2417, 1348, 279];279.0;0.0;;;classOATP1b1sub;smiles_standarized;CC1=NS(=O)(=O)c2cc(Cl)ccc2N1;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
321;CC1=c2c(C)c(O)c(C(=O)O)c(O)c2=COC1C;[26, 2164, 1095];26.0;1.0;;;classOATP1b1sub;smiles_standarized;CC1=c2c(C)c(O)c(C(=O)O)c(O)c2=COC1C;classOATP1b1sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
322;CC1C(=NC(=O)C(NOC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O;[850, 2988, 1919];850.0;0.0;;;classOATP1b1sub;smiles_standarized;CC1C(=NC(=O)C(NOC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
323;CC1C(=NO)CC2CC1C2(C)C;[1649, 580, 2718];580.0;0.0;;;classOATP1b1sub;smiles_standarized;CC1C(=NO)CC2CC1C2(C)C;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
324;CC1C(O)CC2C(C(=O)O)=COC(OC3OC(CO)C(O)C(O)C3O)C21;[1968, 899, 3037];899.0;1.0;;;classOATP1b1sub;smiles_standarized;CC1C(O)CC2C(C(=O)O)=COC(OC3OC(CO)C(O)C(O)C3O)C21;classOATP1b1sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
325;CC1C=CC=CC=CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC(O)C(O)CCC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O;[897, 3035, 1966];897.0;0.0;;;classOATP1b1sub;smiles_standarized;CC1C=CC=CC=CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC(O)C(O)CCC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
326;CC1C=CC=CCCC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)C(O)CCC(O)CC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O;[416, 2554, 1485];416.0;1.0;;;classOATP1b1sub;smiles_standarized;CC1C=CC=CCCC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)C(O)CCC(O)CC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O;classOATP1b1sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
327;CC1CC(O)C2(O)C13CC(=O)OCC2(C)C(C)(O)C(=O)C3;[1552, 483, 2621];483.0;0.0;;;classOATP1b1sub;smiles_standarized;CC1CC(O)C2(O)C13CC(=O)OCC2(C)C(C)(O)C(=O)C3;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
328;CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)N1C;[1753, 684, 2822];684.0;0.0;;;classOATP1b1sub;smiles_standarized;CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)N1C;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
329;CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO;[1937, 868, 3006];868.0;0.0;;;classOATP1b1sub;smiles_standarized;CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
330;CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COC(=O)C(C)(C)C;[42, 2180, 1111];42.0;0.0;;;classOATP1b1sub;smiles_standarized;CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COC(=O)C(C)(C)C;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
331;CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(O)C(=O)CO;[217, 2355, 1286];217.0;1.0;;;classOATP1b1sub;smiles_standarized;CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(O)C(=O)CO;classOATP1b1sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
332;CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(OC(=O)c1ccco1)C(=O)CCl;[1369, 300, 2438];300.0;1.0;;;classOATP1b1sub;smiles_standarized;CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(OC(=O)c1ccco1)C(=O)CCl;classOATP1b1sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
333;CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO;[2785, 1716, 647];647.0;0.0;;;classOATP1b1sub;smiles_standarized;CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
334;CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COP(=O)(O)O;[226, 2364, 1295];226.0;0.0;;;classOATP1b1sub;smiles_standarized;CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COP(=O)(O)O;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
335;CC1CCC(C(C)C)C(=O)C1;[1193, 124, 2262];124.0;0.0;;;classOATP1b1sub;smiles_standarized;CC1CCC(C(C)C)C(=O)C1;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
336;CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1C;[328, 2466, 1397];328.0;0.0;;;classOATP1b1sub;smiles_standarized;CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1C;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
337;CC1CCC2(NC1)OC1CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C1C2C;[1762, 693, 2831];693.0;0.0;;;classOATP1b1sub;smiles_standarized;CC1CCC2(NC1)OC1CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C1C2C;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
338;CC1CCC2(NC1)OC1CC3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7OC7OC(CO)C(O)C(O)C7O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C;[1056, 3194, 2125];1056.0;0.0;;;classOATP1b1sub;smiles_standarized;CC1CCC2(NC1)OC1CC3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7OC7OC(CO)C(O)C(O)C7O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
339;CC1CCC2(OC1)OC1C(O)C3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7O)C(O)C6O)C(O)CC5(C)C4CCC3(C)C1C2C;[1426, 357, 2495];357.0;0.0;;;classOATP1b1sub;smiles_standarized;CC1CCC2(OC1)OC1C(O)C3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7O)C(O)C6O)C(O)CC5(C)C4CCC3(C)C1C2C;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
340;CC1CCC2(OC1)OC1CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C1C2C;[1770, 701, 2839];701.0;0.0;;;classOATP1b1sub;smiles_standarized;CC1CCC2(OC1)OC1CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C1C2C;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
341;CC1CCC2(OC1)OC1CC3C4CCC5(C)CC(O)CCC5(C)C4CC(=O)C3(C)C1C2C;[2768, 1699, 630];630.0;1.0;;;classOATP1b1sub;smiles_standarized;CC1CCC2(OC1)OC1CC3C4CCC5(C)CC(O)CCC5(C)C4CC(=O)C3(C)C1C2C;classOATP1b1sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
342;CC1CCC2C(C)(CO)C(O)CCC2(C)C12CCC(CO)(CCO)O2;[2625, 1556, 487];487.0;0.0;;;classOATP1b1sub;smiles_standarized;CC1CCC2C(C)(CO)C(O)CCC2(C)C12CCC(CO)(CCO)O2;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
343;CC1CCCC(=O)CCC=CCc2cc(O)cc(O)c2C(=O)O1;[258, 2396, 1327];258.0;0.0;;;classOATP1b1sub;smiles_standarized;CC1CCCC(=O)CCC=CCc2cc(O)cc(O)c2C(=O)O1;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
344;CC1CCOC2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12;[472, 2610, 1541];472.0;0.0;;;classOATP1b1sub;smiles_standarized;CC1CCOC2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
345;CC1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23;[1905, 836, 2974];836.0;0.0;;;classOATP1b1sub;smiles_standarized;CC1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
346;CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1;[114, 2252, 1183];114.0;0.0;;;classOATP1b1sub;smiles_standarized;CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
347;CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1;[2128, 1059, 3197];1059.0;0.0;;;classOATP1b1sub;smiles_standarized;CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
348;CC1NC(=O)C(CC(C)(O)CO)NC(=O)C2Cc3c([nH]c4ccccc34)SCC(NC(=O)C(C(C)O)NC1=O)C(=O)N1CC(O)CC1C(=O)NC(C)C(=O)N2;[1720, 651, 2789];651.0;0.0;;;classOATP1b1sub;smiles_standarized;CC1NC(=O)C(CC(C)(O)CO)NC(=O)C2Cc3c([nH]c4ccccc34)SCC(NC(=O)C(C(C)O)NC1=O)C(=O)N1CC(O)CC1C(=O)NC(C)C(=O)N2;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
