ID_all;SMILES;ID_ChEMBL;orig_ID_ChEMBL;y_original_ChEMBL;CAS_ChEMBL;NAME_ChEMBL;orig_UNITS_ChEMBL;smilessource_ChEMBL;yorig_ChEMBL;units_ChEMBL;SMILES_ChEMBL;desired_units_ChEMBL;y_ChEMBL;zscore_ChEMBL;zscore_ChEMBL_thres;y_ChEMBL_nointraoutliers;zscore_ChEMBL_nointraoutliers;zscore_ChEMBL_nointraoutliers_thres;y_consensus;valid/outlier
1797;CCCCCCCCCCCCCCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@H]1CNC(=O)[C@@H]2CCCN2C(=O)[C@H]([C@H](C)CC)NC(=O)[C@H]([C@@H](C)O)NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@@H]2CCCCN2C1=O;4731;CHEMBL2304225;8.0;;;ug.mL-1;Smiles;6402.929980759193;nM;CCCCCCCCCCCCCCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@H]1CNC(=O)[C@@H]2CCCN2C(=O)[C@H]([C@H](C)CC)NC(=O)[C@H]([C@@H](C)O)NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@@H]2CCCCN2C1=O;nM;6402.929980759193;-0.16164610035674565;0;6402.929980759193;-0.32577567175537936;0;6402.929980759193;valid
1798;CCCCCCCCCCCCCCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H]1CNC(=O)[C@@H]2CCCN2C(=O)[C@H]([C@H](C)CC)NC(=O)[C@H]([C@@H](C)O)NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@@H]2CCCCN2C1=O;4411;CHEMBL2304231;4.0;;;ug.mL-1;Smiles;2864.0882712005173;nM;CCCCCCCCCCCCCCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H]1CNC(=O)[C@@H]2CCCN2C(=O)[C@H]([C@H](C)CC)NC(=O)[C@H]([C@@H](C)O)NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@@H]2CCCCN2C1=O;nM;2864.0882712005173;-0.16987560113452024;0;2864.0882712005173;-0.35132820316485064;0;2864.0882712005173;valid
1799;CCCCCCCCCCCCCCC(C)C(=O)N[C@@H](C)C(=O)NCC(=O)N(C)[C@@H]1C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)O)Cc2ccc(O)c(c2)-c2cc1ccc2O;9666;CHEMBL1812833;8.0;;;ug.mL-1;Smiles;10075.528681881551;nM;CCCCCCCCCCCCCCC(C)C(=O)N[C@@H](C)C(=O)NCC(=O)N(C)[C@@H]1C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)O)Cc2ccc(O)c(c2)-c2cc1ccc2O;nM;10075.528681881551;-0.15310555055320282;0;10075.528681881551;-0.2992573357101892;0;10075.528681881551;valid
1800;CCCCCCCCCCCCCCC(OP(=O)(O)OC1OC(C(N)=O)C(OC)C(NC(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)C1OC1OC(CO)C(O)C(O)C1NC(=O)c1cccc(C(F)(F)F)c1)C(=O)O;6580;CHEMBL264277;6.25;;;ug.mL-1;Smiles;5705.58453485336;nM;CCCCCCCCCCCCCCC(OP(=O)(O)OC1OC(C(N)=O)C(OC)C(NC(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)C1OC1OC(CO)C(O)C(O)C1NC(=O)c1cccc(C(F)(F)F)c1)C(=O)O;nM;5705.58453485336;-0.16326776229035478;0;5705.58453485336;-0.33081091855990025;0;5705.58453485336;valid
1801;CCCCCCCCCCCCCCCC(=O)N(C)[C@@H](CO)C(=O)NCCC(C)C(=O)NCC(=O)N(C)[C@@H]1C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)O)Cc2ccc(O)c(c2)-c2cc1ccc2O;[2620, 14];CHEMBL1812835;8.0;;;ug.mL-1;Smiles;8799.573220698796;nM;CCCCCCCCCCCCCCCC(=O)N(C)[C@@H](CO)C(=O)NCCC(C)C(=O)NCC(=O)N(C)[C@@H]1C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)O)Cc2ccc(O)c(c2)-c2cc1ccc2O;nM;8799.573220698796;-0.1560727577136267;0;8799.573220698796;-0.30847048924313564;0;8799.573220698796;valid
1802;CCCCCCCCCCCCCCCC(=O)N(C)[C@H](CO)C(=O)N[C@H](C)C(=O)NCC(=O)N(C)[C@@H]1C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)NCC=O)Cc2ccc(O)c(c2)-c2cc1ccc2O;13407;CHEMBL2430754;2.0;;;ug.mL-1;Smiles;2168.882179813346;nM;CCCCCCCCCCCCCCCC(=O)N(C)[C@H](CO)C(=O)N[C@H](C)C(=O)NCC(=O)N(C)[C@@H]1C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)NCC=O)Cc2ccc(O)c(c2)-c2cc1ccc2O;nM;2168.882179813346;-0.17149228804490987;0;2168.882179813346;-0.3563480025636889;0;2168.882179813346;valid
1803;CCCCCCCCCCCCCCCC(=O)N(C)[C@H](CO)C(=O)N[C@H](C)C(=O)NCC(=O)N(C)[C@@H]1C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)NCC=O)Cc2ccc(O)c(c2)-c2cc1ccc2OCCN;9794;CHEMBL2430750;1.0;;;ug.mL-1;Smiles;1036.051483470317;nM;CCCCCCCCCCCCCCCC(=O)N(C)[C@H](CO)C(=O)N[C@H](C)C(=O)NCC(=O)N(C)[C@@H]1C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)NCC=O)Cc2ccc(O)c(c2)-c2cc1ccc2OCCN;nM;1036.051483470317;-0.17412666162298224;0;1036.051483470317;-0.36452771059406824;0;1036.051483470317;valid
1804;CCCCCCCCCCCCCCCC(=O)N(C)[C@H](CO)C(=O)N[C@H](C)C(=O)NCC(=O)N(C)[C@@H]1C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)NCC=O)Cc2ccc(O)c(c2)-c2cc1ccc2OCCO;9915;CHEMBL2430751;2.0;;;ug.mL-1;Smiles;2069.9926618760137;nM;CCCCCCCCCCCCCCCC(=O)N(C)[C@H](CO)C(=O)N[C@H](C)C(=O)NCC(=O)N(C)[C@@H]1C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)NCC=O)Cc2ccc(O)c(c2)-c2cc1ccc2OCCO;nM;2069.9926618760137;-0.17172225350580655;0;2069.9926618760137;-0.35706204340545245;0;2069.9926618760137;valid
1805;CCCCCCCCCCCCCCCC(=O)N(C)[C@H](CO)C(=O)N[C@H](C)C(=O)NCC(=O)N(C)[C@@H]1C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)NCC=O)Cc2ccc(O)c(c2)-c2cc1ccc2OP(=O)(OCc1ccccc1)OCc1ccccc1;13406;CHEMBL2430748;1.0;;;ug.mL-1;Smiles;845.7639489733693;nM;CCCCCCCCCCCCCCCC(=O)N(C)[C@H](CO)C(=O)N[C@H](C)C(=O)NCC(=O)N(C)[C@@H]1C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)NCC=O)Cc2ccc(O)c(c2)-c2cc1ccc2OP(=O)(OCc1ccccc1)OCc1ccccc1;nM;845.7639489733693;-0.17456917121839977;0;845.7639489733693;-0.3659016992042201;0;845.7639489733693;valid
1806;CCCCCCCCCCCCCCCC(=O)N(C)[C@H](CO)C(=O)N[C@H](C)C(=O)NCC(=O)N(C)[C@@H]1C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)NCP(=O)(O)O)Cc2ccc(O)c(c2)-c2cc1ccc2O;9916;CHEMBL2430756;8.0;;;ug.mL-1;Smiles;8212.683874292552;nM;CCCCCCCCCCCCCCCC(=O)N(C)[C@H](CO)C(=O)N[C@H](C)C(=O)NCC(=O)N(C)[C@@H]1C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)NCP(=O)(O)O)Cc2ccc(O)c(c2)-c2cc1ccc2O;nM;8212.683874292552;-0.15743755634807036;0;8212.683874292552;-0.31270817764197606;0;8212.683874292552;valid
1807;CCCCCCCCCCCCCCCC(=O)N(C)[C@H](CO)C(=O)N[C@H](C)C(=O)NCC(=O)N(C)[C@@H]1C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)NCP(=O)(OC)OC)Cc2ccc(O)c(c2)-c2cc1ccc2O;3682;CHEMBL2430755;8.0;;;ug.mL-1;Smiles;7982.781141078693;nM;CCCCCCCCCCCCCCCC(=O)N(C)[C@H](CO)C(=O)N[C@H](C)C(=O)NCC(=O)N(C)[C@@H]1C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)NCP(=O)(OC)OC)Cc2ccc(O)c(c2)-c2cc1ccc2O;nM;7982.781141078693;-0.1579721902416083;0;7982.781141078693;-0.3143682114309141;0;7982.781141078693;valid
1808;CCCCCCCCCCCCCCCC(=O)N(C)[C@H](CO)C(=O)N[C@H](C)C(=O)NCC(=O)N(C)[C@@H]1C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)NCP(=O)(OCC)OCC)Cc2ccc(O)c(c2)-c2cc1ccc2O;3945;CHEMBL2430752;8.0;;;ug.mL-1;Smiles;7765.399515244937;nM;CCCCCCCCCCCCCCCC(=O)N(C)[C@H](CO)C(=O)N[C@H](C)C(=O)NCC(=O)N(C)[C@@H]1C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)NCP(=O)(OCC)OCC)Cc2ccc(O)c(c2)-c2cc1ccc2O;nM;7765.399515244937;-0.1584777065674843;0;7765.399515244937;-0.31593783541464737;0;7765.399515244937;valid
