feature;importance;normalized_importance;cumulative_importance
SLogP_VSA1;2.4000000000000004;0.0012159286655182896;0.8556591346640999
AATS5se;2.4;0.0012159286655182894;0.8568750633296183
AATSC7i;2.4;0.0012159286655182894;0.8580909919951366
EEig01d;2.4;0.0012159286655182894;0.859306920660655
VSA_EState7;2.4;0.0012159286655182894;0.8605228493261733
ATSC3p;2.4;0.0012159286655182894;0.8617387779916916
AATSC6se;2.4;0.0012159286655182894;0.86295470665721
MATS5c;2.4;0.0012159286655182894;0.8641706353227283
ATSC2s;2.3000000000000003;0.0011652649711216942;0.86533590029385
ATSC1i;2.3000000000000003;0.0011652649711216942;0.8665011652649717
AATS0p;2.3000000000000003;0.0011652649711216942;0.8676664302360934
AATSC7v;2.3000000000000003;0.0011652649711216942;0.868831695207215
AATSC1p;2.3000000000000003;0.0011652649711216942;0.8699969601783367
H-047;2.3;0.001165264971121694;0.8711622251494584
GATS5dv;2.3;0.001165264971121694;0.8723274901205801
EState_VSA2;2.3;0.001165264971121694;0.8734927550917018
X2solA;2.3;0.001165264971121694;0.8746580200628234
GATS3se;2.3;0.001165264971121694;0.8758232850339451
AATSC7s;2.2;0.0011146012767250988;0.8769378863106703
X2A;2.2;0.0011146012767250988;0.8780524875873954
AATS1s;2.2;0.0011146012767250988;0.8791670888641205
X4solA;2.2;0.0011146012767250988;0.8802816901408457
MATS2s;2.2;0.0011146012767250988;0.8813962914175708
MATS2se;2.2;0.0011146012767250988;0.882510892694296
F04[C-Cl];2.2;0.0011146012767250988;0.8836254939710211
AATS0se;2.1999999999999997;0.0011146012767250986;0.8847400952477462
ATSC8p;2.1000000000000005;0.0010639375823285036;0.8858040328300747
AATSC2se;2.1000000000000005;0.0010639375823285036;0.8868679704124032
AATSC2d;2.1;0.0010639375823285034;0.8879319079947317
MCBO;2.1;0.0010639375823285034;0.8889958455770601
AATSC1s;2.1;0.0010639375823285034;0.8900597831593886
AATS5s;2.1;0.0010639375823285034;0.8911237207417171
X1solA;2.1;0.0010639375823285034;0.8921876583240456
ATSC8s;2.0;0.001013273887931908;0.8932009322119775
ATSC4c;2.0;0.001013273887931908;0.8942142060999094
MATS5Z;2.0;0.001013273887931908;0.8952274799878414
AATSC4s;2.0;0.001013273887931908;0.8962407538757733
AATSC4p;2.0;0.001013273887931908;0.8972540277637052
JGI1;2.0;0.001013273887931908;0.8982673016516372
ATSC7p;2.0;0.001013273887931908;0.8992805755395691
nEster;2.0;0.001013273887931908;0.900293849427501
ATSC1p;2.0;0.001013273887931908;0.901307123315433
AATS4s;2.0;0.001013273887931908;0.9023203972033649
AATSC2Z;2.0;0.001013273887931908;0.9033336710912968
GATS6i;1.9000000000000001;0.0009626101935353126;0.9042962812848321
VSA_EState1;1.9000000000000001;0.0009626101935353126;0.9052588914783674
SMR_VSA9;1.9000000000000001;0.0009626101935353126;0.9062215016719026
B05[C-Cl];1.9000000000000001;0.0009626101935353126;0.9071841118654379
GATS1p;1.9000000000000001;0.0009626101935353126;0.9081467220589732
AATSC1i;1.9000000000000001;0.0009626101935353126;0.9091093322525085
AATS0Z;1.9000000000000001;0.0009626101935353126;0.9100719424460437
MATS2Z;1.8000000000000003;0.0009119464991387173;0.9109838889451825
SLogP_VSA12;1.8000000000000003;0.0009119464991387173;0.9118958354443212
GATS5p;1.8000000000000003;0.0009119464991387173;0.9128077819434599
MATS6s;1.8000000000000003;0.0009119464991387173;0.9137197284425986
MATS6p;1.8000000000000003;0.0009119464991387173;0.9146316749417374
PEOE_VSA9;1.8000000000000003;0.0009119464991387173;0.9155436214408761
MAXDN;1.8;0.0009119464991387172;0.9164555679400148
AATSC3c;1.8;0.0009119464991387172;0.9173675144391535
AATSC8v;1.8;0.0009119464991387172;0.9182794609382923
GATS8i;1.8;0.0009119464991387172;0.919191407437431
MATS8se;1.8;0.0009119464991387172;0.9201033539365697
AATSC7c;1.8;0.0009119464991387172;0.9210153004357085
