ID;SMILES;substrate;orig_ID;ROMol;smiles_source;experimental_column;UNITS
0;CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1;1;;"<img data-content=""rdkit/molecule"" src=""data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAMgAAADICAIAAAAiOjnJAAAABmJLR0QA/wD/AP+gvaeTAAASn0lEQVR4nO3de1TUZf4H8PcMw3BHuY6oqcApECtU/HnLXRQ5SkqLqWDmEet4yXSlTMnUk5JZ3sqkTVvWzUu57GpmhkBrmJcwj3VQFCkFHS8HEMaBAYbbMLfn98fXiPUCM8M8zYx8Xoc/kJnn4cP4nuf7fZ75XkSMMRBibWJbF0AeTRQswgUFi3BBwSJcULAIFxQswgUFi3BBwSJcULAIFxQswgUFi3BBwSJcULAIFxQswgUFi3BBwSJcULAIFxQswgUFi3BBwSJcULAIFxQswgUFi3BBwSJcULAIFxQswgUFi3BBwSJcULAIFxQswgUFi3BBwSJcULAIFxQswgUFi3BBwSJcULAIFxQswgUFi3BBwSJcULAIFxQswgUFi3BBwSJcULAIFxQswgUFi3BBwSJcULAIFxQswgUFi3BBwSJcULAIFxQswgUFi3BBwSJcULAIFxQswgUFq3MGg8HWJTgeClYnGGMRERHx8fE1NTW2rsWRSGxdgL0rKCgoLS1tamry9fW1dS2OhEasTnz11VcApk6dKhKJbF2LI6FgdeLw4cMApk2bZutCHIyIMWbrGuxXUVFRZGSkv79/ZWWlREK7DWagEasjbdtBSpW5KFgdEYJF20EL0KbwoUpLS8PCwnr27KlQKKRSqa3LcTA0Yj3UwYMHASQkJFCqLNCNdx3kcvzznzAaMXUqBg6ESAQvr/aP03awK7rxpnD2bPzjH5BKMWsWBg3CmjXw8mL9+z/bu3evoCAvL6/t27d7eHgolUpXV1db1+p4uvGIJRbDzQ0AQkMhl8PVFQ0Nxurqo8XFbU+ZPHkypcoy3ThYej0Yg0iEigpUV0OjAdAok4W4u3t6emo0Gq1W6+/vb+sqHVU33hSePYv9++HigpEjceQI8vJQVXV76NA+P/3U9hRfX9/S0lI/Pz8blumgunGw7mc0Nt65c6W8/Pbt22VlZYcPHz527Nirr766Y8cOW1fmeChYD3X58uXIyEiDwfDTTz8NGzbM1uU4GFrHeqiBAwcuXrzYaDS+/vrr9PYzF41YHVGr1eHh4ZWVlZmZmTNnzrR1OY6ERqyOeHt7v/vuuwBSU1MbGxttXY4joWB14uWXXx4xYkRFRcWGDRtsXYsjoU1h586dOzd8+HCJRHLp0qUnnnjC1uU4BhqxOhcVFZWcnKzVapcvX27rWhwGjVgmUSgUYWFh9fX1OTk5kyZNsnU5DoBGLJPIZLK3334bwGuvvdba2mrrchwAjVim0uv1Q4YMKS4u3rx587x58wDU19cbjcbGxkadTtfS0iJ8vNjU1GQwGNRqNYDa2tply5Z108OaGTHZ0aNHAbi7u5v+8sbExJw+fdrWhdtAt3wzWcrZ2RmAWCzu2bOnSCTy8vKSSCQeHh5SqdTV1dXNzc3Z2dnT01MsFvfo0QNAcXHx8ePH79y5c/78eaFtN2LrZDsMg8EQFRUFYMOGDfc/pFKpVCqVXC6Xy+WFhYVFRUWMMY1GEx4eDmD9+vW2KNmWKFim+uyzzwD07du3qamJMfb+++/7+Ph4eno+8O0qk8mEVidPnhSJRC4uLpcvX7Zp+X80mhWapLm5OS0tDcDmzZuFfSyj0VhbWyt8ziMSiXx8fHx8fAYMGBASEhIZGTlw4EChYXR09EsvvdTa2rpw4ULWreZJtk62Y1izZg2AESNGGI1G4SfNzc0qlUqtVnfatqamJjAwEMCuXbs4l2lHKFidKy8v9/DwAJCfn29ZD/v27QPg6+urUCisW5vdomB1Ljk5GcCMGTO60kl8fDyAWbNmWasqO0fB6kRhYaFYLJZKpdeuXetKPzdv3hT29I8cOWKt2uwZBasT48ePB7BixYqud7V582YA/fv3b2hoMLHJRx+xlham1bKsLPbll3d/2PaNPaNgdeTQoUMAAgIC6urqut6bTqcbOnQogNTU1E6frNcztZrFxbH161lzM3v9dTZ37t2H2r6xZ/a98v7pp7h5E83NmDULx49j0SL07InUVGzZYklvKhXWrIGvLxoasGkTOrsig06ne+uttwCkpaUJK+ldJJFIdu3aNWzYsI8++mjSpEm9evWqrq5WKpVVVVVKpVKvTyopCVcooFSiuhpKJcaNQ3g4WlpQWgoAV69izRoAMBq7Xgt3dhwspRJXriA9HUYjkpPRpw+EqxerVBZ2uH07/vpXhIcjOxt79+LKFTg7w8cHzs7w9NR7eHwtlXp7ezs7O/fo0cPFxWX//v2lpaXh4eHz58/v+l+j1WqlUmlkZOTChQu3b98+bty4e57wzDOhP/4Y3vZPkQh6PQCsWIFFi+Dvj8cfx7p1ADBvXtfL4c6Og1VVhcceAwCxGE5OALBxI9zcUFhoYYfl5RgwAACCg5Gfj61b2z8olsmSFIr2P5FKpSKRaMOGDc7Ozkaj8bvvvouLi7PsN//666+xsbHvvPPO/Pnzvb29GWMuLi79+/cPCAgICAiQyWSBgYHBwQMXL0avXggIuPslFiM1FV5e+MtfUFgItRoNDfDy6nSotQt2HKzQUFy8CIMBNTUQLqDw1lvw80NFhYUdjhyJo0eRkID//hd//jMCA6HToa4OWi2amjQiUaJKVVdXp9fr1Wq1RqOprKxUqVTnz59PSEiIi4vLy8vLzs6ePHmyBb95+fLllZWVly5dqqioSE9PB3Ds2LExY8Z02lDY5icm4k9/QlwcEhKQmwvHOH/W1jt5Hfr5Z7Z6NVu9muXlsS+/ZI2NjDG2e7clXdXUsKIitmMHW72a/fvfprQ4e/asWCyWSCSFhYUffvghgH79+pmy1H6P77//HkDPnj2VSuWcOXMAJCUlmdvJ9essKIgBLCGB6fXmtr6rtrbWwpbms+9gMcaqqpiHB/PxYVptl/pZsoRJJOzvfzer0eLFiwEMHz5cq9WOGjUKwJIlS8zqQa/XP/XUUwC2bNnStiR29epVszoRXLrEfHwYwF55xbyGKpUqIyMjMjJy7Nixzz77bFlZmQW/3Vx2HyzG2NNPM4B9+63lPfzyC5NImETCiorMaqdWqx977DEA6enpRUVFzs7OYrHYrAP3MjIyAAQHB2s0mtjYWABvvvmmmdX/7ocfmJsbA9j69c2dPlmn02VlZU2ZMqXtUDA3NzcAYWFhlZWVFtdgIkcI1rp1DOjS6s2ECQxgKSkWNM3JyQHg4eEhl8tXrVoFIDw8XKPRmNK2oaEhKCgIwIEDB77++msA/v7+XVwSO3KEhYW1BAX939atWx/2nJKSkrVr1/br10/Ik5OTU2xs7IEDB5RKpXARirCwsKqqqq6U0SkHCJb+8uW8sWNnDBmitWxrePAgA5ivL6uutqyAF154AUBcXJxGoxGOh0lLSzOl4erVqwGMHDmytbVVOCHxk08+sayG9vbs+VwkEonF4szMzPY/b2lpOXDgQGxsbNtNNMLCwjZu3Nh+fFIqlU8++SSAyMjImpqarhfzMA4QLMbYoEGDABw9etTchi0tLbXClvTTTy3+7UqlMiAgAMC+fftOnTolEomkUmlxcXHHrcrLy93d3UUi0enTp7dt2yYMdRa+N+7z8ccfA3B2ds7NzWWMFRQULFiwwOu3a6i6ubklJibm5eW1HeTTnkKhEN4eI0aMqK+vt0o993OMYK1duxZAcnKyuQ3ffffdAD+/QzNmWD6VYowxtnv3bgB+fn4KhWLBggXC/4rBYOigydy5cwHMnDlTpVIJl27Lzs7uSg33SE1NBeDq6hocHNw2xx8zZsyuXbs6/SyyvLw8JCQEwOjRo03/4LKN0Wg8ceLEzp07O3iOYwTrhx9+cHV1dXFxCQoKio+P37hxY35+fqc7OmVlZcJxVCdPnux6DRMmTAAwe/bsurq6Pn36zJ07VzhG+WEUCsWiRYtu3LixdOlSAOPGjet6De1FRkb27t376aefBhAQEJCSklJkztTk1q1bAwYMADB+/Pjm5s6nAoK6urqMjAxhnuvp6dnBgOcYwZo+fTqAe6637u7uHh0dvXLlyqysLKVSeX8rYd+oi8dRtblx44Zw3EtWVpbpC0JyudzFxUUsFp87d84qZQiqqqoAeHt7Nzc39+3bF0BhYaG5nVy9erV3794AJkyY0Om79MyZM3PmzBHmlQD69u2blpbWwevgAMHav3+/8CLeunVLLpfv3bt3wYIFERER99znLSgoKDExcdu2bQUFBQaD4fTp0yKRyM3N7ebNm9aq5IMPPhCWSTvYfOj1+vZn7EycOBHAvHnzrFWDQJirjh07tqGhQVgba21ttaCfkpKSXr16AZgyZcoD9//UanVGRsbgwYOFF1ksFgsTTJ1O13HP9h4spVIpk8kA3L9FVyqVWVlZK1eujI6Ovuck0h49egjHI5g4fTORXq8XpuuhoaHDhw+PiooKCwsLCQkJCgry8fERNrv3CAwM9PT0vH37thXLYIytW7cOwLJly06dOgVg2LBhFnd18eJFYRdw2rRp7ePyyy+/pKSktJ2GJJPJVqxYIZfLTezW3oOVlJQEICYm5oETnDZ6vb64uDgjI2P27NkREREAIiIikpKSTN97MNGFCxeWLFlyf4DaiMVi4Yyd4ODgkJCQuXPnlpeXW7cGxlhCQgKAzMzMrVu3AnjF3MX4/1VYWOjj4yNMj5qamoQ1i7a/KCoqKiMjo6Wlxaw+7TpY33zzDX5bnDSrYXl5uQX7HCbSaDR5eXlnz54tKCi4fPmyXC6vqKhQqVQWTK8sdnvo0KzhwxUlJR++8UZvmSwjI6OLHf7444/C4NS2F+Xr67t06dIrV65Y1qH9Bqu6ulrYCH7ahSWoR9OdOwxg3t7MYGADBzLAUFDQ9V6PHz8eFxcXGBgoDFEdz3k7Zb/BevHFF4VZescbwe4oN5cBLDqaNTQwsZhJpcy0j5hM8cD5tQXs9Ezo7OzszMxMd3f3nTt30l2+73XuHABERaGwEEYjnnoKLi7W6ttad3mxfrA2bwYAjQZ/+xuSk1FXh7o67NljRg/19fULFy4EsGnTptDQUKtX6PDagiV8Y5c3N7B+sIQj/w0GXLuGhga8/z60Wly/Dp3O1B5SUlIqKipGjx69aNEiq5f3KEhPx3/+g5Ej0doKX18MGWLrgh7A+ocmX7qENWvuxqhPH/j74+efodPBywuhoYiKwqBBiIjAqFF44KCbm5v7+eefu7u779mzRyy20y21jV2/jhMncO0aqqtRU2PGW/aPZJU9tfaE46YaG1lKClu8mLW2soQENn8+c3JiwO9fIhF7/vmL06dPf++993JycioqKhhjdXV1woF127Zts3phj47Zs5nw+femTezCBVtX82DWH7HCwgBAJIK7O3r3hlSKpUtx4wa2b0dpKc6du/tVWAil8ufTpw8Kt14GIJPJpFJpWVnZM8880/EiZHcnFkMYy/39UV9v62oeglNg09OZkxO779p3v9PpWHHx1S+++OKNN96IiYkRVn7d3Nyee+45ixfluou332anTjG1ms2cycw/ueOPweWqydevIzISjY04dAjPP29qq5s3b966dSs6Otrq9TxqDAb861+oqEBSEux11mz9YBmNGDsW+fl46SXs3m3dvonDsP6064MPkJ+PPn3uOdOYdC9WHrGuXKkaNsy/uVny7beYONGKHRMH01GwYmJinJyc4uPjp06dKqwCdEyv148ePbqpCZMmHdyypZ9V6ySO5mF79TU1NU7CpTgAAIMHD161atWZM2f0Dz8rQTj6bMCAARach04eMR0tNygUir179yYmJnp7e7clzM/PLzExce/evSqVqv2TL1y4IJVKxWLxiRMn+JZMHIFJ61g6nS4/P3/FihVtly8H4OTkFBUVtXbt2oKCgtbWVuGuDSkWnW1MHj1m77yXlJRkZ2fn5ubm5+frfvuUysfHp7a29vHHH79w4YJZ9zAijyrLZ4VNTU3Hjx/Pzs7Oycm5fft2cHDwjh07JtJUkACwynKD0Wj08PDQaDQNDQ0Pu7cM6W6sECytVuvi4iKRSLRaLR3tSQRWWHmvq6sDINzCr+u9kUeDNYPV9a7II4OCRbigYBEuKFiECysEy8vLa9SoUcIVEwgRcDmClBA6v4pwQcEiXFCwCBcULMIFBYtwQcEiXFCwCBcULMIFBYtwQcEiXFCwCBcULMIFBYtwQcEiXFCwCBcULMIFBYtwQcEiXFCwCBcULMIFBYtwQcEiXFCwCBcULMIFBYtwQcEiXFCwCBcULMIFBYtwQcEiXFCwCBcULMIFBYtwQcEiXFCwCBcULMIFBYtwQcEiXFCwCBcULMIFBYtwQcEiXFCwCBcULMIFBYtwQcEiXFCwCBcULMIFBYtwQcEiXFCwCBcULMIFBYtwQcEiXFCwCBcULMIFBYtwQcEiXFCwCBf/DylHeRsZi0NlAAACAXpUWHRyZGtpdFBLTCByZGtpdCAyMDIxLjAzLjIAAHice79v7T0GIOABYkYGCJCA4gZGDgYNIM3MxAahWdgYEoA0ExMqzcjMzpABVsfI5gBV6AAWYGZEYkBkEEYiG8EMtApsFCNMnB1CM8LkYVbBaZhNKE5jZIabD7OYm4FRg4mRiYGRVYGJGaiQgZVNgY09g4lNPIGdI4GDM4OJk0uBUziBi5uBm4eBh5eBh4+Bj5+BX4BBQJBBQIhBWERBWDyDSUSUQURMg0mEkY1NXJiTg12cERZiEhuKljh0Ok7YH9N/yDZJYI2Dj3mn7dkzPnvZGm86THwrY3+ybN/eFOvfDrX2X/ftKZlse1RBxLE+a4+ttP5dG3vTPgcepm770wtd95nGOTkc9y63j9vlua/ypZiD8u3Kfe1ikXu//C2xX/Vx0r58oWYgO8TOvDPRfp174j7ZqCn7F0jl20uyhO07qvBhf5LAjH0BvdP3iqwLP8B1Xdk2X4h5X0x/1gHxm3n2EZYl9rd/tgHZ8/YDzdhz9syWAzfPle9vnOq8j4fp/AH5Vu4D9qbzgGb+OXDw1MP92u1m+5fNvnAgLc3uQIp1vf1kiRR7e1M2h9znu/exNYradeeEO6w4xr3/9EJWe/27ExwMOdbYlU622O+UEOsgG7Vl/9MLQg6Hv3I4bDmxbZ8YAOlGnW6VdS94AAAB1HpUWHRNT0wgcmRraXQgMjAyMS4wMy4yAAB4nJVVy07EMAy89yvyA43iRx4+s5wQIHHgH7jz/8JpYu8KccBVpPWkzex4bLdHmtfH7eXrO/lFt+NIyHOlci2wYC8RSZ9YSjnm8zUDiW6nEzJgn1EquUgt6T39Ovnn2izU/Wy7olOjWkp6+j9Ly12MpQEZi1CIpedRYZ/lLqaqY4hFMtbhbqBF06EAC2dmvs5CLqNtVTAzevs/C+VC5ou0O0tMC2ZaGelZXKquGsXcVQXV6ovDK904yILF3B3DqoUY6pfZsdXqK2QZYZFI7yrL6OYpimfUQxmdpBNQrEu4WI1wBFlaq54RWVQ5lBFnhFVp0EqbuwVClT5rbtXykGadAwKR3j1b5rbeL5hV1GahWaOAFp3pPT2Qe7NK92BGLVcwLdLd5+AcacfK5alOVPF+oRZlAb4y0ukmn+k690IsFde7iTWydwRRiGU6ibC1cLWvAcfmSN1A4e0L+ARQjfii3yq81gT6Q+vztUBzoNvsQKPqQJ/pDjQa1/0F5idxA90WB5Jm8gtoBGAECvB+BxKg38EErk0j4EfgcjQCV60RuDaNYDwCMaD/iPAIXLVuoyuYgLZVryk9v92OH/BcQCP2obfQAAABKXpUWHRTTUlMRVMgcmRraXQgMjAyMS4wMy4yAAB4nC1QS47FMAi7yixbKUXhnyiaVfavh+g13uEH6GxoY4xt2Hvv4/c+Pw8+z3Pc8brP/dnHPvf5HPmN7oM/32MC6Wgd+qSs5MthKLarg/hMyGkZ+PT4N+Rs9MlLgT2hbl6QBoI824WAVI2pS0BEGkIfliSMOYbO2Z72D/ki4IgQDwpyafEKgpYwjVffJDDqGXWMike00kwz5OSapD4TG17aNN9Rl3UxlGsvGtJIxExrlLNqkAQIR25AUg4deV0KQbsy8HgD47oMxGJVAiyM0zbOllsiuJWJ57CBYhGnl1dsG/knNor7VDq2hFCsRcT3JioWkBI1iZqxmW2lJGGwROvKEqYUO0poYTmy+vn9A8pzZZH5vd/tAAAAAElFTkSuQmCC"" alt=""Mol""/>";SMILES_from_mol;substrate;classPsub
