feature;importance;normalized_importance;cumulative_importance
SLogP;22.7;0.05041083721963136;0.05041083721963136
PEOE_VSA6;21.800000000000004;0.04841216966466801;0.09882300688429937
EState_VSA2;18.9;0.04197201865423052;0.1407950255385299
O-056;8.2;0.018210082167443926;0.15900510770597384
ATSC6v;7.6;0.01687763713080169;0.17588274483677552
ATSC8d;7.5;0.016655562958027982;0.1925383077948035
ATSC5s;6.800000000000001;0.01510104374861204;0.20763935154341553
PEOE_VSA10;6.0;0.013324450366422387;0.22096380190983791
GATS2c;5.699999999999998;0.012658227848101264;0.23362202975793916
ATS0dv;5.5;0.012214079502553854;0.245836109260493
ATS0Z;4.9;0.010881634465911616;0.25671774372640466
X3A;4.8;0.010659560293137908;0.26737730401954257
ATSC5se;4.699999999999999;0.0104374861203642;0.2778147901399068
GATS5Z;4.6;0.010215411947590496;0.2880302020874973
ATSC8v;4.1;0.009105041083721963;0.29713524317121925
GATS3c;3.7;0.008216744392627139;0.3053519875638464
SLogP_VSA5;3.6;0.007994670219853431;0.31334665778369986
PNSA3;3.5000000000000004;0.007772596047079726;0.3211192538307796
AATS7i;3.4000000000000004;0.00755052187430602;0.3286697757050856
X0A;3.4000000000000004;0.00755052187430602;0.3362202975793916
SMR_VSA7;3.3000000000000003;0.007328447701532313;0.3435487452809239
AATSC5se;3.3000000000000003;0.007328447701532313;0.3508771929824562
AATSC5d;3.3;0.007328447701532312;0.35820564068398847
ATSC8s;3.1;0.0068842993559848995;0.36508994003997336
ww;3.0999999999999996;0.006884299355984899;0.37197423939595825
GATS5v;3.0000000000000004;0.006662225183211194;0.37863646457916944
EState_VSA7;3.0;0.0066622251832111935;0.38529868976238063
AATS5d;2.8;0.00621807683766378;0.3915167666000444
AATSC8i;2.7000000000000006;0.0059960026648900756;0.3975127692649345
MATS5s;2.7000000000000006;0.0059960026648900756;0.4035087719298246
O-057;2.7;0.005996002664890075;0.4095047745947147
F04[O-O];2.7;0.005996002664890075;0.41550077725960477
ATSC3i;2.6999999999999997;0.005996002664890073;0.42149677992449486
ATSC5Z;2.6;0.005773928492116368;0.42727070841661124
AATSC5Z;2.4;0.005329780146568954;0.4326004885631802
GATS4p;2.4;0.005329780146568954;0.4379302687097491
ATS0d;2.4;0.005329780146568954;0.44326004885631803
EState_VSA8;2.3;0.005107705973795248;0.44836775483011326
AATSC5v;2.3;0.005107705973795248;0.4534754608039085
PEOE_VSA8;2.3;0.005107705973795248;0.4585831667777037
MAXDP;2.2;0.004885631801021542;0.46346879857872525
PNSA1;2.2;0.004885631801021542;0.4683544303797468
JGI8;2.2;0.004885631801021542;0.4732400621807683
MATS1s;2.2;0.004885631801021542;0.47812569398178983
GATS2Z;2.2;0.004885631801021542;0.48301132578281136
AATSC2s;2.1000000000000005;0.004663557628247836;0.4876748834110592
AATSC5dv;2.1;0.004663557628247835;0.492338441039307
ATSC2c;2.1;0.004663557628247835;0.49700199866755485
