feature;importance;normalized_importance;cumulative_importance
AATSC6dv;3.8;0.002663675872704332;0.5417075564278708
AATSC2dv;3.8;0.002663675872704332;0.5443712323005752
AATSC7c;3.8;0.002663675872704332;0.5470349081732795
GATS7s;3.8;0.002663675872704332;0.5496985840459838
MATS6s;3.7;0.002593579139212113;0.5522921631851959
ATSC2s;3.7;0.002593579139212113;0.554885742324408
F05[O-O];3.7;0.002593579139212113;0.5574793214636201
ATSC6se;3.6000000000000005;0.002523482405719894;0.56000280386934
AATSC8s;3.6000000000000005;0.002523482405719894;0.5625262862750599
EState_VSA6;3.6000000000000005;0.002523482405719894;0.5650497686807797
EState_VSA3;3.6000000000000005;0.002523482405719894;0.5675732510864996
GATS8c;3.6;0.0025234824057198935;0.5700967334922195
ATSC7s;3.6;0.0025234824057198935;0.5726202158979393
D/Dr9;3.6;0.0025234824057198935;0.5751436983036592
H-049;3.6;0.0025234824057198935;0.5776671807093791
AATSC4dv;3.6;0.0025234824057198935;0.5801906631150989
GATS6d;3.5000000000000004;0.0024533856722276748;0.5826440487873266
ATSC3s;3.5;0.0024533856722276743;0.5850974344595542
GATS7i;3.5;0.0024533856722276743;0.5875508201317818
GATS7Z;3.5;0.0024533856722276743;0.5900042058040095
JGI10;3.4999999999999996;0.002453385672227674;0.5924575914762371
AATSC2p;3.4000000000000004;0.002383288938735455;0.5948408804149725
GATS5c;3.4000000000000004;0.002383288938735455;0.5972241693537079
MATS2Z;3.4;0.002383288938735455;0.5996074582924433
ATSC3p;3.4;0.002383288938735455;0.6019907472311787
GATS2s;3.4;0.002383288938735455;0.6043740361699141
MATS4s;3.4;0.002383288938735455;0.6067573251086495
AATS8dv;3.3999999999999995;0.0023832889387354547;0.609140614047385
AATSC4c;3.3000000000000003;0.002313192205243236;0.6114538062526282
GATS3c;3.3000000000000003;0.002313192205243236;0.6137669984578715
ATSC7se;3.3000000000000003;0.002313192205243236;0.6160801906631148
GATS6dv;3.3;0.0023131922052432355;0.6183933828683581
GATS2dv;3.3;0.0023131922052432355;0.6207065750736014
MATS8s;3.3;0.0023131922052432355;0.6230197672788447
GATS2Z;3.2999999999999994;0.0023131922052432355;0.625332959484088
GATS2se;3.2000000000000006;0.002243095471751017;0.627576054955839
MATS3s;3.2;0.002243095471751017;0.6298191504275901
AATSC8d;3.2;0.002243095471751017;0.6320622458993411
MATS4p;3.2;0.002243095471751017;0.6343053413710922
GATS1i;3.2;0.002243095471751017;0.6365484368428432
PJI2;3.2;0.002243095471751017;0.6387915323145943
AATSC5i;3.2;0.002243095471751017;0.6410346277863453
ATSC2i;3.1999999999999997;0.0022430954717510164;0.6432777232580964
GATS3Z;3.1999999999999997;0.0022430954717510164;0.6455208187298475
VSA_EState7;3.1;0.002172998738258797;0.6476938174681063
JGI3;3.1;0.002172998738258797;0.6498668162063651
AATSC1c;3.1;0.002172998738258797;0.6520398149446239
ATSC1Z;3.1;0.002172998738258797;0.6542128136828828
ATSC7dv;3.1;0.002172998738258797;0.6563858124211416
RBF;3.0000000000000004;0.0021029020047665784;0.6584887144259082
nR_3_True_False_None_False;3.0000000000000004;0.0021029020047665784;0.6605916164306748
AATSC3s;3.0000000000000004;0.0021029020047665784;0.6626945184354414
AATSC3d;3.0;0.002102902004766578;0.664797420440208
ATSC5c;3.0;0.002102902004766578;0.6669003224449745
SMR_VSA10;3.0;0.002102902004766578;0.6690032244497411
N-066;3.0;0.002102902004766578;0.6711061264545077
PNSA4;3.0;0.002102902004766578;0.6732090284592743
GATS5se;2.9999999999999996;0.0021029020047665776;0.6753119304640409
SMR_VSA7;2.900000000000001;0.0020328052712743593;0.6773447357353153
GATS4c;2.9000000000000004;0.002032805271274359;0.6793775410065896
AATSC6c;2.9000000000000004;0.002032805271274359;0.681410346277864
ATSC6c;2.9;0.002032805271274359;0.6834431515491384
ATSC2dv;2.9;0.002032805271274359;0.6854759568204127
AATS6i;2.9;0.002032805271274359;0.6875087620916871
GATS2d;2.9;0.002032805271274359;0.6895415673629615
ATSC4c;2.9;0.002032805271274359;0.6915743726342358
ATSC5d;2.9;0.002032805271274359;0.6936071779055102
AATSC2c;2.8999999999999995;0.0020328052712743584;0.6956399831767845
AATSC1s;2.8000000000000003;0.0019627085377821396;0.6976026917145667
AATSC1p;2.8000000000000003;0.0019627085377821396;0.6995654002523488
VSA_EState5;2.8000000000000003;0.0019627085377821396;0.7015281087901309
MATS7s;2.8;0.001962708537782139;0.7034908173279131
AATS1i;2.8;0.001962708537782139;0.7054535258656952
ATSC4p;2.8;0.001962708537782139;0.7074162344034773
AATSC3dv;2.8;0.001962708537782139;0.7093789429412595
EState_VSA4;2.8;0.001962708537782139;0.7113416514790416
EState_VSA5;2.8;0.001962708537782139;0.7133043600168237
AATSC7s;2.8;0.001962708537782139;0.7152670685546059
ATSC7d;2.8;0.001962708537782139;0.717229777092388
SLogP_VSA2;2.7000000000000006;0.0018926118042899207;0.7191223888966779
AATSC2Z;2.7;0.0018926118042899202;0.7210150007009678
GATS5Z;2.7;0.0018926118042899202;0.7229076125052577
MATS1s;2.7;0.0018926118042899202;0.7248002243095476
AATS3v;2.7;0.0018926118042899202;0.7266928361138375
ATSC8Z;2.7;0.0018926118042899202;0.7285854479181274
ATSC3d;2.7;0.0018926118042899202;0.7304780597224173
AATSC3p;2.6999999999999997;0.00189261180428992;0.7323706715267072
GATS3dv;2.6000000000000005;0.0018225150707977013;0.7341931865975049
ATSC7Z;2.6000000000000005;0.0018225150707977013;0.7360157016683025
JGI8;2.6000000000000005;0.0018225150707977013;0.7378382167391002
AATSC6se;2.6;0.001822515070797701;0.7396607318098979
ATSC2d;2.6;0.001822515070797701;0.7414832468806956
GATS5d;2.6;0.001822515070797701;0.7433057619514932
GATS4p;2.6;0.001822515070797701;0.7451282770222909
AATSC6i;2.6;0.001822515070797701;0.7469507920930886
ATSC2c;2.5999999999999996;0.0018225150707977006;0.7487733071638862
AATS0v;2.5999999999999996;0.0018225150707977006;0.7505958222346839
AATSC5p;2.5000000000000004;0.0017524183373054819;0.7523482405719893
AATS5se;2.5000000000000004;0.0017524183373054819;0.7541006589092948
AATS5v;2.5000000000000004;0.0017524183373054819;0.7558530772466002
JGI5;2.5;0.0017524183373054817;0.7576054955839057
ATSC5v;2.5;0.0017524183373054817;0.7593579139212111
ATSC8v;2.5;0.0017524183373054817;0.7611103322585165
X3A;2.5;0.0017524183373054817;0.762862750595822
EEig02d;2.5;0.0017524183373054817;0.7646151689331274
GATS4Z;2.4999999999999996;0.0017524183373054815;0.7663675872704329
MATS4Z;2.4000000000000004;0.0016823216038132627;0.7680499088742461
AATSC0dv;2.4000000000000004;0.0016823216038132627;0.7697322304780593
AATS8Z;2.4000000000000004;0.0016823216038132627;0.7714145520818725
GATS1dv;2.4000000000000004;0.0016823216038132627;0.7730968736856857
AATSC5v;2.4;0.0016823216038132623;0.7747791952894989
AATSC4v;2.4;0.0016823216038132623;0.7764615168933121
GATS2i;2.4;0.0016823216038132623;0.7781438384971253
AATSC1dv;2.4;0.0016823216038132623;0.7798261601009385
BELs-1;2.4;0.0016823216038132623;0.7815084817047517
AATS4s;2.4;0.0016823216038132623;0.7831908033085649
AATSC7p;2.4;0.0016823216038132623;0.7848731249123782
GATS3se;2.4;0.0016823216038132623;0.7865554465161914
ATSC6s;2.4;0.0016823216038132623;0.7882377681200046
X0A;2.3000000000000007;0.0016122248703210437;0.7898499929903257
GATS5dv;2.3000000000000003;0.0016122248703210433;0.7914622178606467
GATS5i;2.3000000000000003;0.0016122248703210433;0.7930744427309678
AATSC2s;2.3000000000000003;0.0016122248703210433;0.7946866676012889
AATSC5s;2.3000000000000003;0.0016122248703210433;0.79629889247161
AATSC5se;2.3000000000000003;0.0016122248703210433;0.7979111173419311
SIC1;2.3000000000000003;0.0016122248703210433;0.7995233422122522
JhetZ;2.3000000000000003;0.0016122248703210433;0.8011355670825733
GATS5v;2.3000000000000003;0.0016122248703210433;0.8027477919528944
AATS8se;2.3;0.001612224870321043;0.8043600168232155
EState_VSA9;2.2;0.001542128136828824;0.8059021449600443
ATSC1i;2.2;0.001542128136828824;0.8074442730968732
X1A;2.2;0.001542128136828824;0.808986401233702
AATSC7dv;2.2;0.001542128136828824;0.8105285293705309
SsssCH;2.2;0.001542128136828824;0.8120706575073597
ATSC6i;2.2;0.001542128136828824;0.8136127856441886
X5solA;2.2;0.001542128136828824;0.8151549137810175
ATSC5Z;2.2;0.001542128136828824;0.8166970419178463
GATS3v;2.2;0.001542128136828824;0.8182391700546752
ATSC6v;2.2;0.001542128136828824;0.819781298191504
X2solA;2.2;0.001542128136828824;0.8213234263283329
MATS3p;2.2;0.001542128136828824;0.8228655544651617
ATSC8se;2.2;0.001542128136828824;0.8244076826019906
X5A;2.2;0.001542128136828824;0.8259498107388195
GATS1se;2.2;0.001542128136828824;0.8274919388756483
ATSC4d;2.1999999999999997;0.0015421281368288237;0.8290340670124772
ATSC4s;2.1000000000000005;0.001472031403336605;0.8305060984158138
GATS1d;2.1;0.0014720314033366047;0.8319781298191504
ATSC8i;2.1;0.0014720314033366047;0.833450161222487
AATSC8c;2.1;0.0014720314033366047;0.8349221926258237
GATS6i;2.1;0.0014720314033366047;0.8363942240291603
AATSC1d;2.1;0.0014720314033366047;0.8378662554324969
AATSC3v;2.1;0.0014720314033366047;0.8393382868358336
X4solA;2.1;0.0014720314033366047;0.8408103182391702
MATS1se;2.1;0.0014720314033366047;0.8422823496425068
X0vA;2.1;0.0014720314033366047;0.8437543810458434
GATS7dv;2.1;0.0014720314033366047;0.8452264124491801
AATSC7d;2.0999999999999996;0.0014720314033366043;0.8466984438525167
C-008;2.0000000000000004;0.0014019346698443856;0.8481003785223611
H-053;2.0000000000000004;0.0014019346698443856;0.8495023131922055
MATS5s;2.0;0.0014019346698443853;0.8509042478620499
JGT10;2.0;0.0014019346698443853;0.8523061825318943
GATS4i;2.0;0.0014019346698443853;0.8537081172017387
GATS1Z;2.0;0.0014019346698443853;0.8551100518715831
SM1_Z;2.0;0.0014019346698443853;0.8565119865414275
ATSC4v;2.0;0.0014019346698443853;0.8579139212112719
AATSC0c;2.0;0.0014019346698443853;0.8593158558811163
AATSC5c;2.0;0.0014019346698443853;0.8607177905509606
AATSC5d;2.0;0.0014019346698443853;0.862119725220805
AATS6se;2.0;0.0014019346698443853;0.8635216598906494
GATS3d;1.9000000000000004;0.0013318379363521664;0.8648534978270016
ATSC5p;1.9000000000000001;0.0013318379363521662;0.8661853357633538
GATS8se;1.9;0.001331837936352166;0.8675171736997059
GATS2v;1.9;0.001331837936352166;0.8688490116360581
AATSC6s;1.8000000000000003;0.001261741202859947;0.870110752838918
GATS5p;1.8000000000000003;0.001261741202859947;0.871372494041778
GATS6s;1.8;0.0012617412028599468;0.8726342352446379
AATSC1v;1.8;0.0012617412028599468;0.8738959764474978
MATS5Z;1.8;0.0012617412028599468;0.8751577176503578
MATS2se;1.8;0.0012617412028599468;0.8764194588532177
AATSC0v;1.8;0.0012617412028599468;0.8776812000560776
H-047;1.8;0.0012617412028599468;0.8789429412589376
AATSC3Z;1.8;0.0012617412028599468;0.8802046824617975
O-056;1.8;0.0012617412028599468;0.8814664236646574
nMethoxy;1.8;0.0012617412028599468;0.8827281648675174
AATSC5dv;1.7000000000000004;0.0011916444693677278;0.8839198093368851
ATSC3se;1.7000000000000004;0.0011916444693677278;0.8851114538062528
MATS5p;1.7000000000000002;0.0011916444693677276;0.8863030982756205
AATS7s;1.7000000000000002;0.0011916444693677276;0.8874947427449882
JGI1;1.7000000000000002;0.0011916444693677276;0.8886863872143559
MATS5c;1.7;0.0011916444693677276;0.8898780316837236
VSA_EState9;1.7;0.0011916444693677276;0.8910696761530913
H-051;1.7;0.0011916444693677276;0.892261320622459
AATSC4s;1.7;0.0011916444693677276;0.8934529650918267
JGI2;1.7;0.0011916444693677276;0.8946446095611944
MATS3c;1.6999999999999997;0.0011916444693677274;0.8958362540305621
D/Dr5;1.6000000000000003;0.0011215477358755084;0.8969578017664376
AATS7v;1.6;0.0011215477358755084;0.898079349502313
AATSC3se;1.6;0.0011215477358755084;0.8992008972381885
AATSC7v;1.6;0.0011215477358755084;0.900322444974064
AATSC7se;1.6;0.0011215477358755084;0.9014439927099395
GATS8Z;1.6;0.0011215477358755084;0.9025655404458149
ATSC6p;1.6;0.0011215477358755084;0.9036870881816904
SMR_VSA9;1.6;0.0011215477358755084;0.9048086359175659
AATS7dv;1.6;0.0011215477358755084;0.9059301836534414
AATS5dv;1.6;0.0011215477358755084;0.9070517313893168
F06[O-O];1.6;0.0011215477358755084;0.9081732791251923
ATSC1se;1.6;0.0011215477358755084;0.9092948268610678
GATS8s;1.6;0.0011215477358755084;0.9104163745969432
PW3;1.6;0.0011215477358755084;0.9115379223328187
PW2;1.6;0.0011215477358755084;0.9126594700686942
MIC1;1.5999999999999999;0.0011215477358755082;0.9137810178045697
ATSC3dv;1.5000000000000002;0.0010514510023832892;0.9148324688069529
SMR_VSA6;1.5000000000000002;0.0010514510023832892;0.9158839198093361
GATS1p;1.5000000000000002;0.0010514510023832892;0.9169353708117194
AATS5s;1.5000000000000002;0.0010514510023832892;0.9179868218141026
B10[O-O];1.5000000000000002;0.0010514510023832892;0.9190382728164859
AATSC8v;1.5000000000000002;0.0010514510023832892;0.9200897238188691
AATSC2v;1.5;0.001051451002383289;0.9211411748212524
X4A;1.5;0.001051451002383289;0.9221926258236356
TI2;1.5;0.001051451002383289;0.9232440768260188
ATSC3Z;1.4999999999999998;0.0010514510023832888;0.9242955278284021
AATS3p;1.4000000000000001;0.0009813542688910698;0.9252768820972932
MATS2s;1.4000000000000001;0.0009813542688910698;0.9262582363661843
AATSC4d;1.4000000000000001;0.0009813542688910698;0.9272395906350754
AATS0p;1.4000000000000001;0.0009813542688910698;0.9282209449039666
AATS6v;1.4000000000000001;0.0009813542688910698;0.9292022991728577
AATS1p;1.4000000000000001;0.0009813542688910698;0.9301836534417488
C-003;1.4;0.0009813542688910696;0.9311650077106399
VSA_EState1;1.4;0.0009813542688910696;0.932146361979531
GATS6v;1.4;0.0009813542688910696;0.9331277162484222
AATSC1se;1.4;0.0009813542688910696;0.9341090705173133
AATSC4Z;1.4;0.0009813542688910696;0.9350904247862044
ATSC6Z;1.3000000000000003;0.0009112575353988506;0.9360016823216033
BELc0;1.3000000000000003;0.0009112575353988506;0.9369129398570022
AATSC0i;1.3000000000000003;0.0009112575353988506;0.9378241973924011
GATS8dv;1.3;0.0009112575353988505;0.9387354549278
BELc-1;1.3;0.0009112575353988505;0.9396467124631989
SLogP_VSA3;1.3;0.0009112575353988505;0.9405579699985978
AATSC6v;1.3;0.0009112575353988505;0.9414692275339966
EState_VSA7;1.3;0.0009112575353988505;0.9423804850693955
C-001;1.3;0.0009112575353988505;0.9432917426047944
AATSC7Z;1.3;0.0009112575353988505;0.9442030001401933
SssCH2;1.3;0.0009112575353988505;0.9451142576755922
RBN;1.2000000000000002;0.0008411608019066314;0.9459554184774989
AATS7Z;1.2000000000000002;0.0008411608019066314;0.9467965792794055
H-052;1.2000000000000002;0.0008411608019066314;0.9476377400813122
AATSC8i;1.2000000000000002;0.0008411608019066314;0.9484789008832188
C-002;1.2000000000000002;0.0008411608019066314;0.9493200616851255
AATS6Z;1.2000000000000002;0.0008411608019066314;0.9501612224870322
AATSC6d;1.2000000000000002;0.0008411608019066314;0.9510023832889388
MATS3Z;1.2000000000000002;0.0008411608019066314;0.9518435440908455
SssssC;1.2;0.0008411608019066311;0.9526847048927521
nNH0;1.2;0.0008411608019066311;0.9535258656946588
GATS5s;1.2;0.0008411608019066311;0.9543670264965655
AATS6s;1.1;0.000771064068414412;0.9551380905649799
MATS6Z;1.1;0.000771064068414412;0.9559091546333943
MATS4c;1.1;0.000771064068414412;0.9566802187018087
O-058;1.1;0.000771064068414412;0.9574512827702232
AATSC4p;1.1;0.000771064068414412;0.9582223468386376
AATS0dv;1.1;0.000771064068414412;0.958993410907052
SLogP_VSA1;1.1;0.000771064068414412;0.9597644749754665
AATSC2d;1.1;0.000771064068414412;0.9605355390438809
X3solA;1.1;0.000771064068414412;0.9613066031122953
F07[O-O];1.1;0.000771064068414412;0.9620776671807098
AATS1s;1.0999999999999999;0.0007710640684144118;0.9628487312491242
AATSC8Z;1.0000000000000002;0.0007009673349221928;0.9635496985840464
AATS7se;1.0000000000000002;0.0007009673349221928;0.9642506659189686
AATSC8se;1.0;0.0007009673349221927;0.9649516332538908
AATSC2i;1.0;0.0007009673349221927;0.965652600588813
MATS6p;1.0;0.0007009673349221927;0.9663535679237352
AATS5Z;1.0;0.0007009673349221927;0.9670545352586574
C-026;1.0;0.0007009673349221927;0.9677555025935796
SMR_VSA4;0.9999999999999999;0.0007009673349221926;0.9684564699285018
D/Dr7;0.9000000000000001;0.0006308706014299735;0.9690873405299317
X1vA;0.9;0.0006308706014299734;0.9697182111313617
GATS3p;0.9;0.0006308706014299734;0.9703490817327917
AATS0se;0.9;0.0006308706014299734;0.9709799523342216
F10[O-O];0.8999999999999999;0.0006308706014299734;0.9716108229356516
O-059;0.8999999999999999;0.0006308706014299734;0.9722416935370816
MATS7Z;0.8999999999999999;0.0006308706014299734;0.9728725641385115
H-050;0.8999999999999999;0.0006308706014299734;0.9735034347399415
IC0;0.8999999999999999;0.0006308706014299734;0.9741343053413715
nDouble;0.8999999999999999;0.0006308706014299734;0.9747651759428014
C-016;0.8;0.0005607738679377542;0.9753259498107392
ATSC4Z;0.8;0.0005607738679377542;0.9758867236786769
MCBO;0.8;0.0005607738679377542;0.9764474975466146
AATSC5Z;0.8;0.0005607738679377542;0.9770082714145524
ATSC3c;0.8;0.0005607738679377542;0.9775690452824901
MIC0;0.7999999999999999;0.0005607738679377541;0.9781298191504278
F05[C-Cl];0.7999999999999999;0.0005607738679377541;0.9786905930183656
AATSC3c;0.7999999999999999;0.0005607738679377541;0.9792513668863033
AATS3s;0.7999999999999999;0.0005607738679377541;0.9798121407542411
nMultiple;0.7000000000000001;0.0004906771344455349;0.9803028178886866
BELi0;0.7;0.0004906771344455348;0.9807934950231321
nAl_OH;0.7;0.0004906771344455348;0.9812841721575776
nKetone;0.7;0.0004906771344455348;0.9817748492920231
O-060;0.7;0.0004906771344455348;0.9822655264264686
nR_3_True_False_True_False;0.7;0.0004906771344455348;0.9827562035609141
ARR;0.7;0.0004906771344455348;0.9832468806953596
C-019;0.7;0.0004906771344455348;0.9837375578298051
BELd0;0.6000000000000001;0.0004205804009533157;0.9841581382307584
PEOE_VSA2;0.6000000000000001;0.0004205804009533157;0.9845787186317116
nR_3_True_False_False_False;0.6000000000000001;0.0004205804009533157;0.9849992990326649
B03[O-O];0.6;0.00042058040095331557;0.9854198794336182
C-024;0.6;0.00042058040095331557;0.9858404598345715
nR_3_True_False_None_True;0.6;0.00042058040095331557;0.9862610402355247
AATSC6p;0.6;0.00042058040095331557;0.986681620636478
AATS0Z;0.6;0.00042058040095331557;0.9871022010374313
NdssC;0.5;0.00035048366746109633;0.9874526847048923
nC_O;0.5;0.00035048366746109633;0.9878031683723534
nAllOx;0.5;0.00035048366746109633;0.9881536520398144
C-006;0.5;0.00035048366746109633;0.9885041357072755
C-009;0.5;0.00035048366746109633;0.9888546193747365
AATS1Z;0.5;0.00035048366746109633;0.9892051030421976
nByciclic;0.5;0.00035048366746109633;0.9895555867096586
AATS6dv;0.5;0.00035048366746109633;0.9899060703771196
BELZ-1;0.5;0.00035048366746109633;0.9902565540445807
F04[O-O];0.5;0.00035048366746109633;0.9906070377120417
nEster;0.4;0.0002803869339688771;0.9908874246460107
nEther;0.4;0.0002803869339688771;0.9911678115799796
PEOE_VSA12;0.4;0.0002803869339688771;0.9914481985139485
nR_10_True_True_None_True;0.4;0.0002803869339688771;0.9917285854479174
SLogP_VSA8;0.4;0.0002803869339688771;0.9920089723818863
F09[C-Cl];0.4;0.0002803869339688771;0.9922893593158553
C-027;0.4;0.0002803869339688771;0.9925697462498242
SaaaC;0.4;0.0002803869339688771;0.9928501331837931
F03[C-N];0.4;0.0002803869339688771;0.993130520117762
F09[O-O];0.4;0.0002803869339688771;0.993410907051731
BELdv0;0.4;0.0002803869339688771;0.9936912939856999
BELi-1;0.30000000000000004;0.00021029020047665784;0.9939015841861766
B05[O-O];0.30000000000000004;0.00021029020047665784;0.9941118743866533
AATSC6Z;0.30000000000000004;0.00021029020047665784;0.99432216458713
C-039;0.30000000000000004;0.00021029020047665784;0.9945324547876067
BELZ0;0.3;0.00021029020047665778;0.9947427449880833
nAmide;0.3;0.00021029020047665778;0.99495303518856
NssssC;0.3;0.00021029020047665778;0.9951633253890367
nCOO;0.3;0.00021029020047665778;0.9953736155895134
BELse0;0.2;0.00014019346698443855;0.9955138090564979
C-011;0.2;0.00014019346698443855;0.9956540025234824
D/Dr11;0.2;0.00014019346698443855;0.9957941959904668
F08[C-Cl];0.2;0.00014019346698443855;0.9959343894574513
F07[C-N];0.2;0.00014019346698443855;0.9960745829244357
B06[C-O];0.2;0.00014019346698443855;0.9962147763914202
C-034;0.2;0.00014019346698443855;0.9963549698584047
B10[C-C];0.2;0.00014019346698443855;0.9964951633253891
B01[C-N];0.2;0.00014019346698443855;0.9966353567923736
BELd-1;0.2;0.00014019346698443855;0.996775550259358
F02[O-O];0.2;0.00014019346698443855;0.9969157437263425
nR_7_True_False_False_True;0.2;0.00014019346698443855;0.997055937193327
