feature;importance;normalized_importance;cumulative_importance
MAXDP;28.100000000000005;0.011045597484276729;0.011045597484276729
GATS1Z;23.400000000000002;0.00919811320754717;0.0202437106918239
VSA_EState1;22.900000000000002;0.009001572327044025;0.029245283018867925
N-079;19.8;0.0077830188679245274;0.03702830188679245
IC2;19.4;0.007625786163522011;0.04465408805031446
EState_VSA8;19.299999999999997;0.007586477987421381;0.052240566037735844
H-052;19.0;0.007468553459119495;0.05970911949685534
SLogP_VSA2;18.0;0.007075471698113206;0.06678459119496855
H-047;17.6;0.006918238993710691;0.07370283018867924
AATSC5se;17.599999999999998;0.006918238993710689;0.08062106918238993
AATS4s;17.099999999999998;0.006721698113207545;0.08734276729559746
ATSC6i;16.700000000000003;0.006564465408805032;0.0939072327044025
F07[C-F];16.1;0.006328616352201257;0.10023584905660377
GATS1se;15.8;0.0062106918238993706;0.10644654088050313
JGI4;15.6;0.006132075471698112;0.11257861635220125
AATS0i;15.2;0.005974842767295596;0.11855345911949684
VSA_EState4;15.100000000000001;0.005935534591194968;0.12448899371069182
GATS6s;15.1;0.005935534591194967;0.13042452830188678
SMR_VSA4;14.8;0.005817610062893081;0.13624213836477986
JGI10;14.200000000000001;0.005581761006289308;0.14182389937106918
AATSC1se;14.2;0.005581761006289307;0.14740566037735847
JGI6;13.7;0.005385220125786162;0.15279088050314463
GATS7s;13.6;0.005345911949685533;0.15813679245283016
GATS4c;13.5;0.0053066037735849045;0.16344339622641507
GATS5se;13.4;0.0052672955974842756;0.16871069182389936
AATSC3i;13.2;0.005188679245283018;0.17389937106918238
AATSC1p;12.999999999999998;0.005110062893081759;0.17900943396226413
SLogP_VSA5;12.9;0.005070754716981131;0.18408018867924525
MATS1s;12.6;0.004952830188679244;0.1890330188679245
AATS8i;12.5;0.004913522012578615;0.19394654088050312
ATSC5v;12.499999999999998;0.004913522012578614;0.19886006289308172
GATS4se;12.200000000000001;0.004795597484276729;0.20365566037735847
AATSC6c;12.100000000000001;0.0047562893081761004;0.20841194968553456
ATSC8Z;12.0;0.004716981132075471;0.21312893081761003
GATS6d;11.5;0.004520440251572326;0.21764937106918236
PEOE_VSA7;11.399999999999997;0.004481132075471696;0.22213050314465405
ATSC2d;11.299999999999999;0.004441823899371068;0.2265723270440251
GATS6se;11.0;0.004323899371069181;0.23089622641509427
ATSC7d;10.9;0.0042845911949685525;0.23518081761006282
AATS1i;10.8;0.0042452830188679245;0.23942610062893074
GATS5dv;10.799999999999999;0.004245283018867924;0.24367138364779867
SIC0;10.700000000000001;0.0042059748427672955;0.24787735849056597
SIC3;10.6;0.004166666666666666;0.2520440251572326
AATS2i;10.5;0.004127358490566037;0.2561713836477987
SLogP_VSA1;10.400000000000002;0.004088050314465409;0.2602594339622641
GATS1s;10.4;0.004088050314465408;0.2643474842767295
ATSC6s;10.200000000000003;0.004009433962264151;0.26835691823899366
GATS6c;10.200000000000001;0.004009433962264151;0.2723663522012578
EState_VSA3;10.2;0.00400943396226415;0.276375786163522
BELc0;10.1;0.003970125786163521;0.2803459119496855
ATSC5i;10.1;0.003970125786163521;0.284316037735849
GATS5s;10.000000000000002;0.003930817610062893;0.28824685534591193
AATSC0i;10.0;0.003930817610062892;0.29217767295597485
AATSC3se;9.9;0.0038915094339622637;0.2960691823899371
JGI5;9.799999999999999;0.003852201257861634;0.29992138364779874
AATSC7s;9.799999999999999;0.003852201257861634;0.30377358490566037
ATSC1s;9.5;0.0037342767295597476;0.3075078616352201
AATSC6i;9.4;0.003694968553459119;0.3112028301886792
GATS1c;9.4;0.003694968553459119;0.31489779874213836
ATSC6c;9.3;0.00365566037735849;0.31855345911949684
ATSC1se;9.2;0.003616352201257861;0.32216981132075473
GATS8c;9.2;0.003616352201257861;0.3257861635220126
JGI9;9.100000000000001;0.0035770440251572328;0.32936320754716986
GATS2d;9.0;0.003537735849056603;0.33290094339622645
AATS3i;8.9;0.0034984276729559745;0.33639937106918244
B07[N-S];8.899999999999999;0.0034984276729559736;0.33989779874213844
ATSC1Z;8.8;0.0034591194968553456;0.3433569182389938
ATSC6Z;8.8;0.0034591194968553456;0.3468160377358491
MATS5s;8.799999999999999;0.0034591194968553447;0.35027515723270447
SaasC;8.799999999999999;0.0034591194968553447;0.3537342767295598
ATSC8se;8.799999999999999;0.0034591194968553447;0.35719339622641516
AATS3s;8.600000000000001;0.003380503144654088;0.36057389937106926
GATS4s;8.6;0.0033805031446540873;0.36395440251572336
MSD;8.6;0.0033805031446540873;0.36733490566037746
AATSC2v;8.5;0.0033411949685534584;0.3706761006289309
ATSC6v;8.5;0.0033411949685534584;0.37401729559748437
AATSC5c;8.5;0.0033411949685534584;0.3773584905660378
ATSC6se;8.399999999999999;0.003301886792452829;0.3806603773584906
PEOE_VSA2;8.3;0.003262578616352201;0.38392295597484283
MAXDN;8.200000000000001;0.003223270440251572;0.3871462264150944
ATSC1i;8.2;0.0032232704402515716;0.39036949685534594
SMR_VSA6;8.2;0.0032232704402515716;0.3935927672955975
GATS5d;8.2;0.0032232704402515716;0.39681603773584906
AATSC7c;8.2;0.0032232704402515716;0.4000393081761006
AATS4i;8.2;0.0032232704402515716;0.4032625786163522
ATSC5dv;8.2;0.0032232704402515716;0.40648584905660373
ATSC3dv;8.1;0.0031839622641509427;0.4096698113207547
PEOE_VSA8;8.0;0.0031446540880503138;0.412814465408805
GATS2Z;7.900000000000001;0.0031053459119496853;0.4159198113207547
GATS8s;7.9;0.0031053459119496853;0.41902515723270434
JGI1;7.9;0.0031053459119496853;0.422130503144654
