SMILES	H-052	ATS0Z	AATS3i	ATSC2Z	ATSC5s	ATSC7p	AATSC2se	MATS4c	GATS3c	GATS3s	nF	IC2	F04[C-F]	B05[C-Cl]	B09[C-S]	B10[N-I]	PEOE_VSA6	observed	predicted
CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1	1.1689878260167792	0.3786926922867898	-0.5196424812575866	1.9349303494474686	0.40846959238058406	0.3382830766592255	0.9377819293223518	-0.2726960436967367	-0.30677075441345525	0.04308998541531768	-0.2906190968595482	1.4555230533126773	-0.2873850112419584	-0.363696483726654	-0.33275613232308127	-0.03949762527666822	1.479553597259147	1	1
CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1	0.10987099804222053	-0.33661631043337176	0.8401668554717314	-0.6844176945185155	-0.041577612137447505	0.43417746379219035	-0.14869699306341919	0.21175877032061977	0.10644768766696222	-1.4752926062110887	-0.2906190968595482	-0.4163142450479119	-0.2873850112419584	-0.363696483726654	-0.33275613232308127	-0.03949762527666822	0.1714032076295772	0	0
C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O	1.5926345572066027	0.46641926809209266	-0.4894889349355021	0.23999774362600876	-0.2727092900953897	-0.07409892302466366	-0.5852669075750992	0.26193954942821596	-0.953581031818104	-0.14336194119433396	-0.2906190968595482	0.9324410932923264	-0.2873850112419584	-0.363696483726654	-0.33275613232308127	-0.03949762527666822	-0.7274527032102809	0	0
NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O	-0.7374224643374264	0.5136566550641788	1.407502259840859	-1.580202121782122	-1.0302769180666613	-1.1523895294566575	-1.3236575576474943	-0.48840827699878037	-0.8741574181077509	-0.41420446055703247	-0.2906190968595482	0.7122379514210234	-0.2873850112419584	-0.363696483726654	-0.33275613232308127	-0.03949762527666822	-1.0423184921178348	0	0
Cc1cccc(C)c1NC1=NCCCS1	-0.7374224643374264	-0.42265583670395723	-0.5909749215866873	0.1369783802417329	0.025787836622102368	-1.8656437823991268	-0.06677972380019921	-1.8983588609128306	1.113478596460501	0.567382300655173	-0.2906190968595482	-0.38969660837302256	-0.2873850112419584	-0.363696483726654	-0.33275613232308127	-0.03949762527666822	0.3201956053977898	0	0
O=C(O)[C@H]1/C(=C/CO)O[C@@H]2CC(=O)N21	-0.7374224643374264	-0.5373752050647378	0.8149158254017125	-0.528462011091747	0.3063447931632246	0.7369362211221605	-0.25983679104847357	0.8028274706224776	0.08233346640382458	0.5886027799704419	-0.2906190968595482	0.15730568447498433	-0.2873850112419584	-0.363696483726654	-0.33275613232308127	-0.03949762527666822	-1.0423184921178348	0	0
O=c1ncnc2[nH][nH]cc1-2	-0.7374224643374264	-0.7246377034183651	0.912655276854451	-0.672963242190117	-0.214895797761738	0.2862877171909324	-0.8599714868885796	3.054583377140144	0.2481546086084277	-0.40647326019544644	-0.2906190968595482	-1.0626156480652416	-0.2873850112419584	-0.363696483726654	-0.33275613232308127	-0.03949762527666822	-1.0423184921178348	0	0
Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1	-0.7374224643374264	-0.17128545603107026	-0.40050093064850595	0.1974029598594095	0.14151678826233582	-0.06005085358999657	0.3243574384565152	-0.7921042521133471	-0.544617085403717	0.3643195154830781	1.0420770473106657	0.1930200650447664	0.9550471585717608	2.749545416973504	-0.33275613232308127	-0.03949762527666822	0.5658814829662432	0	0
COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC	-0.7374224643374264	-0.08187183069105004	0.17416752537429633	0.3171338064500729	-0.711202986023951	-0.10563266453267346	-0.8865847593342294	-0.10262994602095907	-0.14707849203376439	-0.6279209730281617	-0.2906190968595482	0.10200838679515936	-0.2873850112419584	-0.363696483726654	-0.33275613232308127	-0.03949762527666822	-1.0423184921178348	0	0
O=C(O)CCCCCCCNC(=O)c1ccccc1O	-0.313775733147603	-0.36867025159300165	0.7031807113161108	-0.7279305228422969	-0.6480727705755773	0.2632814916533783	0.4449314651886019	1.1471694728311754	-0.7951490927714902	-0.46204294013251246	-0.2906190968595482	-0.39205424432853825	-0.2873850112419584	-0.363696483726654	-0.33275613232308127	-0.03949762527666822	0.3854182658979783	0	0
