SMILES	MAXDP	GATS1Z	VSA_EState1	N-079	IC2	EState_VSA8	H-052	SLogP_VSA2	H-047	AATSC5se	AATS4s	ATSC6i	F07[C-F]	GATS1se	JGI4	observed	predicted
CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23	1.082470495800916	-0.5002630899248338	0.4864316654237153	-0.2301448223272873	0.48766388649105513	-0.6655056673177266	-0.15240615243425804	0.29226642562652777	0.2293208712475097	0.22182348849510578	0.5875310609669436	-0.956615967780231	1.3184060259801063	-0.38965907101759256	0.8839591625908322	1.0	1.0
O=C1C(Cl)=C(Cl)C(=O)N1c1ccc(F)cc1	-0.1589567068170764	-2.16948922424205	-0.08752877782101923	-0.2301448223272873	-1.4482816827898461	-0.8926960944839055	-0.7857197514767525	-0.9844528043215404	-1.233499336531738	-1.282234563817816	2.9304608493125075	-0.40067037177985126	1.3184060259801063	-1.062436037814954	0.3904042429459619	0.0	0.0
O=C(O[C@H]1C[C@H]2CC[C@@H](C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1	0.7476252605686264	0.7094539365389886	-0.3979493968889507	2.562094166631488	-0.8299588309949671	-0.8926960944839055	0.9031165126365661	-0.06371692343081617	0.4952881817528274	-0.29770061778052637	-0.6717397021960869	1.2945184075720373	-0.22535544862683213	0.14978527850681955	-1.3480390319277087	1.0	1.0
COC(=O)C12OCC34C(CC5C(C)=CC(O)C(=O)C5(C)C3C(O)C1O)OC(=O)C(OC(=O)CC(C)C)C24	0.8768598364268994	0.05249678438524977	0.4844693561373703	-0.2301448223272873	1.4035288244154434	-0.8926960944839055	-0.15240615243425804	1.040805505330302	-0.3026137497631258	-0.33384031833243083	0.21133060472050028	0.8521124074803339	-0.22535544862683213	0.09943951553168921	1.455686813056871	1.0	1.0
Cc1c2cc[n+]([O-])cc2c(C)c2c1[nH]c1ccccc12	-0.2964467087532119	-0.40705379844592093	-0.7725820656660801	2.562094166631488	-0.34664921166074064	0.5429970653509903	-0.7857197514767525	-1.164026700090929	-1.100515681279079	-0.05910879850217017	-0.4564368801467098	-0.12461036510915925	-0.22535544862683213	-1.929618451427508	1.2398431653708146	0.0	0.0
CCN(CC)C(=S)SSC(=S)N(CC)CC	-2.5433343720788346	-1.485354938984648	-0.716198634004626	-0.2301448223272873	-2.9396800059114883	0.8457956095485748	1.7475346446932256	-0.12197951739638982	-0.7015647155211024	0.07217113426378459	-1.5636944472054046	-0.27209386688975595	-0.22535544862683213	0.8550837271226468	-2.5443900641896495	1.0	0.0
Nc1c(-c2cccc3ccccc23)c2ccc(N(O)O)cc2c(=O)n1-c1nc2ccccc2s1	0.9555887901777846	-0.5532199736205831	-0.6871861545126232	-0.2301448223272873	-0.48342876496371057	-0.661607712991514	-0.7857197514767525	-0.770153309357731	0.0963372159948508	-0.30764153937809974	0.3986432452274963	-0.11955022805798385	-0.22535544862683213	-0.328465272884732	-0.21668055523755878	0.0	0.0
CNCCNc1ccc2c3c(nn2CCNCCO)-c2c(O)ccc(O)c2C(=O)c13	0.7604914417796856	0.45534714845304924	-0.7198054990540604	-0.2301448223272873	0.47055782290924475	0.08326925650873675	-0.7857197514767525	0.5641221925756134	0.7612554922581451	1.2289833268690407	0.37726722714398214	-0.5112460676522609	-0.22535544862683213	1.1303228588166514	-0.09656262437883581	1.0	1.0
CC(=O)N/C=C/c1cc(O)ccc1O	-0.9208352379271632	0.5380889461629802	-0.8231190872595082	-0.2301448223272873	-0.8185119451739491	-0.6461765583195503	-0.7857197514767525	-0.8712493437347953	-1.233499336531738	1.704981802187184	0.3134466857151525	0.3065514533877309	-0.22535544862683213	1.0646773980453652	0.48062395944019176	0.0	0.0
O=C1C=C/C(=C/C2SSC=CC23C=CC(=O)C3)C1	-0.30272672640635745	-1.9348558758538235	-0.8231190872595082	-0.2301448223272873	0.02218727034212988	-0.07850050908807264	0.05869838057990683	-0.85294609493405	-0.8345483707737613	0.00460804190669677	-0.9288407915895913	-0.5805207571121167	-0.22535544862683213	-2.1141373244012596	-0.08083697676383178	0.0	0.0
Cc1nc2c(O)c3c4c#cc(c3c(O)c2nc1C)CC4	-0.32651824438391247	-0.3229177804133985	-0.8231190872595082	-0.2301448223272873	-1.3535933621523235	0.13203002199332098	0.48090744660823653	-0.7644896170796567	-1.7654339575423734	0.292987583214463	0.897911517735311	0.07292535713851483	-0.22535544862683213	0.9978005198801134	1.7024923689847924	0.0	0.0
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C=O)C(C(=O)CO)CCC12	0.10516346580591548	0.7057963900793891	-0.8231190872595082	-0.2301448223272873	0.5549141190387918	-0.5716683820588749	0.48090744660823653	-0.22302323373111627	-1.233499336531738	0.07974991410015873	-0.6515322766237693	1.2477360939001563	-0.22535544862683213	-0.692187794812575	1.1603518129641515	1.0	1.0
CCC1(OC(C)=O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1	0.6689011689046328	-0.9625332523232208	-0.10630260191073901	-0.2301448223272873	0.7330411850374073	-0.8926960944839055	-0.36351068544842285	-0.7300838915828867	-0.4355974050157847	0.5380671952550172	0.6700587625985567	-0.26779905639767027	-0.22535544862683213	-0.7102561535430131	0.7026352225779334	0.0	0.0
COc1cc(O)c(Cc2ccccc2O)c(O)c1C(=O)CCc1ccccc1	0.41708890608286847	0.3283904179276853	-0.5201308583494286	-0.2301448223272873	-0.2622830596657455	-0.8926960944839055	-0.36351068544842285	-0.5533347751697935	-0.03664643925780807	-0.44862810212107324	0.9257032060579669	0.31000835592526366	-0.22535544862683213	0.6738865135472089	0.3557821108459426	0.0	0.0
O=c1ncccn1C1OC(CO)C(O)C1O	-0.4255247397053128	0.02502633752791538	-0.4603900541420452	-0.2301448223272873	-0.08799182686515164	-0.661607712991514	-0.7857197514767525	0.01392978708189554	-0.9675320260264202	0.19005469088018082	1.259240904216749	0.06742577470304158	-0.22535544862683213	1.46969531650122	0.36718593355407286	0.0	0.0
COc1ncc(C#CC(=O)c2ccccc2)c(OC)n1	-0.14236772037057965	-0.7743547110496393	-0.24429148052685531	-0.2301448223272873	-0.7375870358221898	0.11849731402861306	-0.7857197514767525	-0.5071116040265021	-0.3026137497631258	-0.38193520978710505	0.9602679889053972	0.9294351793508463	-0.22535544862683213	0.06396779785767838	-0.9836581911284537	0.0	0.0
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1	0.828865294667083	0.8230721128058268	1.4242069171900034	-0.2301448223272873	1.1103853851929266	-0.6461765583195503	-0.15240615243425804	0.5052036642052219	0.894239147510804	0.46400779242671364	-0.284133338882627	0.4410131677140796	-0.22535544862683213	-0.25840253726937945	-0.4433626958544405	1.0	1.0
COC1C(O)C(C)OC(OC2C(Oc3cccc4c(O)c5c(=O)oc6ccc(C)c7c(=O)oc(c34)c5c67)OC(C)C3OC(c4ccccc4)OC32)C1O	0.8507642130692256	-0.567347713805296	2.3906103562891516	-0.2301448223272873	1.276441330329291	-0.8926960944839055	0.48090744660823653	0.9091654375609922	1.027222802763463	-0.4221153639258624	0.5879251096902701	0.3570697195330832	-0.22535544862683213	0.6215494636611144	0.16102465172625563	0.0	1.0
COC1Nc2c(ccc(C)c2O)C(=O)N2C=C(/C=C/C(N)=O)CC12	0.44906066493704533	0.09820246342337809	-0.5041665424314599	-0.2301448223272873	0.7728911362820606	-0.6461765583195503	-0.36351068544842285	-0.21188179266890328	-0.7015647155211024	0.8753945765930716	0.20752272183846293	-0.5833168183399441	-0.22535544862683213	0.4883833488879825	1.048414290065945	0.0	0.0
CCCN(CCCC(NC(C)=O)C(=O)NCc1ccccc1)C(=O)N(CCCl)N=O	0.2614555498231409	-0.4014098629804732	-0.8231190872595082	-0.2301448223272873	0.7033953077864881	-0.15457038307985535	0.48090744660823653	0.26424047594951117	0.36230452650016853	0.2663780379771521	0.15109861301706945	0.46456181602949603	-0.22535544862683213	-1.3497284271205907	-1.1671479070898794	0.0	0.0
CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(O)C(=O)CO	0.1321206596382113	1.2007606056938633	-0.8231190872595082	-0.2301448223272873	-0.0010325117459773889	-0.2506406696338443	0.05869838057990683	-0.4015112060774149	-1.3664829917843968	0.0565698083473689	-0.8040028383745598	1.2408853115794751	-0.22535544862683213	-0.40447977666867085	0.8732321625070358	0.0	0.0
CCc1cc(-c2n[nH]c(C)c2-c2ccc3c(c2)OCCO3)c(O)cc1O	-0.4204419199990403	0.07284472122459235	-0.16866650256352958	-0.2301448223272873	0.4283819752801702	-0.4198826094847524	-0.15240615243425804	-0.411062404037463	-0.5685810602684436	-0.22812720632131134	0.20090632909445574	-0.19567384894626713	-0.22535544862683213	0.8949176787571627	-0.06315832337898171	0.0	0.0
N#Cc1c(-c2ccc(F)cc2)c(-c2ccc(F)cc2)nn(CCO)c1=O	0.23880176101292777	-1.0932011550770844	0.7762193038699173	-0.2301448223272873	-0.19828379925474932	-0.656289351984329	-0.7857197514767525	-0.7299733307584838	-0.16963009451046696	0.06859140394308903	1.3742163792299014	-0.782649644705677	3.6340482378905143	-1.1562116912585196	0.37979015865253185	0.0	0.0
Cc1ccccc1C1=C/C(=C(/SS/C(C(=O)c2ccc(OCC(=O)O)c(Cl)c2Cl)=C2/C=C(c3ccccc3C)SS2)C(=O)c2ccc(OCC(=O)O)c(Cl)c2Cl)SS1	1.7386220742335041	-2.03051760172726	-0.21039736673581066	-0.2301448223272873	0.22146546168054768	-0.8926960944839055	-0.7857197514767525	-0.06119580477011284	0.6282718370054863	-0.026953804204453313	-0.39492110827267024	0.8496621128399212	-0.22535544862683213	-0.5522749269730454	-0.824165422752146	1.0	0.0
O=c1[nH]cc(F)c(=O)[nH]1	-0.6477891196993845	-1.2498556955605824	-0.1273287107548666	-0.2301448223272873	-1.6238499881417865	-0.8926960944839055	-0.7857197514767525	-1.0329955837310403	-1.7654339575423734	11.427850748187602	7.106277678606969	0.12663378823961657	-0.22535544862683213	0.18833183489685063	5.219812596460265	0.0	0.0
CN(C)CCOC(C)(c1ccccc1)c1ccccn1	-1.3842623808998211	1.0738047311226042	-0.46268541625743415	-0.2301448223272873	-0.6297790943507318	0.44915978009213864	-0.15240615243425804	-0.31886993681681997	0.6282718370054863	-0.3847054709766697	-0.8627199027707434	0.2387534452212084	-0.22535544862683213	0.6775847068860725	-2.285103147878517	0.0	0.0
CC(C)Oc1cc2c(cc1O)CCC1C2CCC2(C)C(O)CCC12	-0.35300595042028854	1.562792368321406	-0.48498361353624814	-0.2301448223272873	-0.04178805772352382	-0.29039370531265346	0.9031165126365661	-0.7055996118841339	-1.233499336531738	0.18523145216111211	-1.1255399754377289	0.4845330893822509	-0.22535544862683213	0.8696903035329914	0.9718655530211039	0.0	0.0
CCC(C)C1O[C@]2(C=CC1C)CC1CC(C/C=C(\C)C(OC3CC(OC)C(OC4CC(OC)C(NC(C)=O)C(C)O4)C(C)O3)C(C)/C=C/C=C3\COC4C(O)C(C)=CC(C(=O)O1)[C@]34O)O2	1.309128191140809	0.851168586993588	2.9160441457587365	-0.2301448223272873	1.8894158785910526	1.201378795205047	1.5364301116790606	2.3874399157760697	1.8251247342794161	0.1913083607549148	-0.4111165273577544	1.1253077174165163	-0.22535544862683213	0.4732677175610654	0.3003453459107356	1.0	1.0
CCC[C@@H]1CO[C@@](Cn2cncn2)(c2ccc(Cl)cc2Cl)O1	-1.2747171400974993	-1.6701719026008055	-0.012744973733452637	-0.2301448223272873	0.5180461657765543	-0.10417325806690683	-0.36351068544842285	-0.572719078766637	-0.7015647155211024	-0.6057392357508532	-0.573602250485317	-0.12014240566492497	-0.22535544862683213	-0.3141468245299673	-1.4136110124994457	0.0	0.0
O=C1CC(Sc2ccccc2)C2(OCCO2)C(Sc2ccccc2)C1	0.261856536853912	-0.42031076561182407	-0.10516315697926416	-0.2301448223272873	-1.2254987230360144	0.23240261250098085	-0.7857197514767525	-0.36742512750411843	0.36230452650016853	1.0734453376955477	-0.9543403510690995	0.443735307516633	-0.22535544862683213	-0.43261947294683223	-0.34196757330126204	0.0	0.0
C=C[C@H](N)CCC(=O)O	-1.2564923689602139	1.8156550148235742	-0.8231190872595082	-0.2301448223272873	-0.7706227995774861	-0.5876555344823787	-0.36351068544842285	-0.845026208102837	-1.233499336531738	2.1241457017495473	-0.33718505537030163	0.13547617499309067	-0.22535544862683213	0.8836889494424579	1.6502960485770626	0.0	0.0
CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1	-0.7986796107224511	0.9348654584435628	-0.48857660600799124	-0.2301448223272873	-0.20420515885704293	1.3624992145828096	-0.7857197514767525	-0.6297555571013826	0.894239147510804	0.05313612793595805	-0.7639997897888491	-1.2212955207300678	-0.22535544862683213	1.1320611893105097	-1.0436079129314366	1.0	1.0
CC1OC(=O)C(C(C)C)NC(=O)C(C(C)C)OC(=O)C(C(C)C)NC(=O)C(C)OC(=O)C(C(C)C)NC(=O)C(C(C)C)OC(=O)C(C(C)C)NC(=O)C(C)OC(=O)C(C(C)C)NC(=O)C(C(C)C)OC(=O)C(C(C)C)NC1=O	1.0087078146405504	0.8704439338671047	1.1217875082562225	-0.2301448223272873	-1.6455114589170223	0.5864211225022258	3.014161842778215	2.4942856838166474	-0.16963009451046696	-0.24270929991721452	0.24366398732841146	0.7400660590938618	-0.22535544862683213	-0.391858166619207	-0.38251337530218704	1.0	1.0
COc1ccc(C(C#N)(CCCN)C(C)C)cc1OC	-0.7808331380730328	1.5128226178810769	-0.20813851487921478	-0.2301448223272873	-0.31336794267079704	0.03076634771135549	-0.36351068544842285	-0.7491533458380619	-0.3026137497631258	-0.3258892359192271	-0.4627143834658372	-1.1825517139880448	-0.22535544862683213	0.8911694890582792	-0.7110482316867194	1.0	1.0
CN(C)c1ccc(/C=C/C=C(\C#N)c2ccccc2)cc1	-1.0911301478612843	0.5240154545548468	-0.8231190872595082	-0.2301448223272873	-1.731018417718865	0.7410000570123596	-0.7857197514767525	-0.9244846593847246	0.6282718370054863	0.15175474816832005	-0.5728954721950541	0.6647771868455792	-0.22535544862683213	0.013955504429298179	-2.053373295136688	0.0	0.0
CC(=O)NC1COC(COC(=O)CCCCCCCCCCNC(=O)c2ccc([N+](=O)[O-])c3c(=O)c4ccccc4[nH]c23)C(O)C1OC(C)C(=O)NC(C(=O)NC(CCC(N)=O)C(=O)OCc1ccccc1)C(C)C	0.8508586647653461	0.2647681937701329	0.49297496843145977	2.562094166631488	2.0463750740800677	0.32447043166590694	0.9031165126365661	1.827940189957754	1.6921410790267573	0.3688380580184597	0.10199034061277686	0.5764008118601159	-0.22535544862683213	-0.5608212045675954	-0.3359645256271035	0.0	1.0
NC(=O)c1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O	0.2270100090562882	0.2653070138413489	0.7489936677250887	-0.2301448223272873	0.07515834438530969	0.0315952799822749	-0.7857197514767525	-0.6531634078054326	-0.4355974050157847	-1.13302043048722	1.8872512320230548	1.238457198692181	-0.22535544862683213	-0.6671709670412792	-0.16798265103179605	0.0	0.0
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1	0.6478163893803145	-0.254310999756626	-0.4333110499302962	-0.2301448223272873	1.0087069296610942	-0.8926960944839055	-0.36351068544842285	-0.1191196750802723	0.36230452650016853	0.2270981353538215	0.2974824740310817	-1.3257258897269972	-0.22535544862683213	0.21136760293518356	0.9412122528685769	1.0	1.0
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1	-0.033115593997214955	-0.9248440404143421	-0.524033540614808	-0.2301448223272873	0.23678072073516804	-0.0488720642452407	0.6920119796224014	-0.3571842809778755	-0.3026137497631258	-0.7855804841571894	-0.5399570202628574	-1.744757862259382	-0.22535544862683213	-0.7323343553318278	-0.6961279497519862	1.0	1.0
Nc1nc(Cl)nc2c1ncn2C1CC(O)C(CO)O1	-0.7709686163202034	-1.2079827048794707	-0.4076192699088191	-0.2301448223272873	0.43169241628524546	-0.19943095000673078	-0.7857197514767525	-0.01873708248166896	-1.233499336531738	-1.2294781842340052	0.543819655547302	0.08836573353684551	-0.22535544862683213	1.7901052065228995	0.10903273061158107	0.0	0.0
CC[C@]12CCN(CC3(O)CC3)[C@H](Cc3ccc(O)cc31)C2(C)C	-0.3928011867818217	1.67895308038268	-0.8231190872595082	-0.2301448223272873	-0.07998440646115546	0.5788521467035868	0.9031165126365661	-0.24750451013267338	-0.7015647155211024	0.20279569326792862	-1.2665997797039377	0.365734463448886	-0.22535544862683213	1.1812947602581445	1.103960182491182	1.0	1.0
CC(C)(C)c1cc(C=C(C#N)C#N)cc(C(C)(C)C)c1O	-0.30305349266054626	1.2863512777252222	-0.8231190872595082	-0.2301448223272873	-2.2140691645137247	-0.8926960944839055	-0.7857197514767525	-1.160804833125126	-1.3664829917843968	-0.8537636333473629	-0.5100751322761617	-1.191634765501544	-0.22535544862683213	0.22243971307040541	0.006111955733545705	0.0	0.0
CN[C@]1(c2ccccc2Cl)CCCCC1=O	0.08544330188692904	-0.8777307354685372	-0.8231190872595082	-0.2301448223272873	-0.6523692884565441	-0.6461765583195503	0.05869838057990683	-0.9577270350144118	-0.8345483707737613	-0.18302610304854247	-0.43915427202198043	-0.1976015645191421	-0.22535544862683213	-1.1819407348140953	-0.6245144971925768	0.0	0.0
CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1C	0.39631611076806295	2.2892093775963374	-0.8231190872595082	-0.2301448223272873	-0.5435208778493849	1.6362201444035456	-0.36351068544842285	-0.7091399149096024	-1.4994666470370557	0.1390979935973253	-1.1485492195284002	0.40643775457773895	-0.22535544862683213	0.19018152070079475	1.933141241672577	0.0	0.0
CN1CC[C@]23c4c5cccc4O[C@H]2[C@@H](O)C2=C(CC2)[C@H]3[C@H]1C5	-0.09058010720287377	0.30043704816170713	-0.4529523699984222	-0.2301448223272873	0.5558127655737154	0.5050924661641886	0.2698029135940717	-0.19483760505777584	-0.3026137497631258	-0.1447032107069058	-0.9804292884273206	-0.6868900021293682	-0.22535544862683213	0.5725135597634745	0.17408920504569989	0.0	1.0
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2	0.3084495120782678	-0.04843733931816423	0.453857039947144	-0.2301448223272873	-0.04259847340045877	-0.6461765583195503	-0.36351068544842285	-0.3920757567838214	0.4952881817528274	-1.0520450645377977	-0.10897939955086497	-1.4741645622098005	-0.22535544862683213	0.07034120948958064	-0.0061884066576186805	1.0	1.0
CO[C@@H]1C[C@H](C)[C@@H](OC)C2=CC(=O)C=C(NC(=O)/C(C)=C/C=C\[C@@H](C)[C@H](OC(N)=O)/C(C)=C/[C@@H](C)[C@@H]1O)C2=O	0.6837523005038353	0.6942997601861078	0.14288933248478747	-0.2301448223272873	1.4299990359965098	-0.6461765583195503	0.2698029135940717	0.4745244504714717	0.36230452650016853	0.48717573171845224	-0.15560167885395154	0.2626917524991284	-0.22535544862683213	-0.01607335969764983	-0.3260464468610984	1.0	1.0
Cc1ccc(/C(=C\CN2CCCC2)c2cccc(/C=C/C(=O)O)n2)cc1	-0.7758775568331563	0.5682513553310079	-0.8231190872595082	-0.2301448223272873	0.20561910087029772	1.2934313854968194	0.05869838057990683	-0.22782291068100566	0.36230452650016853	0.8796864103680392	-0.8431898881550609	-0.1279078082020845	-0.22535544862683213	-0.033884096974264796	-1.6017468053110582	1.0	1.0
CCCCCCCCCCCCCCCC(=O)OCC1OC(OC)C(NC(=O)N(CCCl)N=O)C(O)C1O	0.0962512687721246	0.41516349709763767	0.10763478268812458	-0.2301448223272873	-0.20243124292220246	-0.08006220681917993	-0.7857197514767525	0.9135409310024577	-0.03664643925780807	1.82502895178583	-0.21139892231289933	-0.25326782155403454	-0.22535544862683213	-0.21754548271868335	-0.6779761829435219	0.0	0.0
Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O	0.6358804387375974	-1.450524904924656	-0.5608451834095214	-0.2301448223272873	0.877223926146421	-0.4070814336150541	1.114221045650731	0.15489665018725693	-1.100515681279079	-0.7545868286470933	0.5700923797754656	0.9112583907692214	-0.22535544862683213	-0.646085995919314	0.43740947338833497	1.0	1.0
CN(C)C(=S)/N=c1\ssc(=S)n1Cc1ccco1	-1.795769381011245	-2.0732079177394005	-0.35686952991259324	-0.2301448223272873	-0.4413881254784905	-0.6612170211751237	-0.7857197514767525	-0.5411842274569267	-0.4355974050157847	1.4535296552804706	-1.0695760662598097	0.5113423860960974	-0.22535544862683213	1.0703094530519048	-0.5730892587908665	0.0	0.0
CC1(C)CC23C4COC(=O)C2CCC1C3CC4=O	0.08923609617759833	0.4009118675447687	-0.515322990939037	-0.2301448223272873	-0.35295185314420224	-0.2506406696338443	-0.36351068544842285	-0.812379793936157	-1.4994666470370557	-0.36817316583842136	-0.9102161634682894	0.37823200255764744	-0.22535544862683213	-1.3326274797059385	1.1139862706376824	0.0	0.0
