feature;importance;normalized_importance;cumulative_importance
ATSC2Z;166.9;0.013203905001503142;0.013203905001503142
ATSC2v;148.3;0.011732409297321247;0.02493631429882439
GATS5s;124.29999999999998;0.009833705162892992;0.034770019461717386
ATSC7Z;88.4;0.006993560228477399;0.041763579690194785
SssCH2;83.00000000000001;0.006566351798231043;0.04832993148842583
ATSC4i;76.8;0.006075853230170409;0.05440578471859624
ATSC1i;74.49999999999999;0.005893894083954367;0.060299678802550605
GATS5se;72.89999999999999;0.005767313808325817;0.06606699261087642
AATSC1i;71.0;0.005616999731016915;0.07168399234189334
EState_VSA4;66.19999999999999;0.005237258904131264;0.0769212512460246
X0vA;65.9;0.005213525102450912;0.0821347763484755
GATS4c;65.8;0.005205613835224126;0.08734039018369963
EState_VSA8;64.80000000000001;0.005126501162956283;0.09246689134665591
ATSC5d;64.7;0.005118589895729499;0.0975854812423854
AATSC2Z;62.800000000000004;0.0049682758184205955;0.102553757060806
ATSC7v;60.300000000000004;0.004770494137750986;0.10732425119855699
ATSC3p;59.10000000000001;0.0046755589310295735;0.11199981012958656
JGI4;58.900000000000006;0.004659736396576004;0.11665954652616256
GATS3s;58.60000000000001;0.004636002594895651;0.12129554912105821
ATSC7p;57.800000000000004;0.004572712457081376;0.12586826157813957
ATSC5v;57.8;0.004572712457081376;0.13044097403522095
ATSC4v;57.7;0.0045648011898545915;0.13500577522507554
ATSC4p;57.1;0.004517333586493885;0.13952310881156943
ATSC5p;56.3;0.0044540434486796095;0.14397715226024904
AATSC4i;56.0;0.004430309646999257;0.1484074619072483
GATS8c;55.7;0.004406575845318904;0.1528140377525672
GATS3c;55.4;0.00438284204363855;0.15719687979620575
ATSC7i;55.199999999999996;0.004367019509184981;0.16156389930539072
GATS1dv;54.6;0.004319551905824275;0.165883451211215
AATSC1p;54.199999999999996;0.004287906836917137;0.17017135804813213
GATS5c;53.8;0.00425626176801;0.17442761981614213
GATS4p;53.10000000000001;0.00420088289742251;0.17862850271356465
ATSC2p;53.0;0.004192971630195725;0.18282147434376037
GATS1i;52.9;0.0041850603629689405;0.18700653470672932
IC2;52.199999999999996;0.0041296814923814495;0.19113621619911075
ATSC4se;51.79999999999999;0.004098036423474311;0.19523425262258506
ATSC6d;51.5;0.004074302621793959;0.19930855524437902
JhetZ;51.2;0.004050568820113606;0.20335912406449264
GATS4s;50.60000000000001;0.004003101216752901;0.20736222528124554
GATS2Z;50.599999999999994;0.0040031012167529;0.21136532649799844
EState_VSA2;49.300000000000004;0.0039002547428047033;0.21526558124080314
