SMILES	observed	SLogP	GATS3se	PEOE_VSA6	ATSC8p	nRNHR	GATS6s	MATS4v	ATSC8dv	BELc-1	GATS3c	predicted
CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)C[C@H](c3ccccc3)N(Cc3ccc(F)cc3)C1=O)N2	0	3.695800000000002	0.7139032824914698	42.46456947923127	1.5710370241305966	0.0	0.7236964493609603	-0.014186592865482147	2.8047092690804383	-0.3999990100355253	0.8214137912673961	0
Cn1nc(-c2ccc(OC(F)(F)F)cc2)nc2c(=O)n(C)c(=O)nc1-2	0	0.9393999999999996	0.4929165387739421	0.0	0.5886884808375693	0.0	0.8006848719524485	-0.15938780517393406	5.074025196640312	-0.4382982997020533	0.7019371100827523	0
CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3cccs3)nn(CC3(C(F)(F)F)CCC3)c1=O)N2	0	3.342500000000001	0.6454381382352435	12.48718869138762	-0.5173207613722935	0.0	0.6750926822129949	0.12679646667430508	3.6385277827815083	-0.4177825882538288	0.7902529241951873	0
CS(=O)(=O)c1cccc(Oc2cccc(-c3c(CN4CCSC4)nc4c(C(F)(F)F)cccn34)c2)c1	1	5.7222000000000035	0.6319706389824883	18.199101205384828	1.0681292880036548	0.0	0.4964505875518433	0.08350106533654977	3.5833038785844784	-0.49459662098353296	0.8057817500405311	1
Cc1cc(-c2ncc(C(=O)c3cccc(O)c3)s2)ccc1O	0	3.7607200000000014	0.679148858595162	12.13273413692322	-0.9162581728293056	0.0	0.6953884412514522	0.0030976980228983584	1.0429620929759826	-0.3739515189719964	0.6191318846713226	0
CC(C)(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(NS(N)(=O)=O)ccc3N2)c1=O	0	2.29	0.6517050064197256	26.837578667533478	-0.8809547867257662	0.0	0.7948468745358857	0.2463408393274504	2.6165813411396006	-0.4184433174540577	0.7895993036270644	0
Cc1nc2c(C(F)(F)F)cccc2n1-c1cccc(Oc2cc(F)cc(S(C)(=O)=O)c2)c1	0	5.687620000000004	0.7078893947877092	12.13273413692322	-0.3758775827877063	0.0	0.5679937087618803	-0.08963727225758628	2.5156492740954883	-0.4940993899920036	0.90717863179839	0
CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)C=C(c1c(O)c(-c3cccs3)nn(CC3CC3)c1=O)N2	0	2.6567	0.7451448782195109	6.06636706846161	0.835089020698892	0.0	0.7765138487644342	0.10229974429081916	3.7069815166613638	-0.4187170088167819	0.7864216035925102	0
CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c3cccn3n(Cc3ccc(F)c(Cl)c3)c1=O)N2	0	2.5799000000000003	0.7122773941211954	17.66730695869413	1.3344213457523488	0.0	0.7486081971591237	-0.00679160117813875	4.1196087270282735	-0.4721739809763954	0.7867763263129363	0
CC(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(C(N)=O)ccc3N2)c1=O	1	2.3834	0.6095409934863439	19.91384146784285	0.2050757064807001	0.0	0.6784129204465812	0.12652940172906174	3.2540698664658976	-0.41845087202304143	0.7197417381669737	1
CCN(C(=O)Nc1ccc(SC(F)(F)F)cc1)C1Cc2ccc(SC(C)(C)C(=O)O)cc2C1	0	6.275000000000006	0.4459271890846399	6.06636706846161	-3.16955963626084	0.0	0.5715589711732052	-0.10147431910786356	4.339080931842939	-0.3912648921684677	0.6993245976400831	0
N[C@@H](COCc1ccccc1)C(=O)Nc1nc2ccc(OC(F)(F)F)cc2s1	0	3.677500000000002	0.502460686514936	41.668621220242784	0.5443750365136198	0.0	0.7442041535488809	0.0581046085544753	3.5288421832052888	-0.4380602431540636	0.6735635925250909	0
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNS(C)(=O)=O)C(=O)C(C)(c1cc(F)cc(F)c1)O2	0	2.3386000000000005	0.7927633063814312	12.990104268152232	0.8584801107680197	0.0	0.5715852041102027	-0.16456233214928734	3.0354218823574506	-0.5040094405549689	0.7889171585360324	0
Cc1c(-c2ccc(Cc3ccc(OC(F)(F)F)cc3)cc2)[nH]c2cc(Cl)ccc2c1=O	0	6.646320000000004	0.4248807095157265	47.99914230100218	0.8510507326021931	0.0	0.6371066192302253	-0.09589233457558843	3.1206320569232973	-0.4383311563558593	0.6325560698182761	0
O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2ccc(F)cc2)cc1F	1	5.487900000000002	0.6789997224521762	36.398202410769656	1.4649441127530085	0.0	0.7734390589294601	-0.13008825585125228	3.5648361328673928	-0.3735826617561721	0.7199879936345616	1
CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3[C@@H]4CC[C@@H](C4)[C@H]3N(Cc3ccc(F)cc3)C1=O)N2	1	2.9791000000000007	0.6462053828673384	12.13273413692322	-1.3130219530498102	0.0	0.732061398850983	0.11930036057183295	3.5877562559018243	-0.4028005846334204	0.7601531397108963	0
CC(=O)c1cc(C(=O)N2CC[C@@H](O)C2)c(Nc2ccc(I)cc2F)n1C	1	2.921800000000001	0.7074381458626029	0.0	1.7927784269036182	0.0	0.6381563658993221	0.004523320578788622	3.4849693690172057	-0.4419098027889864	0.7833574662002027	0
CC(C)[C@H]1CC(O)=C(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)C(=O)N1Cc1ccc(F)cc1	0	2.9791000000000007	0.7042908428587061	25.98020853630447	1.458258040526608	0.0	0.7765792111631485	0.06072714779739145	2.298625035756643	-0.40312198876351135	0.8221974658106437	0
CC(C)CC[C@@]1(C)CN(Cc2ccc(F)cc2)C(=O)C(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)=C1O	1	4.006900000000002	0.6579396953357355	32.90394573599509	0.3407353601436777	0.0	0.7062619950619636	0.1227026906863335	3.1542528377560703	-0.4032608552390726	0.7777337143209514	1
CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3CCC[C@H]3N(Cc3ccc(F)c(F)c3)C1=O)N2	0	2.872200000000001	0.6399733275969587	12.48718869138762	-2.110840017872788	0.0	0.6788327683464712	0.060341117198481876	4.1196087270282735	-0.4029826005597039	0.7688507590231073	0
CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3[C@H]([C@H]4CC[C@@H]3C4)N(Cc3ccc(F)c(F)c3F)C1=O)N2	0	3.2573000000000016	0.5779822464087485	6.06636706846161	1.1127668563656652	0.0	0.6727050052442044	0.11765239290506245	3.6385277827815083	-0.40245658373398346	0.7401211407145835	0
C[C@@H]1CN(c2ccc(F)cc2C(F)(F)F)CCN1S(=O)(=O)c1cccc(OC(C)(C)C(=O)O)c1	0	3.9859000000000018	0.6171469646301784	6.06636706846161	1.9310693565313242	0.0	0.6767547543792036	-0.04482706837328577	4.650528064247123	-0.5095585285731428	0.7464810133081166	0
CC(C)(C)c1ccc(-n2nnnc2SCC(=O)Nc2ccccc2Cl)c(Cl)c1	1	4.997400000000003	0.6420154664823777	73.93407753431283	-1.0499121665997635	0.0	0.8183440393052684	0.14477535567234112	2.745942870468513	-0.35917287533323705	0.7269850501710552	1
CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3cccs3)nn(Cc3ccc(F)cc3)c1=O)N2	0	2.7973	0.7379113622158617	18.199101205384828	1.6805385726084603	0.0	0.7712775197677461	0.024254667843852624	3.0354218823574506	-0.4159867650956947	0.801911306820264	0
CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3cccs3)nn(CCC3CCC3)c1=O)N2	0	2.8001000000000005	0.6853547231949456	25.32883193723964	0.8831708369197786	0.0	0.7816816372088854	0.09319507444830698	3.0354218823574506	-0.4184524939538267	0.7877498637019871	0
N#Cc1ccccc1OC1CCN(C(=O)NCc2ccc(Cl)cc2Cl)CC1	1	4.618080000000004	0.7948064710274972	41.400980985849856	1.2864760604238	0.0	0.7248541258812977	-0.07325066469773084	2.2001970171566643	-0.5212005431576083	0.8917238554418613	1
CC(Oc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1CC(=O)CC(=O)C1	0	4.429800000000002	0.5860985846068932	0.0	-0.2558136935362594	0.0	0.545925498302498	0.0924663195968859	3.1645715901171183	-0.5232000506660535	0.742251485204553	0
Cc1ccc(NS(=O)(=O)c2cc3c(cc2F)NC(=O)CC3)cc1Cl	1	3.4730200000000013	0.7088756158288194	17.66730695869413	0.4202042007865604	0.0	0.9948915328415596	-0.1676184426235776	3.0107350979319563	-0.3619688404040998	0.8257712707668574	1
CCc1nc2c(C(F)(F)F)cccn2c1-c1cccc(Oc2cccc(S(C)(=O)=O)c2)c1	0	5.778300000000002	0.6434098884799151	25.12283840507545	1.9052508311484784	0.0	0.502628159626352	-0.04816577729571074	3.7293352204440837	-0.4945932788458242	0.8429577041419903	0
CC(Oc1cccc(Cl)c1)C(=O)Nc1cc(C(F)(F)F)ccc1-n1cncn1	0	4.345500000000002	0.6423147897334374	17.66730695869413	0.7908183774851958	0.0	0.6893557846678892	-0.04242009432196142	2.2404084161051365	-0.5125375176866326	0.7370098297080894	0
CC(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(O)ccc3N2)c1=O	1	2.9901000000000013	0.612699765595669	19.91384146784285	0.6127630639641014	0.0	0.7874126390372017	0.15970452270400246	3.803640830162582	-0.4184498752953693	0.7439898387927036	1
O=C(CN1CCC(N2C(=O)OCc3ccc(Cl)cc32)CC1)Nc1ccc2sc3ccccc3c2c1	1	6.267600000000006	0.6460310856746806	35.86640816407895	1.0689665684323144	0.0	0.9714750672678952	-0.027267144294035952	3.849066363932245	-0.4733251129676465	0.7273860415583402	1
C=Cc1cc(C(NC(=O)OC(C)(C)C)C(=O)Nc2ccc(C(=O)NS(=O)(=O)c3ccc(C(F)(F)F)cc3)cc2)ccc1Oc1cc(OC)nc(-c2ccccc2)n1	0	7.929500000000008	0.688933424442011	49.05315820120204	0.02107742933165302	0.0	0.6501872361571125	0.08441111609971444	3.7073404757782566	-0.5121688787734817	0.8406125795645548	0
CC(C)(C)[C@H]1C(O)=C(C2=NS(=O)(=O)c3c(CNS(C)(=O)=O)cccc32)C(=O)N1Cc1ccc(F)c(Cl)c1	0	3.2889000000000017	0.6443429831625741	56.637619763150816	1.0019416808650414	0.0	0.7553384851538888	0.2123556695029761	3.7740066958966927	-0.3958387868295957	0.7085822994472976	0
C[C@H](CO)n1ccc2c(NC(=O)Cc3ccc(Cl)c(C(F)(F)F)c3)cccc2c1=O	0	4.4082000000000034	0.5472062799596825	23.73367402715573	0.9032440271721056	0.0	0.7941743578004915	-0.07991476459934585	1.199719946572381	-0.4380712420593009	0.6945612825207154	0
Cc1c(-c2ccc(-c3ccc(OC(F)(F)F)cc3)nc2)[nH]c2ccccc2c1=O	0	5.464120000000002	0.4201921985222444	12.13273413692322	0.3777760499480969	0.0	0.6530703884942747	-0.16991393114319525	3.4693450843406435	-0.4382827260984231	0.6365130605704997	0
O=C(Nc1ccc(C(F)(F)F)cc1)c1ccc(C2(C(F)(F)F)CC2)cc1	0	5.551600000000002	0.5153349073139505	12.13273413692322	1.1215548208917716	0.0	0.6237067035998085	-0.19577926467489806	4.698991001906029	-0.3555711456635867	0.6571044002294382	0
CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3[C@H]4CC[C@H](C4)[C@@H]3N(Cc3ccc(F)c(Cl)c3)C1=O)N2	0	3.6325000000000016	0.6258706655358551	17.66730695869413	0.25644174927763136	0.0	0.7338299012534172	0.13032461331589362	4.069622614715451	-0.40278274639323214	0.7543311410942036	0
CC(C)N/C(=N/C1=NC(=O)C(=O)N1c1ccc(Cl)c(Cl)c1)NC(=O)C(C)C	1	2.3488	0.6665742013576372	37.04935417984628	0.28170479327419273	1.0	0.7905876169574174	0.2170626166195792	2.982125794853262	-0.36017170427849937	0.909833934724666	1
O=C1CCc2cc(S(=O)(=O)Nc3ccc(F)c(Cl)c3)c(F)cc2N1	0	3.3037000000000014	0.693386533222386	11.600939890232516	-0.9880611499736526	0.0	0.9226583749352444	-0.08538904549388908	3.605730600409164	-0.3619699510303046	0.7897900308785623	0
Cn1c(=O)c(Cl)c(Nc2ccc(I)cc2F)c2c(=O)n(C[C@@H](O)CO)cnc21	1	1.5890999999999995	0.6117671435959788	11.600939890232516	2.0486291662907457	0.0	0.7522321074067109	0.0949380362078539	2.556113776020588	-0.43687415365856097	0.7386674031009064	0
Cc1nc2c(Cl)cccc2n1-c1cc(Oc2cc(F)cc(S(C)(=O)=O)c2)ccc1Cl	0	5.975620000000003	0.8629186994810312	29.268246848926644	0.4388736858156961	0.0	0.58816677620048	-0.10974387673160917	3.2108700049640064	-0.4940697496433611	0.9594451295346208	0
CS(=O)(=O)c1cccc(Oc2cccc(-n3c(-c4ccccc4)nc4c(C(F)(F)F)cccc43)c2)c1	1	6.907100000000005	0.6458725121880066	48.53093654769288	0.08546939579985265	0.0	0.5081876045840172	0.015554634762533857	3.9396843599505167	-0.4944350439963458	0.840398603514953	1
CCCCCN(C(=O)Nc1ccc(OC(F)(F)F)cc1)C1Cc2ccc(SC(C)(C)C(=O)O)cc2C1	0	6.7320000000000055	0.4489495088419487	25.83174751400425	1.3213633712077948	0.0	0.6021682262924228	-0.013226926971373315	3.5277514850540186	-0.4382420207564184	0.6593384422692529	0
O=C1CN(S(=O)(=O)c2ccc(Cl)c(Cl)c2)CCN1c1ncccc1C(F)(F)F	0	3.444700000000002	0.5855366486122363	23.20187978046503	0.8449327369122495	0.0	0.7106006644385691	-0.09388437321395902	3.673353686519485	-0.391609187366364	0.7518530293372713	0
CC(C)CCn1nc(-c2ccccc2)c(O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1=O	0	2.594500000000001	0.6814852934737308	44.1793097416893	0.4608996759439861	0.0	0.7803969499471941	0.13280144579658384	3.613452756914922	-0.41903046832326624	0.7917204156858961	0
CC(C)(C)c1ccc(N(C(=O)CCC(=O)Nc2ccc(-c3ccc(OCC(=O)O)cc3)cc2Cl)C2CC2)c(Cl)c1	1	7.335600000000008	0.68881848459864	68.23855965338335	1.1693414156376951	0.0	0.6460894360738891	0.023794055516999986	2.7109614321738857	-0.5119669123100938	0.6756296271582448	1
CNCCNc1nnc(-c2ccc(F)c(F)c2Nc2ccc(I)cc2F)o1	0	4.133400000000002	0.6061136314945098	5.09868180830104	1.084680352053114	1.0	0.698473629588974	0.05541804079496966	2.7886743979935114	-0.4691545422183401	0.6897294414658489	0
Cc1ccc(S(=O)(=O)N2CCC(C(=O)Nc3ccc(S(=O)(=O)C(F)(F)F)cc3)CC2)c(C)c1	0	3.6363400000000015	0.4468147763279045	17.696185628620213	1.430399349782879	0.0	0.5245573148684306	-0.1081555168408916	5.192029707948087	-0.37713841622760097	0.6164523101650909	0
Cc1c(CO)cccc1NS(=O)(=O)c1ccc(-c2ccc(F)cc2)cc1	1	4.094220000000003	0.634699831634666	36.398202410769656	-0.5798435997617418	0.0	0.7967076305050291	-0.28781044999274635	3.1645715901171183	-0.3617247907622124	0.6093782777265219	1
CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3[C@H]([C@H]4CC[C@@H]3C4)N(Cc3cccc(F)c3)C1=O)N2	0	2.9791000000000007	0.6462053828673384	12.13273413692322	-1.3130219530498102	0.0	0.7139278156987442	0.13048283986474546	3.5877562559018243	-0.40278097308552574	0.7619000656188277	0
O=C(/C=C(\O)c1cc(Cc2ccc(F)cc2F)cn(Cc2ccccc2F)c1=O)C(=O)N[C@H]1CCC[C@@H]1O	0	3.4023000000000008	0.6288238659557854	24.26546827384644	0.7808746655413813	0.0	0.8203365005723948	0.11769544860407816	3.4329828299808987	-0.4356775540214229	0.6546737121733179	0
O=C(Nc1ccc(C(F)(F)F)nc1)c1ccc(C2(C(F)(F)F)CC2)cc1	0	4.946600000000002	0.4917838698045232	12.13273413692322	1.206696436831721	0.0	0.6080168387403719	-0.21073972247702186	4.4188406077965965	-0.3611010177974744	0.6000938259373841	0
CS(=O)(=O)c1cccc(Oc2cccc(-c3ccnc4c(C(F)(F)F)cccc34)c2)c1	0	6.116400000000002	0.6326519715493258	30.33183534230805	0.22108057421487345	0.0	0.6263364268624949	-0.09723272761840804	2.683364865660121	-0.4946021647291367	0.7981231890952306	0
O=C(NOCCO)c1cc(CN2CCOC2=O)c(F)c(F)c1Nc1ccc(I)cc1F	0	3.0580000000000016	0.5988849548806557	0.0	0.6822591819188485	0.0	0.7881851400603425	0.034661318304780926	3.487954074278035	-0.4762317721993117	0.657963259912227	0
NCCNc1nnc(-c2ccc(F)c(F)c2Nc2ccc(I)cc2F)o1	0	3.872700000000002	0.6131536344985156	5.09868180830104	1.1038673578106195	0.0	0.7104132381734565	0.051087200095686784	2.7845990897463992	-0.4691536937079878	0.6795637943694212	0
O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2ccc(Cl)cc2)cc1F	0	6.002200000000004	0.6816472780534751	47.999142301002166	1.1588053613504603	0.0	0.8844256072359735	-0.14296642762196168	3.5648361328673928	-0.3735820252753821	0.7271479096947935	1
CNc1nc(NCCCN(C)C)c2sc(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2n1	0	5.801200000000002	0.4577305182406018	0.0	0.7401691467538359	0.0	0.581805564782844	0.20175710822298928	4.514430928811771	-0.3814289087441049	0.6493401969811416	0
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccc(Oc2ccc(F)c(OCC(=O)O)c2)cc1)Cc1ccc(F)cc1F	0	6.2463200000000025	0.7459471086870494	24.26546827384644	1.1827777426030741	0.0	0.5477942383186696	-0.038914660071562836	4.031646551999272	-0.5074652257949219	0.7220754220447262	0
CC(C)(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(OCC(N)=O)ccc3N2)c1=O	1	2.5387000000000004	0.6436216995672938	26.837578667533478	0.10726179964475437	0.0	0.7725708915368578	0.2476677229141889	3.5799830254772256	-0.51390302441513	0.7281939940385856	1
CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3[C@H]([C@H]4CC[C@@H]3C4)N(Cc3ccccc3)C1=O)N2	0	2.8400000000000007	0.6450036853922199	30.33183534230805	-0.9640056335379756	0.0	0.7738548666546555	0.12290038634511152	4.127802146292208	-0.4028293498033607	0.7690922888899528	0
CC(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(OC(C)C(N)=O)ccc3N2)c1=O	1	2.5371	0.6882514862995823	19.91384146784285	-0.5018013014755429	0.0	0.7565621511556649	0.11736399110352645	3.842465453927277	-0.5125518410978043	0.771861976928462	1
CC(=O)c1cc(C(=O)N2CC(O)C2)c(Nc2ccc(I)cc2F)n1C	1	2.5317000000000007	0.7226944906978929	0.0	2.0003264173063324	0.0	0.6443582233486707	-0.04905177817100922	2.5568654654693512	-0.4419086116857115	0.7751457839046353	0
O=C(NOCCO)c1cc(/C=N/OCCO)c(F)c(F)c1Nc1ccc(I)cc1F	0	2.4486	0.6430407651171216	5.15571272675054	1.0597389583543764	0.0	0.7038341584095509	0.029034603244261437	3.3435569351700525	-0.4427331983840444	0.648680332567827	0
O=c1ncn(Cc2c(F)cc(F)cc2F)c2ccc(Oc3ncccc3C(F)(F)F)cc12	0	5.068200000000002	0.6630651587103616	0.0	0.44077768711683896	0.0	0.6885926078957872	-0.05394568398160801	-1.284075606347606	-0.4755626010344085	0.8540338667877961	0
CC(=O)n1cc(Nc2ccc(I)cc2F)c(C(=O)O)c1	1	3.333700000000001	0.7132361967706399	0.0	0.7067618509104538	0.0	0.6780641146983318	-0.148706790016554	3.052217698297492	-0.4145488686051524	0.6972440959563565	1
Cc1cc(CN2C(=O)C(C3=NS(=O)(=O)c4cc(NS(C)(=O)=O)ccc4N3)=C(O)[C@H]3[C@@H]2[C@H]2CC[C@@H]3C2)ccc1F	0	3.2875200000000016	0.6422424128805911	12.13273413692322	-0.4893656702561655	0.0	0.7202151448143449	0.10640098295730656	4.069622614715451	-0.4028140588895372	0.7674005470749348	0
CC(C)(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1=O	0	3.0461000000000014	0.6899967531657993	26.837578667533478	-1.3203100567586543	0.0	0.7866616717216431	0.245208232975632	2.6165813411396006	-0.41844428191484456	0.8031559318958466	0
O=C(Cc1ccc(Cl)c(Cl)c1)Nc1ccc(S(=O)(=O)Nc2ccon2)cc1	0	3.963400000000002	0.7251251376892769	34.42491010605209	-0.7934536188849408	0.0	0.7129298894964928	-0.030425363238669307	3.8589750861665535	-0.4579821621030484	0.7333919610842871	0
O=C(NOCCO)c1c(Nc2ccc(I)cc2F)c(Cl)c(=O)n2c1CCC2	0	2.5889000000000006	0.5835639171850806	11.600939890232516	1.850420741379578	0.0	0.7295823216969737	0.004578470500771047	2.5568654654693512	-0.43904171655200586	0.7175225017703558	0
Cn1c(=O)c(F)c(Nc2ccc(I)cc2F)c2c(=O)n(C[C@@H](O)CO)cnc21	0	1.0747999999999998	0.588913240758748	0.0	0.6796375612876681	0.0	0.7439405503415323	0.07069720617525944	2.556113776020588	-0.4351652665887402	0.7168922023054534	0
CN(Cc1cccc2c1S(=O)(=O)N=C2C1=C(O)[C@H](C(C)(C)C)N(Cc2ccc(F)c(Cl)c2)C1=O)S(C)(=O)=O	0	3.6311000000000018	0.639885136139283	56.637619763150816	1.0406992703779236	0.0	0.735286544901041	0.17985181252565086	4.660568606560781	-0.3958589856332963	0.7099216083305764	0
COc1ccc(CCN2C(=O)N(NS(C)(=O)=O)CC2c2ccc(Cl)cc2)cc1	0	2.8342000000000014	0.7262039378363899	35.86640816407895	-2.7142458073752938	0.0	0.6996169329299985	-0.16805664496944045	0.3846743384390921	-0.5293763820659162	0.7096765412357994	0
