SMILES;SLogP;SLogP_VSA2;ATSC3c;ATSC2c;ATSC4c;SdssC;ATSC1dv;Jhetv;ATSC1p;SLogP_VSA3
ClCC1CO1;0.624;18.59085179723156;0.020934233588968832;-0.07264397802763022;-0.003701467684026625;0.0;6.355555555555557;1.8664073189726504;-0.4664662380000001;4.736862953800049
CCC(=O)O;0.481;11.075832682792555;-0.05120739450695937;0.18845440621653636;-0.04558241331857971;-0.74537037037037;15.322314049586769;2.5276914692852883;-0.23823144048400022;4.794537184071822
c1ccncc1;1.0816;4.9839785209472085;-0.009516109957903541;-0.03877065653183225;0.0011537059693784292;0.0;2.363636363636364;2.796627574134019;-0.2894581772727275;0.0
C1=CCC=C1;1.5025;0.0;-0.01922062211198714;-0.018552015118496665;0.019277348823077408;0.0;0.8181818181818188;2.609648108945015;-1.3600232051658168e-15;0.0
NCCO;-1.0626000000000002;18.2581657652662;0.12860153274379238;-0.05795098222514202;-0.1163409491792162;0.0;-6.280991735537189;1.6741211238385119;-0.12154046626116564;0.0
COc1ccccc1;1.6952;7.109797541277533;0.01824321761193197;-0.07437768681474152;-0.024401645602381016;0.0;13.625;2.5132177760274996;-0.48248083799999963;0.0
COC(C)=O;0.17930000000000001;13.079102829229383;-0.032450459835185186;0.07275669272616232;-0.03552076700712397;-0.24537037037037024;22.595041322314046;2.226524516689216;-1.1090151164839999;9.53140013787187
C1CCOOC1;0.7284;13.213763929025836;-0.0450892263530844;-0.07846391830414523;0.006143005193349397;0.0;20.571428571428573;1.664082541787395;-0.45702134400000005;9.775141906512223
Nc1ccc(O)c([N+](=O)[O-])c1;0.8825999999999998;10.029838443658377;-0.21954606622686143;-0.09414363023198016;0.19683176833366436;0.0;7.941176470588235;2.70313734663379;1.196036960941177;0.0
CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5;1.6302999999999999;41.52791767754215;0.4806590747550615;-0.3153247017184543;-0.30299331709251726;0.2203732048374909;53.96000000000002;1.721892059222058;0.50807260708622;16.63034927639461
Oc1ccc(F)cc1;1.5312999999999999;5.106527394840706;-0.02464336401504165;0.07821575281747756;-0.15132578909982636;0.0;3.230769230769228;2.743002214004198;0.4035970313846148;0.0
CC1=CC(=O)CC(C)(C)C1;2.3218000000000005;5.783244946364939;-0.07299889618139414;0.0027554577524066945;0.13705700965512907;1.5092592592592597;27.833333333333325;2.7598346368891793;-1.582067810090848e-15;4.794537184071822
c1ccc2ccccc2c1;2.839800000000001;0.0;0.0012440305100111645;-0.0211883824915619;-0.01642365818145943;0.0;7.38271604938272;2.8880516016579914;0.19879985873560535;0.0
Oc1ccccc1O;1.0977999999999999;10.213054789681411;0.3698786373134296;-0.06747553331495365;-0.34600713849399867;0.0;-0.1428571428571419;2.8650041034271223;0.7799173439999993;0.0
Oc1ccc2ccccc2c1;2.5454;5.106527394840706;-0.0497550942313091;0.04248105885447556;0.003184562873570841;0.0;6.0;2.7528186740998892;0.6835896103333422;0.0
C=COC(C)=O;0.693;5.969305287951849;-0.1163303960264374;0.13772182672492206;0.03532668551075575;-0.3287037037037035;23.138888888888896;2.367063160805724;-0.9786276329900276;9.53140013787187
CCCCCCCCCCO;3.119400000000002;11.713409359353623;0.015420179512215052;-0.04297489215224668;0.0013705158875516603;0.0;-1.6198347107438025;2.655980449841409;-0.2157445153562168;0.0
CCOC(=O)c1cccnc1;1.2583;17.560165773411974;-0.042456458301303936;-0.008507791812892688;0.15792700303678925;-0.31888888888888856;30.0;2.358482093063927;-0.8149766496999974;4.736862953800049
O=c1ccc2ccccc2o1;1.793;0.0;0.012796517142658798;0.11773733207230776;-0.06911287768808201;0.0;15.044982698961935;2.7291167049608074;-0.18786357257244296;0.0
OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO;-3.5854000000000004;68.26879384906327;0.586619588555116;-0.3422136853174768;-0.26619704209391204;0.0;-22.130177514792905;3.608864213284118;0.8198640474461488;0.0
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O;1.1849999999999998;17.845473971041084;-0.6909480971072008;0.6066579793707909;0.42921881326218025;-1.6551648715041558;62.23529411764707;2.6542936440650347;-0.31834211647058974;9.589074368143644
CC(O)C(C)O;-0.252;22.420987565178017;0.13741245108585418;-0.03273717118158157;-0.1773943383666649;0.0;5.484375;2.677152506002379;-0.0762349286441415;0.0
CCC[N+](=O)[O-];0.6731;11.468067454730246;-0.10100746075168468;-0.01797152675671411;0.013021343134235568;0.0;24.213017751479285;2.2096592151488985;-0.34342423032900044;0.0
ClCc1ccccc1;2.4254000000000007;0.0;-0.0064193730146097664;-0.030208034131066774;0.001486649379635631;0.0;5.674074074074071;2.8565035860654926;3.0253577421035516e-15;5.880003444970339
O=[N+]([O-])c1ccc(O)cc1;1.3003999999999998;10.029838443658377;-0.015732014292396082;0.029040902285890617;-0.18983053083061902;0.0;5.599999999999998;2.5203322832231794;0.7639309906666663;0.0
Oc1ccc(O)cc1;1.0977999999999999;10.213054789681411;-0.07166463201269034;0.12037195335548966;-0.1891907336979274;0.0;-1.1428571428571421;2.7842281262930846;0.7799173439999993;0.0
CCCCCO;1.1689;11.713409359353623;0.015053745530492778;-0.03243283874340686;0.0024872815223888375;0.0;-1.4938271604938265;2.2389965836088734;-0.2657232229452332;0.0
CCCCCCCCO;2.3392000000000013;11.713409359353623;0.015419091918285308;-0.038712654628023015;0.0013561249127716794;0.0;-1.5857338820301767;2.5448810639616988;-0.22897821585607167;0.0
CCOC=O;0.17930000000000001;13.079102829229381;-0.002823184310995738;-0.007553077757651162;0.01199927946434954;0.0;12.958677685950413;1.8505894088607853;-1.1090151164839999;9.53140013787187
C=C(C)C(=O)OC;0.7355;13.079102829229383;0.18903123653459258;0.015410957416515068;-0.18251241977923016;0.08564814814814858;28.240000000000006;3.056085782915746;-0.9883852843659382;9.53140013787187
O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl;4.364100000000001;11.075832682792555;-0.01973509017173235;0.14122905171278116;-0.19268866468188012;-0.8893467078189301;12.791824417009595;2.1099181404315335;0.7865895998119261;11.21535880699783
O=[N+]([O-])c1cccc(O)c1;1.3004;10.029838443658377;-0.16269390325937932;0.00802333162326778;-0.032550327118055666;0.0;5.6000000000000005;2.5647708466476833;0.7639309906666661;0.0
CCN;-0.03499999999999981;6.544756405912575;-0.010482690357595073;-0.000632746619878697;0.017275076784399112;0.0;-1.3600000000000003;1.4416318126477905;-0.2983360241760098;0.0
Nc1ccc(Cl)c(N)c1;1.5044;0.0;-0.03569109835316545;0.07849320842733867;0.12606374930047298;0.0;6.361111111111108;3.0137925036857585;1.196837977499999;0.0
CCCO;0.3887;11.713409359353623;0.025383748470446516;-0.026944332314676404;-0.020886934323603598;0.0;-1.3611111111111125;1.7960149570827324;-0.32180964304400006;0.0
CC(Cl)CCl;1.8525;11.257091313176065;0.0016410723570927542;-0.01274778823999767;-0.0025816768503726228;0.0;0.053463932251811674;2.6230177323886137;-0.2065489303682974;0.0
CC(C)Nc1ccccc1;2.506900000000001;6.041840829147961;-0.08414481913056006;0.04047870536833234;0.021105609543915584;0.0;19.739130434782606;2.274939822808501;-0.10283843347825425;0.0
O=C(CCl)c1ccccc1;2.1081;11.663248391335278;0.020259718977298346;-0.07588251971091291;0.014541854064940966;-0.025679012345678487;12.352941176470587;2.826937778325955;7.771561172376096e-16;0.0
CCCCCCCC(=O)O;2.4314999999999998;11.075832682792555;-0.085884902592009;0.17370656846091923;0.008825678961571964;-0.6699088246409672;16.840236686390536;2.764724037642252;-0.19106917222684003;4.794537184071822
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(C(=O)CO)CCC12;3.6959000000000026;23.279899252083503;0.09787016397951223;-0.09853834414283004;-0.0656742071097342;1.7823605307914931;50.666666666666686;1.6283524754295808;1.445264800489819;9.589074368143644
O=C1CCCCC1;1.5196;5.783244946364939;-0.004422825440005089;-0.007834477541742203;-0.0003283220965128492;0.4641203703703709;11.29411764705882;2.2012025503510086;-2.040034807748725e-15;4.794537184071822
CN1CCN(C(c2ccccc2)c2ccccc2)CC1;3.0234000000000014;43.02651706802845;0.05640137956957274;-0.18651027745273807;0.050913080771773284;0.0;27.510204081632637;1.732522444848927;-0.6491967216928406;0.0
CO;-0.3915;12.216324936118239;0.033134042836784464;-0.04814215619159252;0.0;0.0;-4.0;0.8454579258702668;-0.49704505148844463;0.0
Clc1ccccc1Cl;2.9934000000000003;0.0;0.021637977249379155;-0.02288893735025403;-0.0008681771644286911;0.0;1.3703703703703674;3.1984378151139428;6.938893903907228e-16;0.0
C[C@]12C[C@@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO;1.7815999999999996;45.1979712404969;0.21747608519915212;-0.17423685660683824;0.007412130947444022;0.8529740879427488;52.25;1.6992688203523059;2.1454925428125864;9.589074368143644
c1ccc(C(OC(c2ccccc2)C2CO2)C2CO2)cc1;3.2832000000000017;25.421696704522443;0.2438607366896085;-0.2974947360894671;-0.05862771845518166;0.0;18.07100591715976;1.3968856148924365;-0.5375420655876167;14.210588861400147
Oc1cccc(Br)c1;2.1547;5.106527394840706;-0.06539712297201658;0.052577261472190204;0.0620870149296716;0.0;-0.39886039886040026;3.019258271742109;0.5700527236923083;0.0
C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@H]2C(=O)CO;2.534800000000001;40.159152853418185;0.2715388798482197;-0.20624633145783847;0.06002959627497581;0.45448441275168494;55.647917408330365;1.7361301761977785;1.7754687719511455;9.589074368143644
CN1CCCC1c1cccnc1;1.8483;23.476316640387452;-0.015195827083453654;-0.09510161874030978;0.06204968976416676;0.0;23.301775147928986;2.0040407243073335;-0.6576027186532486;0.0
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1;3.9273200000000026;28.65990960121295;-0.12324264232400482;0.21151114780035;-0.1350165208380821;-1.1899221428189677;55.81452104493947;2.010505985770662;-0.046630720200660614;11.21535880699783
ClCC(Cl)CCl;2.0713999999999997;17.137094758146404;0.002148494403320882;-0.03275601232511748;0.0012141416041583;0.0;-1.0936639118457285;2.8512428864898065;-0.10043338860516592;0.0
Cc1ccc(N)cc1;1.5772199999999998;0.0;-0.045438071572866355;0.058426848651136655;-0.03170423663857695;0.0;12.823529411764701;2.928150421174388;0.49996751999999917;0.0
Clc1ccccc1;2.34;0.0;-0.003463516698252871;-0.009913732403036142;-2.1458032489240705e-05;0.0;0.48148148148148273;3.0586875836627496;-3.608224830031759e-16;0.0
CNC(C)C(O)c1ccccc1;1.3278999999999999;18.196040206665856;0.16300373525947381;-0.09728386677537394;-0.0911055923537843;0.0;15.00000000000001;2.5444874292529476;0.21653393118518896;0.0
COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O;2.8103000000000007;38.49693332754617;-0.23204485568331626;-0.5781290974152299;0.8846761616127419;-0.2874877435542107;89.69012419121479;2.01151335219588;-1.2791019744183667;9.53140013787187
CCOC(=O)c1ccccc1C(=O)OCC;2.04;25.152374504929536;0.048223396011882164;0.09679612427120624;-0.3406110104140689;-1.0163832199546476;56.73333333333331;2.639279242335683;-1.013644497599994;9.473725907600098
CC12CCC(CC1=O)C2(C)C;2.401700000000001;5.783244946364939;0.022288952923444853;-0.017120017247678528;-0.014918182198495953;0.5127314814814818;37.679012345679006;2.4434317848011604;0.39267917497029425;4.794537184071822
Cc1ccc([N+](=O)[O-])cc1;1.90322;4.923311048817671;-0.013826140652144082;-0.06901432782675104;-0.012437503218014477;0.0;24.0;2.5836989586517287;0.36396518470588307;0.0
CC(Cl)Cl;1.81;4.836269690250055;-0.01139189742271134;0.01280564505497126;0.0;0.0;-1.1489197530864195;2.4461291099481777;-0.13995342871224992;0.0
CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O;1.2491999999999996;17.845473971041084;-0.7104653766133985;0.55556019579974;0.5785470618048707;-0.8351532974300822;55.305785123966935;2.2312976515449074;0.1358094256357621;9.589074368143644
CCCC(=O)O;0.8711;11.075832682792555;-0.08174624429251098;0.18079152892825617;0.04356197347083666;-0.7106481481481481;15.95918367346939;2.613466756841839;-0.22061209733844914;4.794537184071822
Nc1ccccc1N;0.851;0.0;0.20283626866759577;0.05004687246436708;-0.31156084589085975;0.0;6.5;2.9147922613126314;0.9812059799999995;0.0
CCCCOP(=O)(O)OCCCC;2.720200000000001;18.10717553177831;-0.1954245500109117;0.5542710856600849;-0.08585533879073902;0.0;-15.798659336419755;2.9948788995498345;-4.241508062248523;13.612542608354964
CC(=O)CC(C)(C)O;0.7363999999999999;16.490823152189336;-0.23263148816032245;0.07320877964573015;0.2691906914814861;0.025462962962963465;22.56;3.36615602709147;-0.20136995326563686;4.794537184071822
CCN/C(CC)=N/N=C(\CC)NCC;1.7374;24.76075238333969;0.07328593266063296;0.07569200575063922;-0.18028205407267647;1.8821352985638702;53.55246913580249;3.282012735494426;-1.302269396996074;0.0
Cc1cc(O)cc(C)c1Cl;2.662440000000001;5.106527394840706;-0.034957976889723505;0.056883863702649626;0.031547244779192206;0.0;24.912280701754387;3.230439941197056;0.44195225052631726;0.0
Nc1ccccc1;1.2688000000000001;0.0;-0.03081265875323976;0.04783706936195891;-0.01693600197241553;0.0;2.8571428571428603;2.888047699872822;0.5254137042857134;0.0
CC1CCCCC1;2.5866000000000007;0.0;-0.012868681941659172;-0.008201606050213929;-0.0036213905825323092;0.0;3.0000000000000027;2.1229179499593664;4.08006961549745e-15;0.0
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1;4.136700000000004;36.48319950708767;-0.11666446592397538;0.024457870145890112;0.06940458177233798;0.23049588533760623;48.546457814168754;1.3770506863618228;-0.64979103614267;11.21535880699783
O=C(O)c1ccccc1O;1.0903999999999998;16.182360077633263;-0.22385226146847947;0.14868838883631205;0.5028701144840636;-1.1128703703703706;2.0;2.926738016694554;0.8059455949999991;0.0
O=[N+]([O-])c1cccc([N+](=O)[O-])c1;1.503;9.846622097635342;-0.0013292203766261668;-0.009059302694412796;-0.31628395160535894;0.0;13.0;2.512344950650414;0.7500020099999989;0.0
N#Cc1ccc(O)cc1;1.26388;5.106527394840706;0.01748895582806404;0.03961860722104754;-0.06848573061661135;0.0;3.0000000000000018;2.924909368651051;0.470633506;0.0
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O;3.817400000000002;10.889772341205646;0.016834989004630322;0.026675996406623208;-0.05526203441340322;0.5115306122448982;43.20408163265307;1.708347482742351;1.342645528290673;11.21535880699783
CCCCC(C)=O;1.7656;5.783244946364939;-0.03494113140727801;0.009029289649890845;0.004227182053870928;0.30726851851851866;14.786703601108034;2.7679218495363322;-0.4614330449923986;4.794537184071822
Oc1c(Cl)cc(Cl)cc1Cl;3.3523999999999994;5.106527394840706;0.11581422453715312;-0.03328523298480786;-0.12164750784712146;0.0;-1.2307692307692322;3.2718009569550075;0.714034827692308;0.0
CC(=O)OCCC(C)C;1.5956000000000001;12.576187252464766;-0.08425712234904079;0.09928320440360186;0.0445006437733554;-0.18458333333333288;28.982986767485837;2.580525795022985;-1.0663262558759934;9.53140013787187
Cn1c(=O)c2c(ncn2C)n(C)c1=O;-1.0293;18.685277464321274;0.018659211194084046;0.19926374915905842;0.009489195458824021;0.0;65.5625;2.600929509605186;-1.9928731119359382;21.143015948031568
OCCCCc1ccccc1;2.0016;11.713409359353623;0.005081102563569239;-0.042468833765756525;-0.010770957267853699;0.0;4.239999999999998;2.2367898629210283;0.35300785743999874;6.4208216229260096
CCC1(c2ccccc2)C(=O)NC(=O)NC1=O;0.7004;17.845473971041084;-0.7428216641292981;0.5580886852212714;0.5815392843120529;-1.902864701436129;40.38763376932224;2.3427271405147954;0.19900551523217708;15.004064837540422
OCc1ccccc1;1.1789;5.106527394840706;0.04320930338172823;-0.047926262746618;-0.020667847172915838;0.0;-1.625;2.721425754440307;0.38830283800000015;6.606881964512918
CCCCCC(C)O;1.9475000000000002;11.210493782589008;-0.03218929884978177;0.005968831080285449;0.01793094073609931;0.0;4.4375;2.6416916722359445;-0.23811602215511143;0.0
Cc1ccc(Cl)cc1O;2.3540200000000007;5.106527394840706;-0.02123338001108233;0.04733454344171134;-0.0047993431881112325;0.0;13.305555555555554;3.078905307538116;0.4703943177499997;0.0
CC(C)O;0.38710000000000006;11.210493782589008;-0.061500275115878134;0.025926346581732117;0.038319823143423554;0.0;3.6388888888888866;2.0764007098552333;-0.32180964304399984;0.0
NCCCC[C@H](N)C(=O)O;-0.4726999999999995;23.66242991785309;0.2626477777507758;0.06588885342029023;-0.25962896296514315;-0.9333134920634916;9.8888888888889;3.023259395292126;0.44156008943332514;4.794537184071822
C(CCCOCC1CO1)CCOCC1CO1;1.3776;51.84922456257411;0.18346278143760833;-0.33094266247301;-0.04114017348519372;0.0;19.520775623268698;1.0691629751404832;-1.8819669942528217;18.947451815200196
CCOCC;1.0428000000000002;13.213763929025836;-0.03479406108878794;-0.044951557619110585;0.01171984337083016;0.0;8.159999999999998;1.7644708184223525;-1.1588019440217783;4.736862953800049
CCc1ccc(O)cc1;1.9546;5.106527394840706;-0.020960609491743783;0.04598812651673955;-0.04974536800678531;0.0;16.421052631578945;2.7869450548397463;0.37282258336842244;6.4208216229260096
c1ccc(-c2ccccc2)cc1;3.353600000000001;0.0;-0.004210836718956722;-0.028964901658441587;-0.00285662355797488;0.0;7.710743801652886;2.457149480139045;0.20793890182831024;0.0
COCCOC(C)=O;0.19590000000000019;26.292866758255222;0.07241368227096262;-0.04680084637813114;-0.0903054869517039;-0.26199074074074047;24.46913580246914;2.2121265023131573;-1.711488211126234;14.268263091671919
Cc1ccccc1Cl;2.6484200000000007;0.0;0.009066931777749107;-0.009960846795289344;-0.01628122278765287;0.0;11.681481481481477;3.166352385203655;2.914335439641036e-15;0.0
ClCCCl;1.464;11.760006889940678;0.001288034924139086;-0.02102726083411035;0.0;0.0;-1.704475308641975;2.0605552844623167;-0.13995342871224992;0.0
Nc1ccc(N)c([N+](=O)[O-])c1;0.7592000000000001;4.923311048817671;-0.16823807317384432;-0.05566923459738827;0.1900733281360204;0.0;13.44444444444444;2.715390735281713;1.2878266500000022;0.0
C=CC(=O)OCCCC;1.5156999999999998;12.576187252464766;0.07646940950603133;0.06336594962025754;-0.0901741942477743;-0.33013888888888854;26.222222222222225;2.5929995115608113;-0.9995866299733646;9.53140013787187
Cc1ccccc1[N+](=O)[O-];1.9032200000000001;4.923311048817671;0.01205387162947657;-0.09890227265224918;0.06929303239657529;0.0;25.0;2.6907301277685125;0.36396518470588307;0.0
Nc1nc[nH]n1;-0.6131000000000002;15.181342137549283;-0.013518259829945584;0.200227547470318;-0.1571386126567266;0.0;7.800000000000001;2.2584331023276882;-0.11176320599999987;0.0
CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1;2.3659;49.721703298936596;0.2566400207024602;-0.2847344738755789;-0.15646819911883036;0.0;45.51851851851853;1.8508797600843834;-1.5587256525925877;16.080607872113017
CC(=O)Oc1ccc(O)cc1;1.3175;11.075832682792555;-0.16007349408325292;0.24508307496393825;-0.15418282273578196;-0.36510204081632636;24.94736842105263;2.3052858328349464;-0.1004312090526304;4.794537184071822
CCCCCCC(=O)O;2.0414;11.075832682792555;-0.08594564285471065;0.17583239800547174;0.008416750977963416;-0.6749045729402872;16.722117202268443;2.73688622987746;-0.19554257987599327;4.794537184071822
Cc1cc(C)cc(O)c1;2.0090399999999997;5.106527394840706;-0.07446657397923045;0.05073546671281606;0.1299300933668157;0.0;21.89473684210526;3.0514314690118787;0.3728225833684226;0.0
CC1CO1;0.4051;12.71084835226122;-0.015289151367358809;-0.03364483055826398;0.009187432388813819;0.0;10.199999999999996;1.9146816387934331;-0.5978126055999996;4.736862953800049
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC(O)[C@]4(C)[C@H]3CC[C@]12C;3.694300000000003;22.77698367531889;-0.09538170348547192;-0.012056184891850277;0.1439141579660969;1.6464394619379745;57.66666666666668;1.678972386156848;1.445264800489818;9.589074368143644
COCC(C)OCC(C)O;0.4187000000000001;37.63802164064068;0.20767045119964198;-0.21074643728579986;-0.08150572797075563;0.0;15.05325443786983;2.5406594577081405;-1.512441042144;9.473725907600098
CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3;3.383000000000002;22.66669316825268;-0.12681053605572448;0.12343332810472138;0.02154479280407244;-0.8203045214999578;65.88888888888891;2.0961831442526133;0.4489183677714376;27.97409419470758
Oc1cccc(O)c1O;0.8033999999999997;15.319582184522117;0.5868558986294613;-0.17943760593444472;-0.29196792463215293;0.0;-2.7999999999999976;2.9067302672337556;1.1153562167999997;0.0
CCCCOC(=O)c1cccnc1;2.0385;17.560165773411974;-0.015059569671842883;-0.026930649507079338;0.14575403469625547;-0.29023148148148126;36.15384615384618;2.102298450990288;-0.8488453714615374;4.736862953800049
O=[N+]([O-])c1ccc(Cl)cc1;2.2481999999999998;4.923311048817671;0.029026275277279717;-0.04076068899138599;-0.051826623739422574;0.0;7.587301587301585;2.597492291291021;0.516515434285715;0.0
CC(=O)O;0.09089999999999993;11.075832682792555;-0.1416585018671044;0.22067955409850704;0.030972178767217112;-0.8333333333333333;12.0;2.323519293861649;-0.2693551522122499;4.794537184071822
CCC(C)OC(C)=O;1.3479999999999999;12.073271675700152;-0.10916809082005341;0.1495106144952646;-0.0009232316881619945;-0.195046296296296;33.95999999999999;2.659874525289109;-1.0721536292656368;9.53140013787187
CC(C)(C)c1ccc(O)c(O)c1;2.3953000000000015;10.213054789681411;0.3211408579432257;-0.03923768585629779;-0.3729153012793777;0.0;34.307692307692314;3.00846718095314;0.6878889316923089;5.41499046939678
C=C(Cl)Cl;1.9352;0.0;-0.016106710646385726;0.029270129511956275;0.0;0.1111111111111116;-2.4746227709190673;2.980926197767138;-0.027028127205444355;0.0
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO;1.8957000000000002;50.866731059242575;0.4452028183550386;-0.28488476747026786;-0.02194497101341375;-0.11987342297519898;67.35180055401662;1.7894547451558624;2.136107518164362;9.589074368143644
