SMILES	ATS0d	SLogP	GATS2c	AATS7i	AATS2i	EState_VSA3	PEOE_VSA6	AATS4i	ATSC8se	AATS5i	PNSA3	AATS1i	AATSC1Z	RBF	GATS1i	PNSA1	SMR_VSA7	MAXDN	AATSC3s	AATS3i	observed	predicted
Cc1c(O)cccc1C(=O)N[C@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C	0.6972697091879186	0.6773339831348952	-0.16729117725448103	-0.6259511339289002	0.022531165418670958	1.352891864857237	0.7789508895409701	0.7065864869347678	-0.2972693021675067	0.4232475550424271	0.17830817123139361	-0.00488882434413125	0.16427555367831795	0.8589792219933228	0.06270692597228802	0.6961736016110129	0.7587893659019949	-0.2523395726968549	0.22014763288632871	0.48673162534740066	1	1
CCN(CC)CCOC(=O)C(c1ccccc1)c1ccccc1	-0.5683770766783403	0.28020881005635223	1.7968977983307388	-1.0158994895988391	0.2855084099803911	-0.6128681953895061	2.1898733502534524	-0.7549259021172358	-0.2911547286052999	0.19113104250163832	1.202404739405096	-0.4376271332354445	0.07697617622559451	1.5922678931194552	0.327394744995085	-0.2564090881835144	1.1646728057633828	-0.5698199720450475	0.24402764810188288	0.5474859407389425	0	0
CC1(C)C(/C=C/C=C/C=C/C=C2\N(CCCCS(=O)(=O)O)c3ccc4ccccc4c3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21	1.5937695158431853	2.1855059425886774	-0.5514941937042428	-0.7793976649457276	-0.6311715217584825	1.593864005445955	3.2970791724082438	-0.8226843240498881	1.4038180954255786	-1.489699681802291	-1.2877917885645522	-1.012190048795698	2.8143845698981336	0.5708741641632019	-0.1413130464355028	2.7706370199002635	3.1839951691099695	3.288843358468873	-0.2861416985307963	-0.33316668694303125	1	1
COc1cc(O)c2c(=O)cc(-c3ccc(OC)c(-c4c(O)cc(O)c5c(=O)cc(-c6ccc(O)cc6)oc45)c3)oc2c1	0.7289108788345752	1.0547801380401598	-0.20297968153636003	-1.7639249888441062	-1.3711521302100143	-0.30277363705029037	-1.2032367111354902	-1.6490970208516185	-1.7272887911116819	-1.4826928295899373	-1.7681874201126662	-0.8409868282433349	-0.47995886476277905	-0.4610349429223196	-1.4722487248425056	0.7425315215995733	1.8823353570877932	-0.22285439888483244	-1.2523228378443314	-1.340337426098213	1	1
OC[C@@H](O)CN1CCN(c2ccccc2)CC1	-0.8953358296937904	-1.066856877309348	1.6445204372046123	1.1073464991439383	1.336889225245146	-0.6171302989450598	-0.37448078021249054	0.6631423443383608	0.2094425283621981	0.5104560145620594	0.6802298346323741	0.8738948490372782	-0.11613900027176112	0.424437787251911	1.524751566707374	-0.862543986494948	-0.22227057682823603	-0.48454268411416884	0.8485410059866142	1.4839418136201203	0	0
CO[C@H]1C[C@H](O[C@@H]2/C(C)=C/C[C@@H]3C[C@@H](C[C@]4(CC[C@H](C)[C@@H](C5CCCCC5)O4)O3)OC(=O)[C@@H]3C=C(C)/C(=N/O)[C@H]4OC/C(=C\C=C\[C@@H]2C)[C@]43O)O[C@@H](C)[C@@H]1O	1.8996341557608647	1.1802177142587016	0.6324939171606888	-0.6142325998747173	0.12609228004203082	2.713034652874708	1.9227734087661377	0.195408132316839	0.36200972962787686	-0.19050486172524922	-0.35164560297249153	-0.11315336632830454	0.2760084371104862	-0.7729796685407422	0.3615836785916963	0.5481012545996413	0.3386650274146277	0.5481140381972277	0.4165088526304833	0.40973399849799247	0	1
COc1c(-c2coc3cc4c(cc3c2=O)C[C@H](O)C(C)(C)O4)ccc2c1C=CC(C)(C)O2	0.26484039068361354	0.6695673509142085	0.8539884122389377	-0.5298519155334714	-0.5186492001163396	2.073596247561852	-1.2032367111354902	-0.48314297187936667	-0.30739928271004924	-1.1107761643965572	0.28941706563902	-0.7927900165594806	0.20583936823064758	-0.8495586918763188	-0.5835847014036434	-0.22765015159989088	0.7018193310393684	-0.43501352334813653	-0.0024585905798280116	-0.7446108893706959	1	1
Cc1occc(=O)c1O	-1.464876883333607	-0.879719835917454	0.4613538757719496	2.2028251783586597	0.022679283509989892	-1.066131163908208	-1.2032367111354902	0.6920606993396405	0.12163683873081292	2.2685860402702893	0.5397009483364709	0.14823587904164484	-0.6433722754872825	-1.274224184919062	-0.3899812411549129	-1.2366077309055286	-0.2898043398132158	-0.3712739607951278	2.3193937896306123	0.6461404577692913	0	0
CC(C)C1=C(C(=O)c2ccccc2)C(c2ccccc2)=C(c2ccc(F)cc2)[N@@H+]1CC[C@@H](O)C[C@@H](O)CC(=O)[O-]	0.5601579740524073	0.02309600980245824	-0.9292747445016	-1.2696194428946141	-0.6822035717431533	0.14688947144185427	2.1898733502534524	-0.3596573427284997	1.032578933136018	-1.4102033671865093	-1.3783822305754212	-0.48997025147694556	-0.29037835795836436	0.8589792219933228	-1.0450632879287445	1.4499601221610023	2.7341906657166297	0.5176605003537792	-0.46533679110234083	0.1900517274260077	1	1
COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1OC	-0.1570418712718061	0.20722072371208872	2.42209025786769	0.011163275784929233	1.05300215339375	0.49961422711840164	-1.2032367111354902	-1.7741279446271112	0.6445015401958564	-0.730829010307776	0.30825469175261444	-0.16618931829771394	0.43414112948911604	0.45183556099660416	0.6642257550401393	-0.9889026891147603	-0.08320534955834394	-0.4414856473480393	0.6103228972836852	-1.3215219455941942	0	0
