SMILES	nR_9_True_True_False_None	H-048	nR_3_True_False_None_False	nR_9_True_True_None_True	nR_3_True_True_False_None	H-053	AATS5se	C-009	C-002	nR_10_True_True_None_None	nR_5_False_False_False_False	NssCH2	FNSA4	nR_5_False_False_None_None	SdssC	nR_11_True_True_False_None	AATSC0dv	SRW05	nR_5_False_False_True_True	F05[O-O]	SLogP	nR_4_False_False_False_True	AATSC0c	AATS1s	SssCH2	observed	predicted
CCC1(CC)C(=O)NC(=O)NC1=O	-0.6819617089858822	-0.505609100220215	-1.136370831268459	-0.5854201593776732	-0.8122939596572554	-0.5882695640874394	0.20072869856892478	-0.4159295011736172	-0.14084415879508974	-0.7034546750078148	-0.39419741304837286	-0.5554767224074173	-0.4156601608254873	-0.8203780430553006	-0.8871019728133961	-0.5896751323466597	1.1985122461340973	-0.9130126375195697	-0.44997317958435984	-0.5356587815369879	-0.6741240678781123	-0.2673335730782822	0.2541314850806616	0.633437804219667	-0.503940335210026	1.0	0.9001835052031513
O=[N+]([O-])c1cc(Cl)cc(-c2c(Cl)ccc([N+](=O)[O-])c2O)c1O	-0.6819617089858822	-0.505609100220215	0.2800226117165831	-0.5854201593776732	-0.8122939596572554	-0.5882695640874394	2.676200322807092	-0.4159295011736172	-0.7649583429295282	-0.7034546750078148	-0.39419741304837286	-1.1071488097298523	-2.1221955581939187	-0.8203780430553006	0.25447932825026554	-0.5896751323466597	0.9601813473166805	-0.9130126375195697	-0.44997317958435984	-0.15574861310993937	0.678225656782362	-0.2673335730782822	1.6123812714886752	2.7141341268910297	-0.7134930116596562	0.3010299957	0.3618034856822095
CCO[C@@H]1O[C@H](C(COCc2ccccc2)OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1O	-0.6819617089858822	0.687555232125862	0.9882193332091043	-0.5854201593776732	-0.8122939596572554	-0.5882695640874394	0.2872305372376173	1.067097818584772	-0.7649583429295282	-0.7034546750078148	-0.39419741304837286	0.27203140857623537	0.18235224553280013	0.6706990407708376	0.25447932825026554	-0.5896751323466597	-0.23140179005717842	0.8979810934653368	-0.44997317958435984	0.6040717237441575	0.898818367688447	-0.2673335730782822	-0.5573409079822301	-0.38807645145588976	-0.21709100176420412	1.1238516409670858	1.067959377976948
CCOC(=O)C1(c2ccccc2)CCC=CC1N(C)C	-0.6819617089858822	-0.505609100220215	0.2800226117165831	-0.5854201593776732	-0.8122939596572554	-0.5882695640874394	-0.22097107885484404	-0.4159295011736172	-0.14084415879508974	-0.7034546750078148	-0.39419741304837286	-0.27964067874619974	0.6565363958770297	-0.8203780430553006	0.17709076581208963	-0.5896751323466597	-0.6289041133242463	-0.9130126375195697	-0.44997317958435984	-0.5356587815369879	0.27196227682496416	-0.2673335730782822	-0.7786997115195086	-0.6264118589428135	-0.15918463264139526	0.5224442335	0.346052537930386
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O	3.2646459638592447	5.46021256151017	0.9882193332091043	3.3832723496501895	2.953402727208529	0.5398594309663569	0.5984187405450399	2.550125138343161	-0.7649583429295282	3.0666001540895085	-0.39419741304837286	-0.27964067874619974	-0.4088816652105709	3.6528532084231142	-0.033637123152303904	1.5964784122908149	1.0656601601706632	1.6804823203930097	1.7576020059704884	1.3638920605982545	0.26659523404769936	-0.2673335730782822	1.107615222392156	0.23488962128047305	-0.6683728869541914	0.84509804	0.11834296123000389
CNC1(C)C2CCC(C2)C1(C)C	-0.6819617089858822	-0.505609100220215	0.2800226117165831	-0.5854201593776732	1.0705543837756368	-0.5882695640874394	-1.9104325007096754	-0.4159295011736172	0.1712129332721295	-0.7034546750078148	5.167182306174617	-0.27964067874619974	0.9636125268206479	2.161776124596976	0.25447932825026554	-0.5896751323466597	-2.4495757116595995	1.3863417634445552	-0.44997317958435984	-0.5356587815369879	0.1460906181770901	-0.2673335730782822	-1.4580504346171959	-1.776534863207721	0.441610865791193	-0.3798639450131212	-0.24920777312938866
C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1	-0.6819617089858822	-0.505609100220215	0.9882193332091043	-0.5854201593776732	-0.8122939596572554	-0.5882695640874394	-1.111436803946635	-0.4159295011736172	-0.7649583429295282	-0.7034546750078148	-0.39419741304837286	0.27203140857623537	0.5866910379092645	-0.8203780430553006	0.25447932825026554	-0.5896751323466597	-1.42080026805633	-0.9130126375195697	-0.44997317958435984	-0.5356587815369879	1.1202814098557088	-0.2673335730782822	-1.352347389691172	-0.8158063079536504	0.7140446121680198	0.5740312677277188	0.5262570480846285
CCOC(C)=O	-0.6819617089858822	-0.505609100220215	-1.136370831268459	-0.5854201593776732	-0.8122939596572554	1.1039239284932552	-0.6876440624619181	-0.4159295011736172	-0.7649583429295282	-0.7034546750078148	-0.39419741304837286	-0.8313127660686349	0.43224149696697334	-0.8203780430553006	0.11447218745754174	-0.5896751323466597	0.9636554793644101	-0.9130126375195697	-0.44997317958435984	-0.5356587815369879	-0.5252248946115697	-0.2673335730782822	0.33537938460635497	0.3912771567669309	-0.5865061898978479	1.3979400086860188	1.1739229041485442
C=CCN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5	1.2913421274366812	-0.505609100220215	0.9882193332091043	1.398926095136258	1.0705543837756368	-0.5882695640874394	-0.6144738592291767	-0.4159295011736172	-0.14084415879508974	1.181572739540847	-0.39419741304837286	-0.003804635084982196	0.3343339598419657	0.6706990407708376	0.25447932825026554	1.5964784122908149	-0.42070519871769546	0.8979810934653368	-0.44997317958435984	-0.5356587815369879	-0.09553509820746287	-0.2673335730782822	-0.05347252062319489	-0.4480367104405219	0.2788077049947352	-0.1758741661	0.12443465958313384
CCc1cc(C(N)=S)ccn1	-0.6819617089858822	-0.505609100220215	-1.136370831268459	-0.5854201593776732	-0.8122939596572554	-0.5882695640874394	-0.9447230879293157	-0.4159295011736172	-0.452901250862309	-0.7034546750078148	-0.39419741304837286	-0.8313127660686349	0.296451229375286	-0.8203780430553006	0.5419401434778761	-0.5896751323466597	-0.9650052310492645	-0.9130126375195697	-0.44997317958435984	-0.5356587815369879	-0.2681870621436559	-0.2673335730782822	-0.6836491194018538	-0.07106332722732016	-0.47265762007985734	1.2227164711237917	0.9706287244924813
N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O	-0.6819617089858822	-0.505609100220215	-0.428174109775938	-0.5854201593776732	-0.8122939596572554	-0.5882695640874394	-0.607467092231395	-0.4159295011736172	-0.452901250862309	-0.7034546750078148	-0.39419741304837286	0.27203140857623537	-0.24880992830911658	-0.8203780430553006	-0.4040262078196232	-0.5896751323466597	-0.7249205312399901	-0.9130126375195697	-0.44997317958435984	-0.5356587815369879	-0.03363278725617476	-0.2673335730782822	-0.0718776371783935	-0.21929082991098797	0.03278315099306614	-1.0	-0.4208815703686854
CCNC(C)Cc1cccc(C(F)(F)F)c1	-0.6819617089858822	-0.505609100220215	-0.428174109775938	-0.5854201593776732	-0.8122939596572554	-0.5882695640874394	-0.28962799298802466	-0.4159295011736172	-0.452901250862309	-0.7034546750078148	-0.39419741304837286	-0.5554767224074173	0.22151529562872369	-0.8203780430553006	0.25447932825026554	-0.5896751323466597	1.3789332203719709	-0.9130126375195697	-0.44997317958435984	-0.5356587815369879	0.4453757806146885	-0.2673335730782822	-0.8120232736382266	-0.006845751108595414	-0.33674817369723475	0.3010299956819906	0.39813266611788933
OC(CCN1CCCCC1)(c1ccccc1)C12C=CC(CC1)C2	-0.6819617089858822	-0.505609100220215	0.9882193332091043	-0.5854201593776732	1.0705543837756368	0.5398594309663569	-1.089807846457294	-0.4159295011736172	1.4194413015410066	-0.7034546750078148	5.167182306174617	1.6512116268823231	0.8141150744113425	2.161776124596976	0.25447932825026554	-0.5896751323466597	-1.6720114410658145	1.3863417634445552	-0.44997317958435984	-0.5356587815369879	0.7574620653521137	-0.2673335730782822	-1.2362400627194807	-1.3451988817376028	2.4004621974946625	-0.6989700043180094	-0.6126792713422369
C=c1c(N)c(O)c2c(c1O)N1CC3NC3C1(OC)C=2COC(N)=O	1.2913421274366812	-0.505609100220215	-0.428174109775938	1.398926095136258	1.0705543837756368	-0.5882695640874394	0.5557410958274852	-0.4159295011736172	-0.7649583429295282	1.181572739540847	-0.39419741304837286	-0.5554767224074173	-0.1191804513263682	2.161776124596976	-0.05426371668877462	1.5964784122908149	0.8013322032618337	2.3063466990157475	-0.44997317958435984	0.983981892171206	-1.5102948270549115	-0.2673335730782822	1.728199774660971	0.9566282006782072	-0.6176147217697522	-0.2668027349	0.030343168744833067
CN1CCCN=C1/C=C/c1cccs1	-0.6819617089858822	0.687555232125862	-1.136370831268459	-0.5854201593776732	-0.8122939596572554	0.5398594309663569	-1.1906941437182643	-0.4159295011736172	-0.452901250862309	-0.7034546750078148	-0.39419741304837286	-0.27964067874619974	0.5669710761202845	0.6706990407708376	0.9866089767956022	-0.5896751323466597	-1.1099578469131777	0.8979810934653368	1.7576020059704884	-0.5356587815369879	0.1731796786812565	-0.2673335730782822	-1.0239804331192954	-0.9590711392732002	0.14599922106421595	1.3010299956639813	1.0339022178992112
COc1ccc2c(c1)C13CCCCC1C(C2)N(C)CC3	1.2913421274366812	-0.505609100220215	0.9882193332091043	1.398926095136258	1.0705543837756368	-0.5882695640874394	-1.320598150745196	-0.4159295011736172	1.1073842094737871	1.181572739540847	-0.39419741304837286	0.8237034958986704	0.9047750523308931	-0.8203780430553006	0.25447932825026554	1.5964784122908149	-1.2545970517157639	-0.9130126375195697	-0.44997317958435984	-0.5356587815369879	0.49523850911968015	-0.2673335730782822	-1.0878196538815608	-1.3879252713530632	1.7879646382934702	0.3010299957	-0.24396915240966158
COC1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)COC21	-0.6819617089858822	0.687555232125862	-0.428174109775938	-0.5854201593776732	1.0705543837756368	-0.5882695640874394	1.8426251779768914	1.067097818584772	-0.7649583429295282	-0.7034546750078148	-0.39419741304837286	-0.5554767224074173	-1.1354345127459076	0.6706990407708376	-3.082484252634233	-0.5896751323466597	1.4038908398598229	0.8979810934653368	1.7576020059704884	1.743802229025303	-1.1406578876720892	3.6525575827324848	1.425030592174715	1.5869914508492526	-0.7437682653423657	1.8241258339	1.832498919900163
CNCCC=C1c2ccccc2CCc2ccccc21	1.2913421274366812	-0.505609100220215	0.9882193332091043	-0.5854201593776732	1.0705543837756368	-0.5882695640874394	-1.2770217430902278	-0.4159295011736172	0.1712129332721295	1.181572739540847	-0.39419741304837286	-0.003804635084982196	0.7215957049299944	-0.8203780430553006	1.189265466743048	1.5964784122908149	-1.481185611918825	-0.9130126375195697	-0.44997317958435984	-0.5356587815369879	0.6558871544121266	-0.2673335730782822	-1.4189692252846948	-0.8764745688309717	0.43552263346435843	0.2227164711237916	0.12606788123129367
NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CN)C(O)C(O)C3N)C2O)C(N)C(O)C1O	-0.6819617089858822	3.0738838968180158	-0.428174109775938	-0.5854201593776732	-0.8122939596572554	0.5398594309663569	0.8525572150061973	4.03315245810155	-0.452901250862309	-0.7034546750078148	-0.39419741304837286	-0.003804635084982196	0.23398050308263793	0.6706990407708376	0.25447932825026554	-0.5896751323466597	0.313349366431482	0.8979810934653368	-0.44997317958435984	2.8835327343064483	-3.9574850144748144	-0.2673335730782822	0.9667270459089555	0.42185299609177046	-0.9449954024633102	2.0	1.7439708658190045
