SMILES	SLogP	nR_3_True_False_True_False	ESpm03d	N-068	ATSC1dv	GATS2dv	AATS0dv	GATS2d	AATS0p	MATS5Z	AATSC5c	nArCOO	ARR	X0vA	AATS5i	ATSC7c	AATSC7i	BELv0	GATS6i	AATSC6v	observed	predicted
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1	-0.20264205032246513	0.014874226336656606	0.7329358626434298	-0.6654238563313475	-0.9976349301230132	-1.2287208663183158	-0.3850241038152067	-0.44744532031496337	-0.11211587249169087	0.3082170492491813	-0.017056843826400273	-0.20399151956317596	0.013531234560297506	0.5275021274801688	0.5901633690368414	-0.1818176013583523	0.9446817567017874	1.0911181959790872	1.361949960642252	-0.40036773162509437	0.04	0.1464274260908024
COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)/C=C(\C)C(O)C(OC)C(=O)C(C)CC(C)/C=C/C=C/C=C/1C	1.7494906449759844	-1.037477286981799	1.1770521481165928	0.7031441040012931	2.8302667450691255	0.34437804107240966	-0.6427703196808645	0.7215446295517715	-0.7485195394404631	0.08204865761666173	-0.08454664841993688	-0.20399151956317596	-1.4643069087923537	0.4019016603693684	-0.22455674397607536	1.7043362437672454	0.0564323460318405	-0.7063538063926198	0.25051007636611144	0.01402848911519049	0.0799999999999999	0.11380413979270289
C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)C(=NOCC(=O)O)c3csc(N)n3)[C@H]2SC1	-1.235986192048057	-1.037477286981799	0.3799315736278455	0.7031441040012931	-0.17215493784230307	-0.8287393964321469	1.1131431286563445	-0.982978575418743	0.6265630811215775	0.288591345738996	-0.3422345173123515	-0.20399151956317596	-0.7715702790957985	-0.7263141076192706	-0.23534086518643452	1.2946475895946532	0.5564005054242441	1.0911181959790872	-0.04996379726380497	-0.15082189398895662	0.31	0.40503861147473724
O=c1[nH]cnc2[nH]ncc12	-1.1511992535950895	-1.037477286981799	-1.4440755753433494	-0.6654238563313475	-1.13764663375782	-0.40944106732740637	1.569854351065335	-0.8216444486360082	-0.0865924852659147	-1.398233306433302	-3.0762062537303705	-0.20399151956317596	2.5661607548966954	-1.772632468468516	2.3264651111041164	0.16258508493846793	4.294185440206712	-0.731670313468278	-3.750225055889484	6.8760053653116975	0.975	0.9515723991007019
CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3	-0.6197937875110682	0.014874226336656606	0.12623416467292808	-0.6654238563313475	-0.021881547241201855	-0.9957631387753466	1.3305607500826493	-1.7751235977493904	-0.1264348314306736	0.4148618518321987	0.17157079371484582	4.451621386596404	0.8580101736189556	-1.2187285690460192	-0.7493839806184005	0.19650416259418388	0.5054522854270741	-0.6962272035623569	0.6558848328229825	-0.8575411567584944	0.36	0.37780404866969663
Cc1ccc(S(=O)(=O)NC(=O)NC2C3CCC(C)(C2O)C3(C)C)cc1	-0.03151448606267882	0.014874226336656606	1.3995871154538042	-0.6654238563313475	-0.5592638600811269	-0.26743123070899755	-0.4870446780114772	1.8075842440975762	-0.21171052632070478	1.5589097409355754	0.17064379766794924	-0.20399151956317596	-0.47908147989058625	0.5588589041536796	1.4377671545481607	-0.09069241535327816	1.6700393266808327	1.0911181959790872	1.1891598744886804	0.4873802602835761	0.05	0.14122340070654008
Cn1c(=O)c2c(ncn2CCCNCC(O)c2cc(O)cc(O)c2)n(C)c1=O	-1.190263392777609	0.014874226336656606	-0.4777723211565855	-0.6654238563313475	0.37881909287582605	-0.4814612043898136	0.20412565816560396	-0.4440214214864484	-0.5395173718548872	-0.9145591869058811	-0.09450889670094045	-0.20399151956317596	0.9002341205718883	-0.7004610258309666	0.16608910941176494	0.8217727233041892	0.6849612770981398	-0.7063538063926198	-0.2381960755139042	-0.21759873556660705	0.5	0.5094762963670906
Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12	-0.15279088179750022	0.014874226336656606	1.0571193730099235	0.7031441040012931	0.6054113975201099	-0.9959955576424998	0.4261296924619548	-0.1373700590711333	0.27106582117848543	-0.7016203408240518	0.3634934355191501	-0.20399151956317596	0.10887563090563002	-0.30565376232983393	-0.19539409167378294	-0.012561287247549497	0.14511843491494766	1.086054894563955	-0.3927482534722887	0.4094881542188724	0.07	0.1600037182176536
Cc1ccc(C(=O)c2cc(O)c(O)c(N([O-])O)c2)cc1	0.040443433954212134	1.0672257396551124	-0.028077437122075204	-0.6654238563313475	-0.4643550589257339	-1.2230268735345586	0.9273067187970115	0.047705892477313015	-0.054622924373391904	0.9479241269740935	0.007549406192656951	-0.20399151956317596	1.0691299083836199	-1.2210062376102244	-0.28223952950168124	0.1969326908781961	-0.5951248558810043	-0.6962272035623569	0.4849333971603813	-0.25146171164890774	0.01	0.12255064025838354
O=c1[nH]sc2ccccc12	-0.28850325260295256	0.014874226336656606	-0.5747206666089661	-0.6654238563313475	-1.1941881792605387	-0.8840684736934185	0.35647057536456006	-0.9628972175859264	1.8056065347224155	-0.8731433927783827	-0.4496997571678342	-0.20399151956317596	2.5661607548966954	-0.11275331610833852	1.0518663883054078	0.16258508493846793	4.294185440206712	1.0911181959790872	-3.7500879745717928	5.429937057121987	0.0	0.10241082988504459
CN1C(=O)CC[C@H]1c1cccnc1	-0.3838108739948491	-1.037477286981799	-1.8422785363534568	0.7031441040012931	-0.518524763463784	0.6093806829702393	-0.3080981955108856	0.36290190948800716	-0.27980083929220534	0.7941463005851008	-0.10257680899202741	-0.20399151956317596	0.4357707040896264	-0.27021158316169724	0.17754476000014469	0.20817184088658564	-1.0265228606696875	-0.7215437106380151	-1.2708273002772688	0.36432760291333216	0.97	0.9043342181854555
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1	-0.24668686725075561	1.0672257396551124	1.6458419982873882	-0.6654238563313475	-1.6746764395462834	-0.2652960214611964	-0.0297035605788749	0.3011264264686049	0.6501648533041107	0.6841611913117379	-0.4527188277844166	-0.20399151956317596	1.4913693779129489	-0.39756533051389525	-0.4467147644655781	-0.15306943249517804	-0.656895383543841	1.0911181959790872	1.0263879602092134	-1.1639633601965313	0.2566666666666666	0.23627954923352099
