SMILES	SLogP	nR_3_True_False_True_False	ESpm03d	N-068	ATSC1dv	GATS2dv	AATS0dv	GATS2d	AATS0p	MATS5Z	AATSC5c	nArCOO	ARR	X0vA	AATS5i	ATSC7c	AATSC7i	BELv0	GATS6i	AATSC6v
CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O	0.8607999999999998	1	4.512646041580441	1	42.51973031925442	0.8262931303425469	8.10840108401084	1.4606249999999998	1.6104450801776098	-0.08971883837285187	0.002311600140014292	0	0.24	0.5943402551515935	164.75834546595016	-0.30998934395509625	-0.01288435597770398	24.43	0.5964102610113324	9.106210921719411
CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O	5.219900000000005	2	3.8509302740655316	0	86.40117622348248	0.8674261074415223	5.826086956521739	1.2580928237129492	1.3956402981820866	-0.11286941680530303	-0.003959007897295274	1	0.34285714285714286	0.6052175374118338	159.09705551895425	-0.5950918016032365	0.001789893529046353	20.9	1.1665847820298796	-7.072621782592517
C=CC[N+]1(C2CC3C4CCC5CC(O)C(N6CCOCC6)CC5(C)C4CCC3(C)C2OC(C)=O)CCCC1	4.407500000000003	0	4.870189384535527	2	76.84482550416615	1.2598122485471615	4.1098901098901095	1.753169141615357	1.294528570956011	0.028800275799359877	-8.634039562424308e-06	0	0.0	0.6390356147570895	163.42559098940518	-0.09224350787704524	-0.09156854134858358	20.86	0.9912170028304829	-1.9070269286816026
COC(=O)c1ccc(I)cc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1	1.09022	1	4.793208703111275	0	44.98193432774436	0.7122569617387	11.74313760915387	0.9550588235294115	2.2490464553142924	0.017601852524079187	-0.003686040472453821	0	0.42857142857142855	0.6401255174973729	163.55667812541463	0.1027395642924376	0.08086257840759743	32.52	1.1106322693680168	-9.610295941383344
O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21	3.560100000000002	3	3.931600980040821	0	22.354570637119124	0.7199061839323465	9.421052631578947	1.1716666666666673	1.6993525438917367	-0.10293720190779011	-0.0023445211563350764	0	0.6666666666666666	0.5266302917584648	149.61733053098445	-0.6042517852049454	-0.21426409149837888	20.92	1.158329961008835	-12.07605519781913
O=C(O)O	0.2224	0	2.4553267806578836	0	-7.1111111111111125	0.48113207547169806	17.0	1.2	0.934622968283			0	0.0	0.4506688703659447		0.0		20.59		
CN(C)C(=O)Nc1cccc(C(F)(F)F)c1	2.7989000000000006	1	4.059718610300871	1	46.66666666666667	0.594736842105263	12.074074074074074	1.23898916967509	1.3619886279014448	0.08761773940345369	0.008275670395170263	0	0.375	0.5499222738593754	176.8483085434617	0.2962407286715233	0.7606469715656521	20.89	1.1934131212750894	-17.542823630527664
Nc1c(Cl)c(Cl)nc(C(=O)O)c1Cl	2.3222	0	3.6834648214124375	0	3.9999999999999973	0.6521739130434783	12.050925925925926	1.1744776962168266	2.2519279196591873	-0.12849800114220444	0.01748486091031512	1	0.46153846153846156	0.6370543082874194	170.98214947372767	0.06943406794766221	0.5826746618631897	22.46	0.26932651660113655	-2.7716202758263315
COCCc1ccc(OC[C@@H](O)CNC(C)C)cc1	1.6132	1	2.8791984572980396	0	32.09090909090908	1.3456309800240442	4.954545454545454	1.5691873624158987	1.2747371504823866	0.15625790515304375	0.0006815985961705397	0	0.3157894736842105	0.6345388903321911	163.8792927554944	0.11279894671713118	0.15662485143757898	20.89	1.1648213503335414	-8.899834143720062
CC(C)(C)NCC(O)COc1cccc2c1SCCC2	2.8527000000000013	1	3.835141961092188	0	41.375857338820296	1.2090050825226801	4.454320987654321	1.7533324949698195	1.4809806804716663	-0.05037656203052881	-0.0008345313850425805	0	0.2857142857142857	0.6712570870023328	160.0688134902981	0.01903293959531282	0.17793655198538103	24.43	1.1700254895148021	-12.245894651259444
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5	1.6302999999999999	1	4.037268968481884	1	53.960000000000015	0.8811302566574284	7.1	1.2693419641071333	1.474963929803275	-0.05637254901960785	-0.0008373740272074431	0	0.24	0.5777718582765958	163.1147525234893	-0.0593413550581214	0.11887574297155735	20.9	1.0439911823862997	-5.7848030629181
N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O	0.052200000000000135	1	3.2368383288028206	0	6.239999999999996	0.7566204287515762	8.96	1.6565118050266565	1.3509463181335601	0.14041894640852973	0.0038015083005418014	0	0.42857142857142855	0.5245533717213153	165.44005623022244	0.2568601079597036	0.03090309725694458	20.89	1.0120569417605088	-2.3422599480517037
COc1ccc(-n2cc(C(=O)O)c(=O)c3cc(F)c(N4CCNCC4)cc32)cc1	2.2462	2	4.125714021968157	0	62.037067888379845	0.7967869325475907	9.63265306122449	1.0702247191011236	1.509637206060816	0.1216312806876344	0.0001438928907363764	1	0.53125	0.5453182462060091	160.2621397431025	-0.09107488480277927	0.04076327969069994	20.91	1.1944220854649636	-0.09711888451778421
CCN(Cc1c(F)cccc1Cl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-]	5.340800000000003	2	4.418720118610357	0	63.850030864197535	0.4787501709076769	15.140123456790125	0.9870214146658015	1.5538491714547	0.06412994135213756	-0.007338665279807051	0	0.41379310344827586	0.5329053631336123	167.94147803661477	-0.19804867125978354	-0.48837630271497917	22.46	0.6869699402380448	-1.7716488044344627
CC1CCCC(C)N1CCCC(O)(c1ccccc1)c1ccccn1	4.360600000000004	1	3.2779739739824705	1	53.65685950413223	1.0756357648965447	4.509090909090909	1.572945108746823	1.413770748099454	-0.02677930882246817	0.00021181275747330614	0	0.4444444444444444	0.6174053773882019	162.4999583106755	0.07388168443106405	0.027171066107709873	20.9	0.8514919230703998	5.329589328923751
O=c1c(Cc2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12	2.9014000000000006	2	4.236353254126571	0	30.29218407596786	0.6127538071065992	11.621621621621621	1.0788336933045353	1.6806399691402165	-0.11308669753690298	-0.014417961949343796	0	0.7857142857142857	0.5141331715023569	154.36084905989992	-0.8956882371074294	0.09119856484283034	20.92	0.9443093844682289	-5.358038738875814
O=C(O)CN1C(=O)C(NC(CCc2ccccc2)C(=O)O)CCc2ccccc21	2.0946000000000007	2	3.582602963523572	0	39.417942328230694	0.8252589950518936	7.811320754716981	1.3480727841909608	1.4653307493655843	0.021343848777892548	-0.000721498035030524	0	0.3870967741935484	0.5500956043072445	159.90780029087466	-0.658704567843903	0.1430278757689561	20.9	0.9679859320529035	1.6067491856310157
CN(C)C1C(=O)C(C(N)=O)=C(O)C2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4C(C)(O)C3CC12	0.2824000000000005	1	4.671560591329122	1	67.23190665154952	0.674880798672262	9.421516754850089	1.3309733384360252	1.4982130144915538	-0.14340496026453584	0.0010189479734469954	0	0.16666666666666666	0.5670644927194946	160.807910742231	-0.25025865170160005	0.12962373726971618	22.46	1.0371776472276817	-5.65169570063984
CC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3C(=O)CC12C	3.774200000000003	0	4.5874069497196315	0	52.6875	1.0447552447552448	4.464285714285714	1.7399721232770633	1.3343593741994286	-0.09363909363909365	-0.000410705923321575	0	0.0	0.6410277517107427	164.49120774214626	0.10547585147241377	-0.09227420248372215	20.86	0.7942644971574725	4.031557573647245
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5	1.1981	1	3.975050385366765	1	40.16000000000001	0.9498194769711161	6.9	1.2923042555567967	1.474963929803275	-0.05329004960606945	-0.0005662148277075286	0	0.24	0.5709529320971614	162.4422578855229	-0.2751907770411226	0.13329685998630708	20.91	1.0647283558935603	-8.141530626976092
CC(=O)OC1CC2CCC3C(CCC4(C)C3CC(N3CC[N+](C)(C)CC3)C4OC(C)=O)C2(C)CC1N1CC[N+](C)(C)CC1	3.633500000000006	0	5.108192644090998	4	122.2448979591837	1.2619512195121947	4.095238095238095	1.8759620318111858	1.2627649152441716	0.09386282270689927	1.494486655880768e-05	0	0.0	0.6662151491900116	166.45099634004853	-0.08718638348476665	-0.20177454984801294	20.86	1.011364765759604	-1.024695222821944
Nc1nc(NC2CC2)c2ncn([C@@H]3C=C[C@@H](CO)C3)c2n1	1.0922999999999998	0	3.3567577402299817	0	43.672583826429985	0.7758023483365953	7.282051282051282	1.1564071440957173	1.4089958022380005	-0.1804092892506504	-0.0030528177463208135	0	0.4166666666666667	0.5526641422177793	167.93552439347167	0.047578386185243265	0.06809880272934656	20.84	1.3023930853654742	-10.857599256963237
CC(C)(C)NC(=O)C1CCC2C3CC=C4C=C(C(=O)O)CCC4(C)C3CCC12C	5.101000000000004	0	4.634542563086558	0	82.73002754820939	0.9764907592318526	4.7272727272727275	1.8477329351686607	1.353224083021409	-0.09144145773904967	-0.00047093961876022705	0	0.0	0.644053767581768	163.99919878115003	-0.14619403582722543	-0.2851405891038877	20.89	0.9427946804724631	3.155078309149178
O=C(O)c1cn(-c2ccccc2F)c2cc(N3CCNCC3)c(F)cc2c1=O	2.3767000000000005	2	4.1858900888461985	0	49.925925925925924	0.6710088691796007	10.755555555555556	1.0444531864673487	1.5448117640540662	0.07139094361158056	-0.0018475216050183709	1	0.5483870967741935	0.5279980472328438	161.7756509400227	0.3854848119542502	0.0869999417795734	20.91	1.223951024549115	-2.3712364391730443
CCCC(C)(COC(N)=O)COC(N)=O	0.9834000000000005	0	3.552693111655623	0	46.304866850321396	0.8646117368109071	6.909090909090909	2.0774818401937045	1.154422675372182	0.08781852822100499	-0.0008216404723001338	0	0.0	0.6077413883320596	163.89825675982925	-0.5353520213761171	-0.16209472427978455	20.8	0.6550131410649787	-5.279763250509579
CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1	1.1235999999999997	1	3.4752405898139727	0	62.731404958677686	0.933402663284718	9.090909090909092	1.1872489959839354	1.364266434022273	0.023036120232381916	0.0013895779689169592	0	0.23076923076923078	0.5607261079059328	166.25506473758162	0.06118017874612382	0.12961984650934763	20.88	1.287065961953208	-3.6713229043282873
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21	5.179600000000004	2	3.389340701546013	0	27.7283950617284	1.1020354332439444	5.0597263930597265	1.2326872708224204	1.7752572806062972	-0.000651235750890772	-0.0004152099005269191	0	0.5454545454545454	0.6439076411567546	157.27130427718527	-0.017032533587498563	0.033898862529454794	22.46	0.9994382866588023	2.263729827319846
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O	3.081320000000002	1	3.9506435385093948	1	94.8703923900119	0.7573653652682997	7.862068965517241	1.1927719684461566	1.434984645360741	-0.09236443857672363	0.0016213863079112634	0	0.45714285714285713	0.5703626260665743	165.36298021719463	-0.04624155015501438	-0.18061789568143874	20.9	0.9688827263910909	-7.2463726873373675
Cc1cc(C)nc(Nc2ccccc2)n1	2.837040000000001	1	2.975529566236472	0	42.903061224489804	0.9444357145101981	6.642857142857143	1.2132318683025314	1.5313131343941788	-0.43553167236606405	-0.0028827244244576293	0	0.75	0.5905685870758448	169.64499307837386	-0.04108449100098692	-0.3314336879909305	20.88	0.5975221360018296	17.925109203742224
ON=Cc1cc[n+](COC[n+]2ccc(C=NO)cc2)cc1	0.5096	0	2.6223470589092384	0	13.192111029948872	1.225569007263922	8.054054054054054	1.570840875431956	1.430486985880649	-0.01818192011840955	-0.003765657819847937	0	0.5454545454545454	0.5371069579872841	168.32932235622036	-0.13994848591316122	0.5177784110831533	20.86	1.08579404300918	-3.5102204265055894
COC(=O)c1c(C)nc(C)c(C(=O)OCC(C)C)c1-c1ccccc1N([O-])O	3.658240000000002	1	4.2792184146922	0	114.96232218377546	0.6500307125307124	9.137254901960784	1.0419909713574096	1.4173200159122938	-0.14018738386308066	-0.009935290788174957	0	0.41379310344827586	0.5884550130697809	153.5882290474852	1.5201037309266374	-0.09930054604019777	20.91	1.2056017651551663	-9.511956042611427
CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4ncnn4C)CSC23)c2ccc(O)cc2)C(=O)C1=O	-0.5069999999999977	1	4.226392187942076	3	101.21536351165986	0.7447850588162839	9.984567901234568	1.190952219586581	1.6195304629968332	0.08150001289557164	0.004823775858725983	0	0.22916666666666666	0.571159643386722	164.4495356900622	-0.776430258837754	-0.15722354205665667	24.44	0.9229307655954064	7.218499272361477
Nc1ccn(C2OC(CO)C(O)C2(F)F)c(=O)n1	-1.2886	0	4.203617414699843	0	14.37217598097503	0.7629508458346631	12.96551724137931	1.3124041200964283	1.2694536535634142	-0.02638664752717125	-0.0022062386394212374	0	0.3157894736842105	0.5018049058483508	183.71163971142698	0.13615110520029874	0.13653924451149815	20.8	1.0973118051838149	-8.470364640744261
CCCC(C)C1(CC)C(=O)N=C(O)NC1=O	1.3894	0	3.59113431219406	0	66.05882352941178	0.45925119073392506	6.647058823529412	1.5159601418679276	1.2656042437435884	-0.36598828169751724	-0.0030148647269585267	0	0.0	0.6193496490423069	171.21518771329053	-0.16696866314571415	0.19574675649992584	20.81	0.8802919319737286	0.6508610361840371
Cc1cc(Cl)ccc1OCC(=O)O	2.11182	1	3.3134992234377276	0	22.454545454545453	0.9879287915097571	8.800224466891134	1.3515358361774739	1.6265285519836823	-0.13886068809926685	0.0033162862812642674	0	0.46153846153846156	0.6028277834008301	158.25007220590186	-0.24098703191407128	0.22699097840682714	22.46	0.9887692266815759	15.377750270271001
CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1	1.5593999999999992	1	3.220027161825369	2	61.55862381167951	0.9416133996212118	7.829787234042553	1.1950586178527358	1.482178276634659	0.13186060983198505	-0.00028748717881227316	0	0.41379310344827586	0.5647052597379877	166.1072606468157	-0.0827802203452009	-0.023998082536719402	20.89	1.0500915935050572	-11.751648399594032
c1ccc(CC2=NCCN2)cc1	1.2308	1	1.8792818267560016	0	14.590277777777786	1.2446578231670087	5.416666666666667	1.332676389436342	1.4851814524244997	0.20169114857173837	-4.213394160413579e-05	0	0.46153846153846156	0.5796071070839776	167.16749368885752	-0.023852753333835713	-0.04908741472975632	20.89	1.1417865596380683	-14.7156283773815
O=[N+]([O-])O[C@@H]1CO[C@@H]2[C@@H](O)CO[C@H]12	-1.2782000000000002	0	3.568518097442752	0	13.388429752066116	0.8707117215545497	12.636363636363637	1.1735957066189622	1.1729154610745907	-0.10920990380066233	0.007698535676701221	0	0.0	0.5122525601885255	176.74568786722043	0.10635005358520139	0.4221128799213985	20.77	0.5760787702549467	17.366076643002085
CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](OC3OC(CN)=CCC3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O	-3.851499999999994	0	4.175985991259334	0	40.595155709342556	1.0954451805410013	6.176470588235294	1.6325848064978503	1.176355962932544	-0.12643768050664358	0.00035098735070394536	0	0.0	0.5794617777724486	167.95775361741096	-0.35900893645726223	-0.0986165478858333	20.83	0.8537299665169608	6.155850702204132
CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(C)CC3)cc2)C1=O	3.0740000000000016	1	4.698696958284374	1	59.362937331795436	0.690942915621019	6.683006535947713	1.3238113517375214	1.4487714524244997	0.01812271796241876	-0.0003788200158355693	0	0.16666666666666666	0.6127692877600294	167.67576360253452	-0.0815430370619298	0.036132342411761734	24.44	0.9678186297069414	3.604787661005157
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CSc3ccncc3)[C@H]2SC1	0.4754000000000007	0	4.211084090651186	1	51.484224965706446	0.8458115113415078	10.019753086419753	1.1573532850128592	1.7617542973873994	0.12764387252092174	0.004736409339002629	0	0.2	0.5863497835821346	160.83299692324292	-0.09334861355863953	0.3155895483777103	24.44	0.944149122230199	1.6372019671799787
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CC#N)C2SC1	-0.7982199999999984	0	3.906600329259752	1	49.775034293552814	0.798801182981164	11.512345679012347	1.1449341208541572	1.6093025489732502	0.12477828434786038	0.004705904364524378	0	0.0	0.5601586083543337	162.1059663195716	-0.008381462901765252	0.15598815927046436	24.43	0.9685341513113935	-0.2339529485762588
Oc1c(Cl)cc(Cl)cc1Cl	3.3523999999999994	1	3.184698373066614	0	-1.2307692307692313	0.9224632226201113	8.37037037037037	1.286724273369992	2.5359725165036155	-0.12538969946377354	0.013883957963958688	0	0.6	0.7003594390962256	175.37180671384633	0.0		22.46	0.16415396731068577	-61.667619222438645
COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1	2.8997400000000004	1	4.573627917978213	0	67.3711916351181	0.9841555884336723	8.056847545219638	1.1841774662787623	1.6239199347007207	-0.12518444818158128	0.0010236749424942916	0	0.6153846153846154	0.6191843663220061	157.58223959574283	0.4243869573080422	0.3224678201669311	24.44	0.8612334237181464	13.022347875950095
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2	3.5801200000000017	2	3.452397338360546	0	50.39286470143614	0.8573627743155653	8.274426807760142	1.024397413286302	1.7938190789439146	-0.047783587178904276	0.001146966160934143	0	0.68	0.579484397078685	152.13759587798012	0.0563295396315185	-0.0771906478737454	22.46	0.9392061742819529	1.9407402945918804
CCOc1ccccc1OCCNC(C)Cc1ccc(OC)c(S(N)(=O)=O)c1	2.3409000000000004	2	4.602767301371781	0	38.952522675736944	0.9517824181123246	6.722222222222222	1.2092965448670145	1.4691639524245002	-0.19855556939772717	-0.0022196328824611797	0	0.41379310344827586	0.6175202096844189	159.4839210858233	0.5926879950307604	-0.08708639564368698	24.44	0.8933261074181644	-3.382227959973276
O=C(O)CCCOc1ccc(Cl)cc1Cl	3.237000000000002	1	3.2802011893424345	0	18.62666666666667	0.9270992131598356	8.048395061728394	1.1707317073170735	1.7507816419396003	-0.135096841641906	0.0113232058766344	0	0.4	0.6256578777074379	160.8983809178393	-0.029207513788203073	-0.24199384605748128	22.46	1.03212648911266	1.1258151068102333
CC1(C)SC2C(NC(=O)CC(N)c3cccs3)C(=O)N2C1C(=O)O	0.7696999999999996	0	4.6126493472032415	1	39.0519800492759	0.8033531918127432	7.7416020671834636	1.4563500366147086	1.70474328353793	-0.04891277911966729	0.0012504679661193034	0	0.19230769230769232	0.6206071141615933	164.9690721622268	-0.2567466554364742	0.16570821855906037	24.44	0.6785701658954111	10.98468317170263
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO	1.8957000000000002	0	4.904973696080648	0	67.35180055401662	0.8076245357622791	6.912280701754386	1.7352050934140486	1.3644884779056317	-0.10413242545198408	-0.0007442615321038412	0	0.0	0.5933245582391766	164.8644744456978	0.3278377633990107	0.11328219451963714	20.89	0.7749080052332413	5.201017425034698
CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21	4.880900000000004	2	4.093410793062009	1	36.91117283950615	1.2410782634860367	6.001234567901235	1.1651728553137004	1.83047090718205	0.18299489418864756	0.00010720143163742271	0	0.5	0.647596176921509	155.95397017366474	-0.015407664159172628	-0.5153101501894097	24.43	1.1798442689745896	-11.333017466541694
C=CCNc1nc(NCC=C)nc(N2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)n1	4.257200000000004	2	3.590101669109927	1	72.01171875	0.8737046301495738	7.78125	1.1614461254350452	1.4764948787597034	-0.06606792985530527	-0.0016448545687545878	0	0.47368421052631576	0.5571344038313288	160.55627220946675	0.5298111930203403	-0.29763704290036747	20.9	0.929750207214723	-10.1349916619675
COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1	4.8807000000000045	1	4.181896237668672	0	82.82423702383605	0.8780229328515057	6.8059701492537314	1.2872390891840608	1.378574742759194	-0.1729847715799097	-0.002988166676334278	0	0.35294117647058826	0.6023678324664453	152.09856807002228	-0.5412870929392158	-0.4751698575236606	20.92	0.9999821626745278	-5.806500377790283
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1	0.4449000000000012	1	3.7517453271552967	1	41.58417608566329	0.7289972051891711	8.693766937669377	1.2504692192192193	1.6291130581081221	0.009651657169231843	0.0015437445733219562	0	0.23076923076923078	0.5727990057365117	164.74178336009382	-0.6019744832370388	0.1695497607597255	24.43	0.8089489688220253	4.258939690376971
ClC1=C(Cl)[C@]2(Cl)[C@H]3[C@H](C4C=C[C@H]3C4)C1(Cl)C2(Cl)Cl	5.270200000000002	0	4.497584975308154	0	15.41814595660749	1.060916478863621	5.447293447293447	1.203703703703704	2.5206962784150764	-0.5669444444444445	0.0016520269592290085	0	0.0	0.7485871616939108	159.01759541367787	-0.009869673776475385	0.727360967717257	22.47	0.46890093332250227	-55.41090587790845
NC1C2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)CC12	1.8944999999999996	1	4.555475612964238	0	44.59456790123457	0.6242605930398735	12.622222222222222	1.1957234880114513	1.5588345016163325	0.047997363762386766	-0.0024171582655848284	1	0.5	0.5116536789011656	164.7769807369067	0.3050996920294928	0.07418606185508134	20.9	1.1402884040884254	-1.5055203598855105
COc1cccc(C2(O)CCCCC2CN(C)C)c1	2.6346000000000007	1	3.4929132308045188	1	43.61983471074381	1.2562712602845318	4.590909090909091	1.6697106898933316	1.3235029686642048	0.012587607657170732	0.0014624166501726224	0	0.3	0.6434189859655078	162.28116266955084	0.09079908513454232	-0.056965868483429195	20.89	1.0729415751303837	-8.131772712305212
COc1nc(C)nc(Cl)c1NC1=NCCN1	0.8181199999999997	0	3.105662332926187	0	53.83339632149156	0.9114015439012199	8.343033509700176	0.9055900621118013	1.495752102078143	-0.13907811080835605	0.015845635898119933	0	0.35294117647058826	0.6123747536477822	166.64382367747746	-0.21087843614305082	0.4525355694993842	22.46	1.3787304325848257	-19.54815254412282
Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O	3.2021200000000007	1	4.827192468915789	1	74.97749945509112	0.6836399221631546	9.652219595482007	1.2503610771113827	1.815071050690063	-0.10392015721476802	0.0003893413863812008	0	0.3333333333333333	0.614375575764668	161.80348542613365	-0.12086073457528222	0.025409777224526985	24.43	0.846179041864536	7.079446081830758
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1	4.136700000000004	2	2.6786076587688874	1	48.54645781416876	1.1241764127090883	4.943396226415095	1.3898292231625566	1.450342742184377	-0.033881366970005884	-0.00020464711700158718	0	0.4444444444444444	0.6041310364342201	159.35970466536557	-0.01851140086133138	-0.031034986510249107	20.89	1.0800822643205508	-7.250216090070537
COP(=O)(OC)OC(C)=CC(=O)N(C)C	1.3959	0	3.613023801810401	1	17.695327655091788	0.9384110261220949	8.10673038630028	1.3240147544166179	1.517029886373678	-0.17909440500980373	-0.011042034928943597	0	0.0	0.6938297402339182	164.71099929340627	0.23019213330193333	-0.1908484325212337	24.44	1.1648367015861434	-18.90426120812534
COC(C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O)c1cc(Cl)c(Cl)c(Cl)c1	2.966000000000002	1	4.7144613027025795	1	50.64543209876542	0.8837079429713257	8.82798353909465	1.3467806535369993	1.850509764054066	-0.13985807214665874	-0.002334797146103655	0	0.2	0.6470695391595628	163.61774547832488	-0.21143968050136117	-0.14561449785973277	24.43	0.6914191337417784	12.868961065988271
CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC(C)C1O	3.8181000000000025	0	5.230428171500402	0	142.07700442858084	1.0373612245313806	6.308943089430894	1.5660865960070287	1.2867642904067802	0.013588568003022647	0.0007246658497098212	0	0.0	0.6044917594294182	163.89319707961107	0.6748219468077024	-0.07780649140384213	20.87	0.9334392329069731	2.3016342477815677
CCCC(CCC)C(=O)O	2.2874	0	2.6027726449661106	0	22.84023668639054	0.5961277173913041	4.0	1.5383941093969142	1.181208249137846	-0.16338606818739268	0.0011259854047699456	0	0.0	0.6761239279899638	167.5120375098052	0.0392134422710925	0.09575954818486247	20.79	0.6007605797099987	-4.49010257647733
CC(=O)N[C@@H]1[C@@H](NC(=N)N)C=C(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO	-3.5758299999999976	0	3.818678891648781	0	15.604651162790695	0.8649425287356319	9.023255813953488	1.4635332252836308	1.2023601417902328	0.023965243571893766	0.0027007150634374495	0	0.0	0.5331373008219719	166.96965371443568	0.6199823688942753	-0.15861276020446077	20.83	1.0487131938290923	-3.2681370659596802
CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1ccccc1C3=O	1.0202999999999998	2	4.791357594073894	0	69.97379692617788	0.7638053619604317	9.142857142857142	1.2697523219814246	1.4526156258876661	0.1157291895453548	0.003141319396540636	0	0.3	0.547914413049307	162.0634133431212	-0.1307023907373675	-0.12721696043942615	20.92	1.0070530518065093	-0.12034646107442958
CN(C)CC/C=C1\c2ccccc2Sc2ccc(Cl)cc21	5.188000000000004	2	4.10732659644527	1	34.03298674523745	1.2123948615745683	5.232035454257676	1.1223692602040818	1.8609136483918456	0.11670155502392345	2.687010195510059e-05	0	0.5217391304347826	0.658993695324254	151.49343566995393	0.025059280570355228	-0.3386654292578448	24.43	1.200152694612477	-8.113551424533242
CC(=O)OCC(=O)C12N=C(C)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3C(O)CC12C	2.5632	0	4.857359475910371	0	98.75006298815822	0.8830677866552303	7.2063492063492065	1.518627268929019	1.405948000798714	-0.050356245157144694	0.0001555758235795204	0	0.0	0.5965626469615305	162.34822951554176	0.45771152247603303	0.022271954555825958	20.89	0.8437540869509056	3.148859260660682
C=CC[C@@H]1C=C(C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](C(C)=C[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC	4.639000000000004	0	4.760699754710951	1	142.28647014361297	0.9813249360097003	5.873015873015873	1.4845292955892035	1.2882407812268333	-0.03003345457464035	-0.0009807077806296132	0	0.0	0.6209312536602407	161.37956197137817	1.1716676306421987	0.03235716720490198	20.87	1.033363333271199	-1.5340269275861336
COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314	1.0481999999999998	1	4.278766134661077	1	68.76859504132231	0.9333659983721035	7.454545454545454	1.3313866692972938	1.4390883409506594	-0.08698803914461761	-0.0016294473976979492	0	0.2222222222222222	0.5853959584818587	163.60719552052169	-0.11606869023159506	-0.07352111173011294	20.9	1.0168009670323719	-3.795495305524627
CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC	1.2851000000000006	1	5.196472884614993	1	45.32955292570677	0.8192177222332737	6.316239316239317	1.2912867061404825	1.4236281621331344	0.07352869972440053	-0.0055857775566911265	0	0.23076923076923078	0.6342797357049916	165.2908781170405	-0.08310059379857158	0.008043521499552835	24.44	0.7994899038103082	3.0387143778073384
