SMILES	SLogP	PEOE_VSA6	EState_VSA2	O-056	ATSC6v	ATSC8d	ATSC5s	PEOE_VSA10	GATS2c	ATS0dv	ATS0Z	X3A	ATSC5se	GATS5Z	ATSC8v
CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O	3.7357000000000036	80.57751215245895	35.30081563097146	3	47.25762058624994	23.244498394549275	31.080709791944024	23.912949974228596	1.0306702753012973	952.0	2688.0	0.16278852996644946	1.570868729266211	0.9751948051948053	1808.7889678294955
[NH3+]C1(C(=O)[O-])CC1	-2.4891999999999994	0.0	0.0	0	0.0	0.0	0.0	11.508230540335195	0.38723714306155954	126.0	328.0	0.2097747258829241	0.0		0.0
CNC[C@H](O)c1cccc(O)c1	0.645	12.13273413692322	5.749511833283905	2	-286.2592298322242	1.5551999999999997	5.029955555555551	5.749511833283905	0.8408637591501993	148.0	514.0	0.20739479584627452	0.1292195584000005	1.099771167048055	-114.29121803325248
C=C1[C@H]2CC[C@H]3[C@]4(C)C[C@H](O[C@H]5O[C@@H](CO)[C@H](OS(=O)(=O)O)[C@@H](OS(=O)(=O)O)[C@@H]5OC(=O)CC(C)C)C[C@@H](C(=O)O)[C@H]4CC[C@@]3(C2)[C@H]1O	1.6670000000000027	27.35014728267037	42.934089053423605	5	1344.507691651097	-11.149388863739246	37.48690258737014	12.207932775496605	0.6813638588437649	752.8888888888889	2662.0	0.15774090648650302	8.315704865550021	0.8694831052998131	248.1852322698977
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl	3.644400000000001	0.0	0.0	0	0.0	0.0	0.034344358075496594	0.0	1.1013677846951941	57.62962962962963	1956.0	0.2073361559760487	0.11020833333333308	1.353233830845771	0.0
O=C(Cc1cccs1)N[C@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@@H]12	-0.3177999999999983	12.13273413692322	18.025040665333346	0	179.59250075220365	-3.7683950617283957	6.84121576995377	11.4157136421167	0.7557475010133875	412.8888888888889	1616.0	0.17003292617128912	1.5580222962962944	0.8602341489081817	51.8809281822013
CNC(C)(C)Cc1ccccc1	2.2271	30.33183534230805	5.538925252383345	0	-569.2680759657575	1.6694411414982155	2.0868840005284723	0.0	1.3181849334173754	100.0	462.0	0.22019454030838873	0.0686678192627811	0.8280905776891307	257.23351818882463
O=C(O)c1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O	1.2770000000000001	0.0	27.817257458484978	4	-215.87559910076027	-3.0844444444444434	13.120493827160482	17.248535499851716	0.5216430879683176	420.0	996.0	0.16363059657336282	0.5927537600000011	1.1302395968526933	446.1064283714099
COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C	4.2116000000000025	102.20609388275983	19.51033443475116	1	21.720145983333992	15.321990762560088	28.539739581696928	12.083681658295921	0.9336577487150515	688.0	2162.0	0.1910451424882115	0.7012302286738183	1.1042104871809388	3711.6734093239857
C[C@@]12CC[C@@H](OS(=O)(=O)O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)C(=O)CC[C@@H]12	3.7862000000000027	13.847474399381248	16.933947326541862	1	1342.4650018303869	11.07834710743802	-6.579364747361357	5.783244946364939	0.37951058178033087	300.44444444444446	1290.0	0.16110299996468713	0.10019370446286319	0.7908528772770324	108.91797858765162
O=[N+]([O-])/N=C1\NCCN1Cc1ccc(Cl)cc1	1.2928999999999995	23.733674027155736	0.0	0	-638.8491126782524	1.2614795918367354	-10.390070111263524	5.101407525739723	1.1229486674123679	263.60493827160496	984.0	0.19150577747413863	-0.7291659872448993	0.5957740916271723	151.93190343334732
O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl	4.364100000000001	47.46734805431147	6.4208216229260096	1	-63.0793926061194	1.529999999999999	10.068392352114344	0.0	0.6615838478122721	241.20987654320987	1270.0	0.1877666952288108	0.2728902399999991	0.8033667735124849	-52.26731090513695
COc1ccc2c(c1)CC[C@H]1[C@H]2CC[C@@]2(C)[C@H](O)[C@H](O)C[C@@H]12	2.883000000000001	12.990104268152233	5.41499046939678	2	372.6654207724251	-1.2708333333333348	-10.8075840326003	5.749511833283905	0.9329808808872497	244.0	902.0	0.16547527631277964	-0.22811111111110877	0.9333980334567743	-372.7502384517205
CC[C@H]1OC(=O)[C@H](C)[C@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H]([C@H]2C)[C@]1(C)O	2.201700000000009	27.694948798762496	55.89280697165795	4	2634.789960340917	-28.107266435986165	-16.091002033472712	30.14085114496347	1.2950770350109204	760.0	2584.0	0.17875242665465882	-2.80494970674741	1.0673737870012725	-985.670128909471
COc1cc2nc(N3CCN(C(=O)[C@@H]4COc5ccccc5O4)CC3)nc(N)c2cc1OC	1.7177999999999993	12.13273413692322	12.514061693864424	0	-771.2953995268822	-3.3463139120095136	-19.64438829435857	12.424744742347947	1.3786405899365395	518.0	1418.0	0.17652454464665926	-1.254244385255648	1.1194982751623377	-199.43475193339754
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1	5.510300000000006	67.02290863059233	6.606881964512918	1	1919.7405755171935	10.42906574394464	-8.383282070998332	0.0	0.8200056552496154	180.0	814.0	0.20377511933234893	-0.24047792848904143	1.0566150553877138	1139.7796551696126
C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4	2.3949000000000007	13.847474399381248	17.805117380274638	0	-412.892896945656	18.394557823129254	-5.982331821617531	0.0	1.0537801052241622	292.0	882.0	0.15629595409887354	-2.079895102040816	1.084694989106754	1237.5649255352764
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1	3.3252000000000024	41.932775232540564	11.949020558499466	0	-1012.0775295735198	0.9600000000000015	-12.741884240207284	5.749511833283905	1.130434228916489	311.60493827160496	1308.0	0.1919484156610819	1.0328610699999992	0.7482058329515956	-363.24046682969976
CC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C	6.081100000000006	60.946888523758446	11.384295757348628	0	1889.6691130031404	14.877551020408166	-4.818813332624709	6.606881964512918	0.9850208780803205	244.0	952.0	0.20629270954004394	-0.15242716326530648	0.9747001691041379	1589.3654936481166
CC(=O)O[C@@H]1CC[C@@]23C(=O)O[C@@]45CCC(C6=CC(=O)OC6)[C@]4(C)CC[C@@H]2[C@H]5CC[C@@]3(O)C1	2.834600000000001	6.923737199690624	47.1805908594848	1	1648.20271986437	3.322265625	-55.97962782118056	23.72688963264169	0.8216371212797253	456.0	1380.0	0.14622989099391226	-2.816330015625006	1.0636268164532987	-492.30993986633746
Cc1cc(O)c(C=O)c2c1C(=O)Oc1c(C)c(O)c3c(c1O2)[C@@H](O)OC3=O	2.013340000000001	0.0	50.62924445003369	3	-725.589316187684	-15.940828402366861	-69.69723865877711	22.6259266499618	0.7670090293472672	528.0	1236.0	0.15929872328310657	-3.9299365917159745	1.2614487276392043	-1807.9692197299516
CCCCOc1ccc(OCCCN2CCOCC2)cc1	2.9666000000000015	13.344558822616634	0.0	0	-41.05752124728269	-4.47092013888889	3.0209659529321007	11.49902366656781	1.5448531154917038	242.0	880.0	0.21272473547536777	0.9067339774305563	0.8603432782171101	-350.01865709078885
Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1	0.8596000000000001	0.0	10.84382275650427	0	-89.45701660605907	-0.8285322359396433	-14.256087340833695	0.0	0.5513892203242985	258.44444444444446	950.0	0.19519125724882969	-0.9032808628257887	1.062562126245847	-172.42499310512113
CC(=O)[C@H]1CC[C@@H]2[C@H]3CC=C4C[C@@H](O)CC[C@@]4(C)[C@@H]3CC[C@]12C	4.515300000000004	25.496599036284397	11.518956857145081	1	1379.740015959273	-2.098512396694212	-7.910468319559225	5.783244946364939	0.6704356465983561	214.0	916.0	0.15816184341949321	-0.18544796429750537	0.9828111378085865	373.19076244284577
CCCc1[nH+]c2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)[O-])cc1	5.348820000000005	67.58740788430673	5.563451491696996	0	-1143.840017104274	2.487712665406429	-0.13932063758780888	12.369160903912501	0.7294422126421299	518.0	1542.0	0.1676117291054356	-0.46658488888889016	1.0432663427272355	-702.7832993053955
COc1c(C(C)C)oc2cc3oc(=O)ccc3cc12	3.6712000000000025	13.847474399381248	11.54349236523938	0	-1169.248778885032	-6.695133149678604	-12.86524334251607	16.926287702158927	1.1360852479170187	304.0	810.0	0.16722012203963285	-1.756202413223141	1.2973566653641844	-415.8832130811984
Cc1ccc(N(CC(=O)O)CC(=O)O)c(OCCOc2cc(-c3c4cc(Cl)c(=O)cc-4oc4cc(O)c(Cl)cc34)ccc2N(CC(=O)O)CC(=O)O)c1	5.2946200000000045	35.33461391738825	63.225606166244006	5	-146.52054696873802	14.697053273334301	-85.51634091856877	67.98459261304454	0.9481000048355239	883.2098765432099	2834.0	0.1716383871731889	-5.094878187255041	0.8247366149073215	2120.1570543929574
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	5.507100000000006	20.771211599071872	6.103966387748303	2	1119.6066371609159	-0.8182223212296715	17.077015420410397	0.0	0.4642999729090061	244.0	1096.0	0.16250062535714319	0.6791781964802924	0.8942195892351942	28.208255028035836
CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I	2.793100000000001	0.0	23.92256735631258	1	-1825.1483308107008	1.0048828125	-1.2897411730324153	0.0	0.6153305402690975	315.0725925925926	9224.0	0.17584730751723884	0.730381308593749	1.1442405269305147	-147.8107718796482
CC1(C)[C@@H](OC(=O)CCC(=O)O)CC[C@@]2(C)[C@@H]1CC[C@@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C	6.828300000000008	47.11552772821301	69.55752506543334	2	490.870489351188	9.627218934911246	60.49322243690379	6.103966387748303	0.5406638375409116	502.0	1722.0	0.15882765767211127	3.4551947455621312	0.9217553520069248	199.58960347211567
CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1	3.5519000000000025	42.790145363769575	5.689743398203474	0	334.3945474883792	-11.440000000000001	0.9760350971177152	18.180798295796748	1.4388230655282876	399.60493827160496	1594.0	0.18953529855984058	0.80013008	0.9198746095290711	44.125099290698515
CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21	5.259800000000004	23.894619086314336	0.0	0	-109.11989552110495	-13.95511087074094	4.607951476755694	0.0	1.322739974058475	370.44444444444446	1264.0	0.17218822719675506	1.4003260178474854	0.9692622950819672	-834.2606277629501
C[C@@H]1C(=O)O[C@H]2[C@H](O)[C@@]34[C@@H]5OC(=O)[C@@]3(O[C@@H]3OC(=O)[C@H](O)[C@]34[C@H](C(C)(C)C)[C@H]5O)[C@@]12O	-2.3986999999999967	20.771211599071872	0.0	4	-227.66038451412567	14.922644628099162	19.366850321395795	12.207932775496605	0.9419882113668138	556.0	1448.0	0.12781425114287273	1.118751519999965	1.114662455616613	147.72789535753296
C[C@H]1C(=O)CC[C@@H]2[C@@]1(C)CC[C@H]1[C@]2(C)CC[C@]2(C)[C@@H]3CC(C)(C)CC[C@]3(C)CC[C@]12C	8.457000000000006	55.38989759752498	11.332896515558172	0	-1226.6007681294946	-0.6447187928669456	-2.437033226642278	5.783244946364939	0.708875432538822	236.0	1194.0	0.1562659562167301	-0.2033434842249659	0.982528558892905	344.3341825461016
CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O	2.8669000000000016	60.6636706846161	24.779937487541595	2	-127.5078161900679	2.9618383742911134	4.3011438970279485	6.041840829147961	1.1130513219356315	538.0	1844.0	0.18066315421747148	-0.32188824054820936	1.081223175323393	-88.10840309999617
C[NH2+][C@H](Cc1c[nH]c2ccccc12)C(=O)[O-]	-0.9778999999999989	18.19910120538483	0.0	0	-219.20756204816243	2.4000000000000017	-17.729444444444447	6.041840829147961	0.6712516221049836	228.0	672.0	0.18514345812199254	-0.49301246222222206	1.0351445965095467	-21.401888478368363
CCOC(=O)CCC(=O)O[C@H]1[C@H](O[C@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C	2.6798000000000073	27.694948798762496	38.710990079142974	4	3010.1474698265356	-22.128065843621403	93.9412833409541	23.592228532845233	1.1473724745027962	846.0	2696.0	0.18493893007704612	3.3148832869135676	1.023742783818537	-782.4299265833205
CC(=O)c1cc2c(cc1O)OC(C)(C)C=C2	2.7790000000000017	6.076020106833881	17.133807590632532	1	-418.95422829763277	-4.3199999999999985	-13.296049382716049	17.100074477551498	0.8080692504984843	232.0	674.0	0.17774200606823087	-0.5197051911111116	1.0777288682016752	184.6861543522955
CCCCC(=O)O[C@@]1(C(=O)CO)[C@H](C)C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]21C	3.6368000000000027	38.84115785890103	24.542794238378352	2	-28.9653061706602	-6.054949414798656	-61.05686840133129	6.606881964512918	0.9504321905184282	470.0	1474.0	0.15492502124969243	-2.5500136623685843	1.1184791574959565	-334.5077912025142
CN(C)CCOC(=O)COc1ccc(Cl)cc1	1.8235999999999999	11.600939890232516	12.576187252464766	0	156.1599488583655	0.8659320477502293	-1.6917465869849813	12.356393797796823	1.5731687107942975	231.60493827160494	978.0	0.22293050239771697	0.001794983471074485	0.5900260785560189	445.0053467924706
CC(=O)OCC(=O)[C@@]12OC3(CCCC3)O[C@@H]1C[C@H]1[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C	3.5238000000000023	18.572861836593773	23.90521756181728	1	97.15899258263136	-1.3652053164054756	-35.04166666666667	0.0	1.0230578135939163	536.0	1572.0	0.1497869767413696	-1.6815512517357674	1.063892524460638	202.34840369048015
CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]21	-0.7283199999999983	11.761884949391115	22.9556001332962	1	229.21058150812132	-1.723856948845632	-49.594532957206496	11.070912126024574	1.0174526599092795	491.3333333333333	1988.0	0.1681368151189963	-2.879118556813048	1.0577518089907472	-274.3241027291642
CCn1cc(C(=O)[O-])c(=O)c2cc(F)c(N3CC[NH2+]CC3)nc21	-1.6975999999999976	0.0	16.85126421306755	0	-926.8576629180645	-4.031249999999998	-1.7244444444444427	5.647177220767728	0.8406520138216147	400.0	1026.0	0.17272487653089988	0.16962687999999937	0.9618751017749552	-789.8221965478605
CCC[C@@]1(CCc2ccccc2)CC(O)=C([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1	7.325500000000007	62.73286550153853	23.440477299335015	1	-5.024454787656509	-5.0544	-90.36165336076819	11.360215682639865	0.7987932802300374	660.4444444444445	2066.0	0.17685097446604506	-4.858316824533332	0.999195394283072	-719.0159131876622
COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@@]12C	3.5371000000000024	20.771211599071872	41.02909143615171	3	281.95533482669134	-2.75	9.206243569958854	0.0	0.7555127607816938	316.0	1262.0	0.16367738617590644	0.3526087407407315	0.9029290443649753	595.3825005475048
O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1	3.6784000000000026	18.208754243757102	17.29020918561431	0	-292.73687236286617	-3.496000000000001	-19.808055555555562	5.817220841045895	0.9002682882474708	404.0	1170.0	0.18187178159271197	-0.47194183839999854	1.030201131363922	-274.90312722389746
CC(=O)Oc1ccc2c(c1OC(C)=O)OC[C@]1(O)Cc3c(cc(OC(C)=O)c(OC(C)=O)c3OC(C)=O)[C@H]21	2.1246	6.06636706846161	47.52477458714236	1	-1098.8551083759876	-1.1477627471383922	15.568906087408946	12.207932775496605	0.9996989966820694	710.0	1728.0	0.1544331253463835	1.3695657981269425	0.8939063687490498	-1565.5381968849802
CSCC[C@H](NC(=O)[C@H](Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)[C@@H](N)CC(=O)O)C(=O)NCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O	-1.3294000000000055	60.6636706846161	43.60647355466074	3	-37.819566941138476	-9.120000000000001	232.7338346622085	42.000556808171666	0.7969912457682946	1177.3333333333335	4108.0	0.1918451810168681	8.09400801892857	0.7940032389780559	-1276.3891870527195
C/C=C(/C)C(=O)O[C@@H]1CC[C@]2(C)[C@@H]3CC[C@H]4[C@]5(O)C[C@H](O)[C@@]6(O)[C@@H](CN7C[C@@H](C)CC[C@H]7[C@@]6(C)O)[C@]5(O)C[C@]42O[C@]31O	0.9912000000000007	19.92349450621513	25.428240480912557	6	1028.0681531128594	-24.632532302861982	-5.150253592561298	22.404203243934752	0.90955665674053	544.0	1826.0	0.14800102880985477	-0.4409577041420145	1.0322329083894806	375.0619641103343
CCC(=O)OCC(=O)[C@]1(OC(=O)CC)[C@H](C)C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@]3(F)[C@@H](O)C[C@]21C	3.8175000000000026	39.34407343566565	30.96361586130436	1	719.8928076143533	-3.5582660911990938	-27.254945424407335	0.0	0.9922734722505395	530.0	1574.0	0.15866149191017323	-1.1386229131169066	1.0667064775754633	377.2604592720013
CC(=O)O[C@@H]1C=C[C@@]2(C)[C@H]3CC[C@@]4(C)C(=CC(=O)O[C@@H]4c4ccoc4)[C@@]3(C)[C@H](OC(C)=O)C[C@H]2C1(C)C	5.712100000000007	40.694706105287	46.67767528272019	0	1418.7785338889873	8.640000000000006	18.317466666666668	18.31189916324491	0.9195191458591061	514.0	1566.0	0.15325031352993565	0.6061637567999999	0.9510564570962698	-618.0060197639655
CC(=O)O[C@@H]1CC[C@]2(C)[C@H]3CC=C4[C@H]5CC(C)(C)CC[C@]5(C(=O)O)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C	7.80440000000001	60.11528503473751	45.06613006884544	1	240.61054543024983	15.057328285559763	-5.081515533922238	6.103966387748303	0.632632830932521	370.0	1458.0	0.15311036884968443	-0.12454174364520676	0.9749871275520013	6.562578464155479
CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1	3.5175000000000027	44.19861581843384	12.338727669087403	2	-169.57510561783948	-17.18430439952438	25.225805918879654	11.164502302680685	1.1656713495211968	852.0	2548.0	0.14847101843692687	0.4771031438763581	0.9766871306030652	-2874.1658779055965
C=C(C)[C@H]1Cc2c(ccc3c(=O)c4c(oc23)COc2cc(OC)c(OC)cc2-4)O1	4.249200000000004	6.578935683598497	18.13963874416176	0	-904.613347409259	-10.276967930029155	-3.961069461798325	29.792892160471272	1.336352944632905	468.0	1232.0	0.16223086422005606	0.009412278217409531	0.9693082959868595	-238.88908344069355
CC[C@@H](C)[C@H]([NH2+]C)C(=O)[O-]	-1.6557999999999982	13.847474399381248	11.959746875309353	0	166.1257796305817	0.0	-51.85333333333333	6.041840829147961	0.615936489919746	130.0	444.0	0.22521346268176703	-1.8427143871999987	1.3171225937183386	0.0
CN(C)C(=O)CCS[C@H](SCCC(=O)O)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1	6.476600000000006	48.00879533937445	16.90997136608047	1	160.08604825132133	-2.1999462510077934	6.397383519376018	0.0	0.8573047118170434	402.4938271604938	2054.0	0.19624336575441445	0.5019116543939931	1.0524869259838912	-124.39634038258009
CCCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1	4.483600000000006	57.581401074169904	6.606881964512918	1	430.0059158219552	3.4172872089735136	-12.464993035263557	12.356393797796823	1.6739756276914184	522.0	1888.0	0.2371952797397217	-2.0126325798850058	0.9375661697772983	501.14665800077154
Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O	6.382240000000009	39.827682935685715	44.86206648804036	6	-1625.0060915442887	9.49480968858131	22.957516339869265	11.49902366656781	0.6089382460498718	570.0	1622.0	0.15778468042701568	0.5419217647058756	1.2044455260809608	2646.866971143865
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1	1.8468000000000002	6.923737199690624	24.33648231577484	2	-1199.5678626718245	-9.688271604938272	7.698523948331042	12.356393797796823	1.0299610237541938	480.0	1318.0	0.16190259192714807	0.21495553497941794	1.010917360365199	-554.3792411255375
COC(=O)C[C@H]1[C@@]2(C)C[C@]34O[C@]5(C)O[C@@]6([C@H](OC(C)=O)[C@@]3(O)[C@H]2OC(=O)C(C)C)[C@H]2/C(=C(/O)C(C)C)C(=O)O[C@@H](c3ccoc3)[C@]2(C)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@]6(O5)[C@]14C	3.665600000000003	48.46616039783436	11.984273114623004	2	330.6267251831915	-105.4347826086956	27.20228575929427	23.56814845813647	0.9753931531028815	1026.0	2754.0	0.13610981465824878	0.5912905264272644	0.8908886256476473	-59.59629036045703
CC(=O)O[C@H]1CC[C@@]2(C)[C@H](CC[C@@]3(C)[C@@H]2C(=O)C=C2[C@@H]4[C@@H](C)[C@H](C)CC[C@]4(C(=O)O)CC[C@]23C)C1(C)C	6.839300000000008	54.03926492790363	63.188102684297775	1	263.51127277283103	10.19031141868511	-30.92516628219915	6.103966387748303	0.6413172481854851	416.0	1520.0	0.15176348205573778	-0.974847090380621	1.027507702841493	146.47360007187905
CC(=O)OC1CC(OC(C)=O)[C@]2(C)C(C[C@H](OC(C)=O)[C@]3(C)[C@@H]2CC[C@@]2(C)[C@H](c4ccoc4)OC(=O)[C@@H]4O[C@]432)C1(C)C	4.688900000000004	34.61868599845312	11.835812092322787	0	1136.5724839288969	7.022675736961452	10.81606867283951	30.016916361976897	0.9822917309268439	634.0	1834.0	0.14351359457259225	-0.32740100226756996	0.9211380075972826	-2033.4688913281898
N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1	2.8828400000000007	0.0	11.671239571514539	0	308.05892720041027	-1.197417742607247	-11.288490906566707	23.17026323808235	0.8366629676732983	310.0	1032.0	0.2077154218597955	-0.3624918284048295	1.0012484394506866	-772.7639433466717
Cc1cc(=O)oc2cc(O)c(O)cc12	1.5126199999999996	0.0	17.082043808210052	2	-170.66430098744326	2.644628099173554	-14.847910927456379	5.583020141642242	0.6667273042941895	246.0	624.0	0.18234151694429324	-0.5749036694214875	1.186601394849785	282.1641912198232
O=C(O)COc1ccc(Cl)cc1Cl	2.4568000000000003	23.20187978046503	0.0	1	113.89799287205673	0.9722991689750689	3.503384179409853	5.749511833283905	1.0525356764316318	193.20987654320987	1064.0	0.2068864617342732	0.11796216066481952	1.1493290111982593	123.84377749056668
CC(=O)OC1CC(OC(C)=O)[C@]2(C)C(CC(=O)[C@]3(C)[C@@H]2CC[C@@]2(C)[C@H](c4ccoc4)OC(=O)[C@@H]4O[C@@]423)C1(C)C	4.326300000000004	27.694948798762496	24.039878661613734	0	454.98380143045864	-0.8429752066115594	11.848311500908899	29.696194920593534	0.9780661718361412	588.0	1694.0	0.14405505728704904	-0.23093353145555107	0.9217244091596918	28.056437528881673
COC(=O)c1cc(OC)c(=O)c2c(OC)c(OC)ccc2c1	2.0124	6.06636706846161	22.4486993727296	0	-1285.4107989106192	-0.7950138504155131	-10.443367189904595	0.0	1.4587844328206678	384.0	976.0	0.17962230754990854	0.27642350138504457	1.0857254903368465	-1037.4337146983914
Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl	6.609000000000001	69.60563934139509	59.18254815533576	2	460.57146429798775	4.786008230452675	2.477715306120531	11.49902366656781	0.603618706987976	235.62962962962962	2336.0	0.1891620417311418	-0.12935407681755837	1.1991647206754086	-214.75379108183762
CC(C)c1c(O)ccc2c1CC[C@H]1[C@@](C)(CO)CCC[C@@]21C	4.518200000000004	40.18213749015011	17.436862903306476	2	1049.7868986282551	-9.75	-21.791183842866538	5.749511833283905	0.553510366363827	210.0	878.0	0.1620936376845694	-0.8324134260355038	1.1979730815099665	488.86616475546805
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1	3.2488400000000013	35.89528683400505	5.907179729351506	0	-674.2357193415478	-14.461776859504134	18.147382920110193	5.647177220767728	1.3519898662535965	294.0	916.0	0.1794282075486721	0.9262154876033051	0.734476431980907	-1732.556565763829
CC(=O)Oc1ccc2c(c1)Oc1cc(OC(C)=O)ccc1C21OC(=O)c2cc(C(=O)O)ccc21	3.8034000000000017	6.06636706846161	34.12495031652961	1	-480.73408796505123	-26.059200000000004	-52.42676388888889	22.99804733313562	0.77011005276773	620.0	1492.0	0.1555794459854229	-2.9425842239999938	1.0182813131688158	173.8249701636601
COc1ccc(-c2cc(=O)c3ccc(OC)cc3o2)cc1	3.4772000000000025	0.0	5.428790391900541	0	408.50219841570146	-4.448979591836735	-2.4617913832199543	22.842291227084495	1.2792260046234292	330.0	882.0	0.1831056686509903	-0.18207333877550952	0.8865937987954494	-620.6620265688101
CC(=O)O[C@H]1C[C@]2(C)[C@H](C[C@@H](O)[C@H]3[C@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@]32C)/C1=C(/CCC=C(C)C)C(=O)O	5.6661000000000055	39.34407343566564	40.10265593442282	3	1574.8142046559922	2.6379238754325254	-7.018406382160714	6.103966387748303	0.6131968456100061	422.0	1548.0	0.155934745078706	0.47679133674740626	0.9944872703506314	-970.9610540393272
CC(C)=CCC[C@@]1(C)C=Cc2c(O)c3c(c(CC=C(C)C)c2O1)O[C@@]12C(=CCC[C@H]1C(C)(C)O[C@@]2(C/C=C(\C)C(=O)O)C(=O)O)C3=O	7.515100000000007	35.45028948747406	34.629505841329355	3	-532.5495532585447	-54.25748641461441	-30.616949936408837	28.413037802532397	0.8721519405319494	658.0	1990.0	0.15576206983375032	-2.1669579729448474	0.9497382934261317	-2627.037924700275
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1	2.1955	13.847474399381248	10.45893496721477	1	-408.02034384522574	-2.0	-50.88257260543605	0.0	0.6497374207678602	260.44444444444446	1048.0	0.1904162125208142	-2.611116518005538	1.4664520202020204	308.880413104915
