SMILES	SMR_VSA6	C-024	BELi0	RASA	VSA_EState5	GATS2c	SLogP_VSA3	MATS1dv	H-047	SaasC	AATS5dv	Mor08u	HATS2u	ATSC2dv	GATS2s	GATS7se	Mor19m	observed	predicted
c1coc(Cn2cccc2)c1	-0.9298661595956051	0.1889371204688756	0.14828106310522612	0.9914622705564314	0.41432757233226136	1.6249607257901237	-0.426364001781535	-0.42425676217752445	-0.5458684606200769	-0.17289110407337477	0.3007110981484156	-0.868558174725584	0.7377815245323661	-1.1214339869954506	1.8720878006511392	-1.9764277490856688	0.10122600785846257	0.0	0.0
O=c1c(Cc2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12	-0.9298661595956051	1.2983582907329865	-0.7082584896807683	-0.903053227249143	-0.5859460704147279	-1.201452869440906	-0.4379344479827384	-0.4725697156243665	-0.23572291552974028	-1.448668612191711	2.1265066612122383	-1.18030829260687	-0.2021756180960361	0.2790949748156682	-0.3466978125715653	0.1876403896544178	-1.8207336212692256	0.0	0.0
CC1=C(/C=C\C(C)=C/C=C\C(C)=C/C(=O)O)C(C)(C)CCC1	-0.9298661595956051	-0.9204840497952355	-0.7082584896807683	0.15308320352474677	-0.4645481287713142	-1.722376521998659	-0.5897629835574236	0.8956691827912675	-0.5458684606200769	-0.6997622226959908	-0.7655829117947813	0.004478887849858828	-0.2021756180960361	-0.37611760501640723	-1.5981949961075677	-0.7392605340152446	0.19529504920732252	0.0	0.0
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1	-0.9298661595956051	1.853068875865042	0.1388685405471368	-0.20555523684337831	-0.20527345873398234	-0.8989516669566241	-0.0726536208683744	-0.594680529909745	0.07442262956059631	0.09044562366437824	0.9262116299089336	-1.3840397292924471	0.07981152469248455	-0.2206407498879829	-0.5252846876821345	0.5853121259070465	-1.2839867382786716	1.0	0.0
O=c1ccc2ccccc2o1	-0.9298661595956051	0.7436477056009311	-0.6988459671226807	-0.28594726884840965	-0.04243701269354864	-0.6178939374767392	-1.0373769076806114	-0.30513972869473	-0.5458684606200769	-0.6997622226959908	0.16290925686017874	-1.0613510107837478	-0.48938474501027024	-0.3560784208211172	-0.7516164797437002	3.3388767407947553	-1.2304964990803	0.0	0.0
CCCCC/C=C\CC(O)/C=C/C=C/C=C\C(O)CCCC(=O)O	-0.9298661595956051	-0.9204840497952355	-0.7082584896807683	-0.4716783397977094	-0.43203870118886295	-1.121933866343687	-0.5897629835574236	-0.8260696082102003	0.07442262956059631	-0.6997622226959908	-0.5288417695624216	0.6977127026121918	-0.4946067291359836	-0.734005062653337	-0.2511561492570345	0.03390178672838762	0.23587385135781117	0.0	0.0
O=C1CCC2C3Cc4ccc(O)c5c4[C@@]2(CCN3)C1O5	-0.4208400901020445	-0.36577346466317995	0.1388685405471368	-0.5119594586035615	0.6340165376751327	-0.15411613735121385	0.5152183926282952	0.08056379875248719	-0.5458684606200769	1.0005893663543637	-0.20117184656364595	-0.2812920535413198	0.0641455723153445	0.11576393434130595	-0.513560019750412	1.7981829702224035	1.2355879770653035	0.0	0.0
CNCCC[C@]12CC[C@H](c3ccccc31)c1ccccc12	0.12730082545306085	1.2983582907329865	0.1388685405471368	1.1417012230731505	0.24826744521125227	1.0334079391158257	-0.5318379911927658	0.6411346154874061	0.5396409471961012	2.7128531854744486	-0.5516739125396622	0.6409687118574843	-0.07162601495320263	0.053163191170139845	1.787824799213373	0.7997146069714145	-0.5996805747408862	1.0	1.0
CC(=O)NCCC(=O)NC(Cc1cnc[nH]1)C(=O)O	-0.4208400901020445	-0.9204840497952355	0.15769358566331376	-1.2962301675757453	-0.870033898479462	-0.6176439631607648	0.9049073243868256	-0.26367632371712085	-1.0110867782555817	-0.36889340171740354	1.155981221796059	-0.14934518347314396	-0.14995577683890288	-0.7714306949489291	-0.7193285759894141	0.817415667774309	-0.24369381042069066	0.0	0.0
COc1cc2c(cc1OC)C(=O)C(CC1CCNCC1)C2	1.1941315861865962	-0.36577346466317995	0.1388685405471368	0.3265701913476801	1.0955691470676303	1.099072031104772	-0.4379344479827384	0.46281005161617544	0.3845681746509329	1.0578840016936097	-0.22653072938918603	0.04618230274187306	0.15291930245247118	-0.15323869451883587	0.2543205879454846	0.3873927473862885	0.11598193591318572	0.0	1.0
COc1cc(C2OCC(Cc3ccc4c(c3)OCO4)C2CO)ccc1O	1.1791515760744482	0.7436477056009311	-0.7176710122388559	-0.6039525390475448	0.9662565902524306	0.3686936126267531	0.0042950589294419635	-0.4534703301517455	0.6947137197412695	1.4630773405851585	0.025733381106671234	-0.029020576571595087	-0.18128768159318298	-1.0451791489522007	1.1143138639993877	0.3063839496690199	-0.43367638412525095	0.0	0.0
O=C1NC(=O)C(c2ccccc2)(c2cccc(O)c2)N1	-0.9298661595956051	1.5757135832990143	0.1388685405471368	-0.9723976258087252	-0.23905094616385356	-1.2137416902541847	-0.0726536208683744	-0.8338391637978927	-0.08065014298457199	-0.07329106460953996	1.295569650602307	-0.9950357444800532	-0.061182046701775926	-0.36148426584715554	-0.5179858495113274	0.819471986063697	-0.5259009344672706	0.0	0.0
