SMILES	SMR_VSA6	C-024	BELi0	RASA	VSA_EState5	GATS2c	SLogP_VSA3	MATS1dv	H-047	SaasC	AATS5dv	Mor08u	HATS2u	ATSC2dv	GATS2s	GATS7se	Mor19m
C[C@]12CC(OC3OC(C(=O)O)C(O)C(O)C3O)CCC1CCC1C2C(=O)C[C@@]2(C)C1CC[C@]2(O)C(O)CO	6.606881964512918	0	13.65	0.5278102040957354	-1.3774643081978466	0.8292114025087887	19.06280027574374	0.15321301367813	8	0.0	2.1105121293800537	1.416	0.169	5.26249999999999	0.6619354992077409	0.8750445684313429	0.408
CCCC(=O)CC	0.0	0	13.64	0.8974828888411133	0.3773148148148151	0.7813370335337935	4.794537184071822	0.3620071684587813	0	0.0	0.041666666666666664	1.35	0.595	1.5124653739612182	0.558849933849934	0.0	0.202
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21	63.11587957251394	4	14.54	0.6231996169659405	-1.8614794913947135	0.899616846634802	0.0	0.17388496178549634	20	-0.06478044438993047	4.858064516129033	2.964	0.258	59.6711111111111	0.7152744626626067	1.0186231594272361	-0.121
Clc1ccccc1Cl	0.0	4	12.98	1.0	0.0	1.135695406560539	0.0	0.04494533675259806	4	1.2114197530864206	0.0	0.284	0.249	-14.323045267489714	1.2197716365510354		-0.391
COC(=O)C1=C(C)N=C(C)C(C(=O)O[C@H]2CCN(Cc3ccccc3)C2)[C@H]1c1cccc([N+](=O)[O-])c1	20.199310353102685	9	14.59	0.8094721895672887	-2.862656159742719	1.1684921219905626	25.607556681656316	0.2999492900608519	19	1.513960446356974	4.713513513513513	3.323	0.218	32.0	0.42588166421450313	1.1372842058245047	-0.049
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC	0.0	0	13.64	0.8511489079147615	5.7306521392418315	0.6732259039913002	4.794537184071822	0.3274371069182392	1	0.0	0.961864406779661	0.122	0.243	21.000000000000018	0.487603817079719	1.0520855950591985	0.968
Nc1nc(-c2ccccc2)c(Br)c(=O)[nH]1	5.733667477162185	5	14.56	0.7627545153334067	0.11301209372637988	0.4295233653684991	0.0	0.17813530960537996	5	1.9064611678004546	4.438095238095237	0.177	0.359	11.990734906298858	0.5140659461584162	1.4498532957312116	-0.341
CCN(CC)CCS(=O)(=O)[C@@H]1CCN2C(=O)c3coc(n3)CC(=O)C[C@H](O)C=C(C)C=CCNC(=O)C=C[C@@H](C)[C@@H](C(C)C)OC(=O)C12	38.476635636309666	0	14.55	0.7530324854596135	-3.2253995375909286	1.0991269447213166	35.37854926535903	0.27733025767975694	21	-0.22980381724469123	3.493710691823899	3.087	0.162	109.8301170808459	0.5657411983909242	1.1865987882956555	0.627
CCOc1ccc2ccc(=O)oc2c1	6.606881964512918	5	13.65	0.7728895290302823	0.716990740740741	1.0230321923698413	0.0	0.3587804878048781	7	0.716990740740741	3.4615384615384617	0.641	0.557	28.97222222222223	0.5285135280663604	1.4424992559471441	-0.518
CC1=C(C(C)CO)C[C@@]2(O)[C@]3(C)CC(=O)O[C@]4(C(O)C(C)CC[C@@]34O)[C@@]12O	6.606881964512918	0	13.64	0.681956071663766	-1.2903937547241127	0.9048679309982468	9.53140013787187	0.3458821714990747	3	0.0	2.0034722222222223	1.154	0.223	118.67497691597421	0.7027921726034344	0.7634491501885591	0.786
O=C(O)C(CO)OP(=O)(O)O	6.606881964512918	0	13.65	0.12202592433420016	-1.6288657407407403	0.5820853184044681	13.883332630714968	-0.36617043692400186	3	0.0	9.142857142857142	-0.041	0.364	51.102270995275106	0.5060218479822229	0.0	-0.415
CCOc1ccccc1O[C@H](c1ccccc1)[C@H]1CNCCO1	26.303276740850986	9	14.54	0.9499472262326256	1.5111817365835227	1.6215769542285465	4.736862953800049	0.25537562455388996	19	2.6153498204837495	3.581818181818182	2.124	0.316	-2.6200378071833708	1.3294502638927	0.8229664367000281	-0.632
O=Cc1cc2c(cc1O)[nH]c1ccccc12	0.0	6	14.55	0.7384797912484626	0.008385298563870158	0.6694195412415618	0.0	0.09380032206119165	6	0.3252862811791386	4.355555555555555	0.043	0.245	-12.719999999999995	0.6192196002830718	2.0596694690644513	-0.351
CCC(C(=O)c1ccc(C)cc1)N1CCCC1	13.08951281182515	4	14.54	0.9624056599484198	0.286481481481482	1.558435806562803	0.0	0.381970465065021	9	2.060297199126565	1.6595744680851063	2.811	0.34	18.864265927977833	0.5610397367854132	0.7251574808350192	-0.0
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1	51.21612014900312	7	14.55	0.9873761052953229	0.0	2.0211105302621397	0.0	0.28680678969870677	22	5.9839236408266	1.922930283224401	2.246	0.269	-17.93685244316925	1.1529128565796263	1.1183711532115668	-0.321
C=C(CCC)C(N)C(=O)O	0.0	0	14.54	0.6628797035971302	-1.0014351851851846	0.7031385313969278	4.794537184071822	0.2702158344937337	3	0.0	0.6444444444444445	1.46	0.38	25.317580340264655	0.43433512025927734	2.3109086863141632	0.115
O=C(O)/C=C\C=C/C(=O)O	0.0	0	13.64	0.37229888568352915	-2.2036318972033255	0.47365421042765843	9.589074368143644	0.011494252873563218	4	0.0	5.125	0.138	0.311	1.3125	0.4302043643921025	0.01491285700056642	0.036
Cc1c2ccccc2c(C)c2c1ccc1ccccc12	0.0	10	11.65	1.0	0.0	0.9454178885229366	0.0	0.42903121982619896	10	2.7684750566893426	2.2641509433962264	0.222	0.421	29.592592592592602	0.7927303860523037	0.86625	-0.606
O=C(O)C1=C(CSc2nnnn2CS(=O)(=O)O)CSC2C(NC(=O)C(O)c3ccccc3)C(=O)N12	11.505707213493578	5	14.78	0.6884805966142645	-3.3863699642153557	0.8694039008580363	30.37852680098237	0.07771069240109567	11	0.3830171295633793	6.453333333333333	0.37	0.231	58.434555595110965	0.4896836495727184	1.0609685137428853	0.465
c1cc2ccsc2s1	0.0	2	11.57	1.0	0.0	0.9833364380418608	0.0	-0.08906882591093118	2	0.0	0.0	-0.069	0.377	-1.271604938271608	0.9466290218021769		0.292
CCCCCCCCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	27.687772353944144	0	14.55	0.8601137351043056	-1.461685408654309	0.9551134553339978	14.325937321943691	0.30415197205894867	12	0.0	1.443298969072165	3.493	0.197	28.810941828254848	0.33664227866399604	2.0414029554868085	1.126
CC(C)=CCC[C@](C)(OC1OC(CO)C(O)C(O)C1O)C1CC[C@@]2(C)C1C(O)CC1[C@]3(C)CCC(OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3C(O)C[C@@]12C	13.213763929025836	0	13.64	0.6487517825340251	-0.6705098481246647	0.952677292240629	18.947451815200196	0.201324990798675	16	0.0	1.7473200612557427	2.81	0.13	5.84765625	0.838099983220188	0.8182491234855735	1.579
CCC(C)C(N)C(=O)NC(CCC(=O)O)C(=O)[O-]	0.0	0	14.54	0.5793408566441737	-3.3486186696900972	0.5628235719830184	14.383611552215466	0.2775545785324439	2	0.0	3.760869565217391	3.238	0.287	56.8298027757487	0.404598547165345	0.8792535217444687	0.709
CCCC(C)C(=O)OC	7.109797541277533	0	13.64	0.9177744339826185	-0.030694444444444358	1.1369244827859157	9.53140013787187	0.39875804505229306	3	0.0	0.358974358974359	1.623	0.52	21.37618147448016	0.5343808999370674	0.06601360867781166	0.088
Cc1cccc(CC(=O)O)c1	0.0	4	13.64	0.6983522551383828	-0.7818518518518516	0.500037226556901	11.21535880699783	0.21922626025791334	4	1.9594907407407411	3.0	0.568	0.434	-10.718820861678006	0.35301400040053166	4.380236135264357	-0.078
COc1cc(/C=C/C(=O)Nc2ccccc2C(=O)O)ccc1O	12.426586145283864	7	14.54	0.6609521790871595	-1.2850366209768258	0.8303294056798879	4.794537184071822	0.16079881656804737	12	1.1880343940070683	4.493670886075949	0.376	0.293	-1.27977839335181	0.5251466750411421	0.8289408975783199	-0.293
C[C@@H]1CO[C@]2(c3ccccc3Cl)c3cc(Cl)ccc3NC(=O)CN12	18.468426974431825	7	14.54	0.9000859762369736	-0.07884164777021874	1.150595582537981	15.256385731842123	0.2856952346741265	12	3.4921834845049142	3.9509043927648575	1.526	0.284	22.955061728395055	0.6279045988541891	0.8423721518370911	-0.143
C=C1C=CC(C(C)CC(O)C=C(C)C)CC1	0.0	0	13.62	0.9584615697627683	1.1395020786092216	0.7704222289512054	0.0	0.25785797438882424	6	0.0	0.8715596330275229	1.92	0.292	-20.067500000000003	0.7221930284956588	1.2151092514360946	0.514
CCC(C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21	0.0	0	13.65	0.7698221275209426	0.42572362804908037	0.9149321526028884	19.06280027574374	0.32040947623372695	6	0.0	1.782383419689119	2.71	0.251	37.243496357960424	0.5377672034671469	0.7971773944338081	0.399
CCCCCCCCCCCCC/C=C/C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)CCCCCCCCCCCCCCCCCCCCCCC	13.213763929025836	0	14.54	0.8714301615800065	-0.1731287814125264	1.0466554854305654	14.268263091671919	0.16076219031087263	12	0.0	1.4075829383886256	8.752	0.128	37.14471111111107	0.7855216564201174	0.9750238795752367	1.694
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O	34.226301317680736	6	13.65	0.6740696875047836	-1.0847244519152293	1.1771444600284302	28.478851953072066	0.14898452344952395	21	4.020235835604469	5.244094488188976	1.964	0.233	-41.89517130542773	0.8623799037464497	0.9810007609023449	0.388
CCC1(C)CC(=O)NC1=O	0.0	0	14.54	0.6671523478060964	-0.26912037037036973	0.5263689596111326	9.589074368143644	0.4240837696335078	0	0.0	0.16666666666666666	0.608	0.482	28.136054421768712	0.4652929038174939		0.145
CC(N=C(NC#N)Nc1ccncc1)C(C)(C)C	5.316788604006331	2	14.57	0.9041939623169601	0.4501157407407408	0.4992433883058955	0.0	0.43802345058626474	3	0.8403788737717311	2.5294117647058822	0.121	0.306	15.213294375456536	0.37543303906659165	0.6932627368236539	0.063
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)OC2OC(C(=O)O)C(O)C(O)C2O)C(C)(C)CCC1	0.0	0	13.65	0.6910944639034041	-2.439508242432429	0.9096946043622279	19.06280027574374	0.26562068489367585	10	0.0	2.8877551020408165	3.759	0.2	36.5542857142857	0.6282392817045179	0.7481550440640811	0.279
CCNc1nc(Cl)nc(NC(C)C)n1	17.178333613925236	0	14.57	0.9109400018016893	0.9922222222222223	0.5382652267858933	0.0	0.5777042621941837	3	1.185833333333334	1.7354497354497354	1.124	0.433	72.56298815822628	0.44661824320213567	2.569381124092347	-0.426
C#CC1(O)CCC2C3CCc4cc(OC)ccc4C3CCC21C	7.109797541277533	3	13.63	0.9006540723606757	5.556957504184462	0.9684417755679109	6.4208216229260096	0.352081138040042	6	3.93525933996826	1.1822660098522169	0.447	0.248	13.224489795918348	0.6351012328678702	1.0888020437355246	0.457
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C	7.109797541277533	3	13.63	0.9010091843856893	5.556957504184462	0.9684417755679109	6.4208216229260096	0.352081138040042	6	3.93525933996826	1.1822660098522169	1.717	0.238	13.224489795918348	0.6351012328678702	1.0888020437355246	0.306
CC1=C(C=O)C(C)(C)C=CC1	0.0	0	13.64	0.893179717844416	0.0	0.7951428315533143	4.794537184071822	0.4013499480789199	2	0.0	0.2903225806451613	0.845	0.422	-1.1920000000000042	0.5617340348445229		0.278
c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1	0.0	14	14.56	0.9484788750829123	0.0	1.427571402375359	0.0	0.15048793014894715	15	4.97368239271017	3.707547169811321	0.261	0.293	-32.43310657596371	1.0857921235283363	0.9981165206685595	-0.22
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O	6.606881964512918	0	13.65	0.6831689871944058	0.2041819139569786	0.9518954564044676	37.952577860672164	0.2347584993611959	14	0.0	1.949438202247191	3.199	0.127	13.059247228303107	0.7558246383738658	0.8765696685520298	0.698
CCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O	37.78979782475996	0	14.57	0.6886540272200413	-1.0144320650925158	0.67180711115533	50.697492215568545	0.04516159286888478	14	-0.03897963713262875	3.192176870748299	5.631	0.117	393.6716100096053	0.43210127537311105	0.8184580094159474	1.002
CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O	12.36446058668352	4	14.55	0.701565638270906	-0.8540225812547231	0.871776564874328	14.817828337479405	0.005069928951929053	7	0.4090106135046625	6.391304347826087	-0.138	0.339	51.100704009794924	0.5923753725718286	1.0758354584300742	-0.61
NCC[C@@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1	6.544756405912575	9	17.43	0.9575538720547553	0.39379913076341655	0.9896974736435349	6.176298517443475	0.18679574421272643	12	0.6510064326656593	3.675	0.348	0.32	80.03433162892621	0.3891954548945321	0.2900506462992818	-0.32
CC[C@@]1(c2ccccc2)NC(=O)N(C)C1=O	7.04767198267719	5	14.55	0.795790488228994	-0.18870370370370337	0.849701751968869	10.333462436455168	0.4019717132306833	8	0.8335185185185188	2.272727272727273	-0.404	0.363	58.29333333333332	0.5184867152236972	0.6935528043288441	-0.138
COc1ccc(-c2cc(=O)c3c(OC)cc(OC)cc3o2)cc1	21.3293926238326	7	13.64	0.8511031828610196	2.1939311130788415	1.343258933389163	0.0	0.3467892397978223	16	2.9778077192768766	4.1521739130434785	1.004	0.503	5.460223537146599	0.835076693495541	0.8806588277052649	-0.959
COc1ccc2c(c1)-c1nn(CCCN(C)C)c3ccc([N+](=O)[O-])c(c13)N2	33.066686516550824	5	14.69	0.802002396958208	0.7219802012862078	1.4252118000993823	6.544756405912575	0.38579244897495857	18	3.7075710564554374	5.008196721311475	1.338	0.28	68.98784722222224	0.38984185997546833	1.13235808200139	-0.029
CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1	0.0	8	13.64	0.8858021953927406	-0.06585760171674093	1.2940251525717328	9.53140013787187	0.42266637278969976	9	2.143815013025579	3.560334528076463	0.68	0.281	52.433032276132465	0.5579674563480341	0.4973953150861585	-0.305
CN[C@H](C)Cc1ccc2c(c1)OCO2	13.840614288777017	3	14.54	0.8370350201963439	1.7191331254724114	1.3057389470602823	6.4208216229260096	0.34880877082015593	7	2.9932997921390783	1.403225806451613	1.194	0.423	16.93697978596908	1.0459681469258917	1.3075110803525212	0.231
C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12	20.199310353102682	4	14.55	0.8520197933399342	2.0068593648815507	1.2391855605537017	0.0	0.2617970265029088	16	1.743282807460297	2.5878378378378377	1.747	0.249	-5.421875	0.8590138507404133	1.026307792989207	-0.315
CC(=O)NC(CSC(F)(F)C(OCF)C(F)F)C(=O)O	12.613504920608605	0	17.43	0.5057085045666267	-3.2814114596455863	0.9398380736979343	14.325937321943691	0.1280371259352221	4	0.0	7.901960784313726	0.674	0.38	-9.122395833333329	0.7652185921266643	0.9973105688409778	0.026
CN/C(=C\[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1	33.44062596069093	2	14.59	0.7980178392653581	3.946424533158841	1.4064548592264148	12.297610012659364	0.329763556480518	19	1.9089205252553019	1.5340909090909092	1.463	0.286	22.81497506159485	0.3595760055140985	0.8996628347537188	0.304
O=[N+]([O-])c1cncn1CCN1CCOCC1	32.84803314676356	0	14.6	0.6564753237079396	0.049314295162509625	1.3698767434956822	11.281619359712625	0.22580645161290325	12	0.049314295162509625	2.1470588235294117	1.988	0.394	-11.0	0.4154573777729646	0.9562247412672084	0.065
C=C(C)C1NC(=O)C(NC)C(O)c2cc(Cl)c(O)c(c2)O[C@@](C)(CC)C(C(=O)N2CC=CC2C(=O)N/C(C(=O)N/C(=C/C(=O)O)C(=O)O)=C(\C)CC)NC1=O	13.592428388589765	2	14.55	0.7045723139901817	-8.941626769609043	0.9290993107423721	33.561760288502754	0.30312004882710586	17	-1.0789827196809234	5.134469696969697	5.82	0.15	131.55241481481482	0.5156810638934677	0.8927396187550549	0.194
FC(F)OC(F)(F)C(F)Cl	0.0	0	17.43	0.8325904830612227	0.0	0.8789987141036023	4.736862953800049	0.016357387200577854	0	0.0	12.098765432098766	-0.1	1.038	-10.981138545953359	0.9566547258863894		0.315
O=C(O)C1OC(Oc2c[nH]c3ccccc23)C(O)C(O)C1O	0.0	4	14.55	0.5519925437851219	-1.112634033551691	1.0144935948539622	9.53140013787187	-0.0017335009324756653	8	0.34016534391534425	5.658536585365853	1.385	0.279	-20.848064280496725	0.7831829948509943	0.9460961865928054	-0.458
O=C(O)C1CC(O)C=N1	0.0	0	14.55	0.3858726037605598	-0.969629629629629	0.7653290208113227	4.794537184071822	0.03571428571428571	2	0.0	4.583333333333333	0.381	0.562	-8.8125	0.5776027105644727	0.0	-0.021
C/C(C=O)=C/CCC(C)C1CC[C@]2(C)C3=C(C(=O)C[C@]12C)[C@]1(C)CCC(O)C(C)(C)C1CC3	0.0	0	13.64	0.8500949137429197	1.8539681120589266	0.6915177776597987	9.589074368143644	0.41628875726721226	2	0.0	1.0247524752475248	0.222	0.177	32.27463547508414	0.5402128830372454	0.9163920899517489	1.485
O=C1Nc2ccccc2OC1OC1OC(CO)C(O)C(O)C1O	11.923670568519249	4	14.54	0.5543751820285524	-0.23393442407827303	1.1353831800073257	14.268263091671919	0.011904761904761965	10	0.8544845206601168	5.212765957446808	0.56	0.267	-22.12999999999999	0.9319932290816703	1.1095540249544185	-0.167
CC(=O)C1=CCC2C3CC=C4CC(OC5OC(CO)C(OC6OC(C)C(OC7OC(C)C(OC8OC(C)C(O)C(O)C8O)C(O)C7O)C(O)C6O)C(O)C5O)CC[C@@]4(C)C3CC[C@]12C	6.606881964512918	0	13.65	0.649516482571682	1.5807912392195198	1.0857077564317088	42.68944081447221	0.1723714781305646	21	0.0	2.5428051001821492	-2.027	0.123	-2.013143239028663	0.8547754109262393	0.9980853751219178	0.522
CC(Cc1ccccc1)(NC(=O)CN)c1ccccc1	6.544756405912575	10	14.54	0.9311655352766691	-0.14603316326530624	0.9353618775073328	16.754284059381177	0.22913992297817715	12	2.2516921768707485	2.6666666666666665	0.749	0.286	-14.160000000000005	0.6339655781737719	1.142609072966435	0.096
CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21	25.03709452535282	8	14.55	0.9838992165211842	0.0	1.8090072205784498	0.0	0.31771953191173413	15	4.182593379944572	2.6464646464646466	0.565	0.35	0.3814772096202308	1.0965723853707017	1.9349425968819347	-0.079
CN=C1C[N+]([O-])=C(c2ccccc2)c2cc(Cl)ccc2N1	18.909216992596097	8	14.56	0.8929643665489817	0.6245403439153441	1.1125982523867048	0.0	0.2509306282017571	13	3.0592510707986906	4.337037037037037	-0.145	0.324	-5.023219954648511	0.6491764890570311	0.9950482887993716	-0.297
NCCCC(=O)NC(Cc1c[nH]cn1)C(=O)O	6.544756405912575	0	14.56	0.6493612181684089	-1.3819590891912312	0.7776007766727279	16.00989599106965	0.18356104010577345	3	0.5940044984043003	5.292307692307692	1.928	0.292	10.125803489439853	0.5014951451598552	1.3009908635767722	0.25
CC(C)(C)NC(=O)C1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C	0.0	0	14.54	0.882853268379952	2.407681157420411	0.678517538187207	9.589074368143644	0.40268529241459194	3	0.0	1.1198501872659177	2.296	0.215	24.29251700680272	0.38536069193963923	0.863276865596085	0.706
CCCCc1ncc(C=C(Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1	0.0	6	14.56	0.7187114200645456	-1.0143908442729752	0.6145399174819082	24.180936835836416	0.2559533264876579	9	3.7862716912498735	4.175572519083969	2.746	0.26	51.51364121322969	0.352194171755211	0.9351800387714742	0.82
CN=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1	13.592428388589765	8	14.56	0.882992245339096	0.5620403439153441	1.2272163064717962	0.0	0.28377171659791633	13	1.4988315696649037	4.271464646464646	-0.237	0.31	0.6694381456286358	0.7341525551183191	1.0065457577023142	-0.624
Nc1cncn1C1OC(COP(=O)(O)O)C(O)C1O	12.340549441675103	0	14.56	0.3788978850921051	0.21556150006298846	0.7383359889559216	13.825658400443196	-0.1998112466506969	5	0.21556150006298846	5.001461988304094	0.159	0.292	29.306408643108966	0.5633775497572213	1.0139637586334238	-0.084
O=C(O)C/C=C\C[C@@H]1[C@H]2CC[C@H](C2)[C@H]1NS(=O)(=O)c1ccccc1	0.0	5	14.54	0.6941686912264722	0.33992367301707127	0.5741913940940957	14.817828337479405	-0.04385273831630356	8	0.2990210750916025	2.763085399449036	0.778	0.278	28.810723806649605	0.39503908590658277	0.8226018310381158	0.229
CC[C@H](OC(C)=O)C(C[C@H](C)NC)(c1ccccc1)c1ccccc1	7.04767198267719	10	14.54	0.9278603929663836	-0.23592781557067233	1.159651099166641	14.94639060726865	0.37511832870899287	15	2.354444444444445	2.5665024630541873	2.658	0.249	27.54458161865568	0.5608707742130512	0.9407975097957361	-0.207
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)Cn4cnnn4)C3SC2)s1	11.505707213493578	0	14.78	0.7265632512709018	-1.1889873213750726	0.8808167646564686	20.928367958128042	0.28676778447971313	7	1.574757553529164	6.166666666666666	1.333	0.31	34.485728021152575	0.4924439317326103	0.9948561157044272	0.931
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3C(=C)CC21CC	0.0	0	13.64	0.8364666648286864	5.128950514147348	0.6884331839042424	4.794537184071822	0.3274613353451528	3	0.0	1.1940928270042195	1.596	0.236	19.13017751479289	0.5019710239342371	0.7681019193858246	0.588
CC(=O)OC[C@]1(O)C[C@]23CCC4[C@@](C)(CCC[C@@]4(C)C=O)C2CCC1C3	6.606881964512918	0	13.64	0.7862084256545397	0.9902155130940749	0.8189121380950097	14.325937321943691	0.3166441812821666	2	0.0	1.2361111111111112	-0.645	0.228	-5.379999999999995	0.4891190505834243	1.14488943897791	0.903
CC[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12	20.199310353102682	4	14.55	0.8729322136882803	2.3742904943581347	1.2224331008302332	0.0	0.31778192729671223	13	1.7823763519028675	2.34375	2.048	0.271	14.929600000000004	0.834041921646871	1.0863429797399315	0.15
CCC[C@H]1C[C@H](C(=O)N[C@H]([C@@H]2O[C@@H](SC)[C@@H](O)[C@H](O)[C@@H]2O)[C@@H](C)Cl)N(C)C1	19.84819757210117	0	14.54	0.7959333086114256	0.34972527641043216	1.1727037604512836	9.53140013787187	0.23832694109386474	15	0.0	1.884084084084084	2.584	0.237	30.347105624142653	0.7655283141720168	1.0855583909097832	0.839
O=S(Cc1cc(OCC2CC2)ccn1)c1nc2cc(F)ccc2[nH]1	6.606881964512918	5	17.42	0.7683800035065306	1.2767796312046167	1.0842046771153186	16.552422649651096	0.17412272915557137	9	1.3741273197144768	4.896713615023474	0.992	0.324	2.7777777777777874	0.6068707552367016	0.5426093112994725	-0.351
O=C1Nc2c(O)cc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1	5.316788604006331	2	17.43	0.7580095215889979	3.807036879566642	0.7914569210055682	10.337913764783737	0.18761006782981673	2	-1.639199263038548	12.08955223880597	0.021	0.36	109.25076759034442	0.4055826553514869	1.7253180728731268	-0.035
CC=O	0.0	0	13.64	0.716180081519762	0.0	0.8030777770877557	4.794537184071822	0.22447447447447444	0	0.0		0.646	1.564	-8.489795918367346	0.7508250825082506		0.017
CNCCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21	13.592428388589765	7	17.42	0.8708943564893893	-0.25261694172363325	1.3147128614485635	16.944795729296654	0.2852605990903863	14	3.463110440278551	3.1166666666666667	0.492	0.291	21.126984126984127	0.5373077189853247	1.0710080020832116	-0.075
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O	18.406301415831482	7	14.55	0.9010210605881388	0.3229798266107793	0.917396289396296	6.544756405912575	0.34885602378436453	13	3.7970077782613174	2.7132616487455197	1.171	0.271	25.335552090494033	0.6119539920726303	1.3123078402418757	-0.495
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(\C)C2C=C3C(C)(C)CCC[C@]3(C)O2)C(C)(C)CCC1	0.0	0	13.63	0.996423479977867	0.0	1.177195168880425	4.736862953800049	0.4784763649332124	14	0.0	1.0749185667752443	2.2	0.184	12.395366138803288	0.7495411124886631	0.7217144000599793	0.852
COC1=CC(=O)OC1C(O)c1ccccc1Cl	7.109797541277533	4	13.64	0.7446839850821774	-0.23576546359284456	1.2177714428403537	14.268263091671919	0.17217402615304117	10	0.9122395439657351	4.060931899641577	0.781	0.376	-9.800957420005048	0.7578692232216829	0.8963472657812677	-0.444
OCC(O)C(O)C(O)C(O)COCC1OC(O)C(O)C(O)C1O	19.820645893538753	0	13.64	0.37600936498464943	0.0	1.0515497035940145	9.473725907600098	-0.12737047898338233	14	0.0	2.7560975609756095	1.035	0.216	-68.42009959257584	1.04846157648096	0.9173729557517882	-0.378
CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C	20.640100371266954	10	14.54	0.9726125360705736	-0.02222552910052955	1.3684761017522749	21.55327257178157	0.3744163811648473	18	2.218393801965231	2.788235294117647	2.071	0.264	20.507544581618642	0.5736614453014792	0.7575204985207463	-0.18
COc1cc(OC)nc(NS(=O)(=O)c2ccc(N)cc2)n1	24.67535742416934	5	14.56	0.713673526600677	0.20531226379440737	0.8789645206199473	10.023291153407584	0.11552465554599028	11	0.7148829318228687	4.746268656716418	0.792	0.364	44.448344671201816	0.6289818144180676	1.313896218482465	-0.569
CCOc1cc(N)c(Cl)cc1C(=O)NC[C@@H]1CN(Cc2ccc(F)cc2)CCO1	38.58170062392575	6	17.42	0.8486605860275991	-0.14396587199846378	1.2263163837481912	11.281619359712625	0.24507667639081107	19	2.190372654871231	3.010860484544695	1.668	0.253	-15.260647936459547	0.6105577910275262	1.0910753114670826	-0.26
CC(C)CC(NC(=O)C(N)CCC(N)=O)C(=O)O	0.0	0	14.54	0.5515683130659182	-2.090823780129335	0.670807532519541	14.383611552215466	0.257487570718327	2	0.0	3.352272727272727	1.842	0.277	29.251150558842877	0.43601240658631524	1.421169061517599	0.403
O=C(/C=C/c1ccccc1)c1ccc(O)c(O)c1	0.0	8	13.64	0.6979129818575702	-0.762311909204044	0.696450319029365	0.0	0.07720973564690804	10	0.7211865580841061	4.877551020408164	0.67	0.25	-12.720000000000008	0.6240537943413503	1.2483011301985716	-0.404
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1	53.86679797759444	7	14.55	0.8911264249699752	0.0	1.7231290281886975	10.023291153407584	0.11656518753139196	27	4.875275261721873	2.675925925925926	0.807	0.255	37.94567333780205	0.5737320818974346	0.8549188664799418	-0.0
