SMILES	SLogP	JGI8	Wap	PEOE_VSA6	GATS5d	VSA_EState3	GATS4d	MAXDP	PEOE_VSA1	ATS0d	observed	predicted
N[C@@H](Cc1ccc(Cl)cc1)c1nc2ccc(-c3cn[nH]c3)cc2c(=O)[nH]1	-0.3688994495782836	-0.29633565375992177	-0.3491003556739876	0.18789546918793953	0.5930473356258511	-0.1441080275938237	-0.4705428249570954	0.1386563323711749	-0.43115083965713363	-0.5503763887001076	0	0
COc1cccc(CNC(=O)c2[nH]c3cc(-c4cn[nH]c4)ccc3c2CN2CCOCC2)c1	-0.28196241219889306	-0.8302526972071669	-0.09287147234204013	-0.12441007262743257	0.34360451940158027	0.21820210503702706	-0.05943131355930311	0.6001360384983914	0.6039398335151198	0.2848187626911868	1	1
CC(C)CN1C(=O)CN(Cc2ccc(-c3cccc(CN4CCCC(C)C4)n3)cc2)C1=O	0.4965489526045113	-0.6389214220474667	-0.1289538675974481	1.3899840489580648	0.3460973599372777	-1.0582142036893667	-0.26580054237269696	0.15677405039101847	-1.096049399422329	0.26704865308711667	1	1
O/N=C(\NC1CCCCC1)c1ccccc1Oc1ccccc1	0.5955424212328386	-1.1668927857171982	-0.4857514584492076	1.5957754854760522	1.8695746596128417	0.8321589931142199	0.6394753543456576	-1.1735392673985547	0.08808996994407098	-0.9057785807815095	0	0
CC(C)(C)Cn1ccnc1/N=C(/Nc1ccc(Cl)c(Cl)c1)NC(C)(C)C	1.4574319973240775	3.1502551443877076	-0.5071221474845994	0.9876540577251692	0.792768745423048	-0.17179212180000816	-1.8311694789012583	-2.222461890734113	0.08120665193959366	-0.46152584067975716	1	1
COc1ccc2c(c1)C[C@H](C(=O)Nc1c(F)cc(-c3cn[nH]c3)cc1OCCN(C)C)NC2	-0.6530971331752345	0.04512651333751385	-0.20508049478330348	-1.1513511474910725	0.023788913501593376	0.4043622376237158	-1.2585474242222643	1.1636128024330457	1.2019779205118974	0.2315084338789765	0	0
Cn1c(Nc2ccc(I)cc2F)c(C(=O)NOC[C@@H](O)CO)c2c1C(=O)CCC2	-1.2136485571469358	0.4823376256256277	-0.3810789591943385	-1.4936648391122858	0.8533284786611288	1.3870120653063402	1.3072864022361452	0.6810651283430925	0.6407920620593034	-0.2838247446390562	1	0
COCn1ncc(-c2ccc(OCCCN3CCC[C@H]3C)cc2)cc1=O	-0.6897022015455029	-1.0801350405015937	-0.4285822842784432	-0.8090374558698592	-1.7547728661437199	-0.581590344439544	-1.2894456198498652	-0.23000678444261732	-0.013314393536372258	-0.5326062790960375	0	0
CC(C)N/C(=N\C1=NC(=O)C(=O)N1C(C)C)Nc1ccc(Cl)c(Cl)c1	-0.5988431925550142	-0.21030861817425653	-0.5136907952617821	-0.18442637223911487	0.16102501892569282	-0.2475726361492022	-0.2115130290865778	-0.23345427390027035	-0.4407589096844906	-0.7458475943448787	0	0
O/N=C(\Nc1ccccc1)c1ccccc1-c1ccccc1	0.6423881932543133	-2.163891253881002	-0.4960109377868504	2.9050266390828794	1.2981004621811552	0.7996242647805683	1.7614070920441538	-1.19429974332398	-0.45327753299890766	-1.0834796768222104	0	0
COc1cccc(C(CCO)NC(=O)Nc2ccc(-c3cn[nH]c3)cc2)c1	-0.2807277174324365	-1.637168091381305	-0.4553730756054199	-0.12441007262743257	-0.17999249866009648	1.4610835482942361	0.1522138622232476	0.03486137025609017	0.68422437683041	-0.5503763887001076	0	0
COc1cc2c(N3CCN(C(=O)Nc4ccc(C#N)cc4)CC3)ncnc2cc1OCCn1ccnn1	-0.8587246521631429	-0.6771459123043858	0.4008224163886062	-1.1994833169926236	0.06358915212681653	1.3042220623645433	0.16316699712372182	0.2473820181217494	1.1543335877981935	0.5691405163563082	1	1
Cc1ccc(-c2nc3ccccc3s2)cc1NC(=O)c1cnccc1Cl	1.347558688930141	0.27772012280220604	-0.338273056096274	0.5302091608091528	1.0234096604851974	-0.5699402080318735	-0.6904093030796656	0.20330183945609082	-1.0484050667086255	-0.5859166079082478	0	0
