SMILES	SLogP	JGI8	Wap	PEOE_VSA6	GATS5d	VSA_EState3	GATS4d	MAXDP	PEOE_VSA1	ATS0d
CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3C4CCC(CC4)[C@@H]3N(CC(F)(F)F)C1=O)N2	2.5922	0.01839254220206601	83181	0.0	1.0104937373569427	13.816555824860298	1.0553259729846418	6.414981247575041	15.323225729697516	233.0
COc1nc2ccccn2c(=N)c1S(=O)(=O)c1ccccc1	1.65517	0.006326810559614792	6998	24.26546827384644	1.5150462962962963	8.25240268329554	1.368706597222222	5.972854780801209	4.736862953800049	131.0
Cn1c(C(=O)c2ccc(Cl)cc2)cnc1NCCCN1CCCCC1	3.5924000000000023	0.008189534231200897	9233	18.021761513158523	0.9035589157293008	3.9630100526976317	1.001119263773162	5.646320296893786	14.783797982648164	151.0
CCCCc1ccc(-c2nc(C)c(/C(C)=N/NC(=N)N)s2)cc1	3.668190000000002	0.013857919711094312	5231	37.61002709646307	1.2869842053742298	12.239446477256289	1.0763347255069695	2.1832590247646197	5.733667477162185	135.0
O=C(NC1CCOc2ccccc21)n1c(=O)n(CCN2CCOCC2)c2ccccc21	2.2167000000000003	0.007049663299663299	42081	30.33183534230805	1.0061994325943049	3.04688867714977	1.1590168788865856	6.286994126354246	14.790514511606428	194.0
CCC(=O)NCCCc1cc(OC)ccc1Cc1cccc(OC)c1	3.7534000000000027	0.009443557944439776	6474	25.122838405075452	1.0898609109378523	2.9286951495474223	1.1203740212921756	4.349112940810481	14.790514511606428	145.0
Cc1cccc(CNC(=O)[C@H]2C[C@H](c3nnc(C)o3)CN(Cc3nc(-c4ccccc4)oc3C)C2)n1	3.966960000000003	0.008189369052464292	40069	24.26546827384644	1.1787741799831788	11.320426130317351	1.172925189947399	6.2261409417389535	14.151090478113026	222.0
COc1ccc([C@H]2CN(NS(C)(=O)=O)C(=O)N2CCc2ccc(OC(F)(F)F)cc2)cc1	3.0794000000000015	0.01095670936940778	17650	24.26546827384644	0.8818708609271526	1.032243609348137	1.0181066176470592	5.901033720701829	14.373635638450576	190.0
CN(Cc1cc(=O)[nH][nH]1)c1cc(Cl)cc(Cl)c1	2.6462000000000003	0.01861496913580247	2031	23.20187978046503	1.0856431018374344	6.449250852089808	1.0101164344340527	4.0242691274040485	9.998591539151516	97.0
CC(C)CC1n2cncc2CN(Cc2ccccc2)S1(=O)=O	2.7734000000000014	0.008897077349458302	7234	44.179309741689295	1.4182965860597443	-0.5532756991685563	1.163774057344855	6.139012188208616	4.567099647791355	139.0
O=C(C(O)c1ccc(Br)cc1)N1CCN(c2ccc3[nH]ncc3c2)CC1	2.7076000000000002	0.014222332451499117	17858	28.06267803487257	0.8964663920148198	18.455173262052636	0.9839335407898882	5.626346145545505	14.906346856541662	159.0
COc1cccc(CN(CCN2CCCCC2)C(=O)Nc2ccc(-c3cn[nH]c3)cc2)c1	4.605300000000003	0.007048768581506676	15652	30.68628989677245	1.0035283639353245	9.877252122847604	0.9377190460753669	6.207824940161251	19.853471019507335	193.0
CCC(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1=O	3.046100000000001	0.012823392773587135	37230	26.334663090768867	1.0274634401114209	20.047518940638874	0.9312727662309837	6.442581871157809	10.423315998847038	221.0
CSc1nc2ccccn2c(=N)c1S(=O)(=O)c1ccc(F)cc1	2.5075700000000003	0.009128437699866269	7997	6.06636706846161	1.4723435225618633	8.528467498110356	1.2666484716157207	6.0757799508692365	0.0	136.0
C[C@@H]1CN(c2ccc(F)cc2C(F)(F)F)CCN1S(=O)(=O)c1cccc(N2CCC(O)C2)c1	3.3149000000000015	0.01240888587945466	30428	6.06636706846161	0.9366729968145063	9.768435018983334	1.1663101711401105	6.501176123609836	14.906346856541662	207.0
COCCOc1cc2ncnc(N3CCN(C(=O)Nc4ccc(Oc5ccc(Br)cc5)cc4)CC3)c2cc1OCCOC	5.5891000000000055	0.008739023730205386	138982	15.929943897949348	1.0269482289717948	3.8296664486037177	1.0830656185330951	6.041694174751204	38.80092283470753	254.0
COc1cccc(F)c1OC1CN(Cc2cnn(-c3ccccc3)c2C)C1	3.5916200000000025	0.009586197794814575	21288	24.26546827384644	1.1821646623496762	4.511097502068371	1.2909528214616095	5.989140017690598	9.473725907600098	166.0
COc1cccc(CN(CCCN2CCCCC2)C(=O)Nc2ccc(-c3cn[nH]c3)cc2)c1	4.9954000000000045	0.00707129559642787	16717	30.68628989677245	0.9283717622150915	9.889350606788192	0.9881756756756758	6.222166084026204	19.853471019507335	199.0
COc1ccc2[nH]c(SCc3ccc(I)cc3)nc2c1	4.468400000000003	0.006911263182521685	6814	23.894619086314336	1.115618661257607	0.9368546863189723	0.8104575163398696	1.7412923378816925	9.720841474747257	117.0
