SMILES;H-050;AATS0d;AATS0i;AATSC0c;AATSC0i;AATSC1c;GATS1v;GATS1se;ESpm02u;EEig04u;SIC3;ZMIC1;B01[C-N];nAr_NH;nCOO
O=C(O)c1cc(-c2ccccc2)nc2ccccc12;1.0;3.7;154.83155013739133;0.021174239815825516;1.469850183564489;-0.012821837538816754;0.7568197587596653;0.7370539375561399;4.07753744390572;1.832920049569831;0.8939610861482092;49.83157575480949;1.0;0.0;1.0
Cc1cccc(C)c1N(C)C;0.0;2.576923076923077;163.57493861822059;0.0072215787021940835;1.3910449378581125;-0.0010068596749361752;1.2144334952743783;1.0884187082405345;3.4339872044851463;1.1512478760677745;0.7298161940596526;26.32466000184306;1.0;0.0;0.0
CN(C)C(=O)OC1=CC(=O)CC(C)(C)C1;0.0;2.84375;165.81037255061665;0.02035300219660719;1.309642947241107;-0.015199443608213141;1.2655084119675264;0.6794501254308278;3.8066624897703196;1.9173684495536765;0.7561278124459132;28.1875;1.0;0.0;0.0
COC(=O)C1(S(=O)(=O)c2ccc(Cl)cc2)CCC1;0.0;3.5161290322580645;159.44374605233025;0.020010132754999493;1.411921587362897;-0.008430287542460774;0.9399315700894819;0.5165497084870226;4.07753744390572;1.7781165992892682;0.8778820351205894;37.91130254718489;0.0;0.0;0.0
CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O;2.0;3.1515151515151514;165.42571783319647;0.021539642169355288;1.4142010653384083;-0.016849216023615297;1.0559735728130575;0.6344832942728441;3.970291913552122;1.8793852415718155;0.8392762049220418;34.63467954554006;1.0;0.0;0.0
Oc1cccc2c1CCCC2;1.0;2.9565217391304346;159.66985526058644;0.01703591307593866;1.3452249271309398;-0.008985147213119502;0.964284790361675;0.9474494864665894;3.4965075614664802;1.2697327072428937;0.8269928204245623;26.26911395872904;0.0;0.0;0.0
CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1;1.0;3.2;164.8010911164516;0.0192212333130532;1.404500144361839;-0.01189049041896173;0.8857475245013565;0.6718268459336656;3.713572066704308;1.414213562373096;0.900860194338746;34.29909340452751;1.0;0.0;0.0
O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1;1.0;3.3548387096774195;165.86639374253187;0.031232779742933415;1.6169792741061089;-0.00948891338669208;0.9570695828226067;0.489209548305349;3.970291913552122;1.8402228660194244;0.9429946436954604;33.98069698485958;1.0;0.0;0.0
O=C(O)Cc1cccnc1;1.0;3.0;162.59568771851428;0.03442258383392789;1.4828399070167115;-0.020920264399853304;0.916044754369092;0.8084093685109797;3.2188758248682006;0.9999999999999983;0.9712175832802087;20.033609320149015;1.0;0.0;1.0
CN(C)CCc1c[nH]c2cccc(OP(=O)(O)O)c12;3.0;3.1944444444444446;164.98300815217593;0.02985312000233021;1.4811652206505754;-0.0242184000956989;1.051913001173311;1.156177670568593;4.07753744390572;2.0312036883233815;0.8629371101063136;31.507093498082682;1.0;1.0;0.0
CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O;3.0;3.9210526315789473;173.02640668111675;0.024196041341912944;3.3184538139165114;-0.015655740165344594;0.8949466558992714;0.5795871075029482;4.442651256490317;2.534787917249404;0.9021680214946567;50.65275517730395;1.0;0.0;0.0
COc1c2ccoc2cc2oc(C)cc(=O)c12;0.0;3.8518518518518516;157.01141824527744;0.03483039106612922;1.371442044069038;-0.00966077513694567;0.877049734254642;0.798542654488803;4.04305126783455;1.9895302206074454;0.9259259259259263;33.09429353566601;0.0;0.0;0.0
Cc1cc(N)c2ccccc2n1;2.0;3.272727272727273;160.8909184892041;0.014341674071785725;1.608586111731156;-0.007848629863153565;0.8335548569615346;1.1172575443158244;3.6109179126442243;1.4000828743484135;0.9107622975418275;27.72663892782155;1.0;0.0;0.0
Clc1ccc(Br)c(Cl)c1;0.0;3.75;149.28365155721227;0.0032875980353423155;1.0404677787141863;-0.0015757912119093512;0.5360258263774643;0.5283054007149696;3.2188758248682006;0.21100332418283121;1.0;42.566667716326144;0.0;0.0;0.0
CC(CN(C)C)CN1c2ccccc2CCc2ccccc21;0.0;2.9166666666666665;161.79637916771821;0.006320110418149556;1.4396826669788307;-0.0009654782438948465;1.098360638740776;1.0477653128562001;4.204692619390966;2.1138577934271376;0.7751974517185333;48.1654140665565;1.0;0.0;0.0
Clc1ccc(/N=N/c2ccccc2)cc1;0.0;3.375;157.35127894729757;0.0051835455497366515;1.5744441457282885;-0.0013023150526225288;0.7803599562015904;0.4609570825810574;3.713572066704308;1.4925194841222682;0.8840876788327304;45.59160206854963;1.0;0.0;0.0
O=C(O)c1cccc(O)c1O;3.0;3.411764705882353;161.11009105797024;0.07381642672040073;1.3331181352651686;-0.04583509582282874;0.6848901629126147;1.0561291528411327;3.4339872044851463;1.2666674483061768;0.9712175832802087;30.365200826542193;0.0;0.0;1.0
CC1Cc2ccccc2CC1C;0.0;2.7857142857142856;160.00766805242802;0.0019653608545921668;1.3388357604364884;-2.6965515621689487e-05;1.0862068965517242;1.0862068965517244;3.6109179126442243;1.4142135623730947;0.6916200304583038;30.5697975878725;0.0;0.0;0.0
C[Si]1(c2ccccc2)O[Si](C)(c2ccccc2)O[Si](C)(c2ccccc2)O1;0.0;3.411764705882353;154.04722832052306;0.019464951240746455;2.352687640135943;-0.016711861409179348;1.1299318583989229;1.9194246751663184;4.51085950651685;2.113937681976288;0.621967518105376;83.02320357896384;0.0;0.0;0.0
COC1C(O)C(C)OC(OC2C(Oc3cccc4c(O)c5c(=O)oc6ccc(C)c7c(=O)oc(c34)c5c67)OC(C)C(O)C2O)C1O;5.0;3.8205128205128207;161.16797770373037;0.037722465004155006;1.3295062668647142;-0.017841200918338015;0.9108337186961755;0.938304980053557;5.093750200806762;3.0849962155380166;0.8969339054871112;79.20941006040418;0.0;0.0;0.0
CCC(COCCOc1c(I)cc(I)c(NC(C)=O)c1I)C(=O)O;2.0;3.0952380952380953;159.44323991361387;0.029363832787835515;1.6091236310759787;-0.01593449194597833;0.742963714155095;0.8489364298074061;4.174387269895637;2.0697728535531645;0.9226864125053508;75.63337514882033;1.0;0.0;1.0
O=C(O)c1ccc(Cl)cc1Cl;1.0;3.7333333333333334;155.6301685310531;0.03546921405521455;1.2292785194005147;-0.025054944826017642;0.5831483681267077;0.7813757647820279;3.4339872044851463;1.142020205622698;0.9999999999999998;35.134348803102306;0.0;0.0;1.0
Cc1nc2ccccc2c(=O)n1-c1ccccc1Cl;0.0;3.7666666666666666;157.0700117618713;0.012049460094619947;1.5348148769712882;-0.0072630199413886406;0.799235036866786;0.5952318793147239;4.110873864173311;2.024210838248756;0.9133539033620828;42.721415931029746;1.0;0.0;0.0
Sc1ccccc1;1.0;2.769230769230769;152.12321968350727;0.005234275756068001;1.5656608228502822;-0.0015806145240950728;0.8691915800506539;0.9258972259890892;2.833213344056216;-0.41421356237309503;0.9011575366850628;25.10381904512676;0.0;0.0;0.0
CC(=O)N(C)c1ccccc1;0.0;2.772727272727273;162.36066934951089;0.012318723753284334;1.4425382030961336;-0.006843547457497528;1.0926020532077456;0.628780990934863;3.367295829986474;0.9999999999999999;0.8546017058350693;27.975538092185197;1.0;0.0;0.0
CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21;1.0;3.823529411764706;158.15950219381727;0.018336366705396734;1.4785613492005316;-0.009721661399335092;0.7556895384838401;0.7221949306850749;4.2626798770413155;2.180145876796604;0.9493860300752943;47.52815719542423;1.0;0.0;0.0
Nc1ccc2c(c1)CCC2;2.0;3.0;161.2611161850828;0.011423721463658292;1.4678327627088195;-0.00640085315106654;0.9101994700420575;1.3354995031452872;3.4339872044851463;1.0968677119139387;0.8699027150303125;23.89441306195213;1.0;0.0;0.0
CNc1ccc(O)c2c1C(=O)c1c(O)ccc(NC)c1C2=O;4.0;3.7222222222222223;160.6067248502635;0.03812219916576495;1.5081631435554712;-0.016469817032892946;0.7772824989546115;0.8697504562928272;4.290459441148391;2.2090002306586327;0.8736830214183842;43.603009739129334;1.0;0.0;0.0
C/C=C(/C)C(=O)O[C@H]1CCN2CC=C(COC(=O)C(O)(C(C)OC)C(C)(C)O)[C@H]12;2.0;2.9516129032258065;165.71553319544708;0.025104502541207604;1.2657823134267145;-0.012684749947364704;1.2327280996162324;0.8544998084312285;4.51085950651685;2.4810777051873005;0.8793766812304611;41.09369895946404;1.0;0.0;0.0
CCS(=O)(=O)O;1.0;2.5;168.8981907444245;0.024926282644986846;1.356624932794471;-0.020806155402069454;1.31906857280542;0.5915059576438193;2.70805020110221;-1.0;0.796490490941855;20.578189391300384;0.0;0.0;0.0
O=C1c2ccc(O)c(O)c2C(=O)c2ccc(O)c(O)c21;4.0;4.285714285714286;155.970354152464;0.062460548894376314;1.3766166061349996;-0.030573599807310604;0.5653860327041244;0.9549410381849152;4.23410650459726;2.3949379782548097;0.7622690312268466;52.53238859703687;0.0;0.0;0.0
C1CCCCC1;0.0;2.0;165.543220046166;0.0014207633674969717;1.2148694863219989;7.228014483236696e-20;1.4166666666666665;1.4166666666666667;2.5649493574615367;-0.9999999999999999;0.22021878900384667;23.69925001442312;0.0;0.0;0.0
O=C(O)CCCOc1ccc(Cl)cc1Cl;1.0;3.12;160.3917117673516;0.03194050695945574;1.251629833934639;-0.01826568956482239;0.8408326100284067;0.7832840096980065;3.6635616461296463;1.5689287355234565;0.9483188130311928;34.29909340452751;0.0;0.0;1.0
CC(=O)c1ccc(O)cc1C;1.0;2.9523809523809526;160.05849031702334;0.023510314237153856;1.3426112511890915;-0.01252541765396539;0.9660506134726059;0.7564102019261923;3.4339872044851463;1.142020205622698;0.8969003409387056;23.97279856020582;0.0;0.0;0.0
CC(=O)N1CCCCC1;0.0;2.409090909090909;167.6446053435335;0.01204832665728246;1.288535873343249;-0.006598068451976167;1.3683527728739133;0.6299036527898668;3.1354942159291497;1.0000000000000002;0.7272900777274477;22.132817095537835;1.0;0.0;0.0
O=C(c1ccc(Cl)cc1)c1ccccc1Cl;0.0;3.6666666666666665;152.05991611667886;0.008074779103227356;1.2566511507751583;-0.002831045248127204;0.6943408101604701;0.472180667830496;3.8501476017100584;1.500643555772933;0.9454739270036171;49.58784689236784;0.0;0.0;0.0
Nc1ccc(C(=O)O)c(N)c1;5.0;3.1578947368421053;166.33075821310484;0.049047767005574186;1.527400657328841;-0.03400762083656149;0.7027542721721821;1.0475511815267742;3.4339872044851463;1.142020205622697;0.9008804575298365;26.095566558186356;1.0;0.0;1.0
O=C(Cl)Cl;0.0;3.0;162.14112438157503;0.04201125456385339;0.7646893045687495;-0.03266548043536002;0.5140666854550907;1.9343229675909128;1.9459101490553132;0.0;0.75;24.0;0.0;0.0;0.0
C=CC1CC=CCC1;0.0;2.3;161.6683336505494;0.003020716759887131;1.3120590452277587;-0.00030309328359666486;1.1875;1.1875;2.9444389791664403;0.4249448128912801;0.8843108934201204;21.476560376945123;0.0;0.0;0.0
O=C(O)CCCCCCCCCCCCCCCO;2.0;2.0392156862745097;166.71428273771505;0.014544334134226969;1.1787495137227946;-0.008987649587407779;1.4337150589538445;0.8671440535041816;3.6109179126442243;1.6457425990391559;0.5346016033492641;57.75502470630191;0.0;0.0;1.0
Brc1cscc1Br;0.0;3.7777777777777777;140.38603072095535;0.004691663698904775;1.0786419470736535;-0.00030304249285248257;0.4768934009832261;0.565018295081301;2.9444389791664403;-0.4450418679126291;0.7896900821428477;51.92715558888899;0.0;0.0;0.0
COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)N(C)CCC314;1.0;3.75;161.78668882157342;0.023439850942546137;1.3850377758326777;-0.007291076840335207;0.9873927704211026;0.8047270396686568;4.51085950651685;2.3615018891557717;0.9187820256128156;34.23978529591997;1.0;0.0;0.0
C=CCCC;0.0;1.6;165.543220046166;0.0027477952540678886;1.2148694863219984;-0.0005519872117837124;1.4999999999999996;1.5;1.9459101490553132;-1.618033988749895;0.8164800158596313;12.798754581749108;0.0;0.0;0.0
C=CCCCCCCCCCCCC;0.0;1.8571428571428572;165.543220046166;0.0018955331530172103;1.2148694863219986;-0.00018674789174713706;1.4999999999999998;1.5000000000000002;3.2188758248682006;1.2469796037174667;0.5926097248195893;44.61199237637071;0.0;0.0;0.0
Cc1ccc(S(=O)(=O)c2ccc(C)cc2)cc1;0.0;3.2903225806451615;156.20001588401894;0.0069036454402703;1.4636612564495528;-0.002471134092994175;0.9275781071793613;0.3223907138802398;3.970291913552122;1.8566262521508525;0.7427415485262041;46.81535230476487;0.0;0.0;0.0
Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1;0.0;3.358974358974359;155.30035912653418;0.011688414035462127;1.52039702226404;-0.007096015113422001;0.8629504710213697;0.8657663935806545;4.204692619390966;2.185768749114248;0.9016902196995891;53.86627000410454;1.0;0.0;0.0
CCOP(=S)(OCC)SCC(=O)NC(C)C;1.0;2.4444444444444446;164.7701790852439;0.01668010439815147;1.564926663553764;-0.011683244979092334;1.1918091955332628;1.021363290183213;3.6635616461296463;1.2469796037174672;0.7366201315246977;35.817600513988864;1.0;0.0;0.0
c1ccc2c(c1)nnc1ccccc12;0.0;3.8181818181818183;155.60698249518148;0.005319176072836626;1.644746440077453;-0.0007947203248286251;0.7479451357322227;0.44133118462661164;3.8066624897703196;1.4862076294205009;0.734984571379229;41.670098552997445;1.0;0.0;0.0
CCc1cc(C)cc(CC)c1;0.0;2.4444444444444446;161.23779071770312;0.0018113061080511717;1.3198582073621719;-4.667995077537414e-05;1.181818181818182;1.181818181818182;3.367295829986474;0.48083764176274946;0.6960667275132204;28.068400955013317;0.0;0.0;0.0
CCN(CCO)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2Cl)cc1;1.0;3.2439024390243905;164.4337394711374;0.01678824554015064;1.5311586116649794;-0.003523259246029523;0.9356223990318792;0.5289781939502122;4.204692619390966;2.371683532974279;0.932828406589313;45.954376472659234;1.0;0.0;0.0
CC12CCC(O)CC1=CCC1C2CCC2(C)C1CCC2(C)O;2.0;3.074074074074074;163.41026959594384;0.0085913624862215;1.2761344742496892;-0.004028475494132053;1.1636337561876624;0.9630168277715588;4.442651256490317;2.301539996073235;0.8897405402071389;44.214410381376936;0.0;0.0;0.0
CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC;1.0;2.782608695652174;165.46856665134948;0.01851785251724512;1.4239576975112143;-0.007704759614439623;1.2152572014443794;0.6209684341125816;4.110873864173311;2.0863480219171167;0.8306875859592281;38.67005151798733;1.0;0.0;0.0
O=c1oc2ccccc2c(O)c1C(c1ccccc1)C(O)Cc1ccc(-c2ccc(Br)cc2)cc1;2.0;3.6379310344827585;154.10875332599534;0.01875881915589214;1.3480229889745663;-0.00907755644913986;0.7605442344413357;0.8035293872227335;4.709530201312334;2.494832055985884;0.9224031577499396;82.91757832762968;0.0;0.0;0.0
CCCCCCCCCCCN;2.0;1.8108108108108107;168.3491697407088;0.004981220369185944;1.2002795987616495;-0.0022175459128738802;1.5452285756190822;1.5297089154290255;3.044522437723423;0.9999999999999999;0.5970553165341574;39.72607481264125;1.0;0.0;0.0
COc1c(Cl)ccc(Cl)c1Cl;0.0;3.5625;156.3798951252778;0.02125163829523081;1.166833070922245;-0.0058563357589354785;0.6919096881202655;0.71645702247998;3.4339872044851463;0.7882648461027665;0.8944548827786958;42.85300624026439;0.0;0.0;0.0
O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F;2.0;3.3333333333333335;180.29197575171835;0.03251484941626162;3.704914147259954;-0.01537391390000581;1.1053940106661806;0.6508961435826149;4.418840607796598;2.5264370793153277;0.8526184710311198;55.128744349466295;1.0;0.0;0.0
COc1ccc(C=O)c2ccccc12;0.0;3.3333333333333335;155.90047353864543;0.018568951975685262;1.3705778694494082;-0.004772070761707007;0.8808581172489399;0.6621937698694683;3.713572066704308;1.2934419757638203;0.8772275036582268;35.99964568245972;0.0;0.0;0.0
Nc1ccc2cc(S(=O)(=O)O)cc(S(=O)(=O)O)c2c1;4.0;4.035714285714286;159.67177932655144;0.030308178738059993;1.674594518796809;-0.021442055235975224;0.7661627981707119;0.6405408817643459;4.174387269895637;2.147601815825373;0.8959927011617457;51.26802453277394;1.0;0.0;0.0
CSSC;0.0;1.6;157.7754238725694;0.002675076516046008;1.9469442014365588;0.0010505813125533585;0.9823010950265599;0.5611251901642397;1.6094379124341003;0.0;0.4126972515042214;23.08604337400713;0.0;0.0;0.0
CCN(CC)C(=O)SCc1ccc(Cl)cc1;0.0;2.75;161.01235278429635;0.010074628362673175;1.4808663796123072;-0.0066498318097987785;1.0070757484103314;0.593696432964221;3.713572066704308;1.504700192905877;0.8155639062229566;34.1176687467548;1.0;0.0;0.0
C/C=C/c1ccccc1;0.0;2.526315789473684;157.38556447644686;0.0031824020098189833;1.362942221496979;-0.00015368153792617387;1.0;1.0000000000000002;3.044522437723423;1.0000000000000002;0.8821744315721143;27.906204214865483;0.0;0.0;0.0
c1ccc(-c2coc(-c3ccccc3)n2)cc1;0.0;3.5357142857142856;154.73931650818713;0.014410236854879589;1.4753383121826047;-0.006702583092094008;0.8162010945851653;0.8112907350742115;3.9318256327243257;1.6478855644963544;0.8104855148448806;46.584787377617346;1.0;0.0;0.0
O=[N+]([O-])c1ccc(Cl)c(Cl)c1;0.0;3.9285714285714284;159.57004161868196;0.017780865496938223;1.4168005708098814;-0.0004346243855205565;0.6140986463636322;0.36689869028914646;3.4339872044851463;1.2333783302049965;0.9624786378518297;36.33576200808331;1.0;0.0;0.0
Cl/C=C\CCl;0.0;2.0;161.81917022231067;0.00473280337978114;1.065138357562221;-0.0008895778628042071;0.8166919456574883;0.5365040805293104;1.9459101490553132;-1.618033988749895;0.9298966940476158;20.24394445405986;0.0;0.0;0.0
OCc1cc(Cl)cc(Cl)c1;1.0;3.25;157.4272841382371;0.015260356789135931;1.2302983906565612;-0.0074742291670781376;0.6804864530134155;0.7732635677002215;3.295836866004329;0.43660293525070487;0.9375;32.75921015341045;0.0;0.0;0.0
O=CC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO;8.0;2.933333333333333;169.54855025424396;0.04743067063974786;1.0751328450060207;-0.021793573549410947;1.1152737924030185;1.1380652535540425;4.174387269895637;2.2874068446114375;0.888280411850666;65.04716699180256;0.0;0.0;0.0
CC1(C)CC(NCCCCCCNC2CC(C)(C)NC(C)(C)C2)CC(C)(C)N1;4.0;2.5128205128205128;168.38342818733915;0.006595424807495276;1.2761820527134438;-0.002741876858700381;1.4232226282663745;1.3111275520001486;4.48863636973214;2.8661982625090237;0.5593389324883478;68.57528594503354;1.0;0.0;0.0
CCc1cc(C)ccc1C;0.0;2.5;160.69961205164523;0.0018697898481231413;1.328763500664686;9.40136719417888e-06;1.1500000000000001;1.1499999999999997;3.295836866004329;0.540717908573048;0.7794905401564184;26.176995281587857;0.0;0.0;0.0
O=C(O)c1cccc(F)c1;1.0;3.4;165.77368561308302;0.03828818338540021;2.8314986689219968;-0.026823924555846156;0.7842826166225961;0.6942382074145353;3.295836866004329;0.9999999999999998;0.9999999999999998;25.69832886099526;0.0;0.0;1.0
COc1ccc(C2C(=O)c3ccccc3C2=O)cc1;0.0;3.6774193548387095;154.9701735205964;0.018861911776851512;1.3699192079317066;-0.004503722362941611;0.8355659134906126;0.5957733132529802;4.110873864173311;2.0264179491869605;0.8909045568355635;45.084421767188395;0.0;0.0;0.0
COC1C=CC2=CCN3CCC4=C(CC(=O)OC4)C23C1;0.0;3.4615384615384617;161.78817964405718;0.01772505915854662;1.3934450922491242;-0.007227878053267515;1.034488442832669;0.7495922331064525;4.2626798770413155;2.1183169397101738;0.9187171605365629;28.524683603594994;1.0;0.0;0.0
c1ccc2nc3ccccc3nc2c1;0.0;3.8181818181818183;155.60698249518148;0.009220875733684865;1.644746440077453;-0.003836844166263617;0.7679995529907634;0.7410149598637802;3.8066624897703196;1.4919184254326399;0.734984571379229;41.670098552997445;1.0;0.0;0.0
CCCCCCCCCCCCCCCCCCNC;1.0;1.8852459016393444;167.24518953301984;0.0032597840706823553;1.2088836768474533;-0.0006335604490146987;1.5515987986769437;1.4060409235769615;3.6109179126442243;1.6180339887498958;0.46614532570364525;67.11322146809947;1.0;0.0;0.0
CCOC(=O)c1ccccc1N;2.0;2.8260869565217392;163.364609195293;0.02841732489309708;1.4159976034829254;-0.017170450008809558;0.9936354627728564;0.8241078044524909;3.4339872044851463;1.2698106598268621;0.8966292914777542;25.71838335229898;1.0;0.0;0.0
CCCC[P+](CCCC)(CCCC)Cc1ccc(Cl)cc1Cl;0.0;2.4444444444444446;162.45828061621978;0.0021149184722308993;1.3009795998390241;0.00035911602300038413;1.154386360220547;0.6159571737950956;4.04305126783455;1.532088886237956;0.6908321968243379;50.83131408764475;0.0;0.0;0.0
COC(OC)(OC)OC;0.0;2.2857142857142856;171.1804165690947;0.02795292875537323;0.9959476539920447;-0.02650560133314438;1.7173713721183408;1.0026987282166944;3.044522437723423;0.6180339887498945;0.3601430653117865;32.309148381686185;0.0;0.0;0.0
O=C(OCC(=O)N1CCCC1C(=O)O)c1ccccc1;1.0;3.2285714285714286;162.4966359270353;0.03502978092498001;1.3914985551266925;-0.02134248298243708;1.0054067344841198;0.7397851164602128;4.04305126783455;1.8277899552321901;0.9289519888060835;38.36633312311305;1.0;0.0;1.0
CC(C)C1CC1;0.0;2.2222222222222223;165.543220046166;0.0013494631292369507;1.2148694863219989;-0.00016591864572342268;1.4166666666666665;1.4166666666666667;2.833213344056216;-1.0000000000000002;0.660135440811905;17.3594000115385;0.0;0.0;0.0
O=C(Cl)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1;0.0;4.166666666666667;164.45607950845263;0.033182923909736955;1.5484254108196442;-0.0008625264921661726;0.6916411356767707;0.38052736243118507;3.7612001156935624;1.4142135623730945;0.9200625111439561;38.04728682033926;1.0;0.0;0.0
CC(C)C(N)=O;2.0;2.066666666666667;171.20850941271607;0.021519345496245672;1.2028335844513138;-0.01870594473554898;1.3773883161855565;0.7734790303515718;2.5649493574615367;-1.0000000000000002;0.6670877683605712;16.05041538416422;1.0;0.0;0.0
Oc1cccc(-c2ccccc2)c1;1.0;3.217391304347826;154.61565561413002;0.018188956188947277;1.3662404304506033;-0.009044668807595958;0.7996909738235025;0.9505664130006001;3.6109179126442243;1.2660605629514032;0.8846618802830416;39.99700302403298;0.0;0.0;0.0
CC(Oc1ccc(Cl)cc1Cl)C(=O)O;1.0;3.3636363636363638;159.68923336569512;0.03766052552551309;1.2501945816460898;-0.0218813650537649;0.785377234784391;0.8103399278696206;3.6635616461296463;1.4697119051482295;0.951533901945023;34.419196297944204;0.0;0.0;1.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;0.0;5.6923076923076925;246.13811576211532;0.07622724114027617;8.081345008136084;-0.013446498237447492;1.6596701909963314;1.6468791995513792;4.990432586778736;3.712460233744869;0.633680087747266;120.11509822274112;0.0;0.0;0.0
CC1CCC2(NC1)OC1CC3C4CCC5CC(O)CCC5(C)C4CCC3(C)C1C2C;2.0;3.08;164.35846119914942;0.006989252870424792;1.292972822933359;-0.003200196602298614;1.2061295509833199;0.9481916655095997;4.762173934797756;2.52982332815133;0.8180081879979818;68.28510820731232;1.0;0.0;0.0
CCCC(=O)OC1C(C)OC(OC2C(C)OC(OC3C(CC=O)CC(C)C(O)/C=C\C=C/CC(C)OC(=O)CC(O)C3OC)C(O)C2N(C)C)CC1(C)OC(=O)CC;3.0;2.811023622047244;165.96606531732812;0.022829409458321986;1.2318687570318179;-0.010905801137975615;1.2893738432686672;0.8484111472839132;5.1298987149230735;2.7292545853645986;0.8889448636284633;92.89787868149843;1.0;0.0;0.0
O=C(O)C1CCC1;1.0;2.6666666666666665;165.6143712165995;0.03277803574681201;1.2189889293961942;-0.02364504785021678;1.132236830398068;0.7562557858676807;2.9444389791664403;6.777347780206888e-16;0.7952335801521475;19.504079493370625;0.0;0.0;1.0
O=C(CCCN1CCC(n2c(=S)[nH]c3ccccc32)CC1)c1ccc(F)cc1;1.0;3.3076923076923075;162.64528315066494;0.011823428635350845;1.9933670292589805;-0.005871160698470825;0.9443884106211595;0.6358856843602744;4.465908118654584;2.3104095484098006;0.8734585641330991;51.71860871855033;1.0;1.0;0.0
NCCCC(N)C(=O)O;5.0;2.1904761904761907;173.63649056980896;0.03684305123919429;1.168160974349868;-0.026360165857076068;1.2359823017356737;1.0424129131920243;2.9444389791664403;0.08919611696606122;0.8915855958585936;21.24151700388328;1.0;0.0;1.0
O=C1C=CC(=O)N1c1ccccc1;0.0;3.65;157.22548797423718;0.019141751696134888;1.5221327732006464;-0.013271244553309993;0.8376740928156766;0.5620831255507649;3.6635616461296463;1.465580634978587;0.8755776673507595;38.08558184139175;1.0;0.0;0.0
OCc1cccc(O)c1;2.0;2.823529411764706;161.0473106134701;0.03478888783626546;1.3286472400668776;-0.018665308694690793;0.8799186646733775;1.0471987148700794;3.1354942159291497;0.42970802375195083;0.9712175832802087;23.38054573838543;0.0;0.0;0.0
CC(C)c1ccc(C(C)C)cc1;0.0;2.466666666666667;161.6683336505494;0.0019109004214294895;1.312059045227758;-0.00027361799865404296;1.2083333333333328;1.208333333333334;3.4965075614664802;1.0000000000000009;0.5583112581394287;33.58909948305867;0.0;0.0;0.0
c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1;0.0;3.324324324324324;154.65912742019825;0.025078123351128856;1.4329457778876322;-0.021453687577152405;0.889173724101797;1.076505025191931;4.110873864173311;1.9999999999999996;0.6299694113416935;69.90173006067555;0.0;0.0;0.0
CCCCCCCCCCCBr;0.0;1.8571428571428572;165.3545652567922;0.0015774509823011712;1.1916349057868756;-0.00011578824288367226;1.3528416285985843;0.7690592724708613;3.044522437723423;0.9999999999999999;0.5785125376591421;43.25002110115516;0.0;0.0;0.0
CCCCCCCCCCCO;1.0;1.8333333333333333;167.17257920484656;0.007001682741740085;1.1608202252043287;-0.002874552333471048;1.5420917715264402;1.0604170196675422;3.044522437723423;0.9999999999999999;0.5934418946315204;39.51373544553089;0.0;0.0;0.0
CCCCCCOC(=O)CCC;0.0;2.0;166.78747415593685;0.0133485757923804;1.1763453284353114;-0.007841367623560176;1.50236051504773;0.71086759400382;3.1354942159291497;1.0000000000000009;0.7905639062229566;29.34186086912346;0.0;0.0;0.0
Cc1ccc(C)c(OP(=O)(Oc2cc(C)ccc2C)Oc2cc(C)ccc2C)c1;0.0;3.1964285714285716;158.70744573537186;0.018654406810973412;1.4002837018480494;-0.018221529820793354;1.0334411139856143;0.9888115015588077;4.51085950651685;2.681824017937435;0.5753005643408833;72.92168202823729;0.0;0.0;0.0
Cc1ccc2c(C)cccc2c1C;0.0;3.037037037037037;156.9323613892402;0.0019981259614007627;1.3648533735222452;-8.062764391566577e-05;0.9642857142857144;0.9642857142857144;3.713572066704308;1.5291691326657653;0.7621992653439148;36.541446631089826;0.0;0.0;0.0
CC(=O)Oc1ccccc1C(F)(F)F;0.0;3.5714285714285716;177.00653429070206;0.03137816490228772;4.226399438632653;-0.02000487078644433;0.9846210076534531;0.6291636503900963;3.713572066704308;1.385939122885693;0.8752174601104243;34.411814084963254;0.0;0.0;0.0
CCCC(=O)/C=C/c1ccc(O)c(O)c1;2.0;2.8275862068965516;160.9218365112754;0.03037259301619023;1.330060570934945;-0.016879069849411663;0.9774100959965818;0.8661923004589156;3.6635616461296463;1.4142135623730951;0.9094636830789818;33.116278367067835;0.0;0.0;0.0
